Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Neo Dymium,Siren [Aether],3417,216,,
2,Sanahi Keto,Hyperion [Primal],3256,111,,1
3,Im Dead,Coeurl [Crystal],3142,54,,
4,Suhr Zarek,Balmung [Crystal],3100,85,,
5,Ash Kitamura,Faerie [Aether],3086,211,,
6,Emi Meow,Siren [Aether],3043,115,,
7,Merlin Emryss,Faerie [Aether],2830,102,,
8,Lucio Harundo,Leviathan [Primal],2715,269,,7
9,Sparrow Hawk,Seraph [Dynamis],2637,164,,3
10,Doomballoon Dapingus,Diabolos [Crystal],2265,67,,
11,Noga Cosnoh,Cactuar [Aether],2094,196,,
12,Roric Le'potaato,Mateus [Crystal],2070,79,295,8
13,Sanguinius Smolblood,Kraken [Dynamis],2046,106,294,7
14,Rhvne Astra,Siren [Aether],2046,81,,
15,Terro Beoulve,Coeurl [Crystal],2017,54,,
16,Ser Oswald,Mateus [Crystal],2014,62,,
17,Micro Uryade,Sargatanas [Aether],2007,53,,3
18,Gojo San,Gilgamesh [Aether],1917,118,,
19,Pekora Meow,Leviathan [Primal],1909,43,,
20,Rubedo Ginshi,Lamia [Primal],1858,114,,
21,Gimme Cover,Rafflesia [Dynamis],1857,71,,
22,Original Dsi,Gilgamesh [Aether],1831,52,,1
23,La Bubu,Diabolos [Crystal],1818,150,,16
24,Fulheart Grit,Balmung [Crystal],1797,84,,
25,Jay Vermillion,Adamantoise [Aether],1796,94,,4
26,Roric Thorn,Faerie [Aether],1768,57,,
27,Cecils Lunas,Brynhildr [Crystal],1696,83,91,2
28,Tomo Kote,Gilgamesh [Aether],1692,38,199,2
29,Kairi Rune,Hyperion [Primal],1666,273,,11
30,Xiao Baobao,Gilgamesh [Aether],1650,67,,
31,Goemon Da-cat,Behemoth [Primal],1628,124,,
32,Ash Ymir,Gilgamesh [Aether],1595,85,,
33,Ryan Hoshiko,Lamia [Primal],1594,130,,
34,Bing Bing,Faerie [Aether],1587,72,,
35,Aoi Kami,Gilgamesh [Aether],1584,74,,1
36,Xiao Longbao,Excalibur [Primal],1583,324,,6
37,Nini Kaukau,Leviathan [Primal],1581,83,,
38,Mavis Enyo,Excalibur [Primal],1506,75,,
39,Doosomini Potini,Goblin [Crystal],1496,452,,5
40,Ham Baga,Balmung [Crystal],1488,60,,
41,Myu Meow,Leviathan [Primal],1482,90,,
42,Kuina Kagetsu,Ultros [Primal],1410,23,,
43,Crow Meow,Jenova [Aether],1387,18,,
44,Raphtalia Solari,Adamantoise [Aether],1339,60,,5
45,Skyanar Tyrunas,Coeurl [Crystal],1330,168,,
46,Sylvie Chan,Brynhildr [Crystal],1301,74,,
47,Orpheus Laine,Gilgamesh [Aether],1299,63,,
48,Xen Babyque,Hyperion [Primal],1216,30,,
49,Aerika Erys,Faerie [Aether],1215,103,,
50,Brian Ricardo,Adamantoise [Aether],1199,37,,
51,Surisuri Mahasuri,Coeurl [Crystal],1194,18,,
52,Seto Mimyho,Behemoth [Primal],1194,15,,
53,Fain Doncel'aram,Jenova [Aether],1182,34,,
54,Buzzy Wuzzy,Balmung [Crystal],1095,26,100,1
55,Silanah Sylphrena,Faerie [Aether],1087,48,,
56,Zeta Salazar,Midgardsormr [Aether],1027,131,,
57,Moon Eclipse,Faerie [Aether],1009,51,,
58,Yui Fins,Adamantoise [Aether],1000,421,,4
59,Snoww Bunny,Behemoth [Primal],997,99,,
60,Big Three,Zalera [Crystal],997,20,,
61,Io Isana,Coeurl [Crystal],995,48,,
62,Jun Ai,Diabolos [Crystal],992,101,,
63,Kukusa Kusa,Kraken [Dynamis],989,19,,
64,Alma Braver,Goblin [Crystal],986,116,,2
65,A'b X'y,Faerie [Aether],918,31,,2
66,Relena Quaversie,Balmung [Crystal],907,223,,5
