Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Sanahi Keto,Hyperion [Primal],2077,54,0,10
2,Legendary Ash,Faerie [Aether],2064,33,0,0
3,Vittorio Moretti,Diabolos [Crystal],1879,98,0,3
4,Barock Obama,Siren [Aether],1771,114,188,12
5,Sylvie Chan,Brynhildr [Crystal],1715,64,0,21
6,Miyu Moon,Mateus [Crystal],1692,29,0,0
7,Suhr Zarek,Balmung [Crystal],1619,63,0,13
8,Mavis Enyo,Excalibur [Primal],1578,37,0,0
9,Fye Alanyk,Diabolos [Crystal],1575,94,101,3
10,Kris Lhea,Mateus [Crystal],1501,58,1401,19
11,Meteor Moon,Rafflesia [Dynamis],1378,75,0,0
12,Azar Kaveh,Mateus [Crystal],1310,77,792,12
13,Olivia Lugria,Sargatanas [Aether],1304,96,299,22
14,Terro Mctwisp,Leviathan [Primal],1291,15,0,0
15,Crow Meow,Jenova [Aether],1279,25,99,2
16,Myu Meow,Leviathan [Primal],1201,31,0,0
17,Air Azure,Rafflesia [Dynamis],1185,29,195,3
18,Fulheart Grit,Balmung [Crystal],1184,34,0,0
19,Lillian Floresca,Diabolos [Crystal],1120,44,0,1
20,Hrothmar Blackburns,Adamantoise [Aether],1118,130,199,17
21,Pvp Badboy,Sargatanas [Aether],1109,42,2,8
22,Gongsun Qerel,Mateus [Crystal],1097,74,591,9
23,Bisukito Neko,Zalera [Crystal],1097,38,0,0
24,Jet Vermillion,Adamantoise [Aether],1087,12,0,0
25,Rubedo Ginshi,Lamia [Primal],1078,49,199,5
26,Aibertain Mando,Jenova [Aether],1076,86,0,5
27,Tomo Kote,Gilgamesh [Aether],1003,69,114,6
28,Nero Cor,Cactuar [Aether],1001,57,0,4
29,Pekora Meow,Leviathan [Primal],999,74,0,9
30,Lucio Harundo,Leviathan [Primal],998,104,0,11
31,Rae Rea,Adamantoise [Aether],998,13,0,0
32,Sanguinius Smolblood,Kraken [Dynamis],995,22,200,2
33,Haha Unless,Faerie [Aether],908,21,0,0
34,Celesse Archon,Midgardsormr [Aether],902,32,0,0
35,No Buts,Zalera [Crystal],901,56,0,0
36,The Feast,Behemoth [Primal],901,37,299,7
37,Death Reaps,Balmung [Crystal],883,59,0,4
38,Uki Yo,Adamantoise [Aether],879,18,0,0
39,F'ool Pr'oof,Behemoth [Primal],802,48,298,5
40,Ahri Meow,Leviathan [Primal],794,13,0,0
41,Marci Meow,Balmung [Crystal],792,18,0,0
42,Merlin Emryss,Faerie [Aether],699,52,0,4
43,Silanah Sylphrena,Faerie [Aether],699,14,0,0
44,Zeta Salazar,Midgardsormr [Aether],697,79,194,14
45,Aerika Meow,Faerie [Aether],692,8,197,3
46,Kasai Kage,Adamantoise [Aether],618,14,0,0
47,Doomballoon Dapingus,Diabolos [Crystal],613,46,110,7
48,Akari Tsuki,Adamantoise [Aether],608,17,0,0
48,La Bubu,Diabolos [Crystal],608,17,102,5
50,Momo Meow,Siren [Aether],606,8,0,0
51,Hilto Feltre,Sargatanas [Aether],605,37,0,1
52,Ivy Storm,Zalera [Crystal],604,80,0,0
53,Ham Baga,Balmung [Crystal],601,15,0,0
54,Yui Fins,Adamantoise [Aether],600,128,0,11
55,Ash Ymir,Goblin [Crystal],599,57,0,1
56,Silvy Kaenbyou,Goblin [Crystal],598,29,0,7
57,Nemx Eisenhorn,Excalibur [Primal],597,13,0,0
58,Azureal Grandeur,Marilith [Dynamis],596,46,596,30
59,Kuina Kagetsu,Ultros [Primal],595,39,0,6
60,Adrianne Lehman,Jenova [Aether],591,79,0,18
61,Ryan Hoshiko,Lamia [Primal],589,27,0,0
62,Alma Braver,Goblin [Crystal],505,23,0,0
63,Sparrow Hawk,Seraph [Dynamis],501,16,0,1
64,Micro Uryade,Sargatanas [Aether],501,15,96,6
65,Yozen Ballistar,Hyperion [Primal],499,4,199,2
66,Lelouch Masamune,Malboro [Crystal],498,70,0,0
67,Big Three,Zalera [Crystal],498,16,0,0
68,Raiden Meow,Halicarnassus [Dynamis],495,15,194,2
69,Im Dead,Balmung [Crystal],494,20,0,0
70,Anti Luminosity,Marilith [Dynamis],490,90,0,14
71,Kylis Pendragon,Balmung [Crystal],413,78,0,7
72,Nikau Milkdud,Lamia [Primal],404,4,0,0
73,Xale Solace,Adamantoise [Aether],401,34,201,5
74,P'roto Idola,Brynhildr [Crystal],401,11,201,6
75,Clara Green,Gilgamesh [Aether],400,61,0,8
76,Ice Mage,Golem [Dynamis],399,43,0,6
77,Kiitla Hundar,Brynhildr [Crystal],399,30,399,6
77,Seto Mimyho,Behemoth [Primal],399,30,0,0
79,June Buggy,Brynhildr [Crystal],399,22,0,0
80,Velvet Mordio,Exodus [Primal],399,7,0,0
81,Roland Montpensier,Mateus [Crystal],398,8,0,0
82,Eyre Stahl,Maduin [Dynamis],396,3,0,0
83,Size Difference,Sargatanas [Aether],392,66,0,0
84,Boulder Beholder,Faerie [Aether],310,6,115,4
85,Dank Lollington,Exodus [Primal],304,18,0,0
86,Ethan Dumas,Zalera [Crystal],303,46,0,5
87,Garu Kettle,Behemoth [Primal],301,65,0,12
88,Tarex Youva,Behemoth [Primal],301,44,201,8
89,Ava Falafell,Cactuar [Aether],301,18,0,0
90,Onion Little,Zalera [Crystal],300,13,0,0
91,Crew Mate,Rafflesia [Dynamis],300,12,100,2
92,Rin Denma,Gilgamesh [Aether],300,3,0,0
93,Vann Healsing,Coeurl [Crystal],298,4,0,0
94,Yulia Lunaria,Coeurl [Crystal],298,3,0,0
95,Bigg Succ,Coeurl [Crystal],298,2,0,0
96,Phrosticus Maximus,Kraken [Dynamis],297,74,0,7
97,Nero K'ten,Lamia [Primal],296,47,0,4
98,Sitri Belladonna,Maduin [Dynamis],296,37,0,0
99,Sarantsatsral Kha,Behemoth [Primal],294,7,0,0
100,Koifucius Dao-master,Exodus [Primal],292,6,0,0
101,Gidding Mimid,Exodus [Primal],203,48,0,4
102,Noel Bunny,Behemoth [Primal],202,40,202,10
103,Fire Strike,Kraken [Dynamis],202,12,0,0
104,Rusheel Vasscus,Adamantoise [Aether],201,1,0,0
105,Aiberaint Mando,Faerie [Aether],200,33,0,0
106,Satoshi Itaori,Golem [Dynamis],200,15,200,6
107,Xiao Longbao,Excalibur [Primal],200,3,0,0
108,Joe Biden',Seraph [Dynamis],200,2,0,0
109,Somnidemn Serdorm,Goblin [Crystal],200,1,0,0
110,Novical Astrea,Exodus [Primal],199,33,0,11
111,Zolzayaa Noykin,Balmung [Crystal],199,28,99,3
112,Unagi Box,Cuchulainn [Dynamis],199,22,0,0
113,Raphtalia Solari,Adamantoise [Aether],199,6,0,0
114,Milly Mina,Cuchulainn [Dynamis],199,3,0,0
114,Mits Suki,Famfrit [Primal],199,3,0,0
116,Fain Doncel'aram,Jenova [Aether],199,2,0,0
117,Katka Kogoro,Behemoth [Primal],198,11,0,3
118,Onigiri Bunny,Behemoth [Primal],197,1,0,0
119,Jin Mercer,Marilith [Dynamis],196,25,0,2
120,Ailbhe Costa,Golem [Dynamis],196,1,0,0
120,Sensus Nero,Gilgamesh [Aether],196,1,0,0
122,Unit Two,Ultros [Primal],195,147,0,10
