Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Ash Kitamura,Faerie [Aether],2591,62,1494,21
2,Emi Meow,Siren [Aether],2589,94,,
3,Neo Dymium,Siren [Aether],2275,56,,7
4,Sanahi Keto,Hyperion [Primal],2087,54,,
5,Terro Beoulve,Coeurl [Crystal],2017,52,,3
6,Im Dead,Coeurl [Crystal],1969,27,100,3
7,Rubedo Ginshi,Lamia [Primal],1858,69,,
8,Original Dsi,Gilgamesh [Aether],1831,45,2,4
9,Doomballoon Dapingus,Diabolos [Crystal],1665,25,,
10,Sanguinius Smolblood,Kraken [Dynamis],1398,39,,5
11,Nini Kaukau,Leviathan [Primal],1394,56,,1
12,Sparrow Hawk,Seraph [Dynamis],1310,44,,1
13,Kairi Rune,Hyperion [Primal],1214,94,,8
14,Doosomini Potini,Goblin [Crystal],1200,199,,22
15,Fain Doncel'aram,Jenova [Aether],1083,32,,
16,Pekora Meow,Leviathan [Primal],1014,24,,
17,Lucio Harundo,Leviathan [Primal],996,80,,17
18,Xiao Longbao,Excalibur [Primal],994,87,4,10
19,Myu Meow,Leviathan [Primal],993,51,,3
20,Hollow Bastion,Rafflesia [Dynamis],992,9,,
21,Xiao Baobao,Gilgamesh [Aether],991,12,,
22,Kukusa Kusa,Kraken [Dynamis],989,19,,
23,Mavis Enyo,Excalibur [Primal],987,56,1,10
24,Merlin Emryss,Faerie [Aether],978,26,,
25,Suhr Zarek,Balmung [Crystal],938,27,,
26,Skyanar Tyrunas,Coeurl [Crystal],924,101,218,18
27,Wmmmmmmmmm Wmmmmmmmmm,Halicarnassus [Dynamis],907,35,204,4
28,Jehuty Apophis,Exodus [Primal],897,42,,
29,Celesse Archon,Midgardsormr [Aether],886,30,689,14
30,Goemon Da-cat,Behemoth [Primal],796,74,6,5
31,La Bubu,Diabolos [Crystal],727,56,8,3
32,Shuba Rashii,Adamantoise [Aether],703,82,,12
33,Kuina Kagetsu,Ultros [Primal],703,9,,
34,Aibertain Mando,Jenova [Aether],702,145,,29
35,Gojo San,Gilgamesh [Aether],697,15,,
36,Xen Babyque,Hyperion [Primal],695,13,595,11
37,Medoh Meshi,Kraken [Dynamis],690,17,,
38,Somnidemn Serdorm,Goblin [Crystal],689,106,,8
39,Sena Yehn,Adamantoise [Aether],689,10,,
40,Kahlil Immortalis,Diabolos [Crystal],678,22,378,11
41,Kitsu Katsu,Gilgamesh [Aether],606,16,,
42,Aoi Kami,Gilgamesh [Aether],601,19,3,4
43,Micro Uryade,Sargatanas [Aether],601,17,302,8
44,Buzzy Wuzzy,Balmung [Crystal],600,11,,
45,Moon Eclipse,Faerie [Aether],596,37,,
46,Roric Thorn,Faerie [Aether],596,8,,
47,Atreus Auditore,Faerie [Aether],578,18,,
48,Sylvie Chan,Brynhildr [Crystal],507,33,,6
49,Finrod Hatewatcher,Hyperion [Primal],503,113,403,8
50,Lily Evenstar,Brynhildr [Crystal],495,46,,
51,Void Stellarvore,Exodus [Primal],494,4,,
52,Fyn Chii,Gilgamesh [Aether],482,59,,
53,Vann Healsing,Coeurl [Crystal],409,10,,
54,Mash Buttons,Ultros [Primal],409,7,,
55,Azureal Grandeur,Marilith [Dynamis],406,75,102,7
56,Olivia Lugria,Sargatanas [Aether],406,33,,
57,Tom Diesche,Brynhildr [Crystal],405,4,,
58,Syhrtrachyn Roelohwyn,Cuchulainn [Dynamis],402,65,,
59,Mikjall Djt-yisi,Balmung [Crystal],402,8,,
60,Mtn Boop,Brynhildr [Crystal],402,5,,
61,Relena Quaversie,Balmung [Crystal],401,88,,10
62,Fortune Days,Zalera [Crystal],401,5,,
63,Hrothmar Blackburns,Adamantoise [Aether],400,82,,14
64,Unagi Box,Cuchulainn [Dynamis],400,12,10,1
65,Neco-arc Myuri,Balmung [Crystal],399,53,4,13
66,Naomi Hakoma,Halicarnassus [Dynamis],399,6,,
67,Raphtalia Solari,Adamantoise [Aether],399,5,,
68,Ash Ymir,Gilgamesh [Aether],397,30,,
69,Yulia Lunaria,Coeurl [Crystal],397,26,,
70,Thya Bowtail,Gilgamesh [Aether],397,8,203,3
71,No Bee,Lamia [Primal],393,6,,
72,Aerika Erys,Faerie [Aether],391,39,,9
73,Gidding Mimid,Exodus [Primal],383,63,,20
74,Sice Seven,Cactuar [Aether],310,5,,
75,Zero Dawnrose,Gilgamesh [Aether],306,28,,
76,Enya Holz,Halicarnassus [Dynamis],305,23,,
77,Avocado Bunny,Behemoth [Primal],302,34,202,3
78,Ulto Destructo,Lamia [Primal],302,33,,
79,Fulheart Grit,Balmung [Crystal],302,17,103,9
80,Milly Mina,Cuchulainn [Dynamis],302,10,,1
81,Orpheus Laine,Gilgamesh [Aether],301,22,100,8
82,Ser Oswald,Mateus [Crystal],300,19,,
83,Fye Alanyk,Diabolos [Crystal],300,3,100,2
84,Rathais Gunnach,Brynhildr [Crystal],299,24,,
85,Death Reaps,Balmung [Crystal],299,6,,
86,Zeke Ewoza,Sargatanas [Aether],299,2,,
87,Valiant Wang,Exodus [Primal],298,67,198,5
88,Big Three,Zalera [Crystal],298,3,,
89,John Darksouls,Adamantoise [Aether],298,2,,
90,Nero K'ten,Lamia [Primal],289,32,,
91,Yui Fins,Adamantoise [Aether],283,117,,12
92,Zeta Salazar,Midgardsormr [Aether],208,35,,
93,Zolzayaa Noykin,Balmung [Crystal],200,37,,3
94,Peregrine Lofte,Leviathan [Primal],200,14,100,7
95,Thwosau Uyagir,Ultros [Primal],200,4,,
96,Zypris Allsbane,Leviathan [Primal],200,3,,
97,Ldyccine Oo,Leviathan [Primal],200,1,,
98,Rusheel Vasscus,Adamantoise [Aether],199,63,,
99,Gummy Worm,Cuchulainn [Dynamis],199,43,199,11
100,Snoww Bunny,Behemoth [Primal],199,29,99,7
101,Koharu Dazkar,Exodus [Primal],199,28,,
102,Koiaki Nishimon,Exodus [Primal],199,8,,
103,Brycie Iclyn,Midgardsormr [Aether],199,2,,
104,Boulder Beholder,Faerie [Aether],199,1,,
105,Heart Nya,Gilgamesh [Aether],198,61,,
106,Crow Meow,Jenova [Aether],198,1,,
107,Finch Curador,Leviathan [Primal],197,2,,
108,Jun Ai,Diabolos [Crystal],191,40,191,14
109,Tiny Sosig,Balmung [Crystal],102,68,,9
110,Big Billy,Zalera [Crystal],100,79,100,3
111,Vaeltis Nyght,Famfrit [Primal],100,78,,
112,Tira Mitsu,Famfrit [Primal],100,75,100,19
113,Harumina Aria,Jenova [Aether],100,60,,13
113,Lelouch Masamune,Malboro [Crystal],100,60,,
115,Smug Idiot,Faerie [Aether],100,59,,6
116,Aengrist Bunny,Behemoth [Primal],100,56,100,9
116,Oskha Seijaku,Faerie [Aether],100,56,,9
118,Caster Ofhealz,Kraken [Dynamis],100,55,,5
119,Lux Mas,Sargatanas [Aether],100,54,,9
120,Reed Diamond,Ultros [Primal],100,53,,4
121,Emi Lillia,Mateus [Crystal],100,49,,
122,Shallotte Sterling,Brynhildr [Crystal],100,44,100,7
123,Ciel Solitia,Leviathan [Primal],100,42,100,4
124,Obelisk Silvermoon,Zalera [Crystal],100,41,,
125,Alma Braver,Goblin [Crystal],100,30,100,5
125,Shinra Tatsuya,Gilgamesh [Aether],100,30,100,5
127,Belle Quicksilver,Halicarnassus [Dynamis],100,27,,
127,Sol Ace,Adamantoise [Aether],100,27,100,1
129,Acno Logia,Adamantoise [Aether],100,26,,
130,Cadence Cantus,Siren [Aether],100,25,,
131,Cecils Lunas,Brynhildr [Crystal],100,24,,2
132,Pha Nini,Sargatanas [Aether],100,23,100,11
133,Jekai August,Halicarnassus [Dynamis],100,20,100,10
134,Atiendo Boludos,Coeurl [Crystal],100,17,,
135,Io Isana,Coeurl [Crystal],100,14,,
135,Rhvne Astra,Siren [Aether],100,14,,
137,Hikaru Shinomiya,Maduin [Dynamis],100,9,,
138,Lief Eksil,Jenova [Aether],100,3,,
139,Silanah Sylphrena,Faerie [Aether],100,2,,
140,Azar Kaveh,Hyperion [Primal],100,1,,
140,Roland Montpensier,Mateus [Crystal],100,1,,
142,Alice Schuberg,Behemoth [Primal],100,0,,
142,Jb Faintsmile,Sargatanas [Aether],100,0,,
142,Meteor Moon,Rafflesia [Dynamis],100,0,,
142,Zeno Valor,Brynhildr [Crystal],100,0,,
146,Pharys Ra,Excalibur [Primal],★★★,64,,
147,Sera Viegart,Exodus [Primal],★★★,61,,2
148,Lazarus Shade,Midgardsormr [Aether],★★★,55,,2
149,Teapot Sniffer,Coeurl [Crystal],★★★,40,,
150,Indigo Plateau,Zalera [Crystal],★★★,37,,4
151,Kota Kris,Seraph [Dynamis],★★★,36,★3,7
152,Nyan Ski,Hyperion [Primal],★★★,35,,
153,Kare Thunderfist,Cactuar [Aether],★★★,26,,
154,Natyusha Nynaj,Exodus [Primal],★★★,23,★14,18
155,Scythe Horrorblade,Mateus [Crystal],★★☆,127,,
156,Gordon Geeko,Faerie [Aether],★★☆,120,★5,29
157,Snowsteps Frozenheart,Siren [Aether],★★☆,51,,
158,Kappa Chungus,Brynhildr [Crystal],★★☆,47,,
159,Suho Thamasa,Hyperion [Primal],★★☆,44,,14
160,Xianra Bryne,Excalibur [Primal],★★☆,31,,
161,Rachada Fhio,Lamia [Primal],★★☆,29,,2
162,Agreed Indeed,Cactuar [Aether],★★☆,21,,
163,Molly Whop,Seraph [Dynamis],★☆☆,142,★1,4
164,Shiri Grey,Cactuar [Aether],★☆☆,47,,5
165,Norma Jeannie,Jenova [Aether],★☆☆,46,,
166,Last Petal,Cactuar [Aether],★☆☆,38,,
167,Ody Fireflye,Ultros [Primal],★☆☆,35,,
168,Ryan Hoshiko,Lamia [Primal],★☆☆,18,,
169,Cj Deux,Lamia [Primal],★★★,91,★7,6
170,Coffee Dawg,Famfrit [Primal],★★★,57,★1,5
