Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Ahri Meow,Leviathan [Primal],3271,100,,
2,Miyu Moon,Mateus [Crystal],3164,56,,
3,Heavens Feel,Maduin [Dynamis],3057,121,,
4,Meteor Moon,Rafflesia [Dynamis],3053,108,,
5,Suhr Zarek,Balmung [Crystal],3047,247,,
6,J'heero Eshe,Lamia [Primal],2984,93,,
7,Seto Mimyho,Behemoth [Primal],2768,72,,
8,Myu Meow,Leviathan [Primal],2667,288,581,16
9,Fulheart Grit,Balmung [Crystal],2619,154,,
10,Original Dsi,Gilgamesh [Aether],2597,68,,
11,Pekora Meow,Leviathan [Primal],2545,175,,3
12,Death Reaps,Balmung [Crystal],2512,85,207,5
13,Neo Dymium,Siren [Aether],2500,164,,
14,Sabo Meow,Excalibur [Primal],2466,95,,9
15,Dunkin Bonuts,Zalera [Crystal],2380,151,,
16,Aahaha Hahahahaha,Exodus [Primal],2321,116,300,5
17,Unagi Box,Cuchulainn [Dynamis],2300,134,,15
18,Akari Tsuki,Adamantoise [Aether],2298,67,499,9
19,Barock Obama,Siren [Aether],2240,243,,18
20,Im Dead,Coeurl [Crystal],2237,115,,
21,Merlin Emryss,Faerie [Aether],2199,150,,5
22,Mtn Boop,Brynhildr [Crystal],2166,56,85,6
23,Kairi Rune,Hyperion [Primal],2161,131,,
24,Emi Meow,Siren [Aether],2135,81,,
25,Kasai Kage,Adamantoise [Aether],2114,120,,13
26,Sylvie Chan,Brynhildr [Crystal],2101,73,,1
27,Aerika Erys,Faerie [Aether],2101,41,,
28,Raiden Meow,Halicarnassus [Dynamis],2092,73,195,7
29,Air Azure,Rafflesia [Dynamis],2027,145,,
30,Tomo Kote,Gilgamesh [Aether],2018,90,,
31,Seraphita Strahlven,Seraph [Dynamis],2016,257,,14
32,Doomballoon Dapingus,Diabolos [Crystal],1915,109,397,4
33,Lucio Harundo,Leviathan [Primal],1909,159,,1
34,Uki Yo,Adamantoise [Aether],1908,99,,12
35,La Bubu,Diabolos [Crystal],1891,76,,
36,Bigg Spite,Coeurl [Crystal],1883,67,,
37,Hrothmar Blackburns,Adamantoise [Aether],1877,206,295,4
38,Aki Fukuda,Hyperion [Primal],1861,90,,
39,Kitsu Katsu,Gilgamesh [Aether],1824,176,298,7
40,Local-area Network,Cactuar [Aether],1813,46,,
41,Goemon Da-cat,Behemoth [Primal],1795,155,198,8
42,Average Capybara,Seraph [Dynamis],1720,71,,
43,Lean Bean,Leviathan [Primal],1707,180,,
44,Rachna Rindou,Brynhildr [Crystal],1707,102,,
45,Emiya Shirou,Famfrit [Primal],1679,144,,5
46,Micro Uryade,Sargatanas [Aether],1664,202,,3
47,Hatsune Freaku,Lamia [Primal],1610,40,,
48,Ninety-nine Agility,Famfrit [Primal],1602,41,,
49,Unknown O'juan,Maduin [Dynamis],1602,32,,
50,Moshe Di,Gilgamesh [Aether],1592,62,994,14
51,Big Three,Zalera [Crystal],1588,72,,
52,Thya Bowtail,Gilgamesh [Aether],1586,83,,
53,Jay Vermillion,Adamantoise [Aether],1584,51,,2
54,Haha Unless,Faerie [Aether],1582,30,,
55,Josh Trigiani,Lamia [Primal],1580,200,194,9
56,Rex Gladio,Exodus [Primal],1577,223,,19
57,Ham Baga,Balmung [Crystal],1515,95,,7
58,Mavis Enyo,Excalibur [Primal],1508,117,,
59,Rae Rea,Adamantoise [Aether],1497,33,100,4
60,Suhr Zarek,Goblin [Crystal],1494,83,,
61,Kiki Valentina,Behemoth [Primal],1477,96,,
62,Milly Mina,Cuchulainn [Dynamis],1474,101,,8
63,Apocalus Van'zandt,Hyperion [Primal],1419,194,102,1
64,Reliana Meriale,Halicarnassus [Dynamis],1398,230,198,12
65,Azureal Grandeur,Marilith [Dynamis],1384,228,,16
66,Gojo San,Gilgamesh [Aether],1376,57,,
67,Leorex Fulguro,Sargatanas [Aether],1365,198,,14
68,Syhrtrachyn Roelohwyn,Cuchulainn [Dynamis],1308,205,,
69,Tiny Sosig,Balmung [Crystal],1305,92,,9
70,Shannon Le-turtle,Seraph [Dynamis],1291,195,,
71,Nero K'ten,Lamia [Primal],1285,76,,3
72,Kahlil Immortalis,Diabolos [Crystal],1284,83,,
73,Aesa Reign,Behemoth [Primal],1208,68,297,5
74,Tio Tot,Jenova [Aether],1195,56,195,2
75,Caedes Rozwell,Ultros [Primal],1184,65,,
76,Sanguinius Smolblood,Kraken [Dynamis],1123,66,7,5
77,Medoh Meshi,Zalera [Crystal],1102,32,,
78,Xiao Baobao,Gilgamesh [Aether],1098,66,,
79,Eyre Stahl,Maduin [Dynamis],1096,149,,5
80,Xiao Longbao,Excalibur [Primal],1095,339,,17
81,Mac Arena,Adamantoise [Aether],1090,28,,
82,Io Isana,Coeurl [Crystal],1090,25,,
83,Oso Reru,Seraph [Dynamis],1014,26,,6
84,Obelisk Silvermoon,Zalera [Crystal],1010,88,,
85,Celesse Archon,Midgardsormr [Aether],1009,54,200,3
86,Adrian Aeis,Behemoth [Primal],1003,94,,
87,Sanahi Keto,Hyperion [Primal],999,20,406,7
88,Noel Bunny,Behemoth [Primal],996,143,,9
89,Nini Kaukau,Leviathan [Primal],996,18,,
90,Zeta Salazar,Midgardsormr [Aether],995,138,,2
91,Anti Luminosity,Marilith [Dynamis],995,44,,
92,Olivia Lugria,Sargatanas [Aether],994,125,296,12
93,Divine Zr,Gilgamesh [Aether],980,43,,
94,No Bee,Lamia [Primal],916,82,,10
95,Sparrow Hawk,Seraph [Dynamis],910,56,,5
96,Aiberaint Mando,Faerie [Aether],899,103,,11
97,Sunday Silence,Golem [Dynamis],897,46,,
98,Acno Logia,Adamantoise [Aether],896,40,,
99,Lulu Meow,Seraph [Dynamis],896,37,,
100,Reed Diamond,Ultros [Primal],895,74,,
101,Kheda Mars,Excalibur [Primal],891,24,,
102,Snowaux Noquana,Goblin [Crystal],890,68,,4
103,Roux Lette,Exodus [Primal],882,282,,10
104,Kotsu Inaro,Exodus [Primal],881,208,,5
105,Aztkoza Kwt,Malboro [Crystal],824,107,,
106,Azure End,Rafflesia [Dynamis],807,65,,1
107,Erik Jormungandr,Balmung [Crystal],801,13,,
108,Fye Alanyk,Diabolos [Crystal],800,42,,
109,Veri Luominen,Lamia [Primal],796,146,,11
110,Skyanar Tyrunas,Coeurl [Crystal],796,77,,
111,Momoko Tomoko,Sargatanas [Aether],796,54,,
112,Rusheel Vasscus,Adamantoise [Aether],795,209,,
113,Yui Fins,Adamantoise [Aether],794,415,,21
114,Sain Kogseguabragh,Goblin [Crystal],794,77,102,5
115,Brian Ricardo,Adamantoise [Aether],793,85,,
116,Yulia Lunaria,Coeurl [Crystal],790,10,,
117,Q'ina Fhiroh,Brynhildr [Crystal],787,139,,
118,Zot Meow,Sargatanas [Aether],767,73,,
119,Aveise Sigrid,Marilith [Dynamis],720,71,,
120,Theory Ai,Leviathan [Primal],714,238,,20
121,Adrianne Lehman,Jenova [Aether],704,214,,4
122,Fain Doncel'aram,Jenova [Aether],703,33,,
123,Cyrile Dazkar,Exodus [Primal],702,116,702,12
124,Jenova Catgirl,Balmung [Crystal],702,30,602,17
125,Ash Ymir,Gilgamesh [Aether],701,57,,
126,Tom Diesche,Brynhildr [Crystal],700,69,,
127,Original Surname,Gilgamesh [Aether],700,68,206,9
128,Hounin Shan,Exodus [Primal],700,66,,5
129,Alana Mystranquil,Coeurl [Crystal],693,19,,
130,Sea Jae,Sargatanas [Aether],686,73,,5
131,Eri Mitty,Seraph [Dynamis],684,29,,
132,Vann Healsing,Coeurl [Crystal],666,48,,1
133,Fenrir Mani,Siren [Aether],605,277,,5
134,Silanah Sylphrena,Faerie [Aether],604,37,,
135,Suho Thamasa,Hyperion [Primal],603,58,,
136,Radanis Luminacht,Sargatanas [Aether],601,23,,
137,Cayen Cen,Cactuar [Aether],599,25,,
138,Peregrine Lofte,Leviathan [Primal],598,10,,
139,Cecils Lunas,Brynhildr [Crystal],597,30,,
140,Free Healthcare,Famfrit [Primal],596,120,,5
141,Quna Azuraflame,Ultros [Primal],594,69,,
142,Riki Spanish,Balmung [Crystal],592,282,492,5
143,Myuri Wolfe,Balmung [Crystal],591,61,,14
144,Fyoriah Aliapoh,Faerie [Aether],589,71,,6
145,Pharys Ra,Excalibur [Primal],588,252,,6
146,Gold Ship,Golem [Dynamis],512,63,,1
147,You Sea,Gilgamesh [Aether],507,109,,
148,Vine Uchiha,Mateus [Crystal],507,72,99,1
149,Xianra Bryne,Excalibur [Primal],502,109,,
150,Gidding Mimid,Exodus [Primal],501,245,,12
151,A'kena Themis,Cuchulainn [Dynamis],499,8,,
152,Teysa Montgomery,Cactuar [Aether],496,190,92,4
153,P'roto Idola,Brynhildr [Crystal],496,65,,
154,Gary Verny,Behemoth [Primal],496,38,,5
155,Great Depression,Gilgamesh [Aether],496,20,,
156,Grace Welkin,Balmung [Crystal],495,71,,
157,Cely Bee,Hyperion [Primal],494,61,,
158,Sovereign Phil,Goblin [Crystal],494,9,,
159,Reginald Cleuth,Leviathan [Primal],493,34,,1
160,Gongsun Qerel,Mateus [Crystal],492,24,,
161,Riley Harper,Midgardsormr [Aether],491,118,92,7
162,Noble Stark,Diabolos [Crystal],490,95,,2
163,Dread Ross,Exodus [Primal],488,119,388,15
