Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Seto Mimyho,Behemoth [Primal],1005,13,,
2,Kasai Kage,Adamantoise [Aether],902,18,,
3,Lucio Harundo,Leviathan [Primal],698,12,,
4,Hrothmar Blackburns,Adamantoise [Aether],499,6,,
5,Zeta Salazar,Midgardsormr [Aether],498,8,,
6,Io Isana,Coeurl [Crystal],497,5,,
7,Grace Welkin,Balmung [Crystal],495,10,,
8,Azureal Grandeur,Marilith [Dynamis],476,10,,
9,Suhr Zarek,Balmung [Crystal],407,7,,
10,Jet Vermillion,Adamantoise [Aether],404,5,,
11,Doomballoon Dapingus,Diabolos [Crystal],402,12,,
12,Kairi Rune,Hyperion [Primal],394,12,,
13,Medoh Meshi,Zalera [Crystal],388,4,,
14,Celesse Archon,Midgardsormr [Aether],301,3,,
15,Merlin Emryss,Faerie [Aether],301,2,,
16,Fenrir Mani,Siren [Aether],299,20,,
17,Yui Fins,Adamantoise [Aether],299,9,,
18,Fye Alanyk,Diabolos [Crystal],298,8,,
19,Myu Meow,Leviathan [Primal],295,9,,
20,Mavis Enyo,Excalibur [Primal],207,11,,
21,Boulder Beholder,Faerie [Aether],200,4,,
22,Gojo San,Gilgamesh [Aether],200,1,,
22,Rin Denma,Gilgamesh [Aether],200,1,,
22,Uki Yo,Adamantoise [Aether],200,1,,
25,Aiberaint Mando,Faerie [Aether],199,4,,
26,Leorex Fulguro,Sargatanas [Aether],198,2,,
26,Naomi Hakoma,Halicarnassus [Dynamis],198,2,,
26,Sice Seven,Cactuar [Aether],198,2,,
26,Xiao Baobao,Gilgamesh [Aether],198,2,,
30,Rubedo Ginshi,Lamia [Primal],197,4,,
31,Vann Healsing,Coeurl [Crystal],104,7,,
32,Ham Baga,Balmung [Crystal],102,2,,
33,Ash Ymir,Gilgamesh [Aether],100,13,,
34,Unagi Box,Cuchulainn [Dynamis],100,8,,
35,Sylvie Chan,Brynhildr [Crystal],100,4,,
36,Death Reaps,Balmung [Crystal],100,1,,
36,Raiden Meow,Halicarnassus [Dynamis],100,1,,
38,Gongsun Qerel,Mateus [Crystal],100,0,,
38,Kookiki Kooki,Mateus [Crystal],100,0,,
40,Kuros Kuchak,Balmung [Crystal],★★☆,13,,
41,Bo Vien,Midgardsormr [Aether],★★☆,9,,
42,Xiao Longbao,Excalibur [Primal],★★★,18,,
43,Si Fu,Balmung [Crystal],★★★,14,,
44,Kiss Bunny,Behemoth [Primal],★★☆,15,,
44,Phrosticus Maximus,Kraken [Dynamis],★★☆,15,,
46,Hunie Pop,Ultros [Primal],★★☆,10,,
47,Yao Hon,Brynhildr [Crystal],★☆☆,13,,
48,Teysa Montgomery,Cactuar [Aether],★☆☆,11,,
49,The Tarnished,Balmung [Crystal],★☆☆,7,,
50,Sitri Belladonna,Maduin [Dynamis],★★★,9,,
51,Milly Mina,Cuchulainn [Dynamis],★★★,6,,
52,Yozen Ballistar,Hyperion [Primal],★★☆,11,,
53,Rachna Rindou,Brynhildr [Crystal],★★☆,9,,
54,Denmo Mcstronghuge,Excalibur [Primal],★★☆,7,,
55,Veri Luominen,Lamia [Primal],★☆☆,10,,
56,Evelyn Ysabella,Gilgamesh [Aether],★☆☆,8,,
57,Afri'kan Butter,Cactuar [Aether],★☆☆,5,,
58,Vaeltis Nyght,Famfrit [Primal],★★★,20,,
59,Milla Wilder,Exodus [Primal],★★★,7,,
60,Azure End,Rafflesia [Dynamis],★★★,6,,
61,Theory Ai,Leviathan [Primal],★★☆,16,,
62,Nameless Soldier,Excalibur [Primal],★★☆,15,,
63,Rusheel Vasscus,Adamantoise [Aether],★★☆,14,,
64,P'roto Idola,Brynhildr [Crystal],★★☆,9,,
65,Azalie Amore,Lamia [Primal],★★☆,7,,
65,Femroe Enjoyer,Leviathan [Primal],★★☆,7,,
65,Reines Lithespes,Exodus [Primal],★★☆,7,,
68,Aerika Erys,Faerie [Aether],★★☆,6,,
69,Xianra Bryne,Excalibur [Primal],★★☆,5,,
70,Eris Valens,Ultros [Primal],★★☆,3,,
70,Original Pringles,Sargatanas [Aether],★★☆,3,,
72,I'm Die,Gilgamesh [Aether],★☆☆,8,,
73,Orpheus Laine,Gilgamesh [Aether],★☆☆,4,,
73,Wolf Karas,Sargatanas [Aether],★☆☆,4,,
75,Synoa Lianel,Diabolos [Crystal],★★★,16,,
76,Sabe Kryze,Coeurl [Crystal],★★★,7,,
77,Alhanelem Amidatelion,Hyperion [Primal],★★★,5,,
78,Naiah Heartfeld,Gilgamesh [Aether],★★★,4,,
78,Ryun Away,Balmung [Crystal],★★★,4,,
80,High Five,Brynhildr [Crystal],★★★,3,,
80,Lean Bean,Leviathan [Primal],★★★,3,,
82,Obelisk Silvermoon,Zalera [Crystal],★★★,2,,
83,Aahaha Hahahahaha,Exodus [Primal],★★☆,18,,
84,Noel Bunny,Behemoth [Primal],★★☆,11,,
85,Pharys Ra,Excalibur [Primal],★★☆,10,,
85,Shiri Grey,Cactuar [Aether],★★☆,10,,
87,Average Capybara,Seraph [Dynamis],★★☆,8,,
88,Ichabod Cassum,Brynhildr [Crystal],★★☆,7,,
88,V'linh Tia,Hyperion [Primal],★★☆,7,,
90,Lux Mas,Sargatanas [Aether],★★☆,3,,
90,Sol Ace,Adamantoise [Aether],★★☆,3,,
90,Strolling Sapling,Sargatanas [Aether],★★☆,3,,
90,Syhrtrachyn Roelohwyn,Cuchulainn [Dynamis],★★☆,3,,
90,Terminus Solis,Adamantoise [Aether],★★☆,3,,
95,Atreus Auditore,Faerie [Aether],★★☆,2,,
95,Free Healthcare,Famfrit [Primal],★★☆,2,,
95,Glowing Orchid,Siren [Aether],★★☆,2,,
95,Jumbo Toblerone,Famfrit [Primal],★★☆,2,,
99,Brian Ricardo,Adamantoise [Aether],★★☆,1,,
99,Corgi Jones,Sargatanas [Aether],★★☆,1,,
99,Eyre Stahl,Maduin [Dynamis],★★☆,1,,
99,Greenage Hudson,Mateus [Crystal],★★☆,1,,
99,Pink Perfection,Behemoth [Primal],★★☆,1,,
99,Scruffs Vii,Jenova [Aether],★★☆,1,,
105,Horan Lou,Brynhildr [Crystal],★☆☆,18,,
106,Noble Stark,Diabolos [Crystal],★☆☆,17,,
107,Suho Thamasa,Hyperion [Primal],★☆☆,13,,
