Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Ser Oswald,Mateus [Crystal],4539,366,,
2,Suhr Zarek,Balmung [Crystal],4483,282,,
3,Ham Baga,Balmung [Crystal],4245,445,,14
4,Seto Mimyho,Behemoth [Primal],4022,250,,5
5,Emi Meow,Siren [Aether],4017,361,,
6,Miyu Moon,Adamantoise [Aether],3939,255,,
7,Death Reaps,Balmung [Crystal],3885,488,,
8,Meteor Moon,Rafflesia [Dynamis],3811,219,,
9,Lucio Harundo,Leviathan [Primal],3809,508,,7
10,Myu Meow,Leviathan [Primal],3728,217,694,8
11,Neo Dymium,Siren [Aether],3686,332,104,15
12,Sea Jae,Sargatanas [Aether],3685,142,,
13,Terro Beoulve,Coeurl [Crystal],3648,135,,
14,Crow Meow,Jenova [Aether],3629,127,,
15,Sylvie Chan,Brynhildr [Crystal],3600,201,,1
16,Pekora Meow,Leviathan [Primal],3596,296,,
17,Mtn Boop,Brynhildr [Crystal],3562,156,,
18,Lastna Hope,Excalibur [Primal],3535,195,,
19,Kairi Rune,Hyperion [Primal],3515,548,,1
20,Fulheart Grit,Balmung [Crystal],3496,444,,
21,Sabo Meow,Excalibur [Primal],3490,126,,
22,Ahri Meow,Leviathan [Primal],3452,266,,
23,Gojo Meow,Gilgamesh [Aether],3446,140,,
24,Fye Alanyk,Diabolos [Crystal],3428,705,,14
25,Ash Kitamura,Faerie [Aether],3385,321,,
26,Goemon Da-cat,Behemoth [Primal],3340,515,,4
27,Milly Mina,Cuchulainn [Dynamis],3271,125,383,15
28,Im Dead,Coeurl [Crystal],3258,128,,
29,Kaylah Coy,Gilgamesh [Aether],3252,672,,
30,Unagi Box,Cuchulainn [Dynamis],3221,254,,
31,Hana Wizu,Coeurl [Crystal],3220,178,,
32,Sparrow Hawk,Seraph [Dynamis],3113,175,,7
33,Kasai Kage,Midgardsormr [Aether],3107,445,,4
34,Jay Vermillion,Adamantoise [Aether],3095,358,,
35,Fortune Days,Zalera [Crystal],3083,109,,
36,Gummy Worm,Marilith [Dynamis],3080,256,,
37,Judas Demaio,Balmung [Crystal],3077,207,,
38,Shimori Bunihara,Lamia [Primal],3076,605,,
39,Vestelle Sawyer,Gilgamesh [Aether],3074,130,,
40,Sponge Cake,Faerie [Aether],3070,75,,
41,Jb Faintsmile,Sargatanas [Aether],3068,115,,2
42,Peregrine Lofte,Leviathan [Primal],3067,206,,
43,Rhynnian Embersong,Mateus [Crystal],3063,153,,
44,Zypris Allsbane,Leviathan [Primal],3060,109,,5
45,Moze Yan-lun,Exodus [Primal],3059,145,,
46,Mac Arena,Adamantoise [Aether],3050,225,,
47,Veloce Visrin,Faerie [Aether],3046,140,,
48,Oikawa Toru,Seraph [Dynamis],3042,119,,
49,Kuina Kagetsu,Ultros [Primal],3038,352,194,3
50,Merlin Emryss,Faerie [Aether],3035,376,,17
51,Doomballoon Dapingus,Diabolos [Crystal],3034,171,,
52,Bigg Succ,Coeurl [Crystal],3016,161,,
53,Ais Syensu,Exodus [Primal],3012,326,,
54,Medoh Meshi,Kraken [Dynamis],3010,116,,6
55,Air Weaver,Coeurl [Crystal],3005,106,,
56,Kahlil Immortalis,Diabolos [Crystal],2992,404,,4
57,Aina Uchiha,Famfrit [Primal],2930,329,,5
58,Bo Nuts,Zalera [Crystal],2913,606,,20
59,Clown Conductor,Lamia [Primal],2905,615,,10
60,Suhr Zarek,Goblin [Crystal],2872,100,,
61,Nikau Milkdud,Lamia [Primal],2861,312,211,16
62,Hrothmar Blackburns,Adamantoise [Aether],2848,1047,,22
63,Agim Leu,Halicarnassus [Dynamis],2836,162,,
64,Azar Kaveh,Hyperion [Primal],2811,970,15,10
65,Raravort Sasavort,Balmung [Crystal],2799,194,,
66,Buzzy Wuzzy,Balmung [Crystal],2796,76,,
67,Thya Bowtail,Gilgamesh [Aether],2728,264,,
68,Mizu Teori,Faerie [Aether],2719,215,,8
69,Galax Yuu,Brynhildr [Crystal],2716,360,87,19
70,Zeke Ewoza,Sargatanas [Aether],2706,280,,
71,Haha Unless,Faerie [Aether],2687,89,,
72,Koiaki Nishimon,Exodus [Primal],2660,191,,
73,Fain Doncel'aram,Jenova [Aether],2631,240,,
74,Yui Fins,Adamantoise [Aether],2625,683,,7
75,Mash Buttons,Ultros [Primal],2595,184,,18
76,Finch Curador,Leviathan [Primal],2593,86,,2
77,Xiao Baobao,Gilgamesh [Aether],2584,388,,6
78,Rorick Thorne,Jenova [Aether],2568,165,106,9
79,Rachna Rindou,Brynhildr [Crystal],2554,516,,
80,Pepe Link,Ultros [Primal],2550,312,,12
81,A'ri Ryun,Leviathan [Primal],2534,361,,
82,Crazy Monkey,Gilgamesh [Aether],2517,305,,
83,Gungnir Silveresta,Seraph [Dynamis],2489,305,,10
84,Big Three,Zalera [Crystal],2488,167,200,2
85,Sanguinius Smolblood,Kraken [Dynamis],2470,420,,5
86,Celesse Archon,Midgardsormr [Aether],2432,185,,11
87,Dank Lollington,Exodus [Primal],2412,141,,
88,Maeva Atoel,Balmung [Crystal],2405,127,,
89,Sanahi Keto,Hyperion [Primal],2400,214,,
90,Ellie Meeps,Lamia [Primal],2396,196,,1
91,Macro Meow,Gilgamesh [Aether],2391,153,,
92,Lulu Meow,Seraph [Dynamis],2385,136,,
93,Senka Kyo,Excalibur [Primal],2382,314,,1
94,Zeta Salazar,Midgardsormr [Aether],2377,276,,11
95,Naomi Hakoma,Halicarnassus [Dynamis],2376,235,,
96,Mew Yuki,Balmung [Crystal],2359,241,,11
97,Shiki's Sin,Gilgamesh [Aether],2357,515,,6
98,Uki Yo,Adamantoise [Aether],2345,342,,
99,Kehz Zi,Midgardsormr [Aether],2306,445,,
100,Micro Uryade,Sargatanas [Aether],2294,339,,
101,Hatsune Freaku,Lamia [Primal],2281,119,,
102,Aahaha Hahahahaha,Exodus [Primal],2251,171,,
103,Noga Cosnoh,Cactuar [Aether],2192,269,,
104,Xen Babyque,Hyperion [Primal],2190,117,,
105,Dandy Lyon,Leviathan [Primal],2189,157,,4
106,Azureal Grandeur,Marilith [Dynamis],2189,143,,5
107,Very Loooooooooooong,Hyperion [Primal],2188,55,,
108,Alice Schuberg,Behemoth [Primal],2134,169,458,17
109,Courageous Cookie,Siren [Aether],2114,369,,
110,Silanah Sylphrena,Midgardsormr [Aether],2104,128,,
111,Katsumi Sakimuri,Balmung [Crystal],2085,189,,
112,Alicia Evergarden,Midgardsormr [Aether],2085,131,,
113,Ldyccine Oo,Leviathan [Primal],2081,115,,1
114,Fatcat Wintrader,Seraph [Dynamis],2081,73,,
115,Sera Viegart,Exodus [Primal],2068,315,,
116,Tio Tot,Jenova [Aether],2058,225,,3
117,Roland Montpensier,Mateus [Crystal],2043,544,,25
118,Senrei Yukawa,Excalibur [Primal],1997,189,,
119,Aoi Kami,Gilgamesh [Aether],1978,228,,19
120,Lux Mas,Sargatanas [Aether],1969,494,,20
121,Rump Seer,Exodus [Primal],1933,294,,
122,Celia Leda,Midgardsormr [Aether],1928,410,,20
123,Labrys Roux,Ultros [Primal],1917,73,,
124,Rare Ninetytwo,Siren [Aether],1893,433,,
125,Venaire Sylvia,Malboro [Crystal],1889,556,,
126,Divine Zr,Gilgamesh [Aether],1886,77,,
127,Mel Halee,Gilgamesh [Aether],1877,186,,
128,Aveise Sigrid,Marilith [Dynamis],1872,185,,7
129,Prison Miqo'te,Seraph [Dynamis],1843,163,,8
