Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Barock Obama,Siren [Aether],1486,44,982,28
2,Terro Mctwisp,Leviathan [Primal],1291,15,0,0
3,Suhr Zarek,Balmung [Crystal],1207,26,0,0
4,Myu Meow,Leviathan [Primal],1197,20,598,11
5,Ash Meow,Faerie [Aether],1190,23,0,0
6,Vittorio Moretti,Diabolos [Crystal],1185,66,689,15
7,Bisukito Neko,Zalera [Crystal],1095,30,298,11
8,Mavis Enyo,Excalibur [Primal],1091,22,0,9
9,Crow Meow,Jenova [Aether],1082,22,0,0
10,Aibertain Mando,Jenova [Aether],1076,40,86,15
11,Fye Alanyk,Diabolos [Crystal],1015,24,200,5
12,Nero Cor,Cactuar [Aether],1001,34,800,17
13,Pekora Meow,Leviathan [Primal],999,50,0,5
14,Meteor Moon,Rafflesia [Dynamis],995,38,302,5
15,Hrothmar Blackburns,Adamantoise [Aether],919,75,0,21
16,Celesse Archon,Midgardsormr [Aether],902,17,0,0
17,Jay Vermillion,Adamantoise [Aether],898,44,401,17
18,Death Reaps,Balmung [Crystal],883,27,0,4
19,Uki Yo,Adamantoise [Aether],879,16,0,0
20,Lillian Floresca,Diabolos [Crystal],819,40,312,12
21,Olivia Lugria,Sargatanas [Aether],797,51,208,22
22,Fulheart Grit,Balmung [Crystal],787,15,0,3
23,Haha Unless,Faerie [Aether],706,19,0,0
24,No Buts,Zalera [Crystal],700,46,97,14
25,Merlin Emryss,Faerie [Aether],699,30,0,1
26,Rubedo Ginshi,Lamia [Primal],698,26,392,14
27,Kasai Kage,Adamantoise [Aether],618,14,0,0
28,Sylvie Chan,Brynhildr [Crystal],609,22,0,3
29,Akari Tsuki,Adamantoise [Aether],602,14,0,0
30,Ham Baga,Balmung [Crystal],601,15,100,4
31,Yui Fins,Adamantoise [Aether],600,60,0,13
32,Ash Ymir,Goblin [Crystal],598,49,598,14
33,Miyu Moon,Mateus [Crystal],597,14,0,2
34,Ryan Hoshiko,Lamia [Primal],589,21,292,16
35,Tomo Kote,Gilgamesh [Aether],583,24,0,4
36,Lucio Harundo,Leviathan [Primal],512,59,0,16
37,Pvp Badboy,Sargatanas [Aether],499,21,0,0
38,Azar Kaveh,Mateus [Crystal],497,24,297,4
39,Zeta Salazar,Midgardsormr [Aether],404,44,103,18
40,Lelouch Masamune,Malboro [Crystal],401,52,4,4
41,Seto Mimyho,Behemoth [Primal],399,30,0,11
42,Velvet Mordio,Exodus [Primal],399,7,0,0
43,Air Azure,Rafflesia [Dynamis],397,20,0,0
44,Big Three,Zalera [Crystal],397,8,197,3
45,Sanahi Keto,Hyperion [Primal],391,7,0,0
46,Im Dead,Balmung [Crystal],391,6,0,0
47,Sparrow Hawk,Seraph [Dynamis],390,8,0,1
48,Size Difference,Sargatanas [Aether],301,49,102,15
49,Garu Kettle,Behemoth [Primal],301,19,0,14
50,Onion Little,Zalera [Crystal],300,13,0,0
51,Rin Denma,Gilgamesh [Aether],300,3,0,0
52,Silanah Sylphrena,Faerie [Aether],298,6,99,1
53,Vann Healsing,Coeurl [Crystal],298,3,0,0
53,Yulia Lunaria,Coeurl [Crystal],298,3,0,0
