Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Ser Oswald,Mateus [Crystal],4948,376,409,10
2,Suhr Zarek,Balmung [Crystal],4568,296,85,14
3,Neo Dymium,Siren [Aether],4284,358,598,26
4,Ham Baga,Balmung [Crystal],4245,452,,7
5,Seto Mimyho,Behemoth [Primal],4022,250,,
6,Emi Meow,Siren [Aether],4017,361,,
7,Miyu Moon,Adamantoise [Aether],3939,255,,
8,Death Reaps,Balmung [Crystal],3885,506,,18
9,Meteor Moon,Rafflesia [Dynamis],3811,219,,
10,Lucio Harundo,Leviathan [Primal],3809,530,,22
11,Fulheart Grit,Balmung [Crystal],3782,457,286,13
12,Myu Meow,Leviathan [Primal],3728,228,,11
13,Pekora Meow,Leviathan [Primal],3696,308,100,12
14,Sea Jae,Sargatanas [Aether],3685,143,,1
15,Terro Beoulve,Coeurl [Crystal],3648,141,,6
16,Crow Meow,Jenova [Aether],3629,127,,
17,Doomballoon Dapingus,Diabolos [Crystal],3628,185,594,14
18,Sylvie Chan,Brynhildr [Crystal],3600,206,,5
19,Mtn Boop,Brynhildr [Crystal],3562,160,,4
20,Gojo Meow,Gilgamesh [Aether],3547,145,101,5
21,Lastna Hope,Excalibur [Primal],3535,195,,
22,Kairi Rune,Hyperion [Primal],3515,548,,
23,Sabo Meow,Excalibur [Primal],3490,126,,
24,Sponge Cake,Faerie [Aether],3471,99,401,24
25,Im Dead,Coeurl [Crystal],3454,130,196,2
26,Ahri Meow,Leviathan [Primal],3452,266,,
27,Fye Alanyk,Diabolos [Crystal],3428,715,,10
28,Ash Kitamura,Faerie [Aether],3385,321,,
29,Goemon Da-cat,Behemoth [Primal],3340,515,,
30,Milly Mina,Cuchulainn [Dynamis],3271,126,,1
31,Kaylah Coy,Gilgamesh [Aether],3252,672,,
32,Kuina Kagetsu,Ultros [Primal],3234,355,196,3
33,Alice Schuberg,Behemoth [Primal],3231,185,1097,16
34,Unagi Box,Cuchulainn [Dynamis],3221,254,,
35,Hana Wizu,Coeurl [Crystal],3220,178,,
36,Sparrow Hawk,Seraph [Dynamis],3113,179,,4
37,Kasai Kage,Midgardsormr [Aether],3107,445,,
38,Jay Vermillion,Adamantoise [Aether],3095,358,,
39,Rorick Thorne,Jenova [Aether],3087,188,519,23
40,Fortune Days,Zalera [Crystal],3083,109,,
41,Gummy Worm,Marilith [Dynamis],3080,262,,6
42,Haha Unless,Faerie [Aether],3078,94,391,5
43,Judas Demaio,Balmung [Crystal],3077,207,,
44,Shimori Bunihara,Lamia [Primal],3076,605,,
45,Vestelle Sawyer,Gilgamesh [Aether],3074,130,,
46,Jb Faintsmile,Sargatanas [Aether],3068,120,,5
47,Peregrine Lofte,Leviathan [Primal],3067,206,,
48,Nikau Milkdud,Lamia [Primal],3066,314,205,2
49,Rhynnian Embersong,Mateus [Crystal],3063,153,,
50,Zypris Allsbane,Leviathan [Primal],3060,122,,13
51,Moze Yan-lun,Exodus [Primal],3059,145,,
52,Mac Arena,Adamantoise [Aether],3050,225,,
53,Veloce Visrin,Faerie [Aether],3046,140,,
54,Oikawa Toru,Seraph [Dynamis],3042,119,,
55,Merlin Emryss,Faerie [Aether],3035,376,,
56,Thya Bowtail,Gilgamesh [Aether],3032,271,304,7
57,Bigg Succ,Coeurl [Crystal],3016,161,,
58,Ais Syensu,Exodus [Primal],3012,326,,
59,Medoh Meshi,Kraken [Dynamis],3010,117,,1
60,Air Weaver,Coeurl [Crystal],3005,106,,
61,Clown Conductor,Lamia [Primal],3000,617,95,2
62,Kahlil Immortalis,Diabolos [Crystal],2992,424,,20
63,Aina Uchiha,Famfrit [Primal],2930,342,,13
64,Azar Kaveh,Hyperion [Primal],2915,985,104,15
65,Bo Nuts,Zalera [Crystal],2913,625,,19
66,Mizu Teori,Faerie [Aether],2899,236,180,21
67,Suhr Zarek,Goblin [Crystal],2872,100,,
68,Hrothmar Blackburns,Adamantoise [Aether],2848,1074,,27
69,Agim Leu,Halicarnassus [Dynamis],2836,162,,
70,Raravort Sasavort,Balmung [Crystal],2799,194,,
71,Buzzy Wuzzy,Balmung [Crystal],2796,82,,6
72,Shiki's Sin,Gilgamesh [Aether],2756,529,399,14
73,Galax Yuu,Brynhildr [Crystal],2716,360,,
74,Zeke Ewoza,Sargatanas [Aether],2706,288,,8
75,Finch Curador,Leviathan [Primal],2688,87,95,1
76,Koiaki Nishimon,Exodus [Primal],2660,191,,
77,Sanguinius Smolblood,Kraken [Dynamis],2649,425,179,5
78,Uki Yo,Adamantoise [Aether],2640,346,295,4
79,Fain Doncel'aram,Jenova [Aether],2631,240,,
80,Yui Fins,Adamantoise [Aether],2625,699,,16
81,Mash Buttons,Ultros [Primal],2595,198,,14
82,Xiao Baobao,Gilgamesh [Aether],2584,397,,9
83,Rachna Rindou,Brynhildr [Crystal],2554,516,,
84,Pepe Link,Ultros [Primal],2550,312,,
85,A'ri Ryun,Leviathan [Primal],2534,363,,2
86,Crazy Monkey,Gilgamesh [Aether],2517,305,,
87,Gungnir Silveresta,Seraph [Dynamis],2489,342,,37
88,Big Three,Zalera [Crystal],2488,167,,
89,Celesse Archon,Midgardsormr [Aether],2432,204,,19
90,Dank Lollington,Exodus [Primal],2412,141,,
91,Maeva Atoel,Balmung [Crystal],2405,127,,
92,Sanahi Keto,Hyperion [Primal],2400,216,,2
93,Ellie Meeps,Lamia [Primal],2396,196,,
94,Macro Meow,Gilgamesh [Aether],2391,153,,
95,Lulu Meow,Seraph [Dynamis],2385,136,,
96,Senka Kyo,Excalibur [Primal],2382,336,,22
97,Zeta Salazar,Midgardsormr [Aether],2377,281,,5
98,Naomi Hakoma,Halicarnassus [Dynamis],2376,235,,
99,Mew Yuki,Balmung [Crystal],2359,248,,7
100,Kehz Zi,Midgardsormr [Aether],2306,445,,
101,Micro Uryade,Sargatanas [Aether],2294,339,,
102,Hatsune Freaku,Lamia [Primal],2281,119,,
103,Aahaha Hahahahaha,Exodus [Primal],2251,171,,
104,Noga Cosnoh,Cactuar [Aether],2192,281,,12
105,Xen Babyque,Hyperion [Primal],2190,117,,
106,Dandy Lyon,Leviathan [Primal],2189,167,,10
107,Azureal Grandeur,Marilith [Dynamis],2189,150,,7
108,Very Loooooooooooong,Hyperion [Primal],2188,55,,
109,Tio Tot,Jenova [Aether],2146,253,88,28
110,Courageous Cookie,Siren [Aether],2114,369,,
111,Silanah Sylphrena,Midgardsormr [Aether],2104,128,,
112,Katsumi Sakimuri,Balmung [Crystal],2085,214,,25
113,Alicia Evergarden,Midgardsormr [Aether],2085,131,,
114,Ldyccine Oo,Leviathan [Primal],2081,115,,
115,Fatcat Wintrader,Seraph [Dynamis],2081,73,,
116,Sera Viegart,Exodus [Primal],2068,325,,10
117,Roland Montpensier,Mateus [Crystal],2060,573,17,29
118,Aveise Sigrid,Marilith [Dynamis],2052,197,180,12
119,Senrei Yukawa,Excalibur [Primal],1997,189,,
120,Aoi Kami,Gilgamesh [Aether],1978,243,,15
121,Lux Mas,Sargatanas [Aether],1969,513,,19
122,Rump Seer,Exodus [Primal],1933,309,,15
123,Celia Leda,Midgardsormr [Aether],1928,423,,13
124,Labrys Roux,Ultros [Primal],1917,73,,
125,Hodrick Blackstone,Brynhildr [Crystal],1896,154,128,17
126,Rare Ninetytwo,Siren [Aether],1893,435,,2
127,Venaire Sylvia,Malboro [Crystal],1889,556,,
128,Divine Zr,Gilgamesh [Aether],1886,77,,
