Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Ahri Meow,Leviathan [Primal],3271,100,,1
2,Miyu Moon,Mateus [Crystal],3164,56,,
3,Heavens Feel,Maduin [Dynamis],3057,121,,
4,Meteor Moon,Rafflesia [Dynamis],3053,108,,
5,Suhr Zarek,Balmung [Crystal],3047,247,,
6,J'heero Eshe,Lamia [Primal],2984,93,,
7,Seto Mimyho,Behemoth [Primal],2768,72,,
8,Fulheart Grit,Balmung [Crystal],2619,154,,7
9,Original Dsi,Gilgamesh [Aether],2597,68,,
10,Pekora Meow,Leviathan [Primal],2545,172,,4
11,Neo Dymium,Siren [Aether],2500,164,,
12,Sabo Meow,Excalibur [Primal],2466,86,,6
13,Dunkin Bonuts,Zalera [Crystal],2380,151,,
14,Death Reaps,Balmung [Crystal],2305,80,,
15,Unagi Box,Cuchulainn [Dynamis],2300,119,200,5
16,Barock Obama,Siren [Aether],2240,225,,16
17,Im Dead,Coeurl [Crystal],2237,115,,
18,Merlin Emryss,Faerie [Aether],2199,145,,12
19,Kairi Rune,Hyperion [Primal],2161,131,499,10
20,Emi Meow,Siren [Aether],2135,81,98,1
21,Kasai Kage,Adamantoise [Aether],2114,107,,
22,Sylvie Chan,Brynhildr [Crystal],2101,72,193,5
23,Aerika Erys,Faerie [Aether],2101,41,,
24,Myu Meow,Leviathan [Primal],2086,272,210,17
25,Mtn Boop,Brynhildr [Crystal],2081,50,,5
26,Air Azure,Rafflesia [Dynamis],2027,145,,
27,Aahaha Hahahahaha,Exodus [Primal],2021,111,,
28,Tomo Kote,Gilgamesh [Aether],2018,90,,
29,Seraphita Strahlven,Seraph [Dynamis],2016,243,,8
30,Lucio Harundo,Leviathan [Primal],1909,158,,1
31,Uki Yo,Adamantoise [Aether],1908,87,,
32,Raiden Meow,Halicarnassus [Dynamis],1897,66,,
33,La Bubu,Diabolos [Crystal],1891,76,106,3
34,Bigg Spite,Coeurl [Crystal],1883,67,,
35,Aki Fukuda,Hyperion [Primal],1861,90,,
36,Local-area Network,Cactuar [Aether],1813,46,,1
37,Akari Tsuki,Adamantoise [Aether],1799,58,,6
38,Average Capybara,Seraph [Dynamis],1720,71,,2
39,Lean Bean,Leviathan [Primal],1707,180,,
40,Rachna Rindou,Brynhildr [Crystal],1707,102,,
41,Emiya Shirou,Famfrit [Primal],1679,139,,16
42,Micro Uryade,Sargatanas [Aether],1664,199,,
43,Hatsune Freaku,Lamia [Primal],1610,40,,
44,Ninety-nine Agility,Famfrit [Primal],1602,41,,
45,Unknown O'juan,Maduin [Dynamis],1602,32,,
46,Goemon Da-cat,Behemoth [Primal],1597,147,703,15
47,Big Three,Zalera [Crystal],1588,72,,
48,Thya Bowtail,Gilgamesh [Aether],1586,83,,
49,Jay Vermillion,Adamantoise [Aether],1584,49,,
50,Hrothmar Blackburns,Adamantoise [Aether],1582,202,80,11
51,Haha Unless,Faerie [Aether],1582,30,,
52,Rex Gladio,Exodus [Primal],1577,204,,3
53,Kitsu Katsu,Gilgamesh [Aether],1526,169,,
54,Doomballoon Dapingus,Diabolos [Crystal],1518,105,,
55,Ham Baga,Balmung [Crystal],1515,88,,6
56,Mavis Enyo,Excalibur [Primal],1508,117,,
57,Suhr Zarek,Goblin [Crystal],1494,83,,
58,Kiki Valentina,Behemoth [Primal],1477,96,,
59,Milly Mina,Cuchulainn [Dynamis],1474,93,,4
60,Rae Rea,Adamantoise [Aether],1397,29,,
61,Josh Trigiani,Lamia [Primal],1386,191,63,16
62,Azureal Grandeur,Marilith [Dynamis],1384,212,,20
63,Gojo San,Gilgamesh [Aether],1376,57,,3
64,Leorex Fulguro,Sargatanas [Aether],1365,184,,10
65,Apocalus Van'zandt,Hyperion [Primal],1317,193,302,7
66,Syhrtrachyn Roelohwyn,Cuchulainn [Dynamis],1308,205,,
67,Tiny Sosig,Balmung [Crystal],1305,83,596,10
68,Shannon Le-turtle,Seraph [Dynamis],1291,195,194,5
69,Nero K'ten,Lamia [Primal],1285,73,,9
70,Kahlil Immortalis,Diabolos [Crystal],1284,83,,
71,Reliana Meriale,Halicarnassus [Dynamis],1200,218,302,12
72,Caedes Rozwell,Ultros [Primal],1184,65,,
73,Sanguinius Smolblood,Kraken [Dynamis],1116,61,99,5
74,Medoh Meshi,Zalera [Crystal],1102,32,,
75,Xiao Baobao,Gilgamesh [Aether],1098,66,,1
76,Eyre Stahl,Maduin [Dynamis],1096,144,97,3
77,Xiao Longbao,Excalibur [Primal],1095,322,,23
78,Mac Arena,Adamantoise [Aether],1090,28,,
79,Io Isana,Coeurl [Crystal],1090,25,,
80,Oso Reru,Seraph [Dynamis],1014,20,,
81,Obelisk Silvermoon,Zalera [Crystal],1010,88,,
82,Adrian Aeis,Behemoth [Primal],1003,94,,
83,Tio Tot,Jenova [Aether],1000,54,5,14
84,Noel Bunny,Behemoth [Primal],996,134,,2
85,Nini Kaukau,Leviathan [Primal],996,18,,
86,Zeta Salazar,Midgardsormr [Aether],995,136,,4
87,Anti Luminosity,Marilith [Dynamis],995,44,,
88,Divine Zr,Gilgamesh [Aether],980,43,,
89,No Bee,Lamia [Primal],916,72,9,8
90,Aesa Reign,Behemoth [Primal],911,63,,4
91,Sparrow Hawk,Seraph [Dynamis],910,51,,
92,Aiberaint Mando,Faerie [Aether],899,92,,4
93,Sunday Silence,Golem [Dynamis],897,46,,
94,Acno Logia,Adamantoise [Aether],896,40,,
95,Lulu Meow,Seraph [Dynamis],896,37,,
96,Reed Diamond,Ultros [Primal],895,74,,
97,Kheda Mars,Excalibur [Primal],891,24,,
98,Snowaux Noquana,Goblin [Crystal],890,64,,
99,Roux Lette,Exodus [Primal],882,272,,9
100,Kotsu Inaro,Exodus [Primal],881,203,,10
101,Aztkoza Kwt,Malboro [Crystal],824,107,,
102,Celesse Archon,Midgardsormr [Aether],809,51,,
103,Azure End,Rafflesia [Dynamis],807,64,,1
104,Erik Jormungandr,Balmung [Crystal],801,13,,
105,Fye Alanyk,Diabolos [Crystal],800,42,,2
106,Veri Luominen,Lamia [Primal],796,135,102,9
107,Skyanar Tyrunas,Coeurl [Crystal],796,77,,
108,Momoko Tomoko,Sargatanas [Aether],796,54,,
109,Rusheel Vasscus,Adamantoise [Aether],795,209,,
110,Yui Fins,Adamantoise [Aether],794,394,,18
