Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Sanahi Keto,Hyperion [Primal],2077,44,495,12
2,Legendary Ash,Faerie [Aether],2064,33,0,0
3,Vittorio Moretti,Diabolos [Crystal],1879,95,102,17
4,Sylvie Chan,Brynhildr [Crystal],1715,43,895,12
5,Miyu Moon,Mateus [Crystal],1692,29,795,11
6,Suhr Zarek,Balmung [Crystal],1619,50,412,24
7,Barock Obama,Siren [Aether],1583,102,0,23
8,Mavis Enyo,Excalibur [Primal],1578,37,0,0
9,Fye Alanyk,Diabolos [Crystal],1474,91,178,22
10,Meteor Moon,Rafflesia [Dynamis],1378,75,104,7
11,Terro Mctwisp,Leviathan [Primal],1291,15,0,0
12,Myu Meow,Leviathan [Primal],1201,31,0,1
13,Fulheart Grit,Balmung [Crystal],1184,34,0,3
14,Crow Meow,Jenova [Aether],1180,23,0,0
15,Lillian Floresca,Diabolos [Crystal],1120,43,99,1
16,Pvp Badboy,Sargatanas [Aether],1107,34,0,1
17,Bisukito Neko,Zalera [Crystal],1097,38,0,0
18,Aibertain Mando,Jenova [Aether],1076,81,0,3
19,Olivia Lugria,Sargatanas [Aether],1005,74,0,13
20,Nero Cor,Cactuar [Aether],1001,53,0,13
21,Pekora Meow,Leviathan [Primal],999,65,0,1
22,Lucio Harundo,Leviathan [Primal],998,93,486,18
23,Rae Rea,Adamantoise [Aether],998,13,0,0
24,Air Azure,Rafflesia [Dynamis],990,26,198,2
25,Hrothmar Blackburns,Adamantoise [Aether],919,113,0,18
26,Haha Unless,Faerie [Aether],908,21,202,2
27,Celesse Archon,Midgardsormr [Aether],902,32,0,0
28,No Buts,Zalera [Crystal],901,56,0,0
29,Jay Vermillion,Adamantoise [Aether],898,47,0,0
30,Tomo Kote,Gilgamesh [Aether],889,63,0,11
31,Death Reaps,Balmung [Crystal],883,55,0,10
32,Rubedo Ginshi,Lamia [Primal],879,44,0,0
33,Uki Yo,Adamantoise [Aether],879,18,0,0
34,Sanguinius Smolblood,Kraken [Dynamis],795,20,96,5
35,Ahri Meow,Leviathan [Primal],794,13,0,0
36,Marci Meow,Balmung [Crystal],792,18,487,12
37,Merlin Emryss,Faerie [Aether],699,48,0,5
38,Silanah Sylphrena,Faerie [Aether],699,14,199,2
39,Kasai Kage,Adamantoise [Aether],618,14,0,0
40,Akari Tsuki,Adamantoise [Aether],608,17,0,0
41,Momo Meow,Siren [Aether],606,8,0,0
42,Hilto Feltre,Sargatanas [Aether],605,36,0,4
43,Ivy Storm,Zalera [Crystal],604,80,202,4
44,The Feast,Behemoth [Primal],602,30,302,7
45,Ham Baga,Balmung [Crystal],601,15,0,0
46,Yui Fins,Adamantoise [Aether],600,117,0,20
47,Ash Ymir,Goblin [Crystal],599,56,0,2
48,Silvy Kaenbyou,Goblin [Crystal],598,22,0,7
49,Nemx Eisenhorn,Excalibur [Primal],597,13,399,7
50,Kuina Kagetsu,Ultros [Primal],595,33,0,6
51,Adrianne Lehman,Jenova [Aether],591,61,289,8
52,Ryan Hoshiko,Lamia [Primal],589,27,0,6
53,Azar Kaveh,Mateus [Crystal],518,65,8,14
54,Gongsun Qerel,Mateus [Crystal],506,65,4,2
55,La Bubu,Diabolos [Crystal],506,12,0,2
56,Alma Braver,Goblin [Crystal],505,23,7,1
57,F'ool Pr'oof,Behemoth [Primal],504,43,202,4
58,Zeta Salazar,Midgardsormr [Aether],503,65,0,15
59,Doomballoon Dapingus,Diabolos [Crystal],503,39,305,10
60,Sparrow Hawk,Seraph [Dynamis],501,15,111,7
61,Lelouch Masamune,Malboro [Crystal],498,70,0,0
62,Big Three,Zalera [Crystal],498,16,0,0
63,Aerika Meow,Faerie [Aether],495,5,0,0
64,Im Dead,Balmung [Crystal],494,20,0,0
65,Anti Luminosity,Marilith [Dynamis],490,76,0,19
66,Kylis Pendragon,Balmung [Crystal],413,71,413,16
67,Micro Uryade,Sargatanas [Aether],405,9,0,1
68,Clara Green,Gilgamesh [Aether],400,53,400,30
69,Ice Mage,Golem [Dynamis],399,37,207,10
70,Seto Mimyho,Behemoth [Primal],399,30,0,0
71,June Buggy,Brynhildr [Crystal],399,22,0,0
72,Velvet Mordio,Exodus [Primal],399,7,0,0
73,Roland Montpensier,Mateus [Crystal],398,8,0,0
74,Eyre Stahl,Maduin [Dynamis],396,3,97,1
75,Size Difference,Sargatanas [Aether],392,66,0,0
76,Dank Lollington,Exodus [Primal],304,18,0,0
77,Ethan Dumas,Zalera [Crystal],303,41,0,0
78,Garu Kettle,Behemoth [Primal],301,53,0,16
79,Ava Falafell,Cactuar [Aether],301,18,0,0
80,Raiden Meow,Halicarnassus [Dynamis],301,13,95,7
81,Onion Little,Zalera [Crystal],300,13,0,0
82,Rin Denma,Gilgamesh [Aether],300,3,0,0
83,Yozen Ballistar,Hyperion [Primal],300,2,0,0
84,Vann Healsing,Coeurl [Crystal],298,4,0,0
85,Yulia Lunaria,Coeurl [Crystal],298,3,0,0
86,Bigg Succ,Coeurl [Crystal],298,2,0,0
87,Phrosticus Maximus,Kraken [Dynamis],297,67,197,10
88,Nero K'ten,Lamia [Primal],296,43,0,4
89,Sitri Belladonna,Maduin [Dynamis],296,37,0,5
90,Sarantsatsral Kha,Behemoth [Primal],294,7,94,4
91,Koifucius Dao-master,Exodus [Primal],292,6,0,0
92,Gidding Mimid,Exodus [Primal],203,44,2,6
93,Fire Strike,Kraken [Dynamis],202,12,0,0
94,Rusheel Vasscus,Adamantoise [Aether],201,1,0,0
95,Aiberaint Mando,Faerie [Aether],200,33,0,0
96,Xale Solace,Adamantoise [Aether],200,29,200,15
97,Crew Mate,Rafflesia [Dynamis],200,10,200,5
98,P'roto Idola,Brynhildr [Crystal],200,5,0,0
99,Joe Biden',Seraph [Dynamis],200,2,0,0
100,Novical Astrea,Exodus [Primal],199,22,0,0
100,Unagi Box,Cuchulainn [Dynamis],199,22,0,0
102,Raphtalia Solari,Adamantoise [Aether],199,6,0,0
103,Milly Mina,Cuchulainn [Dynamis],199,3,0,0
103,Mits Suki,Famfrit [Primal],199,3,0,0
105,Fain Doncel'aram,Jenova [Aether],199,2,0,0
106,Katka Kogoro,Behemoth [Primal],198,8,0,0
