Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Crow Meow,Jenova [Aether],3255,75,0,0
2,Miyu Moon,Mateus [Crystal],3248,56,0,0
3,Ahri Meow,Leviathan [Primal],3183,153,0,0
4,Legendary Ash,Faerie [Aether],3051,70,1259,33
5,Emi Meow,Siren [Aether],2942,89,0,0
6,Ham Baga,Balmung [Crystal],2687,115,0,0
7,Suhr Zarek,Balmung [Crystal],2588,163,0,0
8,Kairi Rune,Hyperion [Primal],2512,139,692,23
9,Sparrow Hawk,Seraph [Dynamis],2489,174,0,17
10,Raiden Meow,Halicarnassus [Dynamis],2479,67,193,9
11,Pekora Meow,Leviathan [Primal],2333,196,0,0
12,Azar Kaveh,Mateus [Crystal],2237,191,377,14
13,Meteor Moon,Rafflesia [Dynamis],2200,99,0,0
14,Artesia Saeyrs,Sargatanas [Aether],2088,74,402,5
15,Fulheart Grit,Balmung [Crystal],2076,73,0,0
16,Justa Noob,Goblin [Crystal],1986,83,0,0
17,Original Dsi,Gilgamesh [Aether],1956,47,0,0
18,Sanguinius Smolblood,Kraken [Dynamis],1895,41,302,18
19,Dunkin Bonuts,Zalera [Crystal],1852,186,0,13
20,Im Dead,Coeurl [Crystal],1816,43,0,0
21,Fortune Days,Zalera [Crystal],1814,70,199,2
22,Unknown O'juan,Maduin [Dynamis],1806,37,597,12
23,Lucio Harundo,Leviathan [Primal],1800,123,0,6
24,Hrothmar Blackburns,Adamantoise [Aether],1791,180,0,15
25,Kahlil Immortalis,Diabolos [Crystal],1777,236,0,37
26,Seto Mimyho,Behemoth [Primal],1684,106,0,10
27,Sylvie Chan,Brynhildr [Crystal],1673,36,0,0
28,Punished Cassandra,Ultros [Primal],1657,120,0,14
29,Aahaha Hahahahaha,Exodus [Primal],1610,178,0,0
30,Chocolate Mint,Mateus [Crystal],1587,75,0,0
31,Nikau Milkdud,Lamia [Primal],1582,99,0,23
32,Neo Dymium,Siren [Aether],1579,215,0,36
33,Mavis Enyo,Excalibur [Primal],1535,183,0,0
34,Josh Trigiani,Lamia [Primal],1513,217,410,17
35,Vestelle Sawyer,Gilgamesh [Aether],1511,46,0,0
36,Luke Fonbre,Siren [Aether],1508,63,0,0
