Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Hitori Bocchi,Golem [Dynamis],6179,196,,
2,Seto Mimyho,Behemoth [Primal],5685,365,,
3,Legendary Ash,Faerie [Aether],5616,263,,
4,Ser Oswald,Mateus [Crystal],5549,478,,
5,Miyu Moon,Adamantoise [Aether],5285,335,,
6,Suhr Zarek,Balmung [Crystal],5204,404,,
7,Im Dead,Coeurl [Crystal],5154,210,,
8,Emi Meow,Siren [Aether],4929,405,,
9,Neo Dymium,Siren [Aether],4786,416,,
10,Fulheart Grit,Balmung [Crystal],4628,605,,7
11,Noga Cosnoh,Cactuar [Aether],4372,491,80,14
12,Mia Yua,Jenova [Aether],4366,261,,
13,Roric Thorn,Faerie [Aether],4292,244,498,7
14,Pekora Meow,Leviathan [Primal],4260,328,,
15,Ham Baga,Balmung [Crystal],4245,514,,
16,Doomballoon Dapingus,Diabolos [Crystal],4238,307,,
17,Crow Meow,Jenova [Aether],4224,140,,
18,Azar Kaveh,Hyperion [Primal],4126,1127,,
19,Thya Bowtail,Gilgamesh [Aether],4110,445,,
20,Mtn Boop,Brynhildr [Crystal],4043,175,,
21,Death Reaps,Balmung [Crystal],3885,743,,6
22,Kairi Rune,Hyperion [Primal],3877,685,,
23,Gojo Meow,Gilgamesh [Aether],3869,177,,
24,Meteor Moon,Rafflesia [Dynamis],3811,219,,
25,Lucio Harundo,Leviathan [Primal],3809,676,,6
26,Lastna Hope,Excalibur [Primal],3791,215,,
27,Myu Meow,Leviathan [Primal],3728,261,,3
28,Terro Beoulve,Coeurl [Crystal],3709,271,,
29,Sea Jae,Sargatanas [Aether],3685,143,,
30,Sanguinius Smolblood,Kraken [Dynamis],3660,525,,
31,Unagi Box,Cuchulainn [Dynamis],3623,272,,
32,Milly Mina,Cuchulainn [Dynamis],3621,147,,
33,Sylvie Chan,Brynhildr [Crystal],3600,337,,
34,Sabo Meow,Excalibur [Primal],3588,128,,
35,Uki Yo,Adamantoise [Aether],3520,417,,
36,Kukusa Kusa,Kraken [Dynamis],3495,123,,
37,Sponge Cake,Faerie [Aether],3471,100,,
38,Sanahi Keto,Hyperion [Primal],3467,301,,5
39,Ahri Meow,Leviathan [Primal],3452,266,,
40,Fye Alanyk,Diabolos [Crystal],3428,758,,2
41,Jay Vermillion,Adamantoise [Aether],3382,371,,
42,Suhr Zarek,Goblin [Crystal],3376,114,,
43,Nikau Milkdud,Lamia [Primal],3364,332,,
44,Hrothmar Blackburns,Adamantoise [Aether],3352,1673,,2
45,Goemon Da-cat,Behemoth [Primal],3340,535,,
46,Kuina Kagetsu,Ultros [Primal],3334,408,,
47,Yui Fins,Adamantoise [Aether],3273,1248,,16
48,Shimori Bunihara,Lamia [Primal],3267,611,191,6
49,Peregrine Lofte,Leviathan [Primal],3265,215,,
50,Oikawa Toru,Seraph [Dynamis],3247,128,104,1
51,Alice Schuberg,Behemoth [Primal],3231,205,,7
52,Hana Wizu,Coeurl [Crystal],3220,178,,
53,Bigg Succ,Coeurl [Crystal],3202,187,,
54,Fat Cat,Golem [Dynamis],3187,174,,
55,Fortune Days,Zalera [Crystal],3178,128,,
56,Original Dsi,Gilgamesh [Aether],3178,99,979,14
57,Raphtalia Solari,Adamantoise [Aether],3168,149,,
58,Silanah Sylphrena,Faerie [Aether],3160,236,93,3
59,Katsumi Sakimuri,Balmung [Crystal],3127,275,,
60,Sparrow Hawk,Seraph [Dynamis],3113,207,,
61,Kasai Kage,Midgardsormr [Aether],3107,477,,
62,Clown Conductor,Lamia [Primal],3103,621,,
63,Labrys Roux,Ultros [Primal],3102,216,,
64,Irina Zhao,Mateus [Crystal],3087,174,,
65,Pepe Link,Ultros [Primal],3081,377,,
66,Hodrick Blackstone,Brynhildr [Crystal],3081,242,,
67,Gummy Worm,Marilith [Dynamis],3080,479,,
68,Haha Unless,Faerie [Aether],3078,94,,
