Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Miyu Moon,Mateus [Crystal],3649,67,285,4
2,Heavens Feel,Maduin [Dynamis],3440,134,0,0
3,Original Dsi,Gilgamesh [Aether],3374,111,0,0
4,Ahri Meow,Leviathan [Primal],3368,104,0,0
5,Pekora Meow,Leviathan [Primal],3265,229,0,0
6,Meteor Moon,Rafflesia [Dynamis],3152,122,0,0
7,Emi Meow,Siren [Aether],3117,103,0,0
8,Aerika Erys,Faerie [Aether],3096,51,0,0
9,Uki Yo,Adamantoise [Aether],3077,148,0,0
10,Mtn Boop,Brynhildr [Crystal],3062,69,0,0
11,Raiden Meow,Halicarnassus [Dynamis],3060,115,0,0
12,Suhr Zarek,Balmung [Crystal],3047,247,0,0
13,Myu Meow,Leviathan [Primal],3044,336,0,0
14,Tomo Kote,Gilgamesh [Aether],3006,108,0,0
15,J'heero Eshe,Lamia [Primal],2984,93,0,0
16,Im Dead,Coeurl [Crystal],2831,142,594,24
17,Aahaha Hahahahaha,Exodus [Primal],2796,137,0,0
18,Seto Mimyho,Behemoth [Primal],2768,111,0,0
19,Mavis Enyo,Excalibur [Primal],2704,177,7,1
20,Akari Tsuki,Adamantoise [Aether],2666,116,89,7
21,Fulheart Grit,Balmung [Crystal],2619,204,0,1
22,Air Azure,Rafflesia [Dynamis],2595,194,0,20
23,Sabo Meow,Excalibur [Primal],2558,142,0,14
24,Lucio Harundo,Leviathan [Primal],2537,191,0,2
25,Death Reaps,Balmung [Crystal],2512,96,0,6
26,Neo Dymium,Siren [Aether],2500,237,0,8
27,La Bubu,Diabolos [Crystal],2481,120,0,10
28,Hrothmar Blackburns,Adamantoise [Aether],2473,294,0,4
29,Dunkin Bonuts,Zalera [Crystal],2380,151,0,0
30,Kitsu Katsu,Gilgamesh [Aether],2376,248,0,0
31,Unagi Box,Cuchulainn [Dynamis],2300,240,0,13
32,Barock Obama,Siren [Aether],2240,470,0,32
33,Sylvie Chan,Brynhildr [Crystal],2211,128,0,5
34,Merlin Emryss,Faerie [Aether],2199,222,0,6
35,Olivia Lugria,Sargatanas [Aether],2161,231,101,7
36,Kairi Rune,Hyperion [Primal],2161,167,0,0
37,Kasai Kage,Adamantoise [Aether],2114,227,0,2
38,Kahlil Immortalis,Diabolos [Crystal],2080,141,0,1
39,Sea Jae,Sargatanas [Aether],2036,149,0,0
40,Celesse Archon,Midgardsormr [Aether],2018,75,0,0
41,Seraphita Strahlven,Seraph [Dynamis],2016,459,0,13
42,Ham Baga,Balmung [Crystal],2000,127,0,0
43,Average Capybara,Seraph [Dynamis],1922,82,0,0
44,Doomballoon Dapingus,Diabolos [Crystal],1915,109,0,0
45,Local-area Network,Cactuar [Aether],1914,84,0,0
46,Mac Arena,Adamantoise [Aether],1888,42,297,3
47,Bigg Spite,Coeurl [Crystal],1883,74,0,0
48,Aki Fukuda,Hyperion [Primal],1861,111,0,0
49,Gojo San,Gilgamesh [Aether],1846,80,0,2
50,Tio Tot,Jenova [Aether],1797,86,0,0
51,Goemon Da-cat,Behemoth [Primal],1795,202,0,5
52,Obelisk Silvermoon,Zalera [Crystal],1716,109,298,3
53,Lean Bean,Leviathan [Primal],1707,197,0,3
54,Rachna Rindou,Brynhildr [Crystal],1707,102,0,0
55,Sanahi Keto,Hyperion [Primal],1703,36,295,6
56,Sparrow Hawk,Seraph [Dynamis],1699,89,0,0
57,Xiao Longbao,Excalibur [Primal],1684,528,0,16
58,Rex Gladio,Exodus [Primal],1684,284,0,0
59,Veri Luominen,Lamia [Primal],1679,237,0,13
60,Emiya Shirou,Famfrit [Primal],1679,166,0,0
61,Big Three,Zalera [Crystal],1674,78,0,0
62,Micro Uryade,Sargatanas [Aether],1664,263,0,10
63,Silanah Sylphrena,Faerie [Aether],1663,78,0,2
64,Hatsune Freaku,Lamia [Primal],1610,40,0,0
65,Ninety-nine Agility,Famfrit [Primal],1602,50,0,0
66,Unknown O'juan,Maduin [Dynamis],1602,32,0,0
67,Moshe Di,Gilgamesh [Aether],1592,62,0,0
68,Azureal Grandeur,Marilith [Dynamis],1588,294,204,8
69,Ash Kitamura,Faerie [Aether],1588,38,0,0
70,Thya Bowtail,Gilgamesh [Aether],1586,83,0,0
71,Boulder Beholder,Faerie [Aether],1586,47,0,0
72,Radanis Luminacht,Sargatanas [Aether],1584,93,0,0
73,Jay Vermillion,Adamantoise [Aether],1584,51,0,0
74,Haha Unless,Faerie [Aether],1582,30,0,0
75,Josh Trigiani,Lamia [Primal],1580,200,0,0
76,Sovereign Philia,Goblin [Crystal],1577,35,0,0
77,Sarika Malaguld,Malboro [Crystal],1565,128,0,15
78,Xiao Baobao,Gilgamesh [Aether],1507,92,0,0
79,Sanguinius Smolblood,Kraken [Dynamis],1507,89,0,0
80,Anti Luminosity,Marilith [Dynamis],1506,74,0,0
81,Rae Rea,Adamantoise [Aether],1500,46,0,2
82,Suhr Zarek,Goblin [Crystal],1494,83,0,0
83,Kiki Valentina,Behemoth [Primal],1477,96,0,0
84,Milly Mina,Cuchulainn [Dynamis],1474,155,0,3
85,Nikau Milkdud,Lamia [Primal],1470,72,0,0
86,Apocalus Van'zandt,Hyperion [Primal],1419,297,0,17
87,Reliana Meriale,Halicarnassus [Dynamis],1398,241,0,0
88,Fye Alanyk,Diabolos [Crystal],1380,84,0,0
89,Koyomi Hideyoshi,Adamantoise [Aether],1376,105,0,0
90,Leorex Fulguro,Sargatanas [Aether],1365,267,0,0
91,Aiberaint Mando,Faerie [Aether],1320,142,0,3
92,Syhrtrachyn Roelohwyn,Cuchulainn [Dynamis],1308,207,0,0
93,Tiny Sosig,Balmung [Crystal],1305,101,0,0
94,Rare Ninetytwo,Siren [Aether],1297,126,165,7
95,Yui Fins,Adamantoise [Aether],1293,590,0,21
96,Shannon Le-turtle,Seraph [Dynamis],1291,270,0,10
97,Satoshi Itaori,Golem [Dynamis],1291,50,895,12
98,Nero K'ten,Lamia [Primal],1285,122,0,7
99,Pharys Ra,Excalibur [Primal],1270,389,0,7
100,Aesa Reign,Behemoth [Primal],1208,92,0,0
101,Celestia Serenne,Leviathan [Primal],1205,79,0,0
102,Medoh Meshi,Zalera [Crystal],1197,40,0,0
103,Riley Harper,Midgardsormr [Aether],1196,143,0,0
104,Caedes Rozwell,Ultros [Primal],1184,65,0,0
105,Reed Diamond,Ultros [Primal],1174,97,0,0
106,Lynn Ryleth,Faerie [Aether],1107,154,108,5
