Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Heavens Feel,Maduin [Dynamis],3440,131,0,0
2,Ahri Meow,Leviathan [Primal],3368,101,0,0
3,Miyu Moon,Mateus [Crystal],3164,61,0,0
4,Meteor Moon,Rafflesia [Dynamis],3152,109,0,0
5,Aerika Erys,Faerie [Aether],3096,51,99,1
6,Suhr Zarek,Balmung [Crystal],3047,247,0,0
7,Myu Meow,Leviathan [Primal],3044,336,289,21
8,Tomo Kote,Gilgamesh [Aether],3006,108,306,8
9,J'heero Eshe,Lamia [Primal],2984,93,0,0
10,Original Dsi,Gilgamesh [Aether],2792,92,0,0
11,Seto Mimyho,Behemoth [Primal],2768,94,0,2
12,Emi Meow,Siren [Aether],2632,88,296,5
13,Fulheart Grit,Balmung [Crystal],2619,168,0,3
14,Aahaha Hahahahaha,Exodus [Primal],2589,128,0,1
15,Pekora Meow,Leviathan [Primal],2545,195,0,8
16,Death Reaps,Balmung [Crystal],2512,87,0,2
17,Neo Dymium,Siren [Aether],2500,171,0,4
18,Akari Tsuki,Adamantoise [Aether],2492,94,0,4
19,Hrothmar Blackburns,Adamantoise [Aether],2473,254,0,23
20,Sabo Meow,Excalibur [Primal],2466,105,0,0
21,Dunkin Bonuts,Zalera [Crystal],2380,151,0,0
22,Unagi Box,Cuchulainn [Dynamis],2300,183,0,9
23,Barock Obama,Siren [Aether],2240,308,0,17
24,Im Dead,Coeurl [Crystal],2237,115,0,0
25,Kitsu Katsu,Gilgamesh [Aether],2208,224,0,9
26,Sylvie Chan,Brynhildr [Crystal],2200,86,0,6
27,Merlin Emryss,Faerie [Aether],2199,178,0,11
28,Mtn Boop,Brynhildr [Crystal],2166,56,0,0
29,Kairi Rune,Hyperion [Primal],2161,140,0,0
30,Lucio Harundo,Leviathan [Primal],2119,176,210,4
31,Kasai Kage,Adamantoise [Aether],2114,144,0,8
32,Raiden Meow,Halicarnassus [Dynamis],2104,93,0,4
33,La Bubu,Diabolos [Crystal],2085,86,97,1
34,Kahlil Immortalis,Diabolos [Crystal],2080,103,91,8
35,Mavis Enyo,Excalibur [Primal],2027,159,106,23
36,Air Azure,Rafflesia [Dynamis],2027,154,0,9
37,Seraphita Strahlven,Seraph [Dynamis],2016,348,0,33
38,Average Capybara,Seraph [Dynamis],1922,82,0,0
39,Doomballoon Dapingus,Diabolos [Crystal],1915,109,0,0
40,Local-area Network,Cactuar [Aether],1914,54,101,7
41,Uki Yo,Adamantoise [Aether],1908,106,0,5
42,Bigg Spite,Coeurl [Crystal],1883,74,0,0
43,Aki Fukuda,Hyperion [Primal],1861,99,0,3
44,Ham Baga,Balmung [Crystal],1799,103,197,3
45,Tio Tot,Jenova [Aether],1797,86,301,11
46,Goemon Da-cat,Behemoth [Primal],1795,173,0,0
47,Lean Bean,Leviathan [Primal],1707,191,0,0
48,Rachna Rindou,Brynhildr [Crystal],1707,102,0,0
49,Emiya Shirou,Famfrit [Primal],1679,147,0,2
50,Sea Jae,Sargatanas [Aether],1670,109,0,3
51,Micro Uryade,Sargatanas [Aether],1664,208,0,2
52,Hatsune Freaku,Lamia [Primal],1610,40,0,0
53,Ninety-nine Agility,Famfrit [Primal],1602,48,0,0
54,Unknown O'juan,Maduin [Dynamis],1602,32,0,0
55,Moshe Di,Gilgamesh [Aether],1592,62,0,0
56,Big Three,Zalera [Crystal],1588,72,0,0
57,Thya Bowtail,Gilgamesh [Aether],1586,83,0,0
58,Rex Gladio,Exodus [Primal],1585,283,8,31
59,Jay Vermillion,Adamantoise [Aether],1584,51,0,0
60,Radanis Luminacht,Sargatanas [Aether],1584,44,0,0
61,Haha Unless,Faerie [Aether],1582,30,0,0
62,Josh Trigiani,Lamia [Primal],1580,200,0,0
63,Sovereign Philia,Goblin [Crystal],1577,35,0,0
64,Rae Rea,Adamantoise [Aether],1497,37,0,0
65,Suhr Zarek,Goblin [Crystal],1494,83,0,0
66,Silanah Sylphrena,Faerie [Aether],1480,65,0,2
67,Kiki Valentina,Behemoth [Primal],1477,96,0,0
68,Milly Mina,Cuchulainn [Dynamis],1474,124,0,6
69,Nikau Milkdud,Lamia [Primal],1470,60,0,0
70,Apocalus Van'zandt,Hyperion [Primal],1419,213,0,9
71,Obelisk Silvermoon,Zalera [Crystal],1418,106,0,0
72,Sanguinius Smolblood,Kraken [Dynamis],1417,73,0,0
73,Reliana Meriale,Halicarnassus [Dynamis],1398,240,0,0
74,Azureal Grandeur,Marilith [Dynamis],1384,254,0,4
75,Koyomi Hideyoshi,Adamantoise [Aether],1376,63,0,0
76,Gojo San,Gilgamesh [Aether],1376,57,0,0
77,Leorex Fulguro,Sargatanas [Aether],1365,232,0,9
78,Syhrtrachyn Roelohwyn,Cuchulainn [Dynamis],1308,205,0,0
79,Tiny Sosig,Balmung [Crystal],1305,93,0,0
80,Shannon Le-turtle,Seraph [Dynamis],1291,205,0,5
81,Nero K'ten,Lamia [Primal],1285,88,0,6
82,Fye Alanyk,Diabolos [Crystal],1278,68,0,0
83,Pharys Ra,Excalibur [Primal],1270,321,0,18
84,Celesse Archon,Midgardsormr [Aether],1210,58,201,4
85,Aesa Reign,Behemoth [Primal],1208,80,0,4
86,Celestia Serenne,Leviathan [Primal],1205,79,0,0
87,Sarika Malaguld,Malboro [Crystal],1201,35,497,17
88,Medoh Meshi,Zalera [Crystal],1197,34,0,0
89,Riley Harper,Midgardsormr [Aether],1196,130,0,0
90,Veri Luominen,Lamia [Primal],1193,177,0,8
91,Caedes Rozwell,Ultros [Primal],1184,65,0,0
92,Olivia Lugria,Sargatanas [Aether],1175,167,181,9
93,Rare Ninetytwo,Siren [Aether],1116,100,0,6
94,Sanahi Keto,Hyperion [Primal],1111,27,112,2
95,Counter Factual,Marilith [Dynamis],1105,81,414,9
96,Xiao Baobao,Gilgamesh [Aether],1100,74,2,3
97,Eyre Stahl,Maduin [Dynamis],1096,157,0,0
98,Xiao Longbao,Excalibur [Primal],1095,433,0,24
99,Io Isana,Coeurl [Crystal],1090,34,0,2
100,Mac Arena,Adamantoise [Aether],1090,28,0,0
101,Sovereign Phil,Goblin [Crystal],1089,22,0,0
102,Seven-heads Ten-horns,Seraph [Dynamis],1014,26,0,0
103,Sain Kogseguabragh,Goblin [Crystal],1004,83,0,0
104,Adrian Aeis,Behemoth [Primal],1003,94,0,0
105,Ailbhe Costa,Golem [Dynamis],998,49,103,5
106,Noel Bunny,Behemoth [Primal],996,143,0,0
107,Zeta Salazar,Midgardsormr [Aether],995,153,0,0
108,Divine Zr,Gilgamesh [Aether],980,43,0,0
109,No Bee,Lamia [Primal],916,93,0,0
110,Sparrow Hawk,Seraph [Dynamis],910,59,0,2
111,Kotsu Inaro,Exodus [Primal],903,277,0,15
112,You Sea,Gilgamesh [Aether],903,128,0,0
113,Jenova Catgirl,Balmung [Crystal],901,41,0,0
114,Aiberaint Mando,Faerie [Aether],899,110,0,3
115,Sunday Silence,Golem [Dynamis],897,46,0,0
116,Acno Logia,Adamantoise [Aether],896,40,0,0
117,Lulu Meow,Seraph [Dynamis],896,37,0,0
118,Reed Diamond,Ultros [Primal],895,87,0,0
