Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Ahri Meow,Leviathan [Primal],4418,226,,
2,Emi Meow,Siren [Aether],4030,214,,3
3,Pekora Meow,Leviathan [Primal],3836,154,,1
4,Seto Mimyho,Behemoth [Primal],3806,120,394,7
5,Ham Baga,Balmung [Crystal],3671,293,,5
6,Tomo Kote,Gilgamesh [Aether],3524,96,,
7,Suhr Zarek,Balmung [Crystal],3466,225,,6
8,Sanguinius Smolblood,Kraken [Dynamis],3455,425,,19
9,Mtn Boop,Brynhildr [Crystal],3394,144,71,3
10,Miyu Moon,Mateus [Crystal],3382,251,,
11,Rion Twosland,Ultros [Primal],3266,126,,
12,Meteor Moon,Rafflesia [Dynamis],3257,73,,
13,Original Dsi,Gilgamesh [Aether],3252,188,,
14,Akari Tsuki,Adamantoise [Aether],3217,140,,
15,Ser Oswald,Mateus [Crystal],3200,90,200,2
16,Merlin Emryss,Faerie [Aether],3164,291,,
17,Charlie Zelenoff,Cuchulainn [Dynamis],3164,120,,
18,Aoi Kami,Gilgamesh [Aether],3161,207,,
19,Rae Rea,Seraph [Dynamis],3132,213,,
20,Doomballoon Dapingus,Diabolos [Crystal],3106,173,,
21,Azar Kaveh,Hyperion [Primal],3089,729,,10
22,Terro Beoulve,Coeurl [Crystal],3087,188,,
23,Fulheart Grit,Balmung [Crystal],3080,277,,
24,Sylvie Chan,Brynhildr [Crystal],3079,143,,
25,Nini Kaukau,Leviathan [Primal],3071,203,,22
26,Artesia Saeyrs,Sargatanas [Aether],3065,97,,
27,Uki Yo,Adamantoise [Aether],3053,130,398,11
28,Crow Meow,Jenova [Aether],2927,97,94,4
29,Unagi Box,Cuchulainn [Dynamis],2853,222,198,6
30,Oikawa Toru,Seraph [Dynamis],2771,104,1,3
31,Aveise Sigrid,Marilith [Dynamis],2738,208,,
32,Shimori Bunihara,Lamia [Primal],2718,240,,
33,Buzzy Wuzzy,Balmung [Crystal],2692,56,,
34,Sanahi Keto,Hyperion [Primal],2645,144,,
35,Ni Xi,Malboro [Crystal],2598,387,,
36,Kairi Rune,Hyperion [Primal],2542,568,340,19
37,J'heero Eshe,Lamia [Primal],2542,142,,14
38,Lucio Harundo,Leviathan [Primal],2503,410,,18
39,Ton'au Twostick,Sargatanas [Aether],2464,266,185,6
40,Silanah Sylphrena,Faerie [Aether],2439,112,391,4
41,Ibrahim Immortalis,Zalera [Crystal],2433,313,,2
42,Sovereign Phil,Goblin [Crystal],2420,102,209,8
43,Boulder Beholder,Faerie [Aether],2417,83,,
44,Aesa Iys,Kraken [Dynamis],2398,111,,
45,Sus Ge,Zalera [Crystal],2384,277,,
46,Sparrow Hawk,Seraph [Dynamis],2251,65,,
47,Black Beretta,Midgardsormr [Aether],2231,248,367,30
48,Lelouch Masamune,Malboro [Crystal],2194,384,,14
49,Neo Dymium,Siren [Aether],2178,149,,13
50,Suhr Zarek,Goblin [Crystal],2178,61,,
51,Kuina Kagetsu,Ultros [Primal],2106,149,,6
52,Kheda Mars,Excalibur [Primal],2101,100,,
53,Local-area Network,Cactuar [Aether],2100,142,987,15
54,Naomi Hakoma,Halicarnassus [Dynamis],2073,43,,2
55,Fye Alanyk,Diabolos [Crystal],2071,574,,8
56,Death Reaps,Balmung [Crystal],2058,225,,8
57,Hrothmar Blackburns,Adamantoise [Aether],2055,403,,13
58,Caedes Rozwell,Ultros [Primal],2041,104,,
59,Illlllllll Illlllllll,Faerie [Aether],2025,185,,5
60,Neco-arc Myuri,Balmung [Crystal],2012,180,,5
61,Mavis Enyo,Excalibur [Primal],2010,55,103,3
62,Zeta Salazar,Midgardsormr [Aether],2003,174,,13
63,Hollow Bastion,Rafflesia [Dynamis],2003,93,,
64,Casey Jones,Halicarnassus [Dynamis],1980,79,493,36
65,Bepsi Kola,Adamantoise [Aether],1975,86,192,4
66,Olivia Lugria,Sargatanas [Aether],1947,266,,14
67,Air Weaver,Coeurl [Crystal],1929,61,,
68,Goemon Da-cat,Behemoth [Primal],1893,127,,26
69,Veloce Visrin,Faerie [Aether],1893,51,,
70,Katsumi Sakimuri,Balmung [Crystal],1890,159,,
71,Ash Kitamura,Faerie [Aether],1877,26,,
72,Celesse Archon,Midgardsormr [Aether],1869,81,,
73,Aurora Aura,Coeurl [Crystal],1829,548,,19
74,Fong Walker,Exodus [Primal],1795,295,,
75,Ryan Hoshiko,Lamia [Primal],1784,126,,
76,Bing Bing,Faerie [Aether],1782,39,,
77,Finch Curador,Leviathan [Primal],1775,112,,1
78,Maeva Atoel,Balmung [Crystal],1761,94,,
79,Big Three,Zalera [Crystal],1758,123,,
80,Barock Obama,Siren [Aether],1738,285,,
81,Mash Buttons,Ultros [Primal],1728,222,399,7
82,Satoshi Itaori,Golem [Dynamis],1728,83,,
83,P'roto Idola,Brynhildr [Crystal],1724,169,,
84,Gojo San,Gilgamesh [Aether],1720,52,,
85,Void Stellarvore,Exodus [Primal],1710,76,,3
86,Tom Diesche,Brynhildr [Crystal],1701,102,,
87,Mac Arena,Adamantoise [Aether],1697,69,,
88,Zephyr Tempest,Behemoth [Primal],1693,256,,12
89,Lily Evenstar,Brynhildr [Crystal],1693,149,,
90,Dandy Lyon,Leviathan [Primal],1690,53,,3
91,Tira Mitsu,Famfrit [Primal],1689,451,98,1
92,La Bubu,Diabolos [Crystal],1689,81,304,8
93,Vestelle Sawyer,Gilgamesh [Aether],1682,49,,
94,Ais Syensu,Exodus [Primal],1676,45,401,9
95,Son Giyu,Coeurl [Crystal],1673,157,,16
