Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Crow Meow,Jenova [Aether],2765,68,194,3
2,Sparrow Hawk,Seraph [Dynamis],2489,110,0,1
3,Ham Baga,Balmung [Crystal],2489,59,1077,19
4,Miyu Moon,Mateus [Crystal],2480,42,0,0
5,Pekora Meow,Leviathan [Primal],2333,143,0,1
6,Suhr Zarek,Balmung [Crystal],2207,90,0,0
7,Emi Meow,Siren [Aether],1881,67,0,2
8,Azar Kaveh,Mateus [Crystal],1860,122,0,4
9,Ahri Meow,Leviathan [Primal],1852,101,0,4
10,Ash Meow,Faerie [Aether],1807,45,612,20
11,Lucio Harundo,Leviathan [Primal],1800,60,0,8
12,Kahlil Immortalis,Diabolos [Crystal],1777,106,0,15
13,Sylvie Chan,Brynhildr [Crystal],1673,32,93,8
14,Neo Dymium,Siren [Aether],1579,127,0,13
15,Dunkin Bonuts,Zalera [Crystal],1497,94,0,5
16,Punished Cassandra,Ultros [Primal],1473,88,382,15
17,Mavis Enyo,Excalibur [Primal],1449,175,0,18
18,Kairi Rune,Hyperion [Primal],1406,60,400,7
19,Raiden Meow,Halicarnassus [Dynamis],1400,32,0,0
20,Garu Kettle,Behemoth [Primal],1274,84,2,1
21,Luke Fonbre,Siren [Aether],1216,56,1116,17
22,Im Dead,Coeurl [Crystal],1204,25,0,0
23,Bigg Spite,Coeurl [Crystal],1178,46,87,9
24,Original Dsi,Gilgamesh [Aether],1177,35,0,7
25,Rubedo Ginshi,Lamia [Primal],1102,59,99,1
26,Kasai Kage,Adamantoise [Aether],1097,58,0,2
27,Lulu Meow,Seraph [Dynamis],1093,76,285,11
28,Seto Mimyho,Behemoth [Primal],1086,61,91,4
29,Fulheart Grit,Balmung [Crystal],1079,32,105,4
30,Fye Alanyk,Diabolos [Crystal],1038,105,0,10
31,Rivette Moks,Balmung [Crystal],1006,168,0,2
32,Coast Contra,Faerie [Aether],1001,91,0,13
33,Hrothmar Blackburns,Adamantoise [Aether],997,99,0,19
34,Olivia Lugria,Sargatanas [Aether],989,81,0,3
35,Chocolate Mint,Mateus [Crystal],989,65,0,0
36,Rae Rea,Adamantoise [Aether],911,14,0,0
37,Sanahi Keto,Hyperion [Primal],908,32,0,0
38,Ellie Meeps,Lamia [Primal],903,64,199,16
39,Ryan Hoshiko,Lamia [Primal],899,44,0,5
40,Silanah Sylphrena,Faerie [Aether],893,36,0,4
41,Faira Vexas,Jenova [Aether],889,111,0,0
42,Satoshi Itaori,Golem [Dynamis],889,8,0,0
43,Aavlen Zo,Brynhildr [Crystal],887,168,0,2
44,Akari Tsuki,Adamantoise [Aether],886,19,0,0
45,Fain Doncel'aram,Jenova [Aether],882,35,0,0
46,Kitsu Katsu,Gilgamesh [Aether],875,63,99,17
47,Big Three,Zalera [Crystal],812,30,0,0
48,Adrian Aeis,Behemoth [Primal],805,45,0,0
49,Artesia Saeyrs,Sargatanas [Aether],802,31,207,5
50,Meteor Moon,Rafflesia [Dynamis],801,41,0,1
51,Uki Yo,Adamantoise [Aether],800,51,92,13
52,Agnes Tachyon',Siren [Aether],795,131,0,0
53,Celesse Archon,Midgardsormr [Aether],795,38,0,0
54,Xiao Longbao,Excalibur [Primal],790,106,0,15
55,Rachna Rindou,Brynhildr [Crystal],789,69,0,0
56,Lowan Gleview,Gilgamesh [Aether],722,75,23,7
57,Merlin Emryss,Faerie [Aether],712,35,0,4
58,Mtn Boop,Brynhildr [Crystal],706,17,0,0
59,Aahaha Hahahahaha,Exodus [Primal],701,106,0,0
60,La Bubu,Diabolos [Crystal],699,32,198,3
61,Fyoriah Aliapoh,Faerie [Aether],696,24,696,9
62,Azureal Grandeur,Marilith [Dynamis],695,23,0,0
63,Xiao Baobao,Gilgamesh [Aether],693,25,0,0
64,Adrianne Lehman,Jenova [Aether],692,64,0,7
65,Beokros Luden,Leviathan [Primal],621,41,0,0
66,Nikau Milkdud,Lamia [Primal],608,31,0,3
67,Vestelle Sawyer,Gilgamesh [Aether],607,27,0,0
68,Josh Trigiani,Lamia [Primal],605,98,298,16
69,Jb Faintsmile,Sargatanas [Aether],599,26,299,3
70,Death Reaps,Balmung [Crystal],595,78,0,0
71,Mac Arena,Lamia [Primal],595,14,0,0
72,Boulder Beholder,Faerie [Aether],593,15,0,0
73,Zot Meow,Sargatanas [Aether],507,27,7,3
74,Talon Sparda,Coeurl [Crystal],506,132,0,19
75,Xianra Bryne,Excalibur [Primal],505,105,0,1
76,Kheda Mars,Excalibur [Primal],505,22,0,2
77,Doomballoon Dapingus,Diabolos [Crystal],505,16,1,9
78,Milly Mina,Cuchulainn [Dynamis],505,11,104,4
79,High Five,Brynhildr [Crystal],503,48,0,0
80,Air Weaver,Coeurl [Crystal],501,22,0,0
81,Snowy Mi,Faerie [Aether],501,13,0,0
82,Micro Uryade,Sargatanas [Aether],500,46,0,0
83,Jay Vermillion,Adamantoise [Aether],500,10,0,0
84,Somnidemn Serdorm,Goblin [Crystal],499,129,0,1
85,Unagi Box,Cuchulainn [Dynamis],498,62,99,1
86,Lelouch Masamune,Malboro [Crystal],497,99,397,5
87,Katherine Flynn,Balmung [Crystal],496,176,496,32
88,Wild Anka,Coeurl [Crystal],495,104,0,0
89,Tio Tot,Jenova [Aether],494,4,100,1
90,Reed Diamond,Ultros [Primal],491,51,92,6
91,Pharys Ra,Excalibur [Primal],489,111,93,16
92,Zeta Salazar,Midgardsormr [Aether],488,42,0,10
93,Katka Kogoro,Behemoth [Primal],415,42,215,7
94,Makise Tera,Cactuar [Aether],407,72,407,25
95,Finch Curador,Leviathan [Primal],405,25,0,0
96,Gidding Mimid,Exodus [Primal],404,70,0,0
97,Shionne Ripley,Exodus [Primal],400,33,0,0
98,Umi Chan,Gilgamesh [Aether],399,76,399,12
99,Eyre Stahl,Maduin [Dynamis],399,74,0,7
100,Estinien's Paypal,Faerie [Aether],399,33,299,4
101,Obelisk Silvermoon,Zalera [Crystal],399,14,0,0
102,Gojo San,Gilgamesh [Aether],398,18,0,0
103,Yulia Lunaria,Coeurl [Crystal],398,4,0,0
104,Ais Syensu,Exodus [Primal],397,13,0,0
105,Jin Mercer,Excalibur [Primal],389,100,181,21
106,F'ool Pr'oof,Famfrit [Primal],304,123,7,9
107,Strolling Sapling,Sargatanas [Aether],301,121,0,0
108,Null Zeta,Excalibur [Primal],300,28,0,0
109,Barock Obama,Siren [Aether],299,89,1,5
110,Byleth Eisnerr,Diabolos [Crystal],299,47,199,3
111,Yui Fins,Adamantoise [Aether],298,152,0,21
112,Lena Fitorria,Gilgamesh [Aether],298,80,198,2
113,Shiroi Kijo,Ultros [Primal],296,83,96,8
114,Buzzy Wuzzy,Balmung [Crystal],296,3,0,0
115,Lu'a Wulf,Rafflesia [Dynamis],294,85,194,2
116,Vann Healsing,Coeurl [Crystal],294,50,0,0
117,Yos Sy,Jenova [Aether],205,25,0,0
118,Shannon Le-turtle,Seraph [Dynamis],201,113,0,1
119,Casey Jones,Halicarnassus [Dynamis],201,17,0,0
120,Zephyr Tempest,Behemoth [Primal],201,3,0,0
121,Phrosticus Maximus,Kraken [Dynamis],200,155,0,7
122,Tira Mitsu,Famfrit [Primal],200,130,0,14
123,No Bee,Lamia [Primal],200,55,0,4
124,Bento Manjusaka,Famfrit [Primal],200,45,0,0
125,Snow Cake,Adamantoise [Aether],199,119,99,2
126,Desdemona Red,Diabolos [Crystal],199,111,0,1
127,Naeng Myeon,Cactuar [Aether],199,95,0,0
128,Shuba Rashii,Adamantoise [Aether],199,85,99,13
129,Melody Muses,Ultros [Primal],199,84,0,0
130,Telor Caedarva,Balmung [Crystal],199,75,0,0
131,Zolzayaa Noykin,Balmung [Crystal],199,56,98,5
132,Sabo Meow,Excalibur [Primal],199,5,0,0
133,Theory Ai,Leviathan [Primal],198,86,0,9
134,Citalune Moon,Excalibur [Primal],198,69,0,0
135,Aerika Erys,Faerie [Aether],198,34,0,0
136,Nero K'ten,Lamia [Primal],198,6,0,3
137,Local-area Network,Cactuar [Aether],197,4,0,0
138,Lynn Ryleth,Faerie [Aether],196,31,196,19
139,Sanguinius Smolblood,Kraken [Dynamis],193,4,0,0
140,Ava Falafell,Cactuar [Aether],102,66,0,0
141,Mash Buttons,Ultros [Primal],102,27,0,3
142,Myu Meow,Leviathan [Primal],101,32,101,3
143,Rinzler Kurosaki,Siren [Aether],100,190,100,31
144,Mistral Weissheit,Gilgamesh [Aether],100,158,100,10
145,Cain Molkoh,Goblin [Crystal],100,115,100,13
146,Dread Ross,Exodus [Primal],100,111,0,0
147,Vaeltis Nyght,Famfrit [Primal],100,109,0,0
148,Nia Yukumo,Lamia [Primal],100,108,0,0
149,Roland Montpensier,Mateus [Crystal],100,93,100,7
150,Mister Brappy,Gilgamesh [Aether],100,89,0,0
151,Meryl Cavour,Excalibur [Primal],100,87,0,0
152,Cj Deux,Lamia [Primal],100,81,0,8
152,Kiki Valentina,Behemoth [Primal],100,81,0,0
152,Nara Blue,Zalera [Crystal],100,81,0,0
155,Aigis Enjoyer,Sargatanas [Aether],100,78,0,0
155,Zypris Allsbane,Leviathan [Primal],100,78,0,19
157,Giselle Aureillien,Coeurl [Crystal],100,69,100,10
158,Maley Seven,Brynhildr [Crystal],100,63,0,0
159,Selto Treu,Malboro [Crystal],100,62,0,0
160,Fiona Mae,Hyperion [Primal],100,59,0,0
160,Inugami San,Mateus [Crystal],100,59,100,10
160,Shino Asaki,Excalibur [Primal],100,59,0,0
163,Mysterious Girl,Brynhildr [Crystal],100,58,0,0
164,Admiral Fireburner,Halicarnassus [Dynamis],100,54,100,23
165,Akane Kirino,Lamia [Primal],100,53,100,13
