Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Miyu Moon,Mateus [Crystal],2672,59,0,4
2,Azar Kaveh,Mateus [Crystal],2584,202,0,16
3,Pekora Meow,Leviathan [Primal],2551,164,90,13
4,Legendary Ash,Faerie [Aether],2337,72,0,0
5,Sanahi Keto,Hyperion [Primal],2175,116,98,16
6,Barock Obama,Siren [Aether],2054,174,0,16
7,Azure Balmung,Gilgamesh [Aether],1998,37,0,4
8,Vittorio Moretti,Diabolos [Crystal],1957,110,78,6
9,Meteor Moon,Rafflesia [Dynamis],1942,161,0,0
10,Gongsun Qerel,Mateus [Crystal],1892,90,199,3
11,Terro Beoulve,Coeurl [Crystal],1888,69,303,10
12,Tomo Kote,Gilgamesh [Aether],1887,92,96,3
13,Sylvie Chan,Brynhildr [Crystal],1846,119,0,5
14,Suhr Zarek,Balmung [Crystal],1806,146,0,14
15,Size Difference,Sargatanas [Aether],1774,140,0,0
16,Show Maker,Kraken [Dynamis],1699,107,0,0
17,Xiao Longbao,Excalibur [Primal],1689,46,193,2
18,Marci Meow,Balmung [Crystal],1683,55,0,13
19,Kris Lhea,Mateus [Crystal],1602,59,0,0
20,Death Reaps,Balmung [Crystal],1598,103,0,2
21,Clara Green,Gilgamesh [Aether],1590,83,297,3
22,Saraliah Dawnbringer,Coeurl [Crystal],1588,39,0,0
23,Sanguinius Smolblood,Kraken [Dynamis],1585,71,0,5
24,Mavis Enyo,Excalibur [Primal],1578,37,0,0
25,Crow Meow,Jenova [Aether],1577,33,0,0
26,Kairi Rune,Hyperion [Primal],1576,40,388,9
27,Fye Alanyk,Diabolos [Crystal],1575,126,0,2
28,Fulheart Grit,Balmung [Crystal],1565,70,0,0
29,Lucio Harundo,Leviathan [Primal],1524,175,0,18
30,Jay Vermillion,Adamantoise [Aether],1506,80,0,3
31,Lillian Floresca,Diabolos [Crystal],1413,60,0,3
32,Fortune Days,Zalera [Crystal],1395,41,0,1
33,Micro Uryade,Sargatanas [Aether],1305,100,0,13
34,Olivia Lugria,Sargatanas [Aether],1304,197,0,7
35,Kuina Kagetsu,Ultros [Primal],1286,73,0,5
36,Air Azure,Rafflesia [Dynamis],1279,56,0,0
37,Rubedo Ginshi,Lamia [Primal],1263,70,0,0
38,The Feast,Behemoth [Primal],1204,54,303,13
39,Myu Meow,Leviathan [Primal],1201,39,0,0
40,Hrothmar Blackburns,Adamantoise [Aether],1118,187,0,4
41,Pvp Badboy,Sargatanas [Aether],1116,68,0,5
42,La Bubu,Diabolos [Crystal],1108,30,97,2
43,Deadrise Mutambo,Diabolos [Crystal],1101,58,0,0
44,Josh Trigiani,Lamia [Primal],1098,37,395,8
45,Merlin Emryss,Faerie [Aether],1097,93,192,18
46,Bisukito Neko,Zalera [Crystal],1097,38,0,0
47,Nemx Eisenhorn,Excalibur [Primal],1095,19,0,0
48,Aibertain Mando,Jenova [Aether],1076,146,0,0
49,Doomballoon Dapingus,Diabolos [Crystal],1017,54,0,0
50,Momo Meow,Siren [Aether],1013,14,0,0
51,Azureal Grandeur,Marilith [Dynamis],1002,105,0,3
52,Nero Cor,Cactuar [Aether],1001,96,0,4
53,F'ool Pr'oof,Behemoth [Primal],1001,70,0,0
54,Kirishoto Azphina,Excalibur [Primal],999,53,202,11
55,Rae Rea,Adamantoise [Aether],998,15,0,0
56,Sparrow Hawk,Seraph [Dynamis],995,33,0,3
57,Suhr Zarek,Goblin [Crystal],994,21,0,0
58,Raiden Meow,Halicarnassus [Dynamis],990,28,0,0
59,Haha Unless,Faerie [Aether],908,21,0,0
60,Celesse Archon,Midgardsormr [Aether],902,32,0,0
61,No Buts,Zalera [Crystal],901,64,0,0
62,Yui Fins,Adamantoise [Aether],894,213,294,19
63,Ice Mage,Golem [Dynamis],893,62,0,0
64,Aerika Meow,Faerie [Aether],891,14,0,0
65,Uki Yo,Adamantoise [Aether],879,19,0,0
66,Kiitla Hundar,Brynhildr [Crystal],821,46,0,1
67,Silanah Sylphrena,Faerie [Aether],802,18,2,3
68,Navori Valois,Adamantoise [Aether],801,45,498,9
69,Raphtalia Solari,Adamantoise [Aether],799,20,199,4
70,Emi Meow,Siren [Aether],798,8,102,2
71,Dandy Lyon,Leviathan [Primal],797,38,0,1
72,Ahri Meow,Leviathan [Primal],794,27,0,10
73,Fire Strike,Kraken [Dynamis],792,25,590,13
74,Im Dead,Balmung [Crystal],789,38,0,0
75,Nanamie Namie,Seraph [Dynamis],785,91,0,0
76,Crew Mate,Rafflesia [Dynamis],713,30,0,0
77,Ellie Titis,Midgardsormr [Aether],707,30,0,0
78,Big Three,Zalera [Crystal],705,46,0,1
79,Gojo San,Jenova [Aether],705,8,0,0
80,Noraliza Aubyrn,Goblin [Crystal],701,63,0,0
81,Gidding Mimid,Exodus [Primal],700,100,302,15
82,Kylis Pendragon,Balmung [Crystal],699,148,0,21
83,Satoshi Itaori,Golem [Dynamis],699,25,0,0
84,Seto Mimyho,Behemoth [Primal],698,39,0,0
85,Zeta Salazar,Midgardsormr [Aether],697,116,0,3
86,Aesa Iys,Kraken [Dynamis],696,131,0,24
87,Zypris Allsbane,Leviathan [Primal],696,44,98,3
88,Kasai Kage,Adamantoise [Aether],618,14,0,0
89,Akari Tsuki,Adamantoise [Aether],608,20,0,3
90,Karl Rex,Siren [Aether],606,207,208,7
91,Hilto Feltre,Sargatanas [Aether],605,45,0,0
92,Tiny Sosig,Balmung [Crystal],604,117,99,4
93,Ivy Storm,Zalera [Crystal],604,81,0,0
94,Judas Demaio,Balmung [Crystal],604,13,0,2
95,Alma Braver,Goblin [Crystal],602,37,0,3
96,Ham Baga,Balmung [Crystal],601,15,0,0
97,Baka Bao,Gilgamesh [Aether],599,67,599,19
98,Ash Ymir,Goblin [Crystal],599,57,0,0
99,Silvy Kaenbyou,Goblin [Crystal],598,86,0,8
100,Yozen Ballistar,Hyperion [Primal],597,5,0,0
101,Phrosticus Maximus,Kraken [Dynamis],594,104,0,5
102,Adrianne Lehman,Jenova [Aether],591,165,0,14
103,Teysa Montgomery,Cactuar [Aether],591,78,299,10
104,Ryan Hoshiko,Lamia [Primal],591,38,0,0
105,Shionne Ripley,Exodus [Primal],502,60,0,0
106,P'roto Idola,Brynhildr [Crystal],502,38,0,2
107,Rin Denma,Gilgamesh [Aether],501,5,0,0
108,Banana Skye,Faerie [Aether],500,56,200,7
109,Sarantsatsral Kha,Behemoth [Primal],500,20,201,3
110,Lelouch Masamune,Malboro [Crystal],498,74,0,0
111,Rin Ruki,Exodus [Primal],492,50,492,9
112,High Five,Brynhildr [Crystal],492,16,202,4
113,Anti Luminosity,Marilith [Dynamis],490,90,0,0
114,Finch Curador,Leviathan [Primal],487,10,0,1
115,Nikau Milkdud,Lamia [Primal],404,4,0,0
116,Von Columbine,Gilgamesh [Aether],401,57,0,4
117,Vicious Nouzen,Jenova [Aether],401,50,0,0
117,Xale Solace,Adamantoise [Aether],401,50,0,0
119,Nero K'ten,Lamia [Primal],400,53,0,0
120,Freelili Baylili,Famfrit [Primal],400,49,0,1
121,Cj Deux,Lamia [Primal],399,157,0,7
122,Pvp Wintrader,Rafflesia [Dynamis],399,41,0,0
123,June Buggy,Brynhildr [Crystal],399,34,0,0
124,Kaede Obinata,Marilith [Dynamis],398,46,0,0
125,Ava Falafell,Cactuar [Aether],398,32,0,0
126,Roland Montpensier,Mateus [Crystal],398,14,0,0
127,Io Isana,Coeurl [Crystal],398,8,97,2
127,Mtn Boop,Brynhildr [Crystal],398,8,196,7
129,Honey Toast,Exodus [Primal],398,5,0,0
130,Lazy Bear,Faerie [Aether],397,114,0,11
131,Jin Mercer,Marilith [Dynamis],396,36,0,5
132,Eyre Stahl,Maduin [Dynamis],396,3,0,0
133,Thamiel Blade,Malboro [Crystal],393,59,0,0
134,Aurora Aura,Coeurl [Crystal],392,99,0,1
135,Boulder Beholder,Faerie [Aether],310,6,0,0
136,Shimori Bunihara,Kraken [Dynamis],308,17,308,9
137,Naeng Myeon,Jenova [Aether],305,32,0,0
138,Larxis Themage,Mateus [Crystal],304,89,0,0
139,Dank Lollington,Exodus [Primal],304,21,0,0
140,Ethan Dumas,Zalera [Crystal],303,88,0,0
141,Noel Bunny,Behemoth [Primal],303,84,0,0
142,Garu Kettle,Behemoth [Primal],301,65,0,0
143,Tarex Youva,Behemoth [Primal],301,44,0,0
144,Lolly Pops,Leviathan [Primal],300,126,0,0
145,Onion Little,Zalera [Crystal],300,13,0,0
146,Novical Astrea,Exodus [Primal],299,65,0,0
147,Cain Molkoh,Goblin [Crystal],298,103,0,0
148,Lux Mas,Sargatanas [Aether],298,75,193,8
149,Yulia Lunaria,Coeurl [Crystal],298,12,0,3
150,Vann Healsing,Coeurl [Crystal],298,4,0,0
151,Aesa Reign,Behemoth [Primal],298,3,0,0
152,Bigg Succ,Coeurl [Crystal],298,2,0,0
153,Reed Diamond,Ultros [Primal],297,60,0,1
154,Sitri Belladonna,Maduin [Dynamis],296,44,0,0
155,Nika Arwing,Behemoth [Primal],294,8,0,0
156,Marika Mjolnir,Malboro [Crystal],292,179,192,5
157,Minato Maki,Excalibur [Primal],204,26,0,0
158,No Bee,Lamia [Primal],203,35,0,0
159,Denmo Mcstronghuge,Excalibur [Primal],202,18,0,0
160,Gracidea Blossom,Lamia [Primal],201,22,1,6
161,Rusheel Vasscus,Adamantoise [Aether],201,1,0,0
162,Zolzayaa Noykin,Balmung [Crystal],200,34,0,0
163,Aiberaint Mando,Faerie [Aether],200,33,0,0
164,Mash Buttons,Ultros [Primal],200,26,0,2
165,Nonoha Noha,Balmung [Crystal],200,22,0,0
166,Joe Biden',Seraph [Dynamis],200,2,0,0
167,Giselle Aureillien,Coeurl [Crystal],200,1,0,0
167,Somnidemn Serdorm,Goblin [Crystal],200,1,0,0
169,Vayce Lilacspark,Balmung [Crystal],199,132,0,16
170,Hijiri Sagoonja,Marilith [Dynamis],199,69,99,1
171,Abel Catallus,Hyperion [Primal],199,49,199,11
