Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Crow Meow,Jenova [Aether],2571,65,193,3
2,Sparrow Hawk,Seraph [Dynamis],2489,109,385,24
3,Miyu Moon,Mateus [Crystal],2480,42,0,0
4,Pekora Meow,Leviathan [Primal],2333,142,0,0
5,Suhr Zarek,Balmung [Crystal],2207,90,895,15
6,Emi Meow,Siren [Aether],1881,65,100,4
7,Azar Kaveh,Mateus [Crystal],1860,118,0,20
8,Ahri Meow,Leviathan [Primal],1852,97,0,13
9,Lucio Harundo,Leviathan [Primal],1800,52,99,6
10,Kahlil Immortalis,Diabolos [Crystal],1777,91,0,14
11,Sylvie Chan,Brynhildr [Crystal],1580,24,0,0
12,Neo Dymium,Siren [Aether],1579,114,0,18
13,Dunkin Bonuts,Zalera [Crystal],1497,89,0,8
14,Mavis Enyo,Excalibur [Primal],1449,157,0,20
15,Ham Baga,Balmung [Crystal],1412,40,605,12
16,Raiden Meow,Halicarnassus [Dynamis],1400,32,0,1
17,Garu Kettle,Behemoth [Primal],1272,83,0,0
18,Im Dead,Coeurl [Crystal],1204,25,0,7
19,Ash Meow,Faerie [Aether],1195,25,393,12
20,Original Dsi,Gilgamesh [Aether],1177,28,0,0
21,Kasai Kage,Adamantoise [Aether],1097,56,0,9
22,Punished Cassandra,Ultros [Primal],1091,73,300,11
23,Bigg Spite,Coeurl [Crystal],1091,37,0,6
24,Fye Alanyk,Diabolos [Crystal],1038,95,0,7
25,Rivette Moks,Balmung [Crystal],1006,166,205,10
26,Kairi Rune,Hyperion [Primal],1006,53,302,6
27,Rubedo Ginshi,Lamia [Primal],1003,58,0,0
28,Coast Contra,Faerie [Aether],1001,78,0,0
29,Hrothmar Blackburns,Adamantoise [Aether],997,80,0,25
30,Seto Mimyho,Behemoth [Primal],995,57,0,0
31,Olivia Lugria,Sargatanas [Aether],989,78,0,6
32,Chocolate Mint,Mateus [Crystal],989,65,0,0
33,Fulheart Grit,Balmung [Crystal],974,28,0,0
34,Rae Rea,Adamantoise [Aether],911,14,0,0
35,Sanahi Keto,Hyperion [Primal],908,32,0,0
36,Ryan Hoshiko,Lamia [Primal],899,39,391,6
37,Silanah Sylphrena,Faerie [Aether],893,32,96,22
38,Faira Vexas,Jenova [Aether],889,111,889,33
39,Satoshi Itaori,Golem [Dynamis],889,8,0,0
40,Aavlen Zo,Brynhildr [Crystal],887,166,0,28
41,Akari Tsuki,Adamantoise [Aether],886,19,98,3
42,Fain Doncel'aram,Jenova [Aether],882,35,0,5
43,Big Three,Zalera [Crystal],812,30,0,3
44,Lulu Meow,Seraph [Dynamis],808,65,305,13
45,Adrian Aeis,Behemoth [Primal],805,45,0,12
46,Meteor Moon,Rafflesia [Dynamis],801,40,0,7
47,Agnes Tachyon',Siren [Aether],795,131,0,24
48,Celesse Archon,Midgardsormr [Aether],795,38,0,1
49,Xiao Longbao,Excalibur [Primal],790,91,0,10
50,Rachna Rindou,Brynhildr [Crystal],789,69,0,1
51,Kitsu Katsu,Gilgamesh [Aether],776,46,185,12
52,Merlin Emryss,Faerie [Aether],712,31,0,0
53,Uki Yo,Adamantoise [Aether],708,38,0,1
54,Mtn Boop,Brynhildr [Crystal],706,17,0,0
55,Ellie Meeps,Lamia [Primal],704,48,298,5
56,Aahaha Hahahahaha,Exodus [Primal],701,106,0,0
57,Lowan Gleview,Gilgamesh [Aether],699,68,699,19
58,Azureal Grandeur,Marilith [Dynamis],695,23,0,1
59,Xiao Baobao,Gilgamesh [Aether],693,25,99,2
60,Adrianne Lehman,Jenova [Aether],692,57,0,4
61,Beokros Luden,Leviathan [Primal],621,41,0,0
62,Nikau Milkdud,Lamia [Primal],608,28,307,11
63,Vestelle Sawyer,Gilgamesh [Aether],607,27,0,0
64,Death Reaps,Balmung [Crystal],595,78,0,0
65,Artesia Saeyrs,Sargatanas [Aether],595,26,296,11
66,Mac Arena,Lamia [Primal],595,14,0,0
67,Boulder Beholder,Faerie [Aether],593,15,0,0
68,Talon Sparda,Coeurl [Crystal],506,113,0,0
69,Xianra Bryne,Excalibur [Primal],505,104,0,0
70,Kheda Mars,Excalibur [Primal],505,20,305,3
71,Doomballoon Dapingus,Diabolos [Crystal],504,7,0,0
72,High Five,Brynhildr [Crystal],503,48,304,6
73,La Bubu,Diabolos [Crystal],501,29,0,0
74,Air Weaver,Coeurl [Crystal],501,22,0,0
75,Snowy Mi,Faerie [Aether],501,13,203,5
76,Micro Uryade,Sargatanas [Aether],500,46,0,0
77,Zot Meow,Sargatanas [Aether],500,24,0,0
78,Jay Vermillion,Adamantoise [Aether],500,10,0,0
79,Somnidemn Serdorm,Goblin [Crystal],499,128,0,5
80,Wild Anka,Coeurl [Crystal],495,104,495,24
81,Zeta Salazar,Midgardsormr [Aether],488,32,0,7
82,Finch Curador,Leviathan [Primal],405,25,0,0
83,Gidding Mimid,Exodus [Primal],404,70,0,0
84,Milly Mina,Cuchulainn [Dynamis],401,7,0,0
85,Shionne Ripley,Exodus [Primal],400,33,300,11
86,Eyre Stahl,Maduin [Dynamis],399,67,0,4
87,Unagi Box,Cuchulainn [Dynamis],399,61,200,4
88,Reed Diamond,Ultros [Primal],399,45,0,0
89,Obelisk Silvermoon,Zalera [Crystal],399,14,0,0
90,Gojo San,Gilgamesh [Aether],398,18,1,12
91,Yulia Lunaria,Coeurl [Crystal],398,4,0,0
92,Ais Syensu,Exodus [Primal],397,13,0,0
93,Pharys Ra,Excalibur [Primal],396,95,197,12
94,Tio Tot,Jenova [Aether],394,3,0,0
95,Josh Trigiani,Lamia [Primal],307,82,0,0
96,Strolling Sapling,Sargatanas [Aether],301,121,0,19
97,Null Zeta,Excalibur [Primal],300,28,0,0
98,Jb Faintsmile,Sargatanas [Aether],300,23,101,7
99,Yui Fins,Adamantoise [Aether],298,131,0,18
100,Barock Obama,Siren [Aether],298,84,0,4
101,F'ool Pr'oof,Famfrit [Primal],297,114,197,6
102,Buzzy Wuzzy,Balmung [Crystal],296,3,0,0
103,Vann Healsing,Coeurl [Crystal],294,50,0,10
104,Jin Mercer,Excalibur [Primal],208,79,0,4
105,Crystal Confli-addict,Balmung [Crystal],206,94,0,0
106,Yos Sy,Jenova [Aether],205,25,0,0
107,Shannon Le-turtle,Seraph [Dynamis],201,112,2,6
108,Zephyr Tempest,Behemoth [Primal],201,3,0,0
