Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Ahri Meow,Leviathan [Primal],5893,306,0,0
2,Miyu Moon,Mateus [Crystal],4928,158,0,0
3,Pekora Meow,Leviathan [Primal],4870,494,0,0
4,Legendary Ash,Faerie [Aether],4798,195,0,0
5,Tomo Kote,Gilgamesh [Aether],4324,137,0,0
6,Uki Yo,Adamantoise [Aether],4118,330,0,0
7,Sylvie Chan,Brynhildr [Crystal],4017,105,0,0
8,Seto Mimyho,Behemoth [Primal],4008,224,0,0
9,Sparrow Hawk,Seraph [Dynamis],3964,352,0,0
10,Crow Meow,Jenova [Aether],3833,108,0,0
11,Lucio Harundo,Leviathan [Primal],3773,515,0,1
12,Fye Alanyk,Diabolos [Crystal],3652,563,0,0
13,Death Reaps,Balmung [Crystal],3625,610,0,6
14,Olivia Lugria,Sargatanas [Aether],3562,635,0,0
15,Myu Meow,Leviathan [Primal],3474,222,0,0
16,Terro Beoulve,Coeurl [Crystal],3400,300,0,0
17,Dea Jae,Balmung [Crystal],3355,154,0,0
18,Akari Tsuki,Adamantoise [Aether],3326,124,0,0
19,Fulheart Grit,Balmung [Crystal],3322,280,0,0
20,Vestelle Sawyer,Gilgamesh [Aether],3280,92,0,0
21,Nero Cor,Cactuar [Aether],3277,910,0,4
22,Hrothmar Blackburns,Adamantoise [Aether],3264,839,0,0
23,Neo Dymium,Seraph [Dynamis],3228,480,0,4
24,Unagi Box,Cuchulainn [Dynamis],3187,504,0,0
25,Kahlil Immortalis,Diabolos [Crystal],3144,500,0,0
26,Emi Meow,Siren [Aether],3141,93,0,0
27,Sea Jae,Sargatanas [Aether],3138,103,0,0
28,Rae Rea,Adamantoise [Aether],3104,61,0,0
29,Talon Sparda,Balmung [Crystal],3092,755,0,0
30,Mac Arena,Adamantoise [Aether],3086,57,0,0
31,Naomi Hakoma,Halicarnassus [Dynamis],3085,243,0,0
32,Local-area Network,Cactuar [Aether],3070,105,100,1
33,Wonton Noodle,Faerie [Aether],3066,79,0,0
34,Chocolate Mint,Mateus [Crystal],3064,122,0,0
35,Justa Noob,Goblin [Crystal],3064,119,0,0
36,Casey Jones,Halicarnassus [Dynamis],3058,152,0,0
37,Meteor Moon,Rafflesia [Dynamis],3055,154,0,0
38,Pinky Meow,Halicarnassus [Dynamis],3052,211,0,0
39,Ham Baga,Balmung [Crystal],3045,351,0,0
40,Artesia Saeyrs,Sargatanas [Aether],3040,134,0,0
41,Punished Meow,Ultros [Primal],3038,394,0,0
42,Suhr Zarek,Balmung [Crystal],3017,369,0,0
43,Coast Contra,Faerie [Aether],3016,270,0,0
44,La Bubu,Diabolos [Crystal],3013,347,0,0
45,Andros Meow,Leviathan [Primal],3013,126,707,9
46,Finch Curador,Leviathan [Primal],3010,122,0,0
47,Sanguinius Smolblood,Kraken [Dynamis],3007,360,0,0
48,Lord Prestor,Famfrit [Primal],3003,92,0,0
49,Lulu Meow,Seraph [Dynamis],3001,216,0,0
50,Kairi Rune,Hyperion [Primal],3000,155,0,0
51,Sabo Meow,Excalibur [Primal],2978,49,0,0
52,Gojo San,Jenova [Aether],2934,147,0,0
53,Ash Ymir,Gilgamesh [Aether],2870,353,0,20
54,Nero K'ten,Lamia [Primal],2848,188,0,1
55,Celesse Archon,Midgardsormr [Aether],2843,200,0,0
56,Air Azure,Rafflesia [Dynamis],2840,140,0,1
57,Original Meow,Gilgamesh [Aether],2827,97,0,0
58,Merlin Emryss,Faerie [Aether],2826,284,0,5
59,Im Dead,Balmung [Crystal],2809,155,0,0
60,Vise Valencia,Coeurl [Crystal],2792,254,0,15
61,Fain Doncel'aram,Jenova [Aether],2757,227,0,0
62,Ryan Hoshiko,Lamia [Primal],2753,359,0,11
63,Beokros Luden,Leviathan [Primal],2701,293,0,0
64,Silanah Sylphrena,Faerie [Aether],2684,177,0,2
65,Jet Vermillion,Adamantoise [Aether],2681,94,0,0
66,No Bee,Lamia [Primal],2604,420,382,13
67,Xiao Longbao,Excalibur [Primal],2588,968,0,27
68,Kiki Valentina,Behemoth [Primal],2576,721,0,12
69,Bigg Succ,Coeurl [Crystal],2570,227,501,22
70,Ren Astray,Adamantoise [Aether],2566,81,0,0
71,Raiden Meow,Halicarnassus [Dynamis],2543,161,0,0
72,Marci Meow,Balmung [Crystal],2508,97,0,0
73,Mtn Boop,Brynhildr [Crystal],2507,56,0,0
74,Tiroru Choco,Jenova [Aether],2474,293,0,0
75,Bisukito Neko,Zalera [Crystal],2461,381,0,8
76,Rachna's Kitten,Diabolos [Crystal],2421,240,0,0
77,Yaoi Kami,Zalera [Crystal],2405,386,12,3
78,Koifucius Dao-master,Exodus [Primal],2401,76,0,2
79,Very Loooooooooooong,Hyperion [Primal],2393,136,0,0
80,Barock Obama,Siren [Aether],2383,495,56,16
81,Umi Chan,Gilgamesh [Aether],2381,434,0,0
82,Estinien's Paypal,Faerie [Aether],2377,70,0,0
83,Nikau Milkdud,Lamia [Primal],2351,176,0,0
84,The Gritler,Halicarnassus [Dynamis],2351,112,0,0
85,Gidding Mimid,Exodus [Primal],2346,484,0,1
86,Onion Little,Zalera [Crystal],2312,141,0,0
87,Big Three,Zalera [Crystal],2306,153,0,0
88,Milly Mina,Cuchulainn [Dynamis],2281,117,0,0
89,Kazz Roy,Balmung [Crystal],2277,157,0,0
90,Kasai Kage,Adamantoise [Aether],2276,191,187,11
91,P'roto Idola,Brynhildr [Crystal],2267,176,0,7
92,Doomballoon Dapingus,Diabolos [Crystal],2266,156,0,0
93,Garu Kettle,Behemoth [Primal],2238,296,0,0
94,Unknown O'juan,Maduin [Dynamis],2204,63,0,0
95,Shuba Rashii,Adamantoise [Aether],2193,365,0,14
