Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Ham Baga,Balmung [Crystal],3671,272,312,11
2,Emi Meow,Siren [Aether],3621,187,190,11
3,Ahri Meow,Leviathan [Primal],3470,200,,17
4,Pekora Meow,Leviathan [Primal],3459,127,300,3
5,Sanguinius Smolblood,Kraken [Dynamis],3455,404,,5
6,Seto Mimyho,Behemoth [Primal],3412,113,393,7
7,Rion Twosland,Ultros [Primal],3266,125,,
8,Meteor Moon,Rafflesia [Dynamis],3257,73,,
9,Tomo Kote,Gilgamesh [Aether],3243,91,97,4
10,Suhr Zarek,Balmung [Crystal],3187,192,180,12
11,Aoi Kami,Gilgamesh [Aether],3161,207,,
12,Rae Rea,Seraph [Dynamis],3132,213,,
13,Doomballoon Dapingus,Diabolos [Crystal],3106,173,,
14,Miyu Moon,Mateus [Crystal],3096,232,,3
15,Azar Kaveh,Hyperion [Primal],3089,633,,21
16,Sylvie Chan,Brynhildr [Crystal],3079,143,,
17,Nini Kaukau,Leviathan [Primal],3071,151,186,10
18,Original Dsi,Gilgamesh [Aether],3066,185,,
19,Artesia Saeyrs,Sargatanas [Aether],3065,97,,
20,Akari Tsuki,Adamantoise [Aether],3053,125,373,16
21,Mtn Boop,Brynhildr [Crystal],3029,131,,
22,Ser Oswald,Mateus [Crystal],3000,88,97,5
23,Charlie Zelenoff,Cuchulainn [Dynamis],2867,115,95,7
24,Oikawa Toru,Seraph [Dynamis],2770,76,,
25,Crow Meow,Jenova [Aether],2742,81,165,3
26,Aveise Sigrid,Marilith [Dynamis],2738,204,611,11
27,Terro Beoulve,Coeurl [Crystal],2732,145,198,4
28,Shimori Bunihara,Lamia [Primal],2718,227,,1
29,Uki Yo,Adamantoise [Aether],2655,100,,
30,Sanahi Keto,Hyperion [Primal],2645,143,,
31,Ni Xi,Malboro [Crystal],2598,387,,
32,Lucio Harundo,Leviathan [Primal],2503,366,,6
33,Fulheart Grit,Balmung [Crystal],2424,234,,
34,Aesa Iys,Kraken [Dynamis],2398,111,,
35,Sus Ge,Zalera [Crystal],2384,277,,
36,Kahlil Immortalis,Diabolos [Crystal],2361,119,,
37,Boulder Beholder,Faerie [Aether],2318,82,,
38,Merlin Emryss,Faerie [Aether],2276,240,,3
39,Sparrow Hawk,Seraph [Dynamis],2251,65,,
40,Kairi Rune,Hyperion [Primal],2202,498,,7
41,Sovereign Phil,Goblin [Crystal],2202,82,197,2
42,Lelouch Masamune,Malboro [Crystal],2194,334,2,12
43,Neo Dymium,Siren [Aether],2178,129,,
44,Suhr Zarek,Goblin [Crystal],2178,61,,
45,Unagi Box,Cuchulainn [Dynamis],2173,166,94,9
46,Rubedo Ginshi,Lamia [Primal],2166,103,,
47,Ton'au Twostick,Sargatanas [Aether],2118,256,,
48,Kuina Kagetsu,Ultros [Primal],2106,129,,3
49,Fye Alanyk,Diabolos [Crystal],2071,525,,
50,Death Reaps,Balmung [Crystal],2058,184,,13
51,Hrothmar Blackburns,Adamantoise [Aether],2055,307,,16
52,Caedes Rozwell,Ultros [Primal],2041,104,,
53,Illlllllll Illlllllll,Faerie [Aether],2025,180,,
54,Neco-arc Myuri,Balmung [Crystal],2012,156,,1
55,Hollow Bastion,Rafflesia [Dynamis],2003,93,,
56,Naomi Hakoma,Halicarnassus [Dynamis],1972,37,,
57,Silanah Sylphrena,Faerie [Aether],1949,107,100,1
58,Air Weaver,Coeurl [Crystal],1929,61,,
59,Zeta Salazar,Midgardsormr [Aether],1910,160,,
60,Goemon Da-cat,Behemoth [Primal],1893,81,,
61,Veloce Visrin,Faerie [Aether],1893,51,,
62,Katsumi Sakimuri,Balmung [Crystal],1890,159,,
63,Ash Kitamura,Faerie [Aether],1877,26,,
64,Celesse Archon,Midgardsormr [Aether],1869,80,,
65,Black Beretta,Midgardsormr [Aether],1864,197,,9
66,Kheda Mars,Excalibur [Primal],1803,93,196,3
67,Fong Walker,Exodus [Primal],1795,295,,3
68,Bepsi Kola,Adamantoise [Aether],1783,81,98,4
69,Bing Bing,Faerie [Aether],1782,39,,
70,Big Three,Zalera [Crystal],1758,123,,
