Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Crow Meow,Jenova [Aether],3255,75,490,7
2,Miyu Moon,Mateus [Crystal],3248,56,201,3
3,Ham Baga,Balmung [Crystal],2687,74,0,5
4,Suhr Zarek,Balmung [Crystal],2498,99,291,9
5,Sparrow Hawk,Seraph [Dynamis],2489,134,0,12
6,Emi Meow,Siren [Aether],2462,79,0,1
7,Pekora Meow,Leviathan [Primal],2333,148,0,5
8,Fulheart Grit,Balmung [Crystal],2076,53,0,0
9,Azar Kaveh,Mateus [Crystal],1860,131,0,5
10,Ahri Meow,Leviathan [Primal],1852,108,0,0
11,Ash Meow,Faerie [Aether],1807,59,0,0
12,Lucio Harundo,Leviathan [Primal],1800,80,0,9
13,Kahlil Immortalis,Diabolos [Crystal],1777,145,0,23
14,Sylvie Chan,Brynhildr [Crystal],1673,32,0,0
15,Aahaha Hahahahaha,Exodus [Primal],1610,152,593,24
16,Hrothmar Blackburns,Adamantoise [Aether],1600,128,302,11
17,Raiden Meow,Halicarnassus [Dynamis],1593,45,100,3
18,Neo Dymium,Siren [Aether],1579,157,0,19
19,Mavis Enyo,Excalibur [Primal],1535,183,0,0
20,Luke Fonbre,Siren [Aether],1508,63,0,0
21,Dunkin Bonuts,Zalera [Crystal],1497,144,0,20
22,Punished Cassandra,Ultros [Primal],1473,97,0,9
23,Kairi Rune,Hyperion [Primal],1406,87,0,11
24,Fye Alanyk,Diabolos [Crystal],1346,124,300,11
25,Meteor Moon,Rafflesia [Dynamis],1306,65,205,8
26,Justa Noob,Goblin [Crystal],1304,62,1304,37
27,Artesia Saeyrs,Sargatanas [Aether],1301,43,98,6
28,Uki Yo,Adamantoise [Aether],1299,63,499,12
29,Ellie Meeps,Lamia [Primal],1294,80,0,0
30,Pharys Ra,Excalibur [Primal],1290,158,296,23
31,Bigg Spite,Coeurl [Crystal],1275,51,0,0
32,Garu Kettle,Behemoth [Primal],1274,136,0,27
33,Original Dsi,Gilgamesh [Aether],1270,39,93,3
34,Im Dead,Coeurl [Crystal],1204,25,0,0
35,Fyoriah Aliapoh,Faerie [Aether],1193,52,0,10
36,Lulu Meow,Seraph [Dynamis],1186,89,0,0
37,Kitsu Katsu,Gilgamesh [Aether],1167,81,0,10
38,Rubedo Ginshi,Lamia [Primal],1102,59,0,0
39,Kasai Kage,Adamantoise [Aether],1097,60,0,0
40,Seto Mimyho,Behemoth [Primal],1086,61,0,0
41,Coast Contra,Faerie [Aether],1028,117,27,22
42,Josh Trigiani,Lamia [Primal],1014,124,102,20
43,Rivette Moks,Balmung [Crystal],1006,168,0,0
44,Death Reaps,Balmung [Crystal],999,95,404,17
45,Mac Arena,Lamia [Primal],997,23,0,0
46,La Bubu,Diabolos [Crystal],994,46,0,7
47,Olivia Lugria,Sargatanas [Aether],989,102,0,12
48,Chocolate Mint,Mateus [Crystal],989,65,0,0
