Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Neo Dymium,Siren [Aether],3417,216,,
2,Sanahi Keto,Hyperion [Primal],3256,121,,
3,Im Dead,Coeurl [Crystal],3142,54,,
4,Suhr Zarek,Balmung [Crystal],3100,85,,
5,Roric Thorn,Faerie [Aether],3090,211,,
6,Ash Kitamura,Faerie [Aether],3086,211,,
7,Crow Meow,Jenova [Aether],3081,54,,
8,Pekora Meow,Leviathan [Primal],3080,66,,
9,Roric Le'potaato,Mateus [Crystal],3065,98,,
10,Mio Mio,Exodus [Primal],3048,182,,
11,Emi Meow,Siren [Aether],3043,115,,
12,Ahri Meow,Leviathan [Primal],3037,74,,
13,Kairi Rune,Hyperion [Primal],3022,543,,
14,Gojo San,Gilgamesh [Aether],3013,195,,
15,Merlin Emryss,Faerie [Aether],3013,179,,
16,Noga Cosnoh,Cactuar [Aether],3001,305,,
17,Mtn Boop,Brynhildr [Crystal],2986,84,196,2
18,Lulu Meow,Seraph [Dynamis],2904,188,,
19,Fulheart Grit,Balmung [Crystal],2883,240,,15
20,Ham Baga,Balmung [Crystal],2845,222,,12
21,Lucio Harundo,Leviathan [Primal],2765,567,,7
22,Sparrow Hawk,Seraph [Dynamis],2762,268,,
23,Terro Beoulve,Coeurl [Crystal],2679,124,,
24,Aengrist Bunny,Behemoth [Primal],2670,144,,
25,Barock Obama,Siren [Aether],2659,353,,11
26,A'b X'y,Faerie [Aether],2608,92,,
27,Meteor Moon,Rafflesia [Dynamis],2560,63,,
28,Doomballoon Dapingus,Diabolos [Crystal],2557,100,,
29,Mac Arena,Adamantoise [Aether],2492,53,,
30,Caedes Rozwell,Ultros [Primal],2490,154,,
31,Ametrine Illuminis,Lamia [Primal],2486,105,,
32,Buzzy Wuzzy,Balmung [Crystal],2409,98,,
33,Kahlil Immortalis,Diabolos [Crystal],2402,352,,
34,Kazz Roy,Balmung [Crystal],2393,96,,
35,Sanguinius Smolblood,Kraken [Dynamis],2342,151,,
36,Aerika Erys,Faerie [Aether],2319,141,,
37,Zack Arkwright,Malboro [Crystal],2318,77,,
38,Fye Alanyk,Diabolos [Crystal],2197,302,,17
39,Fain Doncel'aram,Jenova [Aether],2185,74,,
40,Tomo Kote,Gilgamesh [Aether],2085,57,,
41,Rhvne Astra,Siren [Aether],2046,81,,
42,Myu Meow,Leviathan [Primal],2041,176,,
43,Ser Oswald,Mateus [Crystal],2014,90,,
44,Micro Uryade,Sargatanas [Aether],2007,159,,
45,Jay Vermillion,Adamantoise [Aether],1992,195,,
46,Cecils Lunas,Brynhildr [Crystal],1974,129,,
47,Kurald Galain,Behemoth [Primal],1970,74,,
48,Hrothmar Blackburns,Adamantoise [Aether],1942,355,,
49,Aiberaint Mando,Faerie [Aether],1888,112,,
50,Gimme Cover,Rafflesia [Dynamis],1857,73,,
51,Aoi Kami,Gilgamesh [Aether],1848,371,,9
52,Original Dsi,Gilgamesh [Aether],1831,52,,
53,La Bubu,Diabolos [Crystal],1818,321,,
54,Doosomini Potini,Goblin [Crystal],1793,684,,3
55,Xiao Longbao,Excalibur [Primal],1778,777,,9
56,Tassarie Winter,Seraph [Dynamis],1775,58,,
57,Keanu Weaves,Leviathan [Primal],1768,176,,8
58,Xiao Baobao,Gilgamesh [Aether],1751,131,,
59,Xen Babyque,Hyperion [Primal],1706,48,,
60,Sylvie Chan,Brynhildr [Crystal],1694,100,101,1
61,Alice Schuberg,Behemoth [Primal],1692,32,,
62,Seto Mimyho,Behemoth [Primal],1691,25,,
63,Miyu Moon,Mateus [Crystal],1688,41,100,2
64,Nini Kaukau,Leviathan [Primal],1681,94,,
65,Greenage Hudson,Mateus [Crystal],1678,233,,
66,Death Reaps,Balmung [Crystal],1644,144,,
67,Goemon Da-cat,Behemoth [Primal],1628,133,,
68,Zeta Salazar,Midgardsormr [Aether],1615,270,,2
69,Kuina Kagetsu,Ultros [Primal],1614,41,,
70,Big Three,Zalera [Crystal],1604,58,,
71,Zeke Ewoza,Sargatanas [Aether],1599,57,,
72,Sponge Cake,Faerie [Aether],1599,30,,
73,Ash Ymir,Gilgamesh [Aether],1595,191,,6
74,Ryan Hoshiko,Lamia [Primal],1594,275,,
75,Anti Luminosity,Marilith [Dynamis],1575,170,,
76,Vann Healsing,Coeurl [Crystal],1561,64,,
77,Aiona Lux,Leviathan [Primal],1520,37,,
78,Nyan Ski,Hyperion [Primal],1510,128,,
79,Raphtalia Solari,Adamantoise [Aether],1507,101,,
80,Rare Ninetytwo,Siren [Aether],1506,329,,
81,Mavis Enyo,Excalibur [Primal],1506,75,,
82,Lelouch Masamune,Malboro [Crystal],1502,196,,
83,Smart Falcon,Golem [Dynamis],1494,90,,
84,Son Giyu,Coeurl [Crystal],1490,142,205,8
85,Yulia Lunaria,Coeurl [Crystal],1418,80,,
86,Air Weaver,Coeurl [Crystal],1417,53,,
87,Relena Quaversie,Balmung [Crystal],1399,359,,7
88,Moon Eclipse,Faerie [Aether],1396,82,,
89,Kookiki Kooki,Mateus [Crystal],1389,55,,
90,Milly Mina,Cuchulainn [Dynamis],1369,86,,
91,Skyanar Tyrunas,Coeurl [Crystal],1330,215,,
92,Jun Ai,Diabolos [Crystal],1327,168,,
93,Vestelle Sawyer,Gilgamesh [Aether],1303,18,,
94,Orpheus Laine,Gilgamesh [Aether],1299,109,,
95,Io Isana,Coeurl [Crystal],1288,71,,
96,Strolling Sapling,Sargatanas [Aether],1286,74,,
97,Nanamie Namie,Seraph [Dynamis],1222,65,,
98,Brian Ricardo,Adamantoise [Aether],1199,67,,
99,Tira Mitsu,Famfrit [Primal],1198,469,,
100,Coast Contra,Faerie [Aether],1198,54,,
101,Surisuri Mahasuri,Coeurl [Crystal],1194,18,,
102,Snoww Bunny,Behemoth [Primal],1193,197,,
103,Xeyr Aea,Diabolos [Crystal],1189,69,,3
104,Mirae Malaguld,Famfrit [Primal],1186,70,,
105,Boulder Beholder,Faerie [Aether],1105,17,,
106,Tiny Sosig,Balmung [Crystal],1099,392,,5
107,Yui Fins,Adamantoise [Aether],1098,854,,13
108,Naomi Hakoma,Halicarnassus [Dynamis],1092,36,,
109,Obelisk Silvermoon,Zalera [Crystal],1020,87,,
110,Atiendo Boludos,Coeurl [Crystal],1003,61,,
111,Gold Ship,Golem [Dynamis],991,236,,5
112,Minato Maki,Excalibur [Primal],991,32,,
113,Kukusa Kusa,Kraken [Dynamis],989,19,,
114,Alma Braver,Goblin [Crystal],986,120,,
115,Zolzayaa Noykin,Balmung [Crystal],914,222,,
116,Lily Evenstar,Brynhildr [Crystal],912,166,,
117,Isabella Nezen,Ultros [Primal],911,220,,11
118,Wmmmmmmmmm Wmmmmmmmmm,Halicarnassus [Dynamis],907,39,,
119,Bigg Succ,Coeurl [Crystal],906,44,,
120,Finch Curador,Leviathan [Primal],903,20,,
121,Bo Nuts,Zalera [Crystal],899,38,,
122,Ailbhe Costa,Golem [Dynamis],898,57,,
123,Tatiana Metanova,Ultros [Primal],897,191,,
124,Jehuty Apophis,Exodus [Primal],897,66,,
125,Celesse Archon,Midgardsormr [Aether],895,120,,
126,Great Depression,Gilgamesh [Aether],893,76,,
127,Eyre Stahl,Maduin [Dynamis],829,37,,
128,Vaal Hazak,Zalera [Crystal],818,92,,
129,Kitsu Katsu,Gilgamesh [Aether],810,20,,
130,Lux Mas,Sargatanas [Aether],809,178,,
131,Tom Diesche,Brynhildr [Crystal],804,10,,
132,Reed Diamond,Ultros [Primal],801,141,,
133,Sumia Flor,Jenova [Aether],798,44,,
134,Nero K'ten,Lamia [Primal],794,151,,
135,Baka Bao,Gilgamesh [Aether],791,54,,
136,Xianra Bryne,Excalibur [Primal],788,147,,
137,Rhaska Varro,Balmung [Crystal],786,74,,
138,Pharys Ra,Excalibur [Primal],729,341,,
139,Shuba Rashii,Adamantoise [Aether],728,148,,
140,Charred Xea,Leviathan [Primal],712,155,,
141,Kiki Haruko,Behemoth [Primal],706,121,,
142,Azar Kaveh,Hyperion [Primal],703,15,,
143,Aibertain Mando,Jenova [Aether],702,269,,
144,Yosugano Sora,Halicarnassus [Dynamis],700,63,,
145,Yae Niijima,Lamia [Primal],697,268,,
146,Dawnre Prime,Mateus [Crystal],696,126,,
147,Virtus Pendragon,Gilgamesh [Aether],696,54,,
148,Fyn Chii,Gilgamesh [Aether],695,101,,
149,Sol Ace,Adamantoise [Aether],693,64,,
150,Mash Buttons,Ultros [Primal],693,38,,
151,Somnidemn Serdorm,Goblin [Crystal],689,127,,
152,Rusheel Vasscus,Adamantoise [Aether],688,88,,
153,Mew Yuki,Balmung [Crystal],686,36,,
154,Atreus Auditore,Faerie [Aether],681,19,,
155,Suho Thamasa,Hyperion [Primal],620,67,,
156,Jerilith Alrin,Exodus [Primal],611,187,,
157,Noble Stark,Diabolos [Crystal],602,197,,10
158,Rodolphus Lestrange,Exodus [Primal],601,194,,3
159,Fortune Days,Zalera [Crystal],599,9,,
160,Zero Dawnrose,Gilgamesh [Aether],598,128,,
161,Remi Hime,Siren [Aether],598,64,,
162,Kota Kris,Seraph [Dynamis],598,61,,
163,Norma Jeannie,Jenova [Aether],598,58,,
164,Unagi Box,Cuchulainn [Dynamis],598,23,,
165,Alana Mystranquil,Coeurl [Crystal],596,74,,
166,Bubukesh Flowereth,Goblin [Crystal],596,71,,
167,Suhr Zarek,Goblin [Crystal],595,14,,
168,Koiaki Nishimon,Exodus [Primal],594,63,,
169,Jyren Forgyle,Sargatanas [Aether],591,62,,
170,Naiah Heartfeld,Gilgamesh [Aether],590,69,,
171,Homemade Butterscotch,Cuchulainn [Dynamis],590,59,,
172,Brunola Levis,Jenova [Aether],574,277,,
173,Savard Qerel,Diabolos [Crystal],510,135,,
174,Fui Yins,Halicarnassus [Dynamis],506,124,,
175,Akari Tsuki,Adamantoise [Aether],503,9,,
176,Alhanelem Amidatelion,Hyperion [Primal],502,224,,
177,Avocado Bunny,Behemoth [Primal],500,74,,
178,Moon Slice,Behemoth [Primal],499,78,,
179,Gracidea Blossom,Sargatanas [Aether],498,44,,
180,Juno Bine,Balmung [Crystal],497,104,,
181,Biscuit Kru'eger,Zalera [Crystal],494,37,,
182,Void Stellarvore,Exodus [Primal],494,4,,
183,What's Poppin',Sargatanas [Aether],493,118,,
184,Domon Arigato,Coeurl [Crystal],492,38,,
185,Chain Wax,Rafflesia [Dynamis],491,84,,
186,Haru Urara-chan,Rafflesia [Dynamis],491,50,,
187,Hunie Pop,Ultros [Primal],414,167,,
188,Princess- Princess,Coeurl [Crystal],413,25,,
