Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Heavens Feel,Maduin [Dynamis],3440,131,305,4
2,Ahri Meow,Leviathan [Primal],3368,101,97,1
3,Miyu Moon,Mateus [Crystal],3164,61,0,0
4,Meteor Moon,Rafflesia [Dynamis],3152,109,99,1
5,Suhr Zarek,Balmung [Crystal],3047,247,0,0
6,Aerika Erys,Faerie [Aether],2997,50,495,5
7,J'heero Eshe,Lamia [Primal],2984,93,0,0
8,Original Dsi,Gilgamesh [Aether],2792,92,195,13
9,Seto Mimyho,Behemoth [Primal],2768,92,0,0
10,Myu Meow,Leviathan [Primal],2755,315,0,12
11,Tomo Kote,Gilgamesh [Aether],2700,100,682,9
12,Fulheart Grit,Balmung [Crystal],2619,165,0,10
13,Aahaha Hahahahaha,Exodus [Primal],2589,127,268,6
14,Pekora Meow,Leviathan [Primal],2545,187,0,5
15,Death Reaps,Balmung [Crystal],2512,85,0,0
16,Neo Dymium,Siren [Aether],2500,167,0,2
17,Akari Tsuki,Adamantoise [Aether],2492,90,0,6
18,Hrothmar Blackburns,Adamantoise [Aether],2473,231,0,10
19,Sabo Meow,Excalibur [Primal],2466,105,0,10
20,Dunkin Bonuts,Zalera [Crystal],2380,151,0,0
21,Emi Meow,Siren [Aether],2336,83,201,2
22,Unagi Box,Cuchulainn [Dynamis],2300,174,0,11
23,Barock Obama,Siren [Aether],2240,291,0,25
24,Im Dead,Coeurl [Crystal],2237,115,0,0
25,Kitsu Katsu,Gilgamesh [Aether],2208,215,102,3
26,Sylvie Chan,Brynhildr [Crystal],2200,80,0,0
27,Merlin Emryss,Faerie [Aether],2199,167,0,1
28,Mtn Boop,Brynhildr [Crystal],2166,56,0,0
29,Kairi Rune,Hyperion [Primal],2161,140,0,9
30,Kasai Kage,Adamantoise [Aether],2114,136,0,0
31,Raiden Meow,Halicarnassus [Dynamis],2104,89,12,2
32,Air Azure,Rafflesia [Dynamis],2027,145,0,0
33,Seraphita Strahlven,Seraph [Dynamis],2016,315,0,17
34,Kahlil Immortalis,Diabolos [Crystal],1989,95,0,0
35,La Bubu,Diabolos [Crystal],1988,85,0,0
36,Average Capybara,Seraph [Dynamis],1922,82,0,0
37,Mavis Enyo,Excalibur [Primal],1921,136,113,11
38,Doomballoon Dapingus,Diabolos [Crystal],1915,109,0,0
39,Lucio Harundo,Leviathan [Primal],1909,172,0,2
40,Uki Yo,Adamantoise [Aether],1908,101,0,0
41,Bigg Spite,Coeurl [Crystal],1883,74,0,1
42,Aki Fukuda,Hyperion [Primal],1861,96,0,6
43,Local-area Network,Cactuar [Aether],1813,47,0,1
44,Goemon Da-cat,Behemoth [Primal],1795,173,0,3
45,Lean Bean,Leviathan [Primal],1707,191,0,3
46,Rachna Rindou,Brynhildr [Crystal],1707,102,0,0
47,Emiya Shirou,Famfrit [Primal],1679,145,0,0
48,Sea Jae,Sargatanas [Aether],1670,106,0,2
49,Micro Uryade,Sargatanas [Aether],1664,206,0,2
50,Hatsune Freaku,Lamia [Primal],1610,40,0,0
51,Ham Baga,Balmung [Crystal],1602,100,0,0
52,Ninety-nine Agility,Famfrit [Primal],1602,48,0,0
53,Unknown O'juan,Maduin [Dynamis],1602,32,0,0
54,Moshe Di,Gilgamesh [Aether],1592,62,0,0
55,Big Three,Zalera [Crystal],1588,72,0,0
56,Thya Bowtail,Gilgamesh [Aether],1586,83,0,0
57,Jay Vermillion,Adamantoise [Aether],1584,51,0,0
58,Radanis Luminacht,Sargatanas [Aether],1584,44,399,8
59,Haha Unless,Faerie [Aether],1582,30,0,0
60,Josh Trigiani,Lamia [Primal],1580,200,0,0
61,Rex Gladio,Exodus [Primal],1577,252,0,13
62,Sovereign Philia,Goblin [Crystal],1577,35,0,0
63,Rae Rea,Adamantoise [Aether],1497,37,0,0
64,Tio Tot,Jenova [Aether],1496,75,301,19
65,Suhr Zarek,Goblin [Crystal],1494,83,0,0
66,Silanah Sylphrena,Faerie [Aether],1480,63,0,0
67,Kiki Valentina,Behemoth [Primal],1477,96,0,0
68,Milly Mina,Cuchulainn [Dynamis],1474,118,0,4
69,Nikau Milkdud,Lamia [Primal],1470,60,89,14
70,Apocalus Van'zandt,Hyperion [Primal],1419,204,0,4
71,Obelisk Silvermoon,Zalera [Crystal],1418,106,408,16
72,Sanguinius Smolblood,Kraken [Dynamis],1417,73,0,0
