Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Neo Dymium,Siren [Aether],2930,78,655,22
2,Ash Kitamura,Faerie [Aether],2591,62,,
3,Emi Meow,Siren [Aether],2589,94,,
4,Im Dead,Coeurl [Crystal],2353,38,384,11
5,Sanahi Keto,Hyperion [Primal],2087,60,,6
6,Terro Beoulve,Coeurl [Crystal],2017,52,,
7,Rubedo Ginshi,Lamia [Primal],1858,69,,
8,Original Dsi,Gilgamesh [Aether],1831,48,,3
9,Doomballoon Dapingus,Diabolos [Crystal],1665,25,,
10,Sanguinius Smolblood,Kraken [Dynamis],1398,39,,
11,Nini Kaukau,Leviathan [Primal],1394,62,,6
12,Sparrow Hawk,Seraph [Dynamis],1310,48,,4
13,Mavis Enyo,Excalibur [Primal],1304,66,317,10
14,Merlin Emryss,Faerie [Aether],1289,38,311,12
15,Kairi Rune,Hyperion [Primal],1214,98,,4
16,Doosomini Potini,Goblin [Crystal],1200,221,,22
17,Xiao Longbao,Excalibur [Primal],1195,94,201,7
18,Hollow Bastion,Rafflesia [Dynamis],1094,19,102,10
19,Fain Doncel'aram,Jenova [Aether],1083,32,,
20,Pekora Meow,Leviathan [Primal],1014,24,,
21,Gojo San,Gilgamesh [Aether],999,25,302,10
22,Xen Babyque,Hyperion [Primal],998,22,303,9
23,Lucio Harundo,Leviathan [Primal],996,90,,10
24,Myu Meow,Leviathan [Primal],993,56,,5
25,Xiao Baobao,Gilgamesh [Aether],991,12,,
26,Kukusa Kusa,Kraken [Dynamis],989,19,,
27,Suhr Zarek,Balmung [Crystal],938,27,,
28,Skyanar Tyrunas,Coeurl [Crystal],932,114,8,13
29,Kuina Kagetsu,Ultros [Primal],909,15,206,6
30,Wmmmmmmmmm Wmmmmmmmmm,Halicarnassus [Dynamis],907,35,,
31,Jehuty Apophis,Exodus [Primal],897,48,,6
32,Celesse Archon,Midgardsormr [Aether],886,30,,
33,Fulheart Grit,Balmung [Crystal],798,26,496,9
34,Goemon Da-cat,Behemoth [Primal],796,74,,
35,La Bubu,Diabolos [Crystal],727,56,,
36,Shuba Rashii,Adamantoise [Aether],703,88,,6
37,Micro Uryade,Sargatanas [Aether],703,20,102,3
38,Aibertain Mando,Jenova [Aether],702,155,,10
39,Medoh Meshi,Kraken [Dynamis],690,17,,
40,Somnidemn Serdorm,Goblin [Crystal],689,112,,6
41,Sena Yehn,Adamantoise [Aether],689,10,,
42,Kahlil Immortalis,Diabolos [Crystal],678,22,,
43,Kitsu Katsu,Gilgamesh [Aether],606,16,,
44,Finrod Hatewatcher,Hyperion [Primal],604,114,101,1
45,Aoi Kami,Gilgamesh [Aether],601,19,,
46,Buzzy Wuzzy,Balmung [Crystal],600,11,,
47,Noga Cosnoh,Cactuar [Aether],599,5,,
48,Moon Eclipse,Faerie [Aether],596,37,,
49,Roric Thorn,Faerie [Aether],596,8,,
50,Fyn Chii,Gilgamesh [Aether],581,60,99,1
51,Atreus Auditore,Faerie [Aether],578,18,,
52,Suho Thamasa,Hyperion [Primal],507,52,507,8
53,Sylvie Chan,Brynhildr [Crystal],507,40,,7
54,Avocado Bunny,Behemoth [Primal],500,41,198,7
55,Hrothmar Blackburns,Adamantoise [Aether],498,90,98,8
56,Lily Evenstar,Brynhildr [Crystal],495,46,,
57,Milly Mina,Cuchulainn [Dynamis],494,16,192,6
58,Void Stellarvore,Exodus [Primal],494,4,,
59,Azureal Grandeur,Marilith [Dynamis],412,79,6,4
60,Vann Healsing,Coeurl [Crystal],409,10,,
61,Mash Buttons,Ultros [Primal],409,9,,2
62,Olivia Lugria,Sargatanas [Aether],406,33,,
63,Tom Diesche,Brynhildr [Crystal],405,4,,
64,Fye Alanyk,Diabolos [Crystal],404,12,104,9
65,Syhrtrachyn Roelohwyn,Cuchulainn [Dynamis],402,65,,
66,Mikjall Djt-yisi,Balmung [Crystal],402,8,,
67,Mtn Boop,Brynhildr [Crystal],402,5,,
68,Relena Quaversie,Balmung [Crystal],401,90,,2
69,Fortune Days,Zalera [Crystal],401,5,,
70,Neco-arc Myuri,Balmung [Crystal],400,56,1,3
71,Unagi Box,Cuchulainn [Dynamis],400,12,,
72,Naomi Hakoma,Halicarnassus [Dynamis],399,6,,
73,Raphtalia Solari,Adamantoise [Aether],399,5,,
74,Zeke Ewoza,Sargatanas [Aether],399,3,100,1
75,Ash Ymir,Gilgamesh [Aether],397,30,,
76,Yulia Lunaria,Coeurl [Crystal],397,26,,
77,Thya Bowtail,Gilgamesh [Aether],397,8,,
78,Valiant Wang,Exodus [Primal],393,72,95,5
79,No Bee,Lamia [Primal],393,6,,
80,Aerika Erys,Faerie [Aether],391,50,,11
81,Gidding Mimid,Exodus [Primal],383,77,,14
82,Sice Seven,Cactuar [Aether],310,5,,
83,Orpheus Laine,Gilgamesh [Aether],307,26,6,4
84,Zero Dawnrose,Gilgamesh [Aether],306,28,,
85,Enya Holz,Halicarnassus [Dynamis],305,23,,
86,Ulto Destructo,Lamia [Primal],302,33,,
87,Ser Oswald,Mateus [Crystal],300,22,,3
88,Mew Yuki,Balmung [Crystal],300,4,,
89,Rathais Gunnach,Brynhildr [Crystal],299,24,,
90,Death Reaps,Balmung [Crystal],299,8,,2
91,Big Three,Zalera [Crystal],298,3,,
92,John Darksouls,Adamantoise [Aether],298,2,,
93,Nero K'ten,Lamia [Primal],289,42,,10
94,Yui Fins,Adamantoise [Aether],283,136,,19
95,Zeta Salazar,Midgardsormr [Aether],208,55,,20
96,Zolzayaa Noykin,Balmung [Crystal],204,40,4,3
97,Shallotte Sterling,Brynhildr [Crystal],201,48,101,4
98,Peregrine Lofte,Leviathan [Primal],200,14,,
99,Thwosau Uyagir,Ultros [Primal],200,4,,
100,Zypris Allsbane,Leviathan [Primal],200,3,,
101,Ldyccine Oo,Leviathan [Primal],200,1,,
102,Rusheel Vasscus,Adamantoise [Aether],199,63,,
103,Gummy Worm,Cuchulainn [Dynamis],199,43,,
104,Snoww Bunny,Behemoth [Primal],199,29,,
105,Koharu Dazkar,Exodus [Primal],199,28,,
106,Koiaki Nishimon,Exodus [Primal],199,19,,11
107,Brycie Iclyn,Midgardsormr [Aether],199,2,,
108,Boulder Beholder,Faerie [Aether],199,1,,
108,Oikawa Toru,Seraph [Dynamis],199,1,,
110,Heart Nya,Gilgamesh [Aether],198,61,,
111,Rhvne Astra,Siren [Aether],198,18,98,4
112,Crow Meow,Jenova [Aether],198,1,,
113,Finch Curador,Leviathan [Primal],197,2,,
114,Io Isana,Coeurl [Crystal],196,17,96,3
115,Jun Ai,Diabolos [Crystal],191,40,,
116,Fui Yins,Halicarnassus [Dynamis],189,65,189,16
117,Tiny Sosig,Balmung [Crystal],102,78,,10
118,Aengrist Bunny,Behemoth [Primal],101,57,1,1
119,Big Billy,Zalera [Crystal],100,79,,
120,Vaeltis Nyght,Famfrit [Primal],100,78,,
121,Tira Mitsu,Famfrit [Primal],100,75,,
122,Smug Idiot,Faerie [Aether],100,64,,5
122,Zero Moon,Golem [Dynamis],100,64,100,12
124,Lelouch Masamune,Malboro [Crystal],100,60,,
125,Oskha Seijaku,Faerie [Aether],100,57,,1
126,Caster Ofhealz,Kraken [Dynamis],100,55,,
126,Lux Mas,Sargatanas [Aether],100,55,,1
128,Reed Diamond,Ultros [Primal],100,53,,
129,Emi Lillia,Mateus [Crystal],100,49,,
130,Ciel Solitia,Leviathan [Primal],100,42,,
131,Obelisk Silvermoon,Zalera [Crystal],100,41,,
132,Alma Braver,Goblin [Crystal],100,30,,
132,Shinra Tatsuya,Gilgamesh [Aether],100,30,,
134,Belle Quicksilver,Halicarnassus [Dynamis],100,27,,
134,Sol Ace,Adamantoise [Aether],100,27,,
136,Acno Logia,Adamantoise [Aether],100,26,,
136,Cecils Lunas,Brynhildr [Crystal],100,26,,2
138,Cadence Cantus,Siren [Aether],100,25,,
139,Ryan Hoshiko,Lamia [Primal],100,24,100,6
140,Pha Nini,Sargatanas [Aether],100,23,,
141,Jekai August,Halicarnassus [Dynamis],100,20,,
142,Atiendo Boludos,Coeurl [Crystal],100,17,,
143,Sitri Belladonna,Maduin [Dynamis],100,15,,
144,Hikaru Shinomiya,Maduin [Dynamis],100,9,,
145,Lief Eksil,Jenova [Aether],100,3,,
146,Silanah Sylphrena,Faerie [Aether],100,2,,
147,Azar Kaveh,Hyperion [Primal],100,1,,
147,Roland Montpensier,Mateus [Crystal],100,1,,
149,Alice Schuberg,Behemoth [Primal],100,0,,
149,Jb Faintsmile,Sargatanas [Aether],100,0,,
149,Meteor Moon,Rafflesia [Dynamis],100,0,,
149,Zeno Valor,Brynhildr [Crystal],100,0,,
153,Pharys Ra,Excalibur [Primal],★★★,73,,9
