Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Ahri Meow,Leviathan [Primal],5417,294,,9
2,Crow Meow,Jenova [Aether],4808,135,304,7
3,Pekora Meow,Leviathan [Primal],4483,213,184,19
4,Mtn Boop,Brynhildr [Crystal],4448,162,,
5,Akari Tsuki,Adamantoise [Aether],4372,193,81,2
6,Charlie Zelenoff,Cuchulainn [Dynamis],4369,141,,
7,Emi Meow,Siren [Aether],4357,361,,3
8,Fulheart Grit,Balmung [Crystal],4260,361,295,8
9,Kasai Kage,Adamantoise [Aether],4102,605,,11
10,Miyu Moon,Mateus [Crystal],4062,275,,
11,Original Dsi,Gilgamesh [Aether],4061,204,809,11
12,Lucio Harundo,Leviathan [Primal],4030,540,,6
13,Legendary Ash,Faerie [Aether],3852,100,485,13
14,Uki Yo,Adamantoise [Aether],3847,178,,5
15,Seto Mimyho,Behemoth [Primal],3806,132,,
16,Neo Dymium,Siren [Aether],3798,284,,
17,Sparrow Hawk,Seraph [Dynamis],3724,154,,5
18,Ham Baga,Balmung [Crystal],3671,363,,
19,Sanguinius Smolblood,Kraken [Dynamis],3535,553,,
20,Tomo Kote,Gilgamesh [Aether],3524,126,,3
21,Unagi Box,Cuchulainn [Dynamis],3516,271,,
22,Doomballoon Dapingus,Diabolos [Crystal],3491,193,,
23,Suhr Zarek,Balmung [Crystal],3466,238,,
24,Lulu Meow,Seraph [Dynamis],3406,220,,
25,Terro Beoulve,Coeurl [Crystal],3386,207,,
26,Suhr Zarek,Goblin [Crystal],3376,75,200,2
27,Sylvie Chan,Brynhildr [Crystal],3373,181,,4
28,Meteor Moon,Rafflesia [Dynamis],3363,83,,
29,Myu Meow,Leviathan [Primal],3302,175,,3
30,Raiden Meow,Halicarnassus [Dynamis],3282,147,,10
31,Ser Oswald,Mateus [Crystal],3200,90,,
32,Air Azure,Rafflesia [Dynamis],3174,333,,
33,Merlin Emryss,Faerie [Aether],3164,438,,
34,Aoi Kami,Gilgamesh [Aether],3161,282,,9
35,Ibrahim Immortalis,Diabolos [Crystal],3145,543,,2
36,Rae Rea,Adamantoise [Aether],3132,215,,
37,Xiao Baobao,Gilgamesh [Aether],3114,267,,3
38,Azar Kaveh,Hyperion [Primal],3089,817,,
39,Buzzy Wuzzy,Balmung [Crystal],3084,87,,
40,Rubedo Ginshi,Lamia [Primal],3082,171,,
41,Finch Curador,Leviathan [Primal],3078,175,,1
42,Barock Obama,Siren [Aether],3077,462,,
43,Naomi Hakoma,Halicarnassus [Dynamis],3074,129,,
44,Nini Kaukau,Leviathan [Primal],3071,260,,
45,Mac Arena,Adamantoise [Aether],3068,155,,
46,Artesia Saeyrs,Sargatanas [Aether],3065,97,,
47,Casey Jones,Halicarnassus [Dynamis],3064,332,,
48,Oikawa Toru,Seraph [Dynamis],3063,120,,
49,Bon Ten,Seraph [Dynamis],3041,113,,
50,Void Stellarvore,Exodus [Primal],3028,155,,
51,Sovereign Phil,Goblin [Crystal],3022,126,,
52,Mavis Enyo,Excalibur [Primal],3019,78,,
53,Kairi Rune,Hyperion [Primal],3017,746,,5
54,Suhr Zarek,Coeurl [Crystal],2954,100,,
55,Hrothmar Blackburns,Adamantoise [Aether],2883,703,,5
56,Ryan Hoshiko,Lamia [Primal],2877,239,,9
57,Zephyr Tempest,Behemoth [Primal],2872,508,,3
58,Tiroru Choco,Jenova [Aether],2802,269,,
59,Solelle Drillemont,Famfrit [Primal],2786,398,,13
60,Death Reaps,Balmung [Crystal],2774,320,,
61,Aveise Sigrid,Marilith [Dynamis],2738,226,,
62,Shimori Bunihara,Lamia [Primal],2718,240,,
