Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Ku Ku,Sophia [Materia],★★★,25,★6,7
2,Chs Crane,Sophia [Materia],★★☆,19,★6,11
3,Fatahh Wizardcat,Zurvan [Materia],★☆☆,19,★2,1
4,Stu Vermillion,Sephirot [Materia],★☆☆,11,0,2
5,Master Zoknik,Zurvan [Materia],★★☆,31,★10,17
6,Boz Ulceros,Ravana [Materia],★★★,10,★3,6
7,Han Liu,Ravana [Materia],★★☆,29,★7,20
8,Jena Kuwahara,Ravana [Materia],★★☆,20,★3,15
9,Byakko Moon,Sephirot [Materia],★★☆,2,0,0
10,Sora Teppelin,Sophia [Materia],★☆☆,14,0,0
11,Disco Knees,Sophia [Materia],★☆☆,7,0,0
12,Sana Miyata,Ravana [Materia],★★★,24,★1,10
13,Unshao Theruun,Sephirot [Materia],★★★,6,0,0
14,Lillian Melikai,Ravana [Materia],★★☆,15,★2,6
15,Sebastian Michaelis,Sephirot [Materia],★★★,23,★7,11
16,Jiraiya Sannin,Ravana [Materia],★★★,13,0,9
17,Cwenhild Reid,Sophia [Materia],★★★,11,0,6
18,Pompitous Litchous,Sephirot [Materia],★★☆,10,0,0
18,Twitch Pvpash,Ravana [Materia],★★☆,10,0,3
20,Esperance Lightbound,Ravana [Materia],★★☆,7,0,0
21,Red Pocket,Zurvan [Materia],★★☆,1,0,0
22,Berogi Avarous,Sophia [Materia],★☆☆,11,0,0
23,Brian Ricardo,Sophia [Materia],★☆☆,8,0,0
24,Funeral Pyre,Zurvan [Materia],★★★,19,★6,8
25,Izaray Wintergray,Sophia [Materia],★★★,12,0,0
26,Simetras Sol,Ravana [Materia],★★☆,32,★2,16
27,C'ranmaia Lizha,Bismarck [Materia],★☆☆,8,0,0
28,Elto Malto,Zurvan [Materia],★☆☆,4,0,0
29,Anzac Fenrir,Ravana [Materia],★★☆,10,0,0
29,Magnolia Moonsong,Ravana [Materia],★★☆,10,0,0
31,Scarlette Harlette,Sephirot [Materia],★☆☆,19,★3,10
32,Clars Lester,Sephirot [Materia],★☆☆,14,★6,10
33,Goober Gooberm,Ravana [Materia],★☆☆,12,0,0
34,Birdy Lou,Sophia [Materia],★☆☆,11,★3,11
34,Wierd Dude,Sephirot [Materia],★☆☆,11,0,0
36,Zepherii Sui,Sophia [Materia],★☆☆,8,★5,6
37,Jaliqai Bairon,Sophia [Materia],★★★,12,★2,5
38,Juru'a Mihrulh,Zurvan [Materia],★★★,10,★2,4
39,Eustace Madao,Ravana [Materia],★★★,8,★2,1
40,Zero Alexander,Sophia [Materia],★★★,6,0,2
41,Sukoshi Ninjin,Sophia [Materia],★★☆,9,0,0
42,Monkey Rat,Zurvan [Materia],★★☆,7,0,0
43,Aislinn Rose,Ravana [Materia],★★☆,5,0,0
44,Lupercal Aurelian,Ravana [Materia],★★☆,3,★2,1
45,Inconspicuous Miqo'te,Sophia [Materia],★☆☆,6,0,0
46,Rorqual Kasa,Sophia [Materia],★☆☆,4,0,0
47,Arkticon Stormrider,Bismarck [Materia],★★★,5,0,0
47,Raspi Ra,Ravana [Materia],★★★,5,0,0
49,Hotsingles Inyourarea,Sephirot [Materia],★★★,4,0,0
50,Gutz Redmane,Sophia [Materia],★★★,3,0,0
51,Ashmi Rae,Bismarck [Materia],★★★,2,0,0
51,Rue Osmund,Sophia [Materia],★★★,2,0,0
53,Seda Ugund,Ravana [Materia],★★☆,8,0,0
54,Genesis Kinneas,Sephirot [Materia],★★☆,7,0,0
54,Tiny Wrath,Zurvan [Materia],★★☆,7,0,3
56,Syrill Aspen,Sephirot [Materia],★★☆,6,0,0
57,Persona Non-grata,Ravana [Materia],★★☆,5,0,0
58,Kigga Quah,Ravana [Materia],★★☆,2,0,0
58,Kiren Exilia,Sephirot [Materia],★★☆,2,0,0
60,Aethon Shaan,Zurvan [Materia],★☆☆,4,★3,3
60,Neo Zee,Ravana [Materia],★☆☆,4,0,0
62,Astoria Einar,Sophia [Materia],★☆☆,3,0,0
63,Seda Bellveil,Ravana [Materia],★☆☆,2,0,0
64,Coy Man,Sephirot [Materia],★☆☆,1,0,0
65,Diana Qya,Sephirot [Materia],★☆☆,0,0,0
65,Zora Mochi,Ravana [Materia],★☆☆,0,0,0
67,Dalestair Zodiac,Sephirot [Materia],☆☆☆,0,0,0
67,Sarnai Nazarov,Bismarck [Materia],☆☆☆,0,0,0
69,Edea Lea,Ravana [Materia],★★★,3,0,0
70,Phar Lap,Ravana [Materia],★★★,0,0,0
71,Ash Kitamura,Ravana [Materia],★★☆,2,0,0
71,Squish Mello,Sophia [Materia],★★☆,2,0,0
73,Aka Oni,Sephirot [Materia],★☆☆,1,0,0
73,Brockools Broccolini,Sophia [Materia],★☆☆,1,0,0
73,Dalia Orlanda,Ravana [Materia],★☆☆,1,0,0
73,Lilith Sanguine,Sephirot [Materia],★☆☆,1,★1,1
73,Scry Kingsbird,Sephirot [Materia],★☆☆,1,0,0
73,Turuturu Mennmenn,Sephirot [Materia],★☆☆,1,0,0
79,Aisha Nyx,Sophia [Materia],☆☆☆,0,0,0
79,Aoi Hallan,Ravana [Materia],☆☆☆,0,0,0
79,Krispy Morningwood,Bismarck [Materia],☆☆☆,0,0,0
79,Sam Schoie,Bismarck [Materia],☆☆☆,0,0,0
79,Sapphia Mytilene,Sephirot [Materia],☆☆☆,0,0,0
