Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Another Alt,Sophia [Materia],★☆☆,50,★19,15
2,Lil Wu,Ravana [Materia],★☆☆,24,0,0
3,Goode Morning,Bismarck [Materia],★☆☆,22,0,0
4,Jiraiya Sannin,Ravana [Materia],★☆☆,12,0,0
5,Peaceful Serenity,Sephirot [Materia],★★★,36,★5,5
6,Okkotsu Yuta,Sophia [Materia],★★★,32,0,0
7,Hanami Koi,Sophia [Materia],★★★,8,0,0
8,Mars Bars,Sophia [Materia],★★☆,35,0,5
9,Syth Isi,Sephirot [Materia],★★☆,34,0,0
10,Stu Vermillion,Sephirot [Materia],★★☆,33,★7,8
11,Extra Mage,Ravana [Materia],★★☆,22,0,0
12,Ranko Riselle,Sophia [Materia],★☆☆,22,0,0
13,Lavena Warren,Bismarck [Materia],★★★,29,★7,6
14,Byakko Moon,Sephirot [Materia],★★☆,21,0,0
15,Pj Silva,Sephirot [Materia],★☆☆,70,★6,8
16,Raiosu Eucliffe,Ravana [Materia],★☆☆,36,★15,16
17,Seth Nier,Sophia [Materia],★☆☆,31,★7,8
18,Lion Lord,Ravana [Materia],★★★,64,★14,12
19,The Drink,Ravana [Materia],★★★,35,0,1
20,Unshao Theruun,Sephirot [Materia],★★★,31,0,0
21,Twitch Pvpash,Ravana [Materia],★★★,14,★6,3
22,Lillian Melikai,Ravana [Materia],★★☆,52,★5,8
23,Vilo Maxus,Sephirot [Materia],★☆☆,70,0,0
24,Mq Veyexw,Sophia [Materia],★☆☆,52,0,0
25,Monkey Rat,Zurvan [Materia],★☆☆,50,0,3
26,Aislinn Rose,Ravana [Materia],★☆☆,39,0,0
27,Nirki Yukumo,Zurvan [Materia],★☆☆,4,0,0
28,Shiny Jirachi,Sophia [Materia],★★★,31,★3,3
29,Disco Knees,Sophia [Materia],★★★,13,0,3
30,Ku Ku,Sophia [Materia],★★★,5,0,0
31,Mushidora Valkhana,Ravana [Materia],★★☆,99,★2,8
32,Izaray Wintergray,Sophia [Materia],★★☆,77,0,2
33,Jena Kuwahara,Ravana [Materia],★★☆,43,0,0
34,Boz Ulceros,Ravana [Materia],★★☆,27,★1,3
35,Swhe Swoo,Sephirot [Materia],★★☆,23,0,0
36,Anzac Fenrir,Ravana [Materia],★☆☆,41,0,0
37,Nissan Silvia,Sophia [Materia],★☆☆,34,0,0
38,Scarlette Harlette,Sephirot [Materia],★★★,156,0,4
39,Noelle Frost,Zurvan [Materia],★★★,68,★2,1
40,Nina Galbraith,Sophia [Materia],★★★,41,0,0
41,Samara Glazghotwyn,Sephirot [Materia],★★★,33,0,0
42,Rika Chan,Sophia [Materia],★★★,31,0,0
43,Red Pocket,Zurvan [Materia],★★★,11,0,0
44,Kaheira Frae,Ravana [Materia],★★☆,114,0,0
45,Father Figure,Ravana [Materia],★★☆,45,0,0
46,Subaru Vivio,Sophia [Materia],★★☆,25,0,0
47,Juru'a Mihrulh,Zurvan [Materia],★★☆,21,0,0
48,Chs Crane,Sophia [Materia],★☆☆,20,0,0
49,Estella Esmeray,Ravana [Materia],★★★,101,0,3
50,Hasu Rean,Sophia [Materia],★★★,36,0,2
51,Terack Tre,Ravana [Materia],★★★,10,0,0
52,Cwenhild Reid,Sophia [Materia],★★☆,70,0,0
53,Berogi Avarous,Sophia [Materia],★★☆,44,0,0
54,Birdy Lou,Sophia [Materia],★☆☆,90,0,6
55,Sebastian Michaelis,Sephirot [Materia],★☆☆,89,0,0
