Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Unshao Theruun,Sephirot [Materia],★★★,19,★10,10
2,Boz Ulceros,Ravana [Materia],★★★,7,0,0
3,Disco Knees,Sophia [Materia],★★★,5,0,0
4,Syth Isi,Sephirot [Materia],★★★,3,0,0
5,Monkey Rat,Zurvan [Materia],★★☆,15,0,3
6,Pj Silva,Sephirot [Materia],★☆☆,22,★5,6
7,Byakko Moon,Sephirot [Materia],★★☆,14,0,9
8,Stu Vermillion,Sephirot [Materia],★☆☆,11,0,4
9,Esperance Lightbound,Ravana [Materia],★★☆,19,★3,11
10,Nirki Yukumo,Zurvan [Materia],★★☆,4,0,0
11,Amun Montu,Sophia [Materia],★★★,24,0,0
12,Egg White,Ravana [Materia],★★★,19,★12,14
13,Samara Glazghotwyn,Sephirot [Materia],★★★,9,0,0
14,Anzac Fenrir,Ravana [Materia],★★★,3,0,0
15,Estella Esmeray,Ravana [Materia],★★☆,18,0,5
16,Tira Misu,Ravana [Materia],★☆☆,21,★15,20
17,Jena Kuwahara,Ravana [Materia],★☆☆,14,0,6
18,Eight Aliapoh,Ravana [Materia],★★★,18,★11,14
19,Eye Forty,Sephirot [Materia],★★★,16,0,0
20,Skyous Cinderwing,Ravana [Materia],★★★,11,0,0
21,Birdy Lou,Sophia [Materia],★★☆,9,★2,5
22,Noelle Frost,Zurvan [Materia],★☆☆,4,0,0
23,Chs Crane,Sophia [Materia],★☆☆,1,0,0
24,Juru'a Mihrulh,Zurvan [Materia],★★★,2,0,0
25,Jackyyy L'empika,Sophia [Materia],★★☆,13,0,0
26,Funeral Pyre,Zurvan [Materia],★★☆,11,0,5
27,Hurry'up Tomorrow,Zurvan [Materia],★★☆,10,0,0
27,Sukoshi Ninjin,Sophia [Materia],★★☆,10,0,0
29,Zervish Vanht,Ravana [Materia],★★☆,8,0,0
30,Qu Poh,Ravana [Materia],★★☆,6,0,0
31,Big Gold,Sephirot [Materia],★☆☆,13,0,0
32,Arkticon Stormrider,Bismarck [Materia],★☆☆,11,0,0
33,Lio Ornedwesfv,Ravana [Materia],★☆☆,9,0,0
34,Alice Hexington,Sephirot [Materia],★★☆,13,0,0
35,Daeneris Stormborn,Zurvan [Materia],★★☆,8,0,0
