Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Shiki Hime,Sophia [Materia],★☆☆,0,0,0
2,Shiny Jirachi,Sophia [Materia],★☆☆,4,0,0
3,Stu Vermillion,Sephirot [Materia],★★★,25,0,0
4,Lil Wu,Ravana [Materia],★★☆,1,0,0
5,Byakko Moon,Sephirot [Materia],★☆☆,50,0,0
6,Boz Ulceros,Ravana [Materia],★☆☆,10,0,0
7,Peaceful Serenity,Sephirot [Materia],★★★,3,0,0
8,Enrei Mihata,Ravana [Materia],★★☆,16,0,0
9,Syth Isi,Sephirot [Materia],★★☆,7,0,0
10,Queue Up,Ravana [Materia],★★☆,6,0,0
11,Argyl Emmerich,Ravana [Materia],★☆☆,43,0,0
12,Tira Misu,Ravana [Materia],★☆☆,37,0,0
13,Unshao Theruun,Sephirot [Materia],★☆☆,32,0,0
14,Lyon Sufferhymn,Zurvan [Materia],★☆☆,18,0,0
15,Re- G',Sophia [Materia],★★★,33,0,0
16,Chs Crane,Sophia [Materia],★★★,32,0,0
16,Cwenhild Reid,Sophia [Materia],★★★,32,0,0
18,Esperance Lightbound,Ravana [Materia],★★★,31,0,0
19,Nirki Yukumo,Zurvan [Materia],★★★,23,0,0
20,Disco Knees,Sophia [Materia],★★★,5,0,0
21,Monkey Rat,Zurvan [Materia],★★☆,40,0,0
22,Twitch Pvpash,Ravana [Materia],★★☆,12,0,0
23,Pj Silva,Sephirot [Materia],★☆☆,30,0,0
24,Jiraiya Sannin,Ravana [Materia],★☆☆,0,0,0
25,Jena Kuwahara,Ravana [Materia],★★★,77,0,0
26,Lio Ornedwesfv,Ravana [Materia],★★★,21,0,0
27,Jackyyy L'empika,Sophia [Materia],★★☆,35,0,0
28,Red Pocket,Zurvan [Materia],★☆☆,27,0,0
29,Samara Glazghotwyn,Sephirot [Materia],★☆☆,15,0,0
30,Hanami Koi,Sophia [Materia],★☆☆,0,0,0
31,Han Liu,Ravana [Materia],★★★,34,0,0
32,Birdy Lou,Sophia [Materia],★★★,26,0,0
33,Lillian Melikai,Ravana [Materia],★★★,24,0,0
34,Terack Tre,Ravana [Materia],★★★,23,0,0
35,Amun Montu,Sophia [Materia],★★☆,48,0,0
36,Minty Dew,Sephirot [Materia],★☆☆,38,0,0
37,Vistra Vistra,Sophia [Materia],★☆☆,33,0,0
38,Big Gold,Sephirot [Materia],★★★,27,0,0
39,Levinia Lumina,Ravana [Materia],★★★,21,0,0
40,Estella Esmeray,Ravana [Materia],★★☆,37,0,0
41,Aleksei Veldoch,Ravana [Materia],★★☆,31,0,0
42,Elto Malto,Zurvan [Materia],★★☆,14,0,0
43,X'lloon Nitsah,Ravana [Materia],★★☆,12,0,0
44,Meteor O'stilltide,Zurvan [Materia],★★☆,8,0,0
45,Coffee Lover,Sophia [Materia],★☆☆,36,0,0
46,Egg White,Ravana [Materia],★★★,38,0,0
47,Anzac Fenrir,Ravana [Materia],★★★,28,0,0
48,Tasty Yoo,Sophia [Materia],★★★,18,0,0
49,Zervish Vanht,Ravana [Materia],★★★,13,0,0
50,Funeral Pyre,Zurvan [Materia],★★☆,42,0,0
51,Cinnamo Roll,Sophia [Materia],★★☆,30,0,0
52,Lupercal Aurelian,Ravana [Materia],★★☆,16,0,0
53,Juru'a Mihrulh,Zurvan [Materia],★★☆,13,0,0
54,Scarlette Harlette,Sephirot [Materia],★☆☆,105,0,0
55,Stupid Puzzle,Ravana [Materia],★☆☆,57,0,0
56,Chupa King,Zurvan [Materia],★☆☆,39,0,0
57,Zorara Copius,Sephirot [Materia],★☆☆,30,0,0
58,Eight Aliapoh,Ravana [Materia],★☆☆,29,0,0
59,Aislinn Rose,Ravana [Materia],★☆☆,14,0,0
60,Vert Noxx,Ravana [Materia],★☆☆,13,0,0
61,Persona Non-grata,Ravana [Materia],★★★,34,0,0
62,Eye Forty,Sephirot [Materia],★★★,19,0,0
63,Skyous Cinderwing,Ravana [Materia],★★★,11,0,0
64,Nina Galbraith,Sophia [Materia],★★★,7,0,0
65,Mare'athyu Yyuvern,Ravana [Materia],★★☆,31,0,0
66,Kaelen Vryndor,Sophia [Materia],★★☆,15,0,0
67,Alice Hexington,Sephirot [Materia],★☆☆,55,0,0
68,Sebastian Michaelis,Sephirot [Materia],★☆☆,28,0,0
69,Temp Arie,Zurvan [Materia],★☆☆,22,0,0
70,Katsu Tonkatsu,Sophia [Materia],★☆☆,9,0,0
71,Noelle Frost,Zurvan [Materia],★☆☆,4,0,0
72,Sean Cody,Sophia [Materia],★★★,11,0,0
73,Yospina Jenkins,Sephirot [Materia],★★★,10,0,0
74,Koh'a Moh'ka,Sephirot [Materia],★★★,9,0,0
75,Fatahh Wizardcat,Zurvan [Materia],★★★,7,0,0
75,Sil Vanht,Ravana [Materia],★★★,7,0,0
77,Sukoshi Ninjin,Sophia [Materia],★★☆,17,0,0
78,Dusk Himmel,Ravana [Materia],★★☆,16,0,0
79,Unknown Star,Zurvan [Materia],★★☆,14,0,0
80,Shiny Garchomp,Ravana [Materia],★★☆,13,0,0
81,Freya Reinhardt,Ravana [Materia],★★☆,12,0,0
82,Muirgein Gaoithe,Zurvan [Materia],★★☆,9,0,0
83,Diana Qya,Sephirot [Materia],★★☆,6,0,0
84,Berogi Avarous,Sophia [Materia],★☆☆,13,0,0
84,Valya Dream,Sophia [Materia],★☆☆,13,0,0
86,Arkticon Stormrider,Bismarck [Materia],★☆☆,11,0,0
87,Deadrise Mutombro,Sephirot [Materia],★☆☆,8,0,0
88,Jack Aoi,Ravana [Materia],★☆☆,7,0,0
89,Awayi Soleil,Zurvan [Materia],★☆☆,0,0,0
90,Rorqual Kasa,Sophia [Materia],★★★,34,0,0
91,Tiny Popoto,Sophia [Materia],★★★,12,0,0
92,Azreal Dreemurr,Ravana [Materia],★★★,9,0,0
92,Jaliqai Bairon,Sophia [Materia],★★★,9,0,0
94,Kyu Yasuhiko,Ravana [Materia],★★☆,13,0,0
95,Daeneris Stormborn,Zurvan [Materia],★★☆,8,0,0
95,Draya Zakura,Ravana [Materia],★★☆,8,0,0
97,Noah Marlowe,Ravana [Materia],★★☆,3,0,0
98,Cucu Cucumber,Sophia [Materia],★☆☆,26,0,0
99,Kai Lavelle,Ravana [Materia],★☆☆,19,0,0
100,Maya Levania,Ravana [Materia],★☆☆,17,0,0
