Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Esperance Lightbound,Ravana [Materia],★★★,31,0,0
2,Nirki Yukumo,Zurvan [Materia],★★★,23,★2,1
3,Stu Vermillion,Sephirot [Materia],★★★,20,0,0
4,Unshao Theruun,Sephirot [Materia],★★★,19,0,0
5,Boz Ulceros,Ravana [Materia],★★★,7,0,0
6,Disco Knees,Sophia [Materia],★★★,5,0,0
7,Syth Isi,Sephirot [Materia],★★★,3,0,0
8,Monkey Rat,Zurvan [Materia],★★☆,18,0,0
9,Pj Silva,Sephirot [Materia],★☆☆,28,0,0
10,Argyl Emmerich,Ravana [Materia],★★★,29,★15,11
11,Jackyyy L'empika,Sophia [Materia],★★☆,29,0,4
12,Chs Crane,Sophia [Materia],★★☆,18,★2,2
13,Lio Ornedwesfv,Ravana [Materia],★☆☆,20,★6,3
14,Hanami Koi,Sophia [Materia],★☆☆,0,0,0
15,Byakko Moon,Sephirot [Materia],★★★,33,0,0
16,Tira Misu,Ravana [Materia],★★★,26,0,0
17,Terack Tre,Ravana [Materia],★★★,23,0,0
18,Lillian Melikai,Ravana [Materia],★★★,11,0,0
19,Birdy Lou,Sophia [Materia],★☆☆,19,★2,3
20,Twitch Pvpash,Sephirot [Materia],★☆☆,0,0,0
21,Re- G',Sophia [Materia],★★★,19,0,0
22,Estella Esmeray,Ravana [Materia],★★☆,37,0,0
23,Aleksei Veldoch,Ravana [Materia],★★☆,28,★10,10
24,Coffee Lover,Sophia [Materia],★☆☆,36,★9,11
25,Red Pocket,Zurvan [Materia],★☆☆,17,0,0
26,Amun Montu,Sophia [Materia],★★★,24,0,0
27,Egg White,Ravana [Materia],★★★,20,0,0
28,Samara Glazghotwyn,Sephirot [Materia],★★★,9,0,0
29,Anzac Fenrir,Ravana [Materia],★★★,3,0,0
30,Big Gold,Sephirot [Materia],★★☆,22,★7,9
31,Jena Kuwahara,Ravana [Materia],★☆☆,34,0,7
32,Eight Aliapoh,Ravana [Materia],★☆☆,29,0,0
33,Funeral Pyre,Zurvan [Materia],★☆☆,24,0,0
34,Aislinn Rose,Ravana [Materia],★☆☆,3,0,0
35,Scarlette Harlette,Sephirot [Materia],★★★,52,★3,11
36,Eye Forty,Sephirot [Materia],★★★,19,0,0
37,Han Liu,Ravana [Materia],★★★,17,0,0
38,Skyous Cinderwing,Ravana [Materia],★★★,11,0,0
39,Nina Galbraith,Sophia [Materia],★★★,7,0,5
40,Juru'a Mihrulh,Zurvan [Materia],★★★,6,0,0
41,Mare'athyu Yyuvern,Ravana [Materia],★★☆,31,0,11
42,Elto Malto,Zurvan [Materia],★★☆,6,0,0
43,Vert Noxx,Ravana [Materia],★☆☆,10,0,0
44,Katsu Tonkatsu,Sophia [Materia],★☆☆,9,0,0
45,Noelle Frost,Zurvan [Materia],★☆☆,4,0,0
46,Sean Cody,Sophia [Materia],★★★,11,0,6
47,Yospina Jenkins,Sephirot [Materia],★★★,10,0,2
48,Koh'a Moh'ka,Sephirot [Materia],★★★,9,0,0
49,Lupercal Aurelian,Ravana [Materia],★★★,5,0,0
50,Cwenhild Reid,Sophia [Materia],★★☆,19,★5,9
51,Persona Non-grata,Ravana [Materia],★★☆,16,0,0
52,Sukoshi Ninjin,Sophia [Materia],★★☆,10,0,0
53,Muirgein Gaoithe,Zurvan [Materia],★★☆,9,0,0
54,Zervish Vanht,Ravana [Materia],★★☆,8,0,0
55,Arkticon Stormrider,Bismarck [Materia],★☆☆,11,0,0
56,Freya Reinhardt,Ravana [Materia],★☆☆,9,0,2
57,Jack Aoi,Ravana [Materia],★☆☆,7,0,0
58,Stupid Puzzle,Ravana [Materia],★★★,42,★2,8
59,Zorara Copius,Sephirot [Materia],★★★,20,★5,10
60,Jaliqai Bairon,Sophia [Materia],★★★,9,0,0
61,Tiny Popoto,Sophia [Materia],★★★,7,★6,3
62,Alice Hexington,Sephirot [Materia],★★☆,20,0,0
63,Kyu Yasuhiko,Ravana [Materia],★★☆,11,0,3
64,Daeneris Stormborn,Zurvan [Materia],★★☆,8,0,0
64,Draya Zakura,Ravana [Materia],★★☆,8,0,0
66,Noah Marlowe,Ravana [Materia],★★☆,3,0,0
66,Sil Vanht,Ravana [Materia],★★☆,3,0,0
68,Pompitous Litchous,Sephirot [Materia],★☆☆,11,0,0
69,Ghost Cactus,Sophia [Materia],★☆☆,4,0,0
70,Leo Kazayama,Sophia [Materia],★★★,13,★3,11
71,Tasty Yoo,Sophia [Materia],★★★,10,0,4
72,Pollux Renault,Sophia [Materia],★★★,9,0,3
73,Sana Miyata,Ravana [Materia],★★★,7,0,0
74,Dusk Himmel,Ravana [Materia],★★★,6,0,0
75,Istole Yourhat,Ravana [Materia],★★☆,6,0,0
76,Mizuri Raindancer,Ravana [Materia],★★☆,5,0,0
77,Makh'a Zruhn,Ravana [Materia],★★☆,3,0,0
77,Nor Xyz,Zurvan [Materia],★★☆,3,0,0
79,Chupa King,Zurvan [Materia],★☆☆,20,0,0
80,Cucu Cucumber,Sophia [Materia],★☆☆,19,★2,12
81,Sebastian Michaelis,Sephirot [Materia],★☆☆,14,0,4
82,Ner Ez,Ravana [Materia],★☆☆,11,0,0
82,Nogard Fal,Sephirot [Materia],★☆☆,11,0,0
84,Chip Pen,Bismarck [Materia],★☆☆,10,0,0
85,Eustace Madao,Ravana [Materia],★☆☆,9,0,0
86,Temp Asteria,Zurvan [Materia],★☆☆,7,0,0
86,Valya Dream,Sophia [Materia],★☆☆,7,0,0
88,Clars Lester,Sephirot [Materia],★☆☆,5,0,0
89,Aurora Montoya,Ravana [Materia],★☆☆,3,0,0
