Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Enrei Mihata,Ravana [Materia],★☆☆,37,★7,5
2,Queue Up,Ravana [Materia],★★★,42,0,0
3,Shiki Hime,Sophia [Materia],★★★,39,★2,5
4,Shiny Jirachi,Sophia [Materia],★★★,11,0,0
5,Fatahh Wizardcat,Zurvan [Materia],★☆☆,48,★2,5
6,Raiosu Eucliffe,Ravana [Materia],★☆☆,45,0,5
7,Sora Teppelin,Sophia [Materia],★☆☆,34,0,0
8,Nyanyanyanya Nyanyan,Ravana [Materia],★★★,29,0,0
9,Ku Ku,Sophia [Materia],★☆☆,52,0,0
10,Master Zoknik,Zurvan [Materia],★★★,86,0,0
11,Syth Isi,Sephirot [Materia],★★★,31,0,0
12,Lil Wu,Ravana [Materia],★★☆,33,0,3
13,Ash Kitamura,Ravana [Materia],★☆☆,69,★4,7
14,Esperance Lightbound,Ravana [Materia],★★★,37,★9,9
15,Unshao Theruun,Sephirot [Materia],★★★,28,0,0
16,Aleksei Veldoch,Ravana [Materia],★★☆,47,★2,5
17,Jiraiya Sannin,Ravana [Materia],★★☆,41,0,2
18,Chs Crane,Sophia [Materia],★☆☆,30,0,3
19,Boz Ulceros,Ravana [Materia],★★★,50,0,3
20,Noelle Frost,Zurvan [Materia],★★★,36,0,0
21,Twitch Pvpash,Sephirot [Materia],★★★,34,0,0
22,Disco Knees,Sophia [Materia],★★★,30,0,1
23,Seth Nier,Sophia [Materia],★★★,26,0,0
24,Monkey Rat,Zurvan [Materia],★☆☆,68,0,0
25,Stupid Puzzle,Ravana [Materia],★☆☆,45,0,0
26,Stu Vermillion,Sephirot [Materia],★☆☆,34,0,0
27,Jena Kuwahara,Ravana [Materia],★★★,74,0,0
28,Scarlette Harlette,Sephirot [Materia],★★☆,58,0,0
29,Berogi Avarous,Sophia [Materia],★★☆,25,0,0
30,Han Liu,Ravana [Materia],★☆☆,74,0,0
31,Lion Lord,Ravana [Materia],★☆☆,42,0,0
32,Brian Ricardo,Sophia [Materia],★☆☆,18,0,0
33,Aislinn Rose,Ravana [Materia],★★★,48,0,0
34,Mars Bars,Sophia [Materia],★★★,38,0,0
35,Izaray Wintergray,Sophia [Materia],★★★,31,0,0
36,Nirki Yukumo,Zurvan [Materia],★★★,20,0,0
37,Neo Zee,Ravana [Materia],★★☆,38,0,0
38,Lillian Melikai,Ravana [Materia],★☆☆,32,0,0
39,Zervish Vanht,Ravana [Materia],★☆☆,23,0,0
40,Wierd Dude,Sephirot [Materia],★★☆,47,0,0
41,Sukoshi Ninjin,Sophia [Materia],★★☆,32,0,0
