Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Boz Ulceros,Ravana [Materia],★★★,7,0,0
2,Syth Isi,Sephirot [Materia],★★★,3,0,0
3,Monkey Rat,Zurvan [Materia],★★☆,12,0,0
4,Pj Silva,Sephirot [Materia],★★☆,16,0,0
5,Byakko Moon,Sephirot [Materia],★★☆,5,0,0
6,Stu Vermillion,Sephirot [Materia],★☆☆,7,0,0
7,Unshao Theruun,Sephirot [Materia],★★☆,9,0,0
8,Amun Montu,Sophia [Materia],★★★,24,0,0
9,Samara Glazghotwyn,Sephirot [Materia],★★★,9,0,0
10,Anzac Fenrir,Ravana [Materia],★★★,3,0,0
11,Estella Esmeray,Ravana [Materia],★★☆,13,0,0
12,Esperance Lightbound,Ravana [Materia],★★☆,8,0,0
13,Jena Kuwahara,Ravana [Materia],★☆☆,8,0,0
14,Noelle Frost,Zurvan [Materia],★☆☆,4,0,0
15,Chs Crane,Sophia [Materia],★☆☆,1,0,0
16,Birdy Lou,Sophia [Materia],★★★,4,0,0
17,Juru'a Mihrulh,Zurvan [Materia],★★★,2,0,0
18,Zervish Vanht,Ravana [Materia],★★☆,8,0,0
19,Funeral Pyre,Zurvan [Materia],★★☆,6,0,0
20,Big Gold,Sephirot [Materia],★☆☆,13,0,0
21,Arkticon Stormrider,Bismarck [Materia],★☆☆,11,0,0
22,Lio Ornedwesfv,Ravana [Materia],★☆☆,9,0,0
23,Daeneris Stormborn,Zurvan [Materia],★★☆,8,0,0
24,Kyu Yasuhiko,Ravana [Materia],★★☆,6,0,0
25,Sil Vanht,Ravana [Materia],★★☆,3,0,0
26,Terack Tre,Ravana [Materia],★☆☆,2,0,0
27,Egg White,Ravana [Materia],★★★,5,0,0
28,Pollux Renault,Sophia [Materia],★★★,4,0,0
29,Scarlette Harlette,Sephirot [Materia],★★☆,9,0,0
30,Argyl Emmerich,Ravana [Materia],★★☆,5,0,0
31,Jaliqai Bairon,Sophia [Materia],★★☆,3,0,0
32,Lupercal Aurelian,Ravana [Materia],★★☆,1,0,0
32,Nor Xyz,Zurvan [Materia],★★☆,1,0,0
34,Eustace Madao,Ravana [Materia],★☆☆,8,0,0
35,Chupa King,Zurvan [Materia],★☆☆,7,0,0
35,Temp Asteria,Zurvan [Materia],★☆☆,7,0,0
37,Sebastian Michaelis,Sephirot [Materia],★☆☆,5,0,0
38,Eight Aliapoh,Ravana [Materia],★☆☆,4,0,0
39,Clars Lester,Sephirot [Materia],★☆☆,2,0,0
40,Astoria Einar,Sophia [Materia],★★★,5,0,0
41,Zay Zay,Ravana [Materia],★★★,4,0,0
42,Icaryx Apollus,Ravana [Materia],★★★,2,0,0
42,Leo Kazayama,Sophia [Materia],★★★,2,0,0
44,Persona Non-grata,Ravana [Materia],★★☆,5,0,0
45,Aleksei Veldoch,Ravana [Materia],★★☆,4,0,0
46,Chai Erion,Ravana [Materia],★★☆,3,0,0
46,Rorqual Kasa,Sophia [Materia],★★☆,3,0,0
48,Biru Lock,Sophia [Materia],★★☆,2,0,0
48,Corevin Charledore,Ravana [Materia],★★☆,2,0,0
48,Corinthian Nightmare,Ravana [Materia],★★☆,2,0,0
48,Dusk Himmel,Ravana [Materia],★★☆,2,0,0
52,Draya Zakura,Ravana [Materia],★★☆,1,0,0
52,Min Minette,Bismarck [Materia],★★☆,1,0,0
54,Dalestair Zodiac,Sephirot [Materia],★☆☆,2,0,0
55,Mandakavaa Malaguld,Bismarck [Materia],★☆☆,1,0,0
55,Ner Ez,Ravana [Materia],★☆☆,1,0,0
55,Tira Misu,Ravana [Materia],★☆☆,1,0,0
58,Deimus Holden,Sophia [Materia],★☆☆,0,0,0
58,Flame Puppy,Sophia [Materia],★☆☆,0,0,0
58,Nirmala Tia,Sophia [Materia],★☆☆,0,0,0
61,Oliver Rosewood,Ravana [Materia],★★☆,2,0,0
61,Piscis Vermilior,Sephirot [Materia],★★☆,2,0,0
