Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Sensei Jyutusi,Chocobo [Mana],4090,163,0,0
2,Kim Shin,Masamune [Mana],4076,89,0,0
3,Djinn Piston,Durandal [Gaia],3890,104,992,21
4,Happo Hapo,Pandaemonium [Mana],3879,108,1,1
5,Yurugi Koyurugi,Belias [Meteor],3856,87,0,0
6,Seraki Matsushima,Ixion [Mana],3836,116,0,0
7,Paker Zuka,Bahamut [Gaia],3679,124,99,3
8,Makina Belg,Belias [Meteor],3649,175,399,5
9,Vivi Ann,Kujata [Elemental],3586,164,97,3
10,Hyunsik Lee,Typhon [Elemental],3571,174,510,16
11,Robs Wiz,Aegis [Elemental],3517,244,200,13
12,Emil Sarasun,Asura [Mana],3514,116,0,0
13,Sorin Maki,Durandal [Gaia],3334,112,87,9
14,Hatozo Ito,Typhon [Elemental],3242,156,0,14
15,Aizen Sosuke,Asura [Mana],3218,152,12,4
16,K' R',Chocobo [Mana],3197,162,0,0
17,Ciel Cocco,Anima [Mana],3182,222,0,0
18,Merry Scrald,Belias [Meteor],3177,94,99,5
19,Kite Free,Kujata [Elemental],3167,42,0,0
20,Tam Sin,Ultima [Gaia],3144,105,0,0
21,Wonton Starlight,Chocobo [Mana],3077,275,0,0
22,Wuruwuru Yaya,Asura [Mana],3077,190,210,13
23,Rein Asshe,Ultima [Gaia],3058,68,282,10
24,Kappi Scarlet,Asura [Mana],2989,165,0,1
25,Ame Ame,Titan [Mana],2983,101,0,9
26,Tarex Youva,Tonberry [Elemental],2961,244,0,25
27,Bakeke Bake,Asura [Mana],2953,163,0,0
28,Fania Eckert,Titan [Mana],2951,206,0,1
29,Dome Violet,Masamune [Mana],2918,210,0,5
30,Grey Book,Alexander [Gaia],2803,95,7,2
31,Piccolo Saaaaann,Asura [Mana],2789,371,0,16
32,Tsuchi Tsuki,Bahamut [Gaia],2772,74,291,5
33,Lancer Yan,Fenrir [Gaia],2756,72,102,3
34,Atsu Bow,Mandragora [Meteor],2753,312,0,6
35,Akatuki Re,Carbuncle [Elemental],2753,151,0,6
36,Xignas Schwalbe,Anima [Mana],2656,180,0,0
37,Imlink Rr,Bahamut [Gaia],2636,312,0,0
38,Death-by Glamour,Fenrir [Gaia],2630,67,0,0
39,Tango Ngo,Alexander [Gaia],2629,226,0,18
40,Erik Bural,Hades [Mana],2603,398,0,4
41,Sura Imo,Shinryu [Meteor],2584,48,0,0
42,Mun- Mutyo,Bahamut [Gaia],2580,221,0,0
43,Pero Noir,Ultima [Gaia],2579,62,99,2
44,Sono Ta,Shinryu [Meteor],2574,48,0,0
45,Furanzeska Sumeragi,Tonberry [Elemental],2573,90,0,0
46,Gogant Gogant,Atomos [Elemental],2560,119,0,0
47,Aman Kaharmine,Belias [Meteor],2538,371,0,24
48,Peng In,Bahamut [Gaia],2538,164,0,8
49,Jay Eins,Chocobo [Mana],2499,66,0,0
50,Zsika Mu',Ridill [Gaia],2496,57,0,0
51,Syaharu Rau,Ultima [Gaia],2493,68,0,5
52,Primlock Griffyn,Tonberry [Elemental],2492,127,402,9
53,Shining Star,Typhon [Elemental],2490,60,1001,33
54,Shiman Chu,Yojimbo [Meteor],2463,171,0,15
55,Ruru Rururun,Ifrit [Gaia],2452,471,0,32
56,Soujirou Seta,Tonberry [Elemental],2448,176,295,11
57,Yuki Yui,Ultima [Gaia],2392,181,0,17
58,Neneco Neko,Ultima [Gaia],2392,69,0,0
59,Mialulu Sabotage,Tiamat [Gaia],2391,52,0,0
60,Sead Slendisch,Asura [Mana],2390,187,199,5
61,Hosi Lumier,Ridill [Gaia],2387,182,197,14
62,Lucy Tave,Durandal [Gaia],2382,671,0,7
63,Yoochan Fantasy,Anima [Mana],2371,73,0,0
64,Taroe Kobuta,Kujata [Elemental],2367,377,0,0
65,Minisuta Blood,Atomos [Elemental],2360,39,0,0
66,Aurora Duskveil,Carbuncle [Elemental],2347,161,0,0
67,Snow Albarn,Fenrir [Gaia],2341,174,0,11
68,Lan Dame-celot,Ifrit [Gaia],2338,69,0,0
69,Lil Latte,Anima [Mana],2330,230,1,8
70,Ren Chamx,Chocobo [Mana],2324,180,0,3
71,Inx Chrono,Yojimbo [Meteor],2319,288,0,4
72,Basta Reno,Carbuncle [Elemental],2305,72,0,0
73,Shien Tia,Ixion [Mana],2294,42,2,3
74,Ku Chan,Shinryu [Meteor],2290,80,0,0
75,Ai Shironuko,Kujata [Elemental],2284,39,0,0
76,Aeritte Ravel,Carbuncle [Elemental],2275,208,0,34
77,Coffee Mint,Titan [Mana],2274,764,0,1
78,Now Tarako,Belias [Meteor],2271,102,99,7
79,Akki Noc,Alexander [Gaia],2265,143,0,2
80,Lupinus Lily,Ultima [Gaia],2263,93,0,1
81,Kuno Cadenzavnaeve,Ifrit [Gaia],2262,111,2,8
82,Yo Mono,Mandragora [Meteor],2262,87,197,18
83,Jawa San,Titan [Mana],2261,142,196,4
84,Tomato Mato,Ixion [Mana],2257,66,0,0
85,Kupfdoen Mynaikoensyn,Garuda [Elemental],2249,157,0,0
86,Sukoya Mihirogi,Anima [Mana],2249,150,0,4
87,Velvet Shilky,Anima [Mana],2244,357,0,7
88,Ciao' Chu-ru,Asura [Mana],2243,88,0,0
