Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Shien Tia,Ixion [Mana],2561,52,0,0
2,Nicku Nicku,Tonberry [Elemental],2320,113,102,1
3,Lucy Lumi,Alexander [Gaia],2273,85,0,0
4,Tina Milu,Asura [Mana],2269,93,0,0
5,Makina Belg,Belias [Meteor],2178,51,0,0
6,Vivi Ann,Kujata [Elemental],2151,97,0,0
7,Accelerator Xiv,Masamune [Mana],2130,62,0,0
8,Kageto Magatsuki,Ultima [Gaia],2097,75,0,0
9,Taroe Kobuta,Kujata [Elemental],2095,82,0,0
10,He Ro,Ultima [Gaia],2093,116,486,8
11,Hase Schwarzer,Ifrit [Gaia],2089,180,0,0
12,Falaris Whitemoon,Carbuncle [Elemental],2087,89,0,0
13,Bakeke Bake,Asura [Mana],2086,114,0,0
14,Ciel Cocco,Anima [Mana],2078,128,0,0
15,Emil Sarasun,Asura [Mana],2078,42,0,0
16,Rex Cold,Bahamut [Gaia],2077,67,387,15
17,Ichi Nose,Anima [Mana],2072,41,0,0
18,Hikaru Amanogawa,Unicorn [Meteor],2066,54,0,0
19,Mundane Mann,Asura [Mana],2058,70,179,6
20,Hatozo Ito,Typhon [Elemental],2058,51,0,0
21,Jay Eins,Chocobo [Mana],2054,79,0,0
22,Felik Mqzino,Ultima [Gaia],2050,147,0,0
23,Robs Wiz,Aegis [Elemental],2040,144,0,5
24,Xignas Schwalbe,Anima [Mana],2011,61,0,0
25,Luna Moonveil,Carbuncle [Elemental],2007,32,0,0
26,Ponpo Pon,Hades [Mana],1989,35,0,0
27,Grey Book,Alexander [Gaia],1977,72,0,1
28,White Kagerou,Ifrit [Gaia],1973,177,0,0
29,Aries San,Tiamat [Gaia],1973,73,504,6
30,Wally Deluaki,Hades [Mana],1970,96,292,4
31,Sead Slendisch,Asura [Mana],1958,67,194,4
32,Shamia Lafihna,Hades [Mana],1957,84,0,10
33,Holala Vvn,Durandal [Gaia],1946,42,0,0
