Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Djinn Piston,Durandal [Gaia],5144,183,0,0
2,Makina Belg,Belias [Meteor],4686,257,0,0
3,Yurugi Koyurugi,Belias [Meteor],4556,121,0,0
4,Rein Asshe,Ultima [Gaia],4414,157,0,4
5,Rya Myosotisy,Asura [Mana],4352,186,0,2
6,Paker Zuka,Bahamut [Gaia],4263,144,0,1
7,Sensei Jyutusi,Chocobo [Mana],4090,163,0,0
8,Kim Shin,Masamune [Mana],4076,89,0,0
9,Happo Hapo,Pandaemonium [Mana],4052,125,0,0
10,Yggdra Ashland,Kujata [Elemental],4045,106,0,0
11,Merry Scrald,Belias [Meteor],3879,130,0,0
12,Seraki Matsushima,Ixion [Mana],3836,124,0,0
13,K' R',Chocobo [Mana],3774,254,0,6
14,Sorin Maki,Durandal [Gaia],3751,142,0,0
15,Vivi Ann,Kujata [Elemental],3745,330,0,0
16,Tsuchi Tsuki,Bahamut [Gaia],3745,112,0,0
17,Lancer Yan,Fenrir [Gaia],3739,111,0,3
18,Robs Wiz,Aegis [Elemental],3729,435,0,7
19,Rex Cold,Bahamut [Gaia],3677,273,0,0
20,Imlink Rr,Bahamut [Gaia],3663,408,0,3
21,Ame Ame,Titan [Mana],3636,199,0,9
22,Hatozo Ito,Typhon [Elemental],3616,229,0,1
23,Emil Sarasun,Asura [Mana],3597,154,0,0
24,Shien Tia,Ixion [Mana],3580,68,0,0
25,Hyunsik Lee,Typhon [Elemental],3571,245,0,3
26,Ciel Cocco,Anima [Mana],3568,347,0,15
27,Aizen Sosuke,Asura [Mana],3523,199,0,3
28,Zsika Mu',Ridill [Gaia],3490,93,0,1
29,Envy Lua,Valefor [Meteor],3370,250,0,13
30,Kite Free,Kujata [Elemental],3360,48,0,0
31,Yo Na,Fenrir [Gaia],3354,103,0,0
32,Peng In,Bahamut [Gaia],3305,249,0,7
33,Wuruwuru Yaya,Asura [Mana],3301,342,0,6
34,Yoruki Hiroran,Typhon [Elemental],3296,65,1295,22
35,Nicku Nicku,Tonberry [Elemental],3296,64,0,0
36,Bakeke Bake,Asura [Mana],3279,189,0,0
37,Yumichin Nekoangel,Chocobo [Mana],3268,67,0,10
38,Atsu Bow,Mandragora [Meteor],3265,352,0,0
39,Furanzeska Sumeragi,Tonberry [Elemental],3260,142,6,5
40,Khelby Trickster,Gungnir [Elemental],3250,184,101,3
41,Fania Eckert,Titan [Mana],3179,271,0,0
42,Gogant Gogant,Atomos [Elemental],3160,171,0,0
43,Tam Sin,Ultima [Gaia],3144,111,0,6
44,Hollow Crown,Chocobo [Mana],3143,58,0,0
45,Lil Latte,Anima [Mana],3130,313,0,3
46,Tarex Youva,Tonberry [Elemental],3127,298,0,0
47,World Travel,Asura [Mana],3101,67,0,0
48,Okome Justice,Durandal [Gaia],3094,61,200,6
49,Wonton Starlight,Chocobo [Mana],3077,275,0,0
50,Nocturne Midnightblue,Asura [Mana],3064,146,0,9
51,Noin Kurial,Asura [Mana],3058,69,0,7
52,Xignas Schwalbe,Anima [Mana],3042,198,87,2
53,Inx Chrono,Yojimbo [Meteor],3015,413,0,8
54,Kappi Scarlet,Asura [Mana],2989,290,0,7
55,Morumi Rumi,Fenrir [Gaia],2987,91,0,0
56,Shining Star,Typhon [Elemental],2966,373,0,9
57,Karma Strife,Chocobo [Mana],2939,146,0,0
58,Dome Violet,Masamune [Mana],2918,217,0,0
59,Endless Summer,Tiamat [Gaia],2905,257,0,0
60,Sura Imo,Shinryu [Meteor],2884,53,0,0
61,Pero Noir,Ultima [Gaia],2883,117,0,4
62,Neneco Neko,Ultima [Gaia],2881,105,0,0
63,Lukos Vulpes,Tonberry [Elemental],2871,95,0,0
64,Mame Poporu,Ixion [Mana],2863,83,0,1
65,Akatuki Re,Carbuncle [Elemental],2857,224,0,4
66,Lilica Astadir,Valefor [Meteor],2855,165,0,3
67,Esperante Shock,Belias [Meteor],2844,133,0,0
68,Soujirou Seta,Tonberry [Elemental],2836,212,0,0
69,Aria Canon,Pandaemonium [Mana],2809,401,0,3
70,Scrambledegg Man,Atomos [Elemental],2795,60,0,0
71,Jack O'brian,Valefor [Meteor],2791,131,0,0
72,Piccolo Saaaaann,Asura [Mana],2789,480,0,0
73,Lazulim Langheim,Ultima [Gaia],2785,55,0,5
74,Yuki Yui,Ultima [Gaia],2771,213,0,0
75,Kon Ganajai,Yojimbo [Meteor],2762,123,0,0
76,Tamago Crab,Chocobo [Mana],2755,218,0,0
77,Ardlan Vorlesh,Asura [Mana],2746,150,0,0
78,Sukoya Mihirogi,Anima [Mana],2743,162,104,2
79,Lupinus Lily,Ultima [Gaia],2743,146,0,0
80,Tiger Rutata,Asura [Mana],2742,231,0,9
81,Lan Dame-celot,Ifrit [Gaia],2731,84,0,0
82,Ares Otto,Titan [Mana],2709,160,0,0
83,Deisia Touna,Mandragora [Meteor],2707,287,0,0
84,Yo Mono,Mandragora [Meteor],2697,202,167,10
85,Piggy Walk,Alexander [Gaia],2697,79,0,0
86,Liken Liekun,Shinryu [Meteor],2677,289,0,10
87,Ui Thrix,Chocobo [Mana],2664,130,100,2
88,Laviera Rose,Masamune [Mana],2661,58,0,0
89,Aman Kaharmine,Belias [Meteor],2649,492,111,7
90,Snow Albarn,Fenrir [Gaia],2649,233,0,0
91,Lain Wired,Chocobo [Mana],2641,334,0,1
92,Death-by Glamour,Fenrir [Gaia],2630,70,0,0
93,Tango Ngo,Alexander [Gaia],2629,308,0,14
94,Erik Bural,Hades [Mana],2603,490,0,0
95,Walter Winston,Fenrir [Gaia],2603,156,3,4
96,Mun- Mutyo,Bahamut [Gaia],2580,251,0,0
97,Sono Ta,Shinryu [Meteor],2574,48,0,0
98,Sead Slendisch,Asura [Mana],2573,266,0,11
99,Shamia Lafihna,Hades [Mana],2573,126,0,0
100,Fennel Earltea,Typhon [Elemental],2566,196,0,0
101,Elisa Wolframite,Hades [Mana],2565,241,0,0
102,Kageto Magatsuki,Ultima [Gaia],2557,147,5,8
103,Hosi Lumier,Ridill [Gaia],2555,245,0,0
104,Ml Tei,Alexander [Gaia],2554,76,0,0
105,Mitui Aset,Zeromus [Meteor],2551,461,0,0
106,Alt Sanktgallen,Mandragora [Meteor],2530,165,346,4
107,Kana Drouv,Mandragora [Meteor],2521,51,96,3
108,Dodopita Pittan,Tiamat [Gaia],2513,196,205,5
109,Inori Chan,Asura [Mana],2502,42,0,0
110,Jay Eins,Chocobo [Mana],2499,67,0,0
111,Yuu Utsu,Garuda [Elemental],2499,49,100,1
112,He Ro,Ultima [Gaia],2494,913,0,31
113,Syaharu Rau,Ultima [Gaia],2493,156,0,0
114,Elosie Ue,Bahamut [Gaia],2493,147,0,0
115,Primlock Griffyn,Tonberry [Elemental],2492,167,0,0
116,Mialulu Sabotage,Tiamat [Gaia],2485,73,0,0
117,Shion Amber,Unicorn [Meteor],2485,53,0,0
118,Hei Meiling,Anima [Mana],2477,95,0,0
119,Wolten Rema,Yojimbo [Meteor],2467,79,0,0
120,Sophia' Yule,Unicorn [Meteor],2467,62,0,0
121,Shiman Chu,Yojimbo [Meteor],2463,234,0,2
122,Regret Weise,Fenrir [Gaia],2463,126,0,0
123,Pallas Athene,Shinryu [Meteor],2455,54,0,0
124,Ruru Rururun,Ifrit [Gaia],2452,643,0,6
125,Coffee Mint,Titan [Mana],2449,966,0,0
126,Hina Narumi,Masamune [Mana],2446,79,1,7
127,Jios Quartar,Tiamat [Gaia],2431,301,0,0
128,Black' Cat,Ifrit [Gaia],2427,250,0,4
129,Lala Ruru,Hades [Mana],2426,342,0,0
130,Mily Sara,Aegis [Elemental],2422,351,0,0
131,Aborigini Eve,Durandal [Gaia],2413,132,0,0
132,Yan Yan,Alexander [Gaia],2409,131,0,0
133,Ed Xii,Zeromus [Meteor],2401,61,0,0
134,Ritsu Nikuno,Alexander [Gaia],2400,76,84,3
135,Sweetbleed Viras,Ridill [Gaia],2397,210,0,0
136,Kid Whew,Aegis [Elemental],2389,234,0,0
137,Mozambique Here,Masamune [Mana],2386,73,0,2
138,Lucy Tave,Durandal [Gaia],2382,938,0,11
139,Taru Taro,Tiamat [Gaia],2380,82,298,4
140,Tige Noir,Ridill [Gaia],2378,328,0,0
141,Yoochan Fantasy,Anima [Mana],2371,73,0,0
142,Tomomomo Momomo,Ramuh [Meteor],2370,49,0,0
143,Taroe Kobuta,Kujata [Elemental],2367,377,0,0
144,Zwei Kreuz,Bahamut [Gaia],2360,51,0,0
145,Minisuta Blood,Atomos [Elemental],2360,39,0,0
146,Oriental Art,Chocobo [Mana],2359,540,187,3
147,Aries San,Tiamat [Gaia],2352,130,0,0
148,Lucifl Eorzea,Bahamut [Gaia],2348,121,0,6
149,Momochu Mochu,Ixion [Mana],2341,86,0,0
150,Dopa Gaki,Garuda [Elemental],2339,254,0,13
151,Rip Rill,Gungnir [Elemental],2329,362,97,5
152,Loussier Ellerensia,Hades [Mana],2326,112,0,15
153,Ren Chamx,Chocobo [Mana],2324,211,0,0
154,Basta Reno,Carbuncle [Elemental],2305,99,0,9
155,Kaede Felis,Typhon [Elemental],2300,131,0,1
156,Ku Chan,Shinryu [Meteor],2290,81,0,0
157,Ai Shironuko,Kujata [Elemental],2284,68,0,1
158,Planet Exploration,Ixion [Mana],2283,80,0,0
159,Shinra Arasaka,Tiamat [Gaia],2283,67,196,2
160,Aeritte Ravel,Carbuncle [Elemental],2275,244,0,0
161,Now Tarako,Belias [Meteor],2271,124,0,0
162,Chi Pom,Hades [Mana],2270,119,0,0
163,Akki Noc,Alexander [Gaia],2265,270,0,17
164,Beatrice Rosenkreuz,Tiamat [Gaia],2264,80,198,2
165,Kuno Cadenzavnaeve,Ifrit [Gaia],2262,113,0,0
166,Jawa San,Titan [Mana],2261,154,0,0
167,Tomato Mato,Ixion [Mana],2257,67,0,0
168,Kupfdoen Mynaikoensyn,Garuda [Elemental],2249,209,0,3
169,Velvet Shilky,Anima [Mana],2244,403,0,0
170,Ciao' Chu-ru,Asura [Mana],2243,88,0,0
171,Adelbert Arde,Aegis [Elemental],2234,129,0,5
172,Errer Errant,Asura [Mana],2214,62,98,3
173,Yagi San,Titan [Mana],2211,75,0,6
174,Sol Perfect,Hades [Mana],2210,152,0,8
175,Mister Alpheratz,Ixion [Mana],2206,154,0,0
176,Hibarii Maiden,Garuda [Elemental],2204,133,0,0
177,Link Ring,Durandal [Gaia],2199,128,0,0
178,Hso Gkd,Asura [Mana],2195,77,0,0
179,Smol Stingray,Bahamut [Gaia],2194,70,0,0
180,Roric Thorne,Pandaemonium [Mana],2191,31,0,0
181,Anoma Loris,Valefor [Meteor],2186,119,0,0
182,Runa Angelic,Pandaemonium [Mana],2185,102,0,0
183,Lucy Lumi,Alexander [Gaia],2185,57,0,0
184,Inu- Pe-,Anima [Mana],2184,389,0,0
185,Zero Ping,Aegis [Elemental],2184,73,0,0
186,Wabi Suke,Asura [Mana],2183,630,0,0
187,Hana'ni Narou,Bahamut [Gaia],2154,249,0,7
188,Scarlet Liora,Ridill [Gaia],2151,76,0,0
189,Aran Tyler,Zeromus [Meteor],2147,149,0,0
190,Aslan Miller,Ixion [Mana],2142,265,0,0
191,Sidurgu Obsidian,Garuda [Elemental],2139,83,0,0
192,Stardust Emilia,Hades [Mana],2111,157,100,3
193,Risu Iruyo,Chocobo [Mana],2109,108,0,0
194,Tsuki Umi,Aegis [Elemental],2106,47,0,0
195,Chloe Zoe,Yojimbo [Meteor],2102,163,192,2
196,Aqua Wilhelm,Bahamut [Gaia],2098,68,0,0
197,Odwit Vendisch,Aegis [Elemental],2097,593,0,0
198,Silver Fish,Tiamat [Gaia],2097,87,0,0
199,Diao Tiandi,Ixion [Mana],2096,142,0,0
200,Fuki Non,Titan [Mana],2096,67,0,0
201,Frey'a Anastarsha,Typhon [Elemental],2096,59,498,12
202,Surt Albert,Carbuncle [Elemental],2096,51,712,23
203,Lenias Nia,Masamune [Mana],2095,87,0,0
204,Kotori Angel,Alexander [Gaia],2094,60,0,0
205,Satosan Fiftysix,Typhon [Elemental],2094,49,0,0
206,Hakuen Sinonome,Asura [Mana],2094,44,0,0
207,Fio Arcend,Durandal [Gaia],2093,38,0,0
208,Renard Blanche,Garuda [Elemental],2091,54,0,0
209,Yuki Macaron-vanille,Ridill [Gaia],2087,66,0,0
210,Waka'ri Mii,Chocobo [Mana],2086,65,0,0
211,Hildemir Draekhal,Pandaemonium [Mana],2086,38,0,0
212,Avail Tec,Garuda [Elemental],2085,78,0,0
213,Ardbert Hylfyst,Belias [Meteor],2085,31,0,0
214,Lycan Roar,Titan [Mana],2079,112,0,0
215,Nanasia Plum,Hades [Mana],2078,131,0,0
216,Douglas Ward,Asura [Mana],2077,322,0,0
217,Nov Noa,Tiamat [Gaia],2076,297,0,0
218,Zumu Elect,Shinryu [Meteor],2075,59,0,0
219,Takanuki Natsuki,Ifrit [Gaia],2073,153,0,0
220,Bikkuri Donkey,Belias [Meteor],2071,89,0,0
221,Ria Esta,Typhon [Elemental],2071,77,0,0
222,Meilkea Inori,Aegis [Elemental],2070,317,0,0
223,Sha Moji,Carbuncle [Elemental],2068,206,0,0
224,Adiana Farrah,Tonberry [Elemental],2066,59,0,0
225,Suteiki Niku,Ixion [Mana],2065,204,0,0
226,Wally Deluaki,Hades [Mana],2065,106,8,5
227,Mao Caprice,Titan [Mana],2062,87,0,0
228,Momikucha Ocojo,Ixion [Mana],2061,177,0,3
229,Gelgel Llin,Ridill [Gaia],2053,179,0,0
230,Konegai Konegai,Masamune [Mana],2052,246,0,0
231,Aruku Babyun,Unicorn [Meteor],2049,265,0,0
232,Tori Momo,Unicorn [Meteor],2048,241,0,0
233,Ena Lucida,Valefor [Meteor],2047,178,0,0
234,Fuuga Reinfeldt,Unicorn [Meteor],2044,144,1,2
235,Creya Oaks,Tonberry [Elemental],2037,424,0,9
236,Amarl Malaguld,Masamune [Mana],2024,131,0,1
