Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Shien Tia,Ixion [Mana],2561,52,198,4
2,Lucy Lumi,Alexander [Gaia],2273,83,0,9
3,Tina Milu,Asura [Mana],2269,93,99,2
4,Nicku Nicku,Tonberry [Elemental],2217,110,198,2
5,Accelerator Xiv,Masamune [Mana],2130,58,101,3
6,Kageto Magatsuki,Ultima [Gaia],2097,64,399,8
7,Taroe Kobuta,Kujata [Elemental],2095,82,201,2
8,Bakeke Bake,Asura [Mana],2086,114,0,0
9,Ciel Cocco,Anima [Mana],2078,128,1,5
10,Emil Sarasun,Asura [Mana],2078,42,0,0
11,Makina Belg,Belias [Meteor],2078,35,0,0
12,Hatozo Ito,Typhon [Elemental],2058,51,81,10
13,Jay Eins,Chocobo [Mana],2054,79,0,0
14,Vivi Ann,Kujata [Elemental],2052,96,0,0
15,Robs Wiz,Aegis [Elemental],2040,139,0,0
16,Ponpo Pon,Hades [Mana],1989,35,0,0
17,White Kagerou,Ifrit [Gaia],1973,177,0,0
18,Kuma Kumaara,Garuda [Elemental],1941,77,0,0
19,Luna Moonveil,Carbuncle [Elemental],1909,24,0,0
20,Konegai Konegai,Masamune [Mana],1900,159,0,0
21,Hyunsik Lee,Typhon [Elemental],1892,77,97,10
22,Chokobi Liagnar,Bahamut [Gaia],1876,44,0,0
23,Lupinus Lily,Ultima [Gaia],1861,74,291,14
24,Holala Vvn,Durandal [Gaia],1847,38,0,0
25,Haru Grey,Carbuncle [Elemental],1810,53,0,0
26,Tam Sin,Ultima [Gaia],1799,68,0,2
27,Dome Violet,Masamune [Mana],1788,107,0,1
28,Hase Schwarzer,Ifrit [Gaia],1781,139,0,0
29,Tilt Woman,Pandaemonium [Mana],1777,81,0,2
30,Pyo Gomi,Ixion [Mana],1768,74,0,7
31,Felik Mqzino,Ultima [Gaia],1762,133,0,0
32,Kappi Scarlet,Asura [Mana],1693,74,0,0
33,Yuki Macaron-vanille,Ridill [Gaia],1690,166,0,0
34,Mundane Mann,Asura [Mana],1683,50,0,0
35,Mio Youmu,Ixion [Mana],1682,64,1082,27
36,El' Sha,Asura [Mana],1682,36,0,0
37,Keisei Cozavolt,Masamune [Mana],1668,125,394,10
38,Pipi Rupipi,Ridill [Gaia],1604,86,97,1
39,Poko Mako,Mandragora [Meteor],1587,47,300,4
40,Sead Slendisch,Asura [Mana],1584,45,0,0
41,Akatuki Re,Carbuncle [Elemental],1516,110,0,5
42,Zitnn Alexand,Belias [Meteor],1509,138,0,1
43,Spirit Firefly,Ramuh [Meteor],1505,64,0,0
44,Ichi Nose,Anima [Mana],1495,25,502,14
45,Kon Ganajai,Yojimbo [Meteor],1489,72,0,15
46,Yurugi Koyurugi,Belias [Meteor],1487,56,0,0
47,Kagu Ohgaki,Ultima [Gaia],1483,38,98,1
48,Tsuchi Tsuki,Bahamut [Gaia],1479,75,0,5
49,Furanzeska Sumeragi,Tonberry [Elemental],1479,72,0,10
50,Yo Mono,Mandragora [Meteor],1478,53,0,0
51,Sura Imo,Shinryu [Meteor],1478,42,0,0
52,Zwei Kreuz,Bahamut [Gaia],1413,82,203,3
53,He Ro,Ultima [Gaia],1409,93,502,8
54,Yumichin Nekoangel,Chocobo [Mana],1409,28,299,3
55,Rein Asshe,Ultima [Gaia],1406,39,299,7
56,M'imawari Akhita,Ixion [Mana],1405,186,0,0
57,Tomomomo Momomo,Ramuh [Meteor],1395,99,0,12
58,Lufefe Lufe,Mandragora [Meteor],1394,51,0,0
59,Snow Albarn,Fenrir [Gaia],1393,70,97,6
60,Mialulu Sabotage,Tiamat [Gaia],1393,48,0,0
61,Oriental Art,Chocobo [Mana],1391,66,0,0
62,Shamia Lafihna,Hades [Mana],1389,53,0,0
63,Kuno Cadenzavnaeve,Ifrit [Gaia],1381,31,0,3
64,Inu- Pe-,Anima [Mana],1380,122,0,0
65,Karma Strife,Chocobo [Mana],1378,40,0,0
66,Lain Wired,Chocobo [Mana],1377,79,0,5
67,Aries San,Tiamat [Gaia],1369,66,0,1
68,Hisui Yakumo,Anima [Mana],1325,127,0,7
69,Ahhhhhhhhh Haaaaaaaaa,Fenrir [Gaia],1313,65,0,0
70,Yang Wen-li,Mandragora [Meteor],1309,120,0,0
71,Aruku Babyu-n,Bahamut [Gaia],1305,46,0,0
72,Sorin Maki,Durandal [Gaia],1301,19,0,0
73,Rip Rill,Gungnir [Elemental],1298,109,407,10
74,Teka Etoile,Durandal [Gaia],1293,80,197,2
75,Rex Cold,Bahamut [Gaia],1290,47,0,0
76,Hateful Past,Asura [Mana],1289,36,0,0
77,Hime Cat,Anima [Mana],1288,186,0,1
78,Falaris Whitemoon,Carbuncle [Elemental],1287,66,0,0
79,Dorebi Sword,Zeromus [Meteor],1284,54,0,5
80,Saifa Fair,Belias [Meteor],1280,55,0,0
81,Adelbert Arde,Aegis [Elemental],1279,73,0,1
82,Infinite Spirit,Valefor [Meteor],1276,27,0,0
83,Notttz Imbrium,Titan [Mana],1274,27,0,0
