Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Roric Thorne,Pandaemonium [Mana],8322,325,0,0
2,Bakeke Bake,Asura [Mana],6407,493,383,9
3,Kyna Hollowmere,Ultima [Gaia],6195,182,0,0
4,Kite Free,Kujata [Elemental],5569,212,0,7
5,Shien Tia,Ixion [Mana],5404,222,0,9
6,Aries San,Tiamat [Gaia],5352,183,0,0
7,Ponpo Pon,Hades [Mana],5286,247,0,0
8,Tur Vi,Ixion [Mana],5044,160,0,0
9,Cueina Uumi,Titan [Mana],4807,248,0,0
10,Paker Zuka,Bahamut [Gaia],4795,123,0,0
11,Vivi Ann,Kujata [Elemental],4772,236,2,2
12,Uki Yo,Masamune [Mana],4687,160,0,4
13,Extra Mage,Garuda [Elemental],4632,231,0,0
14,Naku Cha,Zeromus [Meteor],4468,83,1,5
15,Robs Wiz,Aegis [Elemental],4385,663,0,1
16,Rya Myosotisy,Asura [Mana],4297,259,0,0
17,Ciel Cocco,Anima [Mana],4294,381,0,0
18,Nicku Nicku,Tonberry [Elemental],4281,366,0,0
19,Envy Lua,Valefor [Meteor],4209,275,0,0
20,Merry Scrald,Belias [Meteor],4204,181,0,0
21,Kageto Magatsuki,Ultima [Gaia],4179,308,0,0
22,Tam Sin,Ultima [Gaia],4164,306,0,9
23,Seraki Matsushima,Ixion [Mana],4155,178,0,0
24,Oriental Art,Chocobo [Mana],4142,570,0,25
25,Shiki Hime,Kujata [Elemental],4119,153,0,0
26,Ahhhhhhhhh Haaaaaaaaa,Fenrir [Gaia],4113,227,0,0
27,Kuros Mu,Pandaemonium [Mana],4099,138,0,0
28,Miqo Myers,Tonberry [Elemental],4096,104,0,0
29,Makina Belg,Belias [Meteor],4095,392,0,0
30,Tilt Woman,Pandaemonium [Mana],4090,237,0,0
31,Kim Shin,Masamune [Mana],4090,100,0,0
32,Mio Akiyama,Typhon [Elemental],4088,87,1001,14
33,Yurugi Koyurugi,Belias [Meteor],4087,167,0,0
34,Tina Rilu,Garuda [Elemental],4087,89,0,0
35,Pallas Athene,Shinryu [Meteor],4084,121,0,0
36,Accelerator Xiv,Masamune [Mana],4080,455,0,0
37,Neku Xyst,Ifrit [Gaia],4074,633,0,0
38,Yan Yan,Alexander [Gaia],4069,370,0,0
39,Aizen Sosuke,Asura [Mana],4062,260,0,0
40,Lancer Yan,Fenrir [Gaia],4061,141,0,0
41,Rex Cold,Bahamut [Gaia],4061,140,0,0
42,Sorin Maki,Durandal [Gaia],4061,112,0,0
43,Ml Tei,Alexander [Gaia],4060,88,0,0
44,Lukina Sirobara,Pandaemonium [Mana],4057,200,0,0
45,Esperante Shock,Belias [Meteor],4054,296,0,0
46,Hikaru Amanogawa,Unicorn [Meteor],4052,324,0,0
47,Kappi Scarlet,Asura [Mana],4050,312,0,0
48,Emil Sarasun,Asura [Mana],4047,109,0,0
49,Falaris Whitemoon,Carbuncle [Elemental],4043,948,63,29
50,Tomomomo Momomo,Ramuh [Meteor],4040,283,0,3
51,El' Sha,Asura [Mana],4032,82,0,0
52,Yuki Macaron-vanille,Ridill [Gaia],4027,319,0,0
53,Harvey Elliot,Tiamat [Gaia],4023,171,0,0
54,Okome Justice,Durandal [Gaia],4023,111,194,3
55,Hoshino Ai,Titan [Mana],4018,162,0,0
56,Ciel Stella,Fenrir [Gaia],4009,509,103,12
57,Furanzeska Sumeragi,Tonberry [Elemental],4009,299,0,0
58,Erebus Nocturne,Mandragora [Meteor],4008,57,0,0
59,Nacreous Snowmelt,Asura [Mana],4001,145,0,0
60,Maldis Cursethral,Hades [Mana],3972,141,1299,29
61,Sura Imo,Shinryu [Meteor],3945,187,0,5
62,Hase Schwarzer,Ifrit [Gaia],3938,335,0,5
63,Errer Errant,Asura [Mana],3935,106,101,1
64,Corvus Gradior,Titan [Mana],3872,214,83,13
65,Djinn Piston,Durandal [Gaia],3867,126,0,1
66,Hatozo Ito,Typhon [Elemental],3857,251,233,9
67,Notttz Imbrium,Titan [Mana],3825,289,0,7
68,Miti Mg,Fenrir [Gaia],3818,135,0,0
69,Noin Kurial,Asura [Mana],3816,180,0,0
70,Desire Drive,Yojimbo [Meteor],3813,186,0,0
71,San Sowa,Ridill [Gaia],3764,616,0,0
72,Lavinia Rose,Ridill [Gaia],3758,149,0,2
73,Pipi Rupipi,Ridill [Gaia],3719,482,0,12
74,Lucy Lumi,Alexander [Gaia],3698,253,0,0
75,Nighty Night,Ridill [Gaia],3686,372,0,0
76,Rain Altairis,Anima [Mana],3679,288,0,0
77,Ichi Nose,Anima [Mana],3671,204,0,0
78,Jay Eins,Chocobo [Mana],3625,130,0,0
79,Black' Cat,Ifrit [Gaia],3622,281,0,9
80,Chiaki Gypsophila,Anima [Mana],3618,168,0,0
81,Hateful Past,Asura [Mana],3608,317,0,0
82,Konegai Konegai,Masamune [Mana],3601,403,0,0
83,Aman Kaharmine,Belias [Meteor],3599,479,0,17
84,Suteiki Niku,Ixion [Mana],3596,487,0,2
85,Zsika Mu',Ridill [Gaia],3564,181,0,7
86,Mao Caprice,Titan [Mana],3562,206,501,11
87,Noctra Eclipsa,Tiamat [Gaia],3554,187,0,10
88,Xignas Schwalbe,Anima [Mana],3530,391,0,16
89,Aurelia Stratosfera,Unicorn [Meteor],3520,144,0,5
90,Lazulim Langheim,Ultima [Gaia],3518,980,0,18
91,Yunaneko Supira,Ultima [Gaia],3514,267,0,0
92,Myomyo Russel,Durandal [Gaia],3500,94,0,0
93,Akatuki Re,Carbuncle [Elemental],3483,480,0,0
94,Inx Chrono,Yojimbo [Meteor],3477,867,0,10
95,Kon Ganajai,Yojimbo [Meteor],3465,235,0,10
96,Jikai Yokoku,Alexander [Gaia],3463,218,0,6
97,Inori Chan,Asura [Mana],3458,119,0,0
98,Kaede Felis,Typhon [Elemental],3438,278,0,8
99,Fuuga Reinfeldt,Unicorn [Meteor],3432,234,0,0
100,Satosan Fiftysix,Typhon [Elemental],3432,158,0,0
101,Hyunsik Lee,Typhon [Elemental],3430,425,0,0
102,Minato Haruka,Asura [Mana],3393,194,0,10
103,Mio Youmu,Ixion [Mana],3390,322,196,23
104,Mayoi Abc,Asura [Mana],3382,156,0,3
105,Kanata Suzuumi,Mandragora [Meteor],3376,293,0,0
106,Wally Deluaki,Hades [Mana],3340,334,0,0
107,Hero Zest,Durandal [Gaia],3326,167,0,0
108,Wuruwuru Yaya,Asura [Mana],3320,381,0,0
109,Luna Skye,Asura [Mana],3317,298,0,0
110,God Moai,Atomos [Elemental],3312,185,0,0
111,Kotori Angel,Alexander [Gaia],3295,124,0,0
112,Basuta Kirito,Carbuncle [Elemental],3292,248,405,14
113,Yumichin Nekoangel,Chocobo [Mana],3292,108,0,0
114,Mame Poporu,Ixion [Mana],3284,115,0,0
115,Kamai Tatsu,Belias [Meteor],3255,248,0,0
116,Sharif Noah,Masamune [Mana],3255,182,0,2
117,Molo Muh,Shinryu [Meteor],3250,212,0,11
118,Nao Fu,Shinryu [Meteor],3227,398,0,0
119,Tirumu Pirumu,Anima [Mana],3218,188,0,7
120,Kusozako Kamemushi,Bahamut [Gaia],3216,160,0,0
121,Tsuchi Tsuki,Bahamut [Gaia],3215,364,0,5
122,Holala Vvn,Durandal [Gaia],3214,123,0,0
123,Eve Dyspnea,Atomos [Elemental],3212,214,0,0
124,Shining Star,Typhon [Elemental],3210,455,0,0
125,Fennel Earltea,Typhon [Elemental],3202,315,0,0
126,Zwei Kreuz,Bahamut [Gaia],3201,190,0,0
127,Tarex Youva,Tonberry [Elemental],3197,423,0,4
128,Shinra Arasaka,Tiamat [Gaia],3195,127,0,1
129,Gonta Honebuto,Zeromus [Meteor],3188,382,398,18
130,Ajika Rajika,Tiamat [Gaia],3187,124,0,10
131,Sensei Jyutusi,Chocobo [Mana],3177,95,0,0
132,Taroe Kobuta,Kujata [Elemental],3176,536,0,18
133,Noam Rice,Ridill [Gaia],3175,159,0,0
134,Laz Line,Typhon [Elemental],3172,55,0,0
135,Pu Chan,Durandal [Gaia],3170,72,0,0
136,Kuno Cadenzavnaeve,Ifrit [Gaia],3168,195,0,4
137,Mialulu Sabotage,Tiamat [Gaia],3165,165,0,3
138,Zumu Elect,Shinryu [Meteor],3155,149,0,0
139,Tamago Crab,Chocobo [Mana],3153,334,0,3
140,Yoruki Hiroran,Typhon [Elemental],3143,274,0,0
141,Creya Oaks,Tonberry [Elemental],3116,414,0,19
142,Ruru Rururun,Ifrit [Gaia],3113,718,0,0
143,Jack O'brian,Valefor [Meteor],3108,367,0,0
144,Firo Sknaht,Bahamut [Gaia],3087,207,0,0
145,Satou Yaniko,Mandragora [Meteor],3086,120,0,0
146,Haido Hawal,Atomos [Elemental],3077,174,0,5
147,Palo Negro,Aegis [Elemental],3076,293,245,19
148,Chi Pom,Hades [Mana],3069,341,395,34
149,Big Non,Belias [Meteor],3063,47,0,0
150,Ryon Wolves,Zeromus [Meteor],3038,109,0,0
151,Haloa Eclipsa,Ultima [Gaia],3033,210,105,5
152,Snow Albarn,Fenrir [Gaia],3028,523,0,7
153,Yuri Lozephilia,Belias [Meteor],3026,556,0,0
154,Lain Wired,Chocobo [Mana],3020,533,0,0
155,Deisia Touna,Mandragora [Meteor],3016,341,0,0
156,Yuuking Furry,Titan [Mana],3016,126,0,0
157,Zero No'name,Titan [Mana],3013,155,0,0
158,Yoochan Fantasy,Anima [Mana],3006,501,0,23
159,Shiman Chu,Yojimbo [Meteor],3005,496,0,9
160,Sead Slendisch,Asura [Mana],3001,427,66,18
161,Yu Haru,Hades [Mana],2994,119,0,0
162,Hal Mooncalf,Pandaemonium [Mana],2992,64,0,0
163,Tsuki Umi,Aegis [Elemental],2989,116,0,0
164,Lilica Astadir,Valefor [Meteor],2987,379,0,2
165,Laru Gucchi,Durandal [Gaia],2982,151,0,0
166,Spirit Fire,Belias [Meteor],2975,369,0,0
167,Spirit Firefly,Ramuh [Meteor],2975,133,0,0
168,Mun- Mutyo,Bahamut [Gaia],2974,596,0,2
169,Meilkea Inori,Aegis [Elemental],2973,297,488,13
170,Hina Narumi,Masamune [Mana],2968,409,0,5
171,Hakuto Leonard,Alexander [Gaia],2967,203,0,2
172,Shion Amber,Unicorn [Meteor],2961,119,0,0
173,Dome Violet,Masamune [Mana],2960,500,0,2
174,Silanah Oh-mana,Titan [Mana],2948,386,0,20
175,Hana'ni Narou,Bahamut [Gaia],2946,387,0,21
176,Caedes Rozwell,Hades [Mana],2946,161,6,3
177,Bug Cut,Alexander [Gaia],2941,273,0,0
178,Stardust Emilia,Hades [Mana],2916,429,0,0
179,Sakkyokuka Mamoru,Ramuh [Meteor],2902,143,0,0
180,Bone Crayfish,Hades [Mana],2888,351,0,0
181,Fizz Delight,Durandal [Gaia],2880,295,0,3
182,Miyu Moon,Yojimbo [Meteor],2877,65,0,0
183,Sophia' Yule,Unicorn [Meteor],2872,578,0,26
184,Hisui Yakumo,Anima [Mana],2868,340,0,0
185,Rech Leys,Asura [Mana],2866,137,0,0
186,Yuki Amamiya,Asura [Mana],2861,313,0,0
187,Ririca Rica,Valefor [Meteor],2860,168,0,0
188,Ramu Ne,Unicorn [Meteor],2847,761,0,2
189,Amarl Malaguld,Masamune [Mana],2844,217,0,0
190,Mozambique Here,Masamune [Mana],2829,218,0,3
191,Lion Lord,Tonberry [Elemental],2821,275,0,0
192,Kotatu Mikan,Ifrit [Gaia],2814,211,0,1
193,Teka Etoile,Durandal [Gaia],2798,265,0,5
194,Aldebaran Pleiades,Ridill [Gaia],2774,168,0,0
195,Chokobi Liagnar,Bahamut [Gaia],2772,76,0,3
196,Nemuko Makura,Durandal [Gaia],2763,146,0,9
197,Lazuli Wing,Asura [Mana],2763,77,0,0
198,Rip Rill,Gungnir [Elemental],2761,575,0,13
199,Maje Ma,Fenrir [Gaia],2760,274,0,0
200,Miru Polo,Durandal [Gaia],2752,328,0,0
201,Save Metaru,Titan [Mana],2738,92,0,0
202,Happy Gigapanda,Belias [Meteor],2736,794,0,0
203,Barca Campnou,Bahamut [Gaia],2732,273,0,0
204,Aeritte Ravel,Carbuncle [Elemental],2726,396,0,10
