Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Sensei Jyutusi,Chocobo [Mana],3731,141,0,7
2,Kim Shin,Masamune [Mana],3407,63,399,6
3,Happo Hapo,Pandaemonium [Mana],3280,60,0,0
4,Sorin Maki,Durandal [Gaia],3247,101,0,0
5,K' R',Chocobo [Mana],3197,114,0,0
6,Yurugi Koyurugi,Belias [Meteor],3177,70,0,0
7,Hatozo Ito,Typhon [Elemental],3048,53,293,6
8,Merry Scrald,Belias [Meteor],2969,67,0,0
9,Dome Violet,Masamune [Mana],2918,173,0,1
10,Paker Zuka,Bahamut [Gaia],2910,84,0,0
11,Naku Cha,Zeromus [Meteor],2897,49,0,0
12,Wonton Starlight,Chocobo [Mana],2885,185,0,0
13,Djinn Piston,Durandal [Gaia],2831,64,0,1
14,Bakeke Bake,Asura [Mana],2695,125,0,0
15,Grey Book,Alexander [Gaia],2695,87,0,0
16,Vivi Ann,Kujata [Elemental],2694,122,0,0
17,Kappi Scarlet,Asura [Mana],2599,122,200,2
18,Ciel Cocco,Anima [Mana],2586,147,0,16
19,Imlink Rr,Bahamut [Gaia],2562,236,100,1
20,Jay Eins,Chocobo [Mana],2499,66,0,0
21,Aizen Sosuke,Asura [Mana],2498,129,0,0
22,Robs Wiz,Aegis [Elemental],2491,180,0,5
23,Tsuchi Tsuki,Bahamut [Gaia],2465,57,0,1
24,Makina Belg,Belias [Meteor],2431,138,0,0
25,Lucy Tave,Durandal [Gaia],2382,467,395,21
26,Shiman Chu,Yojimbo [Meteor],2381,80,0,0
27,Atsu Bow,Mandragora [Meteor],2370,172,0,0
28,Taroe Kobuta,Kujata [Elemental],2367,296,0,13
29,Aurora Duskveil,Carbuncle [Elemental],2347,138,0,4
30,Aman Kaharmine,Belias [Meteor],2340,260,197,3
31,Snow Albarn,Fenrir [Gaia],2336,131,0,3
32,Basta Reno,Carbuncle [Elemental],2305,66,0,0
33,Zsika Mu',Ridill [Gaia],2297,54,0,0
34,Sono Ta,Shinryu [Meteor],2276,45,0,0
35,Lupinus Lily,Ultima [Gaia],2263,85,0,0
36,Kuno Cadenzavnaeve,Ifrit [Gaia],2260,86,0,1
37,Velvet Shilky,Anima [Mana],2244,225,0,13
38,Emil Sarasun,Asura [Mana],2243,83,105,8
39,Lan Dame-celot,Ifrit [Gaia],2238,57,0,0
40,Death-by Glamour,Fenrir [Gaia],2236,57,0,0
41,Tige Noir,Ridill [Gaia],2170,192,86,8
42,Tarex Youva,Tonberry [Elemental],2154,160,0,0
43,Sukoya Mihirogi,Anima [Mana],2150,132,0,0
44,Sidurgu Obsidian,Garuda [Elemental],2139,83,0,0
45,Flavia Saurva,Chocobo [Mana],2089,52,0,0
46,Yuki Macaron-vanille,Ridill [Gaia],2087,66,0,0
47,Kikiru Kiru,Pandaemonium [Mana],2086,35,0,0
48,Avail Tec,Garuda [Elemental],2085,78,0,0
49,Ardbert Hylfyst,Belias [Meteor],2085,31,0,0
50,Inori Chan,Asura [Mana],2084,24,493,7
51,Kite Free,Kujata [Elemental],2083,26,0,0
52,Mun- Mutyo,Bahamut [Gaia],2082,134,0,0
53,Muutyo Ganajai,Ridill [Gaia],2082,68,0,2
54,Ura Ururu,Chocobo [Mana],2080,40,0,0
55,Muri Puri,Ramuh [Meteor],2080,32,0,0
56,Minisuta Blood,Atomos [Elemental],2078,35,0,0
57,Furanzeska Sumeragi,Tonberry [Elemental],2077,74,0,5
58,Fania Eckert,Titan [Mana],2076,180,0,0
59,Shion Amber,Unicorn [Meteor],2075,32,0,0
60,Xignas Schwalbe,Anima [Mana],2074,167,0,0
61,Sha Moji,Carbuncle [Elemental],2068,131,0,7
62,Suteiki Niku,Ixion [Mana],2065,178,0,5
63,Lancer Yan,Fenrir [Gaia],2059,59,0,0
64,Scarlet Liora,Ridill [Gaia],2056,75,0,0
65,Peng In,Bahamut [Gaia],2055,80,371,21
66,Akatuki Re,Carbuncle [Elemental],2051,85,0,5
67,Tango Ngo,Alexander [Gaia],2047,159,0,19
68,Aslan Miller,Ixion [Mana],2042,152,107,19
69,Ciao' Chu-ru,Asura [Mana],2042,66,0,4
70,Creya Oaks,Tonberry [Elemental],2037,203,0,0
71,Sakura Nemutai,Titan [Mana],2021,137,0,0
72,Devil May'cry,Chocobo [Mana],2015,44,0,0
73,Yuki Yui,Ultima [Gaia],2004,124,382,8
74,Yoruki Hiroran,Typhon [Elemental],2001,43,0,0
75,Kirakira Akira,Typhon [Elemental],1973,35,0,0
