Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Sorin Maki,Durandal [Gaia],6619,150,617,27
2,Envy Lua,Valefor [Meteor],5152,398,299,11
3,Accelerator Xiv,Masamune [Mana],5144,417,701,20
4,Okome Justice,Durandal [Gaia],4860,231,385,9
5,Kite Free,Kujata [Elemental],4640,170,0,0
6,Noin Kurial,Asura [Mana],4602,203,0,15
7,Makina Belg,Belias [Meteor],4598,372,116,18
8,Felik Mqzino,Ultima [Gaia],4568,221,0,11
9,Tam Sin,Ultima [Gaia],4533,229,297,11
10,Vivi Ann,Kujata [Elemental],4439,245,0,8
11,Sura Imo,Atomos [Elemental],4437,117,0,0
12,K' R',Chocobo [Mana],4385,373,0,25
13,Wakaba Mutsumi,Pandaemonium [Mana],4383,208,0,0
14,Kappi Scarlet,Asura [Mana],4297,384,0,2
15,Shien Tia,Ixion [Mana],4187,105,489,13
16,Desire Drive,Yojimbo [Meteor],4174,204,0,0
17,Karma Strife,Chocobo [Mana],4129,200,202,4
18,Yumichin Nekoangel,Chocobo [Mana],4089,172,200,5
19,Erebus Demise,Mandragora [Meteor],4067,129,0,0
20,Tina Rilu,Garuda [Elemental],4049,234,0,0
21,Vector Nightcore,Bahamut [Gaia],4048,242,0,0
22,Super Omochi,Pandaemonium [Mana],4046,170,0,0
23,Ichigo Jasmine,Shinryu [Meteor],4039,229,0,0
24,Kageto Magatsuki,Ultima [Gaia],4031,272,0,3
25,Emil Sarasun,Asura [Mana],4011,116,0,0
26,Ciel Cocco,Anima [Mana],4000,395,0,14
27,Bikkuri Donkey,Belias [Meteor],4000,256,0,0
28,Paker Zuka,Bahamut [Gaia],3966,113,0,4
29,Lancer Yan,Fenrir [Gaia],3951,109,0,0
30,Kuma Kumaara,Garuda [Elemental],3943,170,299,16
31,Djinn Piston,Durandal [Gaia],3903,271,0,12
32,Nothing There,Fenrir [Gaia],3885,127,0,0
33,Khelby Trickster,Gungnir [Elemental],3872,199,0,9
34,Hei Meiling,Anima [Mana],3860,260,0,0
35,San Sowa,Ridill [Gaia],3852,629,0,13
36,Chris Louboutin,Kujata [Elemental],3852,104,0,0
37,Yoochan Fantasy,Anima [Mana],3842,291,0,13
38,Robs Wiz,Aegis [Elemental],3838,440,0,9
39,Aries San,Tiamat [Gaia],3776,201,0,8
40,Ciao' Chu-ru,Asura [Mana],3765,316,593,14
41,White Kagerou,Ifrit [Gaia],3745,432,0,15
42,Xignas Schwalbe,Anima [Mana],3543,158,199,2
43,God Moai,Atomos [Elemental],3482,147,0,1
44,Hatozo Ito,Typhon [Elemental],3478,432,0,14
45,Yan Yan,Alexander [Gaia],3477,622,0,8
46,Hakuto Leonard,Alexander [Gaia],3477,106,1189,14
47,Pallas Athene,Shinryu [Meteor],3476,152,0,12
