Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Sorin Maki,Durandal [Gaia],1954,80,97,25
2,Makina Belg,Belias [Meteor],1910,76,0,11
3,Bakeke Bake,Asura [Mana],1720,69,95,14
4,Rya Myosotisy,Asura [Mana],1698,37,293,15
5,Ciel Cocco,Anima [Mana],1502,53,900,17
6,Jay Eins,Chocobo [Mana],1494,51,100,2
7,Kappi Scarlet,Asura [Mana],1481,37,296,7
8,Sensei Jyutusi,Chocobo [Mana],1481,28,295,9
9,Death-by Glamour,Fenrir [Gaia],1465,32,288,5
10,San Sowa,Ridill [Gaia],1379,42,205,12
11,Piccolo Saaaaann,Asura [Mana],1314,34,0,3
12,Vivi Ann,Kujata [Elemental],1304,42,604,13
13,Karma Strife,Chocobo [Mana],1223,51,0,0
14,Ml Tei,Alexander [Gaia],1200,13,0,0
15,Hina Narumi,Masamune [Mana],1091,16,0,0
16,Paker Zuka,Bahamut [Gaia],1090,32,487,13
17,Aries San,Tiamat [Gaia],1084,25,0,0
18,Fania Eckert,Titan [Mana],1017,33,406,10
19,Raiden Thorne,Tiamat [Gaia],1001,33,0,0
20,Unchou Kan,Aegis [Elemental],999,13,0,0
21,Bikkuri Donkey,Belias [Meteor],997,12,200,5
22,Shinra Arasaka,Tiamat [Gaia],991,17,697,11
23,Rip Rill,Gungnir [Elemental],923,31,0,3
24,Aizen Sosuke,Asura [Mana],905,21,204,4
25,Kuno Cadenzavnaeve,Ifrit [Gaia],895,39,0,5
26,Fuki Non,Titan [Mana],895,14,497,7
27,Coffee Mint,Titan [Mana],894,108,894,67
28,Sha Moji,Carbuncle [Elemental],893,18,400,10
29,Ajika Rajika,Tiamat [Gaia],830,35,99,5
30,Atsu Bow,Mandragora [Meteor],813,67,207,28
31,Basuta Kirito,Carbuncle [Elemental],806,12,0,0
32,Aman Kaharmine,Belias [Meteor],804,42,0,13
33,Flame Lieutenant,Carbuncle [Elemental],802,30,699,15
34,Kageto Magatsuki,Ultima [Gaia],800,16,700,16
35,Noin Kurial,Asura [Mana],799,30,293,10
36,Roric Thorne,Pandaemonium [Mana],798,10,0,0
37,Zsika Mu',Ridill [Gaia],797,14,402,5
38,Deisia Touna,Mandragora [Meteor],795,10,501,8
39,Tsuchi Tsuki,Bahamut [Gaia],792,8,198,2
40,Rariboy Xx,Garuda [Elemental],785,11,0,0
41,Zero Nox,Alexander [Gaia],785,7,101,1
42,Lil Latte,Anima [Mana],782,101,0,12
43,Rex Cold,Bahamut [Gaia],705,19,0,9
44,Sead Slendisch,Asura [Mana],701,16,0,1
44,Wuruwuru Yaya,Asura [Mana],701,16,0,3
46,Yuki Yui,Ultima [Gaia],700,25,200,5
47,Lhei Tayun,Chocobo [Mana],700,11,0,0
48,Mao Caprice,Titan [Mana],699,27,299,9
49,Hattori Kaze,Alexander [Gaia],695,12,0,0
50,Yurugi Koyurugi,Belias [Meteor],695,11,296,5
51,Yuki Amamiya,Asura [Mana],694,74,694,23
52,Kuros Mu,Pandaemonium [Mana],691,9,0,1
53,Creya Oaks,Tonberry [Elemental],690,24,195,8
54,Hateful Past,Asura [Mana],688,11,0,0
55,Lan Dame-celot,Ifrit [Gaia],681,12,99,3
56,Imlink Rr,Bahamut [Gaia],603,20,0,0
57,Noir Eclair,Ultima [Gaia],602,34,204,7
58,Sukoya Mihirogi,Anima [Mana],601,14,97,1
59,Zumu Elect,Shinryu [Meteor],600,27,299,14
60,Saibi Wasabi,Garuda [Elemental],600,17,0,0
61,Dodopita Pittan,Tiamat [Gaia],597,21,0,0
62,Lazulim Langheim,Ultima [Gaia],597,5,199,2
62,Pero Noir,Ultima [Gaia],597,5,302,3
64,Cait Sith,Tiamat [Gaia],596,30,0,1
65,Zwei Kreuz,Bahamut [Gaia],596,7,198,3
66,Fuuga Reinfeldt,Unicorn [Meteor],583,16,0,0
67,Zana'tan Stratos,Shinryu [Meteor],582,6,0,0
68,Meilkea Inori,Aegis [Elemental],522,50,0,11
69,Naku Cha,Zeromus [Meteor],517,9,99,3
70,Stardust Emilia,Hades [Mana],504,29,0,9
71,Uta Tubame,Zeromus [Meteor],504,12,101,7
72,Mialu Ebisuki,Masamune [Mana],504,11,101,2
73,Laviera Rose,Masamune [Mana],503,5,0,0
74,Suteiki Niku,Ixion [Mana],501,60,203,19
75,Rekey Lazuline,Anima [Mana],501,20,202,3
76,Nanna Shamash,Unicorn [Meteor],501,7,0,0
77,Lain Wired,Chocobo [Mana],500,21,5,4
78,Rocca Eins,Ramuh [Meteor],500,16,202,7
79,Hisui Yakumo,Anima [Mana],500,10,0,0
80,Kawlo Wilhelm,Ixion [Mana],500,4,0,0
81,Beorn Flint,Mandragora [Meteor],499,20,0,2
81,Lalala Lalaa,Garuda [Elemental],499,20,0,4
83,Oriental Art,Chocobo [Mana],499,16,398,15
84,Raiu Raneford,Masamune [Mana],497,31,298,17
85,Mame Poporu,Ixion [Mana],497,6,204,4
86,Endless Summer,Tiamat [Gaia],493,41,0,15
87,Nao Fu,Shinryu [Meteor],412,7,0,0
88,Lufefe Lufe,Mandragora [Meteor],407,20,0,1
89,Notttz Imbrium,Titan [Mana],406,21,4,4
90,Teka Etoile,Durandal [Gaia],406,11,0,1
91,God Moai,Atomos [Elemental],404,8,0,0
92,Tiger Rutata,Asura [Mana],403,10,0,0
93,Cherry Frappuccino,Tiamat [Gaia],403,7,0,0
94,Shiman Chu,Yojimbo [Meteor],403,4,0,0
95,Fennel Earltea,Typhon [Elemental],402,40,96,3
96,Kamio Hoshi,Gungnir [Elemental],402,30,302,8
97,Inx Chrono,Yojimbo [Meteor],401,21,299,5
98,Mimi Lilac,Chocobo [Mana],401,12,298,8
99,Hal Moonvine,Yojimbo [Meteor],401,4,0,0
100,Chi Pom,Hades [Mana],400,6,0,0
101,Ui Thrix,Chocobo [Mana],399,15,0,0
102,Nov Noa,Tiamat [Gaia],398,12,0,1
103,Ripa Warrick,Fenrir [Gaia],397,10,0,0
104,Juta Bebe,Ultima [Gaia],397,9,198,7
105,Bug Cut,Alexander [Gaia],397,8,0,0
106,Hatozo Ito,Typhon [Elemental],397,4,0,0
107,Tamago Crab,Chocobo [Mana],397,3,0,0
108,En Avant,Belias [Meteor],396,23,0,7
109,Dome Violet,Masamune [Mana],396,14,190,6
110,Lina Azeym,Shinryu [Meteor],396,3,0,0
111,Quina Quale,Chocobo [Mana],395,7,197,6
112,Super Gal,Bahamut [Gaia],394,83,0,27
113,Furanzeska Sumeragi,Tonberry [Elemental],394,14,0,2
