Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Roric Thorne,Pandaemonium [Mana],6143,200,0,0
2,Kyna Hollowmere,Ultima [Gaia],5894,178,180,3
3,Kite Free,Kujata [Elemental],5328,169,0,0
4,Tur Vi,Ixion [Mana],5044,159,0,0
5,Extra Mage,Garuda [Elemental],4632,231,0,0
6,Aries San,Tiamat [Gaia],4598,172,269,5
7,Paker Zuka,Bahamut [Gaia],4505,113,200,2
8,Ponpo Pon,Hades [Mana],4487,231,0,0
9,Uki Yo,Masamune [Mana],4405,132,0,0
10,Vivi Ann,Kujata [Elemental],4345,213,0,0
11,Rya Myosotisy,Asura [Mana],4297,220,0,0
12,Nicku Nicku,Tonberry [Elemental],4281,366,0,0
13,Envy Lua,Valefor [Meteor],4209,275,0,0
14,Robs Wiz,Aegis [Elemental],4205,546,200,14
15,Merry Scrald,Belias [Meteor],4204,181,0,0
16,Bakeke Bake,Asura [Mana],4163,399,0,22
17,Cueina Uumi,Titan [Mana],4118,215,0,0
18,Kuros Mu,Pandaemonium [Mana],4099,138,0,0
19,Makina Belg,Belias [Meteor],4095,392,0,0
20,Ahhhhhhhhh Haaaaaaaaa,Fenrir [Gaia],4092,221,0,0
21,Tilt Woman,Pandaemonium [Mana],4090,237,0,0
22,Kim Shin,Masamune [Mana],4090,100,0,0
23,Accelerator Xiv,Masamune [Mana],4080,455,0,0
24,Tina Milu,Asura [Mana],4075,171,482,16
25,Kageto Magatsuki,Ultima [Gaia],4069,301,0,0
26,Rex Cold,Bahamut [Gaia],4061,140,0,0
27,Ml Tei,Alexander [Gaia],4060,88,0,0
28,Lukina Sirobara,Pandaemonium [Mana],4057,200,0,0
29,Kappi Scarlet,Asura [Mana],4050,312,0,0
30,Tomomomo Momomo,Ramuh [Meteor],4040,271,0,0
31,Yuki Macaron-vanille,Ridill [Gaia],4027,319,0,0
32,Harvey Elliot,Tiamat [Gaia],4023,171,0,0
33,Hoshino Ai,Titan [Mana],4018,162,0,0
34,Shiki Hime,Kujata [Elemental],4018,152,0,0
35,Shien Tia,Ixion [Mana],4010,144,67,9
36,Furanzeska Sumeragi,Tonberry [Elemental],4009,299,0,0
37,Erebus Nocturne,Mandragora [Meteor],4008,57,0,0
38,Seraki Matsushima,Ixion [Mana],3979,155,0,0
39,Sura Imo,Shinryu [Meteor],3945,161,0,0
40,Hase Schwarzer,Ifrit [Gaia],3938,323,0,0
41,Hikaru Amanogawa,Unicorn [Meteor],3858,274,0,1
42,Falaris Whitemoon,Carbuncle [Elemental],3826,657,0,32
43,Notttz Imbrium,Titan [Mana],3825,235,0,2
44,Neku Xyst,Ifrit [Gaia],3792,437,0,0
45,Corvus Gradior,Titan [Mana],3789,195,0,0
46,San Sowa,Ridill [Gaia],3764,577,0,10
47,Esperante Shock,Belias [Meteor],3751,209,0,15
48,Ciel Cocco,Anima [Mana],3730,303,0,4
49,Lucy Lumi,Alexander [Gaia],3698,253,0,0
50,Aizen Sosuke,Asura [Mana],3696,240,0,8
51,Nighty Night,Ridill [Gaia],3686,264,0,8
52,Rain Altairis,Anima [Mana],3679,250,0,0
53,Ichi Nose,Anima [Mana],3671,204,0,0
54,Yurugi Koyurugi,Belias [Meteor],3630,139,0,0
55,Jay Eins,Chocobo [Mana],3625,130,89,1
56,Hatozo Ito,Typhon [Elemental],3624,178,0,9
57,Black' Cat,Ifrit [Gaia],3622,143,200,2
58,Hateful Past,Asura [Mana],3608,308,0,1
59,Rein Asshe,Ultima [Gaia],3606,135,0,4
60,Aman Kaharmine,Belias [Meteor],3599,306,0,3
61,Suteiki Niku,Ixion [Mana],3596,414,0,18
62,Zsika Mu',Ridill [Gaia],3564,131,0,5
63,Miqo Myers,Tonberry [Elemental],3561,82,0,0
64,Lavinia Rose,Ridill [Gaia],3550,115,101,1
65,Lazulim Langheim,Ultima [Gaia],3518,740,0,4
66,Myomyo Russel,Durandal [Gaia],3500,94,0,0
67,Djinn Piston,Durandal [Gaia],3488,116,0,0
68,Akatuki Re,Carbuncle [Elemental],3483,373,0,11
69,Inori Chan,Asura [Mana],3458,86,0,1
70,Fuuga Reinfeldt,Unicorn [Meteor],3432,233,0,0
71,Satosan Fiftysix,Typhon [Elemental],3432,145,0,0
72,Hyunsik Lee,Typhon [Elemental],3430,393,0,0
73,Xignas Schwalbe,Anima [Mana],3429,312,0,15
74,Okome Justice,Durandal [Gaia],3421,96,0,3
75,Inx Chrono,Yojimbo [Meteor],3378,742,0,4
76,Kanata Suzuumi,Mandragora [Meteor],3376,293,0,0
77,Wally Deluaki,Hades [Mana],3340,290,0,5
78,Pipi Rupipi,Ridill [Gaia],3325,397,1,6
79,Wuruwuru Yaya,Asura [Mana],3320,326,0,9
80,God Moai,Atomos [Elemental],3312,182,0,0
81,Sharif Noah,Masamune [Mana],3255,175,0,0
82,Oriental Art,Chocobo [Mana],3238,401,0,19
83,Noin Kurial,Asura [Mana],3238,135,0,1
84,Nao Fu,Shinryu [Meteor],3227,303,0,5
85,Kaede Felis,Typhon [Elemental],3227,201,0,0
86,Yunaneko Supira,Ultima [Gaia],3222,229,0,8
87,Tirumu Pirumu,Anima [Mana],3218,153,0,0
88,Tsuchi Tsuki,Bahamut [Gaia],3215,326,0,2
89,Shining Star,Typhon [Elemental],3210,455,0,0
90,Konegai Konegai,Masamune [Mana],3203,390,1,12
91,Fennel Earltea,Typhon [Elemental],3202,281,0,2
92,Zwei Kreuz,Bahamut [Gaia],3201,182,0,1
93,Tarex Youva,Tonberry [Elemental],3197,415,0,3
94,Mame Poporu,Ixion [Mana],3188,99,100,1
95,Taroe Kobuta,Kujata [Elemental],3176,338,0,19
96,Lancer Yan,Fenrir [Gaia],3172,104,0,0
97,Emil Sarasun,Asura [Mana],3172,80,0,0
98,Pu Chan,Durandal [Gaia],3170,72,0,0
99,Kuno Cadenzavnaeve,Ifrit [Gaia],3168,149,0,0
100,Tamago Crab,Chocobo [Mana],3153,294,0,0
101,Yoruki Hiroran,Typhon [Elemental],3143,188,0,0
102,Creya Oaks,Tonberry [Elemental],3116,318,0,4
103,Ruru Rururun,Ifrit [Gaia],3113,674,0,1
104,Jack O'brian,Valefor [Meteor],3108,367,0,0
105,Firo Sknaht,Bahamut [Gaia],3087,153,0,0
