Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Makina Belg,Belias [Meteor],2078,35,1090,13
2,Kuma Kumaara,Garuda [Elemental],1282,34,984,24
3,Vivi Ann,Kujata [Elemental],1274,25,693,16
4,Myomyo Russel,Durandal [Gaia],1208,25,0,4
5,Poko Mako,Mandragora [Meteor],1190,25,99,8
6,Notttz Imbrium,Titan [Mana],1081,17,689,13
7,Robs Wiz,Aegis [Elemental],1020,49,820,36
8,Tina Milu,Asura [Mana],1008,47,705,30
9,Sidurgu Obsidian,Garuda [Elemental],986,15,0,0
10,Jay Eins,Chocobo [Mana],978,38,0,20
11,Kon Ganajai,Yojimbo [Meteor],900,25,109,12
12,Felik Mqzino,Ultima [Gaia],815,42,11,21
13,Oriental Art,Chocobo [Mana],808,26,214,19
14,Tsuchi Tsuki,Bahamut [Gaia],803,25,505,13
15,Hase Schwarzer,Ifrit [Gaia],800,30,800,23
16,Hikaru Amanogawa,Unicorn [Meteor],796,9,0,0
17,Karma Strife,Chocobo [Mana],795,22,0,1
18,Sead Slendisch,Asura [Mana],794,15,0,0
19,God Moai,Atomos [Elemental],784,23,395,6
20,Kappi Scarlet,Asura [Mana],725,26,0,6
21,Haru Grey,Carbuncle [Elemental],707,25,707,13
22,Mialulu Sabotage,Tiamat [Gaia],706,15,400,12
23,Chokobi Liagnar,Bahamut [Gaia],705,11,201,7
24,Ahhhhhhhhh Haaaaaaaaa,Fenrir [Gaia],703,30,103,11
25,Kageto Magatsuki,Ultima [Gaia],703,13,0,0
26,Noin Kurial,Asura [Mana],702,14,7,1
27,Zitnn Alexand,Belias [Meteor],701,22,202,6
28,Yurugi Koyurugi,Belias [Meteor],698,13,304,7
29,Hakuto Leonard,Alexander [Gaia],695,7,0,0
30,Kayu Hitam,Ramuh [Meteor],693,37,693,26
31,Yuri Lozephilia,Belias [Meteor],693,33,391,29
32,Lufefe Lufe,Mandragora [Meteor],692,20,592,9
33,Kuno Cadenzavnaeve,Ifrit [Gaia],689,9,0,0
34,Extra Mage,Garuda [Elemental],686,22,101,5
35,Aizen Sosuke,Asura [Mana],601,13,195,5
36,Inx Chrono,Yojimbo [Meteor],599,34,0,17
37,Cait Sith,Tiamat [Gaia],594,7,0,0
38,Saifa Fair,Belias [Meteor],527,24,107,15
39,Ame Miya',Ifrit [Gaia],514,32,207,15
40,Lain Wired,Chocobo [Mana],511,16,197,4
41,Dfrtgyhoaa Tfgvyuhjia,Ifrit [Gaia],509,7,0,0
42,Miru Chocolat,Durandal [Gaia],499,15,0,0
43,M'imawari Akhita,Ixion [Mana],497,40,497,26
44,Hakuen Sinonome,Asura [Mana],492,20,392,6
45,Mila Scarlettt,Ifrit [Gaia],492,18,293,10
46,Ajika Rajika,Tiamat [Gaia],489,23,296,18
47,Holala Vvn,Durandal [Gaia],489,4,0,0
48,Run Away,Carbuncle [Elemental],411,11,0,6
49,Tomomomo Momomo,Ramuh [Meteor],410,22,102,17
50,Wolten Rema,Yojimbo [Meteor],404,17,202,10
51,Tamago Crab,Chocobo [Mana],402,5,100,3
52,Keisei Cozavolt,Masamune [Mana],401,32,401,20
53,Momikucha Ocojo,Ixion [Mana],401,15,101,13
54,Tam Sin,Ultima [Gaia],401,12,0,0
55,Yo Mono,Mandragora [Meteor],400,6,0,0
56,Medoh Meshi,Alexander [Gaia],400,3,0,0
57,Sukoya Mihirogi,Anima [Mana],399,23,0,19
58,Minato Haruka,Asura [Mana],398,17,99,1
59,Oho Shi,Mandragora [Meteor],397,41,397,34
60,Pipi Rupipi,Ridill [Gaia],397,20,296,18
61,Ui Thrix,Chocobo [Mana],396,31,0,18
62,Ciel Cocco,Anima [Mana],396,13,0,0
63,Rius Celma,Gungnir [Elemental],395,29,395,14
64,Buronko San,Fenrir [Gaia],395,10,0,0
65,Furanzeska Sumeragi,Tonberry [Elemental],393,14,0,0
66,Yunaneko Supira,Ultima [Gaia],393,5,0,0
67,Nanasia Plum,Hades [Mana],392,13,0,0
68,Emil Sarasun,Asura [Mana],387,11,0,0
69,Mame Poporu,Ixion [Mana],387,9,95,7
70,Rya Myosotisy,Asura [Mana],310,5,0,0
71,Hyde Suta,Carbuncle [Elemental],306,31,206,14
72,Piccolo Saaaaann,Asura [Mana],305,8,0,1
73,Rex Cold,Bahamut [Gaia],304,10,0,2
74,Yi Xiangfeng,Titan [Mana],304,3,0,0
75,Yagi San,Hades [Mana],302,4,0,0
76,Teka Etoile,Durandal [Gaia],301,10,0,0
77,Fizz Delight,Durandal [Gaia],300,21,100,6
77,Lucy Fortress,Yojimbo [Meteor],300,21,300,17
79,Cole Cotte,Ramuh [Meteor],300,20,0,8
80,Sakkyokuka Mamoru,Ramuh [Meteor],300,14,0,0
80,Sol Perfect,Hades [Mana],300,14,200,4
82,Mozambique Here,Masamune [Mana],300,9,200,7
83,Atara Nanatsu,Atomos [Elemental],300,7,0,0
84,Mitui Aset,Zeromus [Meteor],299,32,299,16
85,Yuki Yui,Ultima [Gaia],299,19,299,12
86,Mio Youmu,Ixion [Mana],299,9,0,0
87,Wasabi Grande,Valefor [Meteor],299,2,0,0
88,Reina Ame,Shinryu [Meteor],298,29,298,15
89,Yuuking Furry,Titan [Mana],298,8,3,2
90,Ritsu Nikuno,Alexander [Gaia],298,5,198,3
91,Saza Nami,Valefor [Meteor],297,24,297,18
92,Yan Yan,Alexander [Gaia],297,10,0,0
93,Wabi Suke,Asura [Mana],295,27,0,24
94,Pote Puri,Shinryu [Meteor],295,4,0,0
95,Hateful Past,Asura [Mana],294,5,0,3
96,Meilkea Inori,Aegis [Elemental],293,7,0,0
97,Inori Chan,Asura [Mana],284,5,0,0
98,Wally Deluaki,Hades [Mana],203,13,0,9
99,Shia Sun,Alexander [Gaia],202,2,0,0
100,Zwei Kreuz,Bahamut [Gaia],201,9,97,7
101,Molo Muh,Shinryu [Meteor],201,6,0,2
102,Adelbert Arde,Aegis [Elemental],201,5,0,0
102,Nemuko Makura,Durandal [Gaia],201,5,0,4
104,Gobou Mekara,Chocobo [Mana],201,4,0,0
105,Shien Tia,Ixion [Mana],201,2,0,0
106,Ageha Zero,Hades [Mana],200,59,200,31
107,Chiaki Gypsophila,Anima [Mana],200,23,97,11
107,Erik Bural,Hades [Mana],200,23,100,9
109,Sakura Nemutai,Titan [Mana],200,22,200,16
110,Kanata Suzuumi,Mandragora [Meteor],200,4,0,3
111,Dust Chute,Bahamut [Gaia],200,1,0,0
112,Fuuga Reinfeldt,Unicorn [Meteor],199,34,0,8
113,Fennel Earltea,Typhon [Elemental],199,8,0,0
113,Shi Syou,Atomos [Elemental],199,8,99,7
115,Zantetsu Dreamer,Gungnir [Elemental],199,7,0,0
116,Aman Kaharmine,Belias [Meteor],199,5,0,0
116,Rein Asshe,Ultima [Gaia],199,5,0,0
118,Lazuli Wing,Asura [Mana],198,9,0,0
