Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Ciel Cocco,Anima [Mana],2086,72,0,0
2,Vivi Ann,Kujata [Elemental],2080,55,491,9
3,Sorin Maki,Durandal [Gaia],2055,84,0,0
4,Makina Belg,Belias [Meteor],2037,94,0,0
5,Emil Sarasun,Asura [Mana],1781,56,490,31
6,Noin Kurial,Asura [Mana],1780,44,589,6
7,Kappi Scarlet,Asura [Mana],1754,56,0,9
8,Bakeke Bake,Asura [Mana],1720,71,0,1
9,Rya Myosotisy,Asura [Mana],1698,40,0,3
10,Sensei Jyutusi,Chocobo [Mana],1676,42,0,5
11,Kawlo Wilhelm,Ixion [Mana],1610,28,0,0
12,Paker Zuka,Bahamut [Gaia],1571,56,102,8
13,Jay Eins,Chocobo [Mana],1494,51,0,0
14,Death-by Glamour,Fenrir [Gaia],1465,39,0,3
15,Ciao' Chu-ru,Asura [Mana],1458,51,480,17
16,Hatozo Ito,Typhon [Elemental],1389,16,593,8
17,San Sowa,Ridill [Gaia],1379,55,0,0
18,Seraki Matsushima,Ixion [Mana],1378,20,1089,16
19,Aries San,Tiamat [Gaia],1375,30,291,5
20,Piccolo Saaaaann,Asura [Mana],1314,43,0,7
21,Karma Strife,Chocobo [Mana],1223,53,0,0
22,Hoshino Ai,Titan [Mana],1220,30,0,0
23,Fania Eckert,Titan [Mana],1216,76,0,19
24,Mialu Ebisuki,Masamune [Mana],1200,25,696,14
25,Ml Tei,Alexander [Gaia],1200,13,0,0
26,Nemu Nenemu,Anima [Mana],1195,70,293,7
27,Imlink Rr,Bahamut [Gaia],1101,63,0,10
28,Unchou Kan,Aegis [Elemental],1096,14,0,0
29,Aizen Sosuke,Asura [Mana],1095,46,0,16
30,Aman Kaharmine,Belias [Meteor],1094,53,290,5
31,Hina Narumi,Masamune [Mana],1091,18,0,0
32,Mundane Mann,Asura [Mana],1082,16,686,10
33,Ruru Rururun,Ifrit [Gaia],1078,53,780,23
34,Basuta Kirito,Carbuncle [Elemental],1024,31,209,9
35,Raiden Thorne,Tiamat [Gaia],1001,33,0,0
36,Lhei Tayun,Chocobo [Mana],998,19,0,5
37,Bikkuri Donkey,Belias [Meteor],997,15,0,2
38,Wuruwuru Yaya,Asura [Mana],995,23,294,7
39,Shinra Arasaka,Tiamat [Gaia],991,17,0,0
40,Tsuchi Tsuki,Bahamut [Gaia],990,11,99,1
41,Vir Sanctus,Asura [Mana],981,26,588,8
42,Rip Rill,Gungnir [Elemental],923,54,0,16
43,Lycoris Read,Garuda [Elemental],905,62,0,13
44,Sukoya Mihirogi,Anima [Mana],904,19,101,2
45,Aruku Babyun,Unicorn [Meteor],897,53,6,10
46,Chiaki Nanami,Titan [Mana],897,9,0,0
47,Deisia Touna,Mandragora [Meteor],896,11,0,0
48,Kuno Cadenzavnaeve,Ifrit [Gaia],895,39,0,0
49,Fuki Non,Titan [Mana],895,15,0,1
50,Coffee Mint,Titan [Mana],894,133,0,4
51,Jaeger Lecoultre,Carbuncle [Elemental],894,10,0,1
52,Sha Moji,Carbuncle [Elemental],893,29,0,5
53,Sakura Nemutai,Titan [Mana],889,39,196,6
54,Rebecca Miyamoto,Masamune [Mana],886,53,0,17
55,Lupinus Lily,Ultima [Gaia],883,30,93,5
56,Creya Oaks,Tonberry [Elemental],877,35,187,11
57,Ajika Rajika,Tiamat [Gaia],830,35,0,0
58,Tige Noir,Ridill [Gaia],825,25,224,14
59,Atsu Bow,Mandragora [Meteor],813,83,0,0
60,Notttz Imbrium,Titan [Mana],806,31,99,6
61,Rex Cold,Bahamut [Gaia],806,30,0,0
62,Akatuki Re,Carbuncle [Elemental],805,9,101,2
63,Flame Lieutenant,Carbuncle [Elemental],802,30,0,0
64,Uta Tubame,Zeromus [Meteor],802,21,101,4
65,Zsika Mu',Ridill [Gaia],802,15,5,1
66,Kageto Magatsuki,Ultima [Gaia],800,16,0,0
67,Yurugi Koyurugi,Belias [Meteor],798,16,103,5
68,Roric Thorne,Pandaemonium [Mana],798,10,0,0
69,Yu Haru,Hades [Mana],797,25,0,0
70,Velvet Shilky,Anima [Mana],795,36,202,7
71,Dodopita Pittan,Tiamat [Gaia],795,24,99,2
72,Zwei Kreuz,Bahamut [Gaia],795,13,0,2
73,Cait Sith,Tiamat [Gaia],794,42,198,12
74,Yuki Macaron-vanille,Ridill [Gaia],794,28,93,7
75,Bug Cut,Alexander [Gaia],794,12,397,4
76,Crystalline Conflict,Kujata [Elemental],791,29,592,13
77,Tarex Youva,Tonberry [Elemental],787,54,295,12
78,Rariboy Xx,Garuda [Elemental],785,13,0,2
79,Zero Nox,Alexander [Gaia],785,7,0,0
80,Oriental Art,Chocobo [Mana],783,59,284,24
81,Lil Latte,Anima [Mana],782,120,0,19
82,Comachi Dj,Hades [Mana],712,35,0,0
