Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Nicku Nicku,Tonberry [Elemental],4281,251,0,1
2,Extra Mage,Garuda [Elemental],3932,177,0,16
3,Accelerator Xiv,Masamune [Mana],3917,246,233,30
4,Mundane Mann,Asura [Mana],3674,213,3,13
5,Shien Tia,Ixion [Mana],3666,86,0,0
6,Hateful Past,Asura [Mana],3507,193,193,6
7,Makina Belg,Belias [Meteor],3426,142,180,8
8,Envy Lua,Valefor [Meteor],3255,145,293,4
9,Vivi Ann,Kujata [Elemental],3246,136,0,0
10,Ichi Nose,Anima [Mana],3246,120,0,7
11,Lazulim Langheim,Ultima [Gaia],3119,377,0,15
12,Konegai Konegai,Masamune [Mana],3084,335,0,11
13,Aries San,Tiamat [Gaia],3071,90,0,0
14,Jay Eins,Chocobo [Mana],3033,114,0,0
15,Tina Milu,Asura [Mana],2987,122,4,5
16,Hase Schwarzer,Ifrit [Gaia],2982,231,0,0
17,Akatuki Re,Carbuncle [Elemental],2976,167,10,3
18,Tomomomo Momomo,Ramuh [Meteor],2974,159,197,4
19,Grey Book,Alexander [Gaia],2959,99,0,0
20,Pu Chan,Durandal [Gaia],2868,65,3,3
21,Inori Chan,Asura [Mana],2867,43,0,0
22,Kuno Cadenzavnaeve,Ifrit [Gaia],2859,86,0,0
23,Hyunsik Lee,Typhon [Elemental],2843,224,0,28
24,Tsuchi Tsuki,Bahamut [Gaia],2822,128,0,4
25,Erebus Demise,Mandragora [Meteor],2809,40,520,12
26,Robs Wiz,Aegis [Elemental],2770,262,0,11
27,Rip Rill,Gungnir [Elemental],2761,235,0,7
28,Sura Imo,Shinryu [Meteor],2756,90,0,0
29,Sead Slendisch,Asura [Mana],2751,138,0,0
30,Falaris Whitemoon,Carbuncle [Elemental],2749,255,101,25
31,Shining Star,Typhon [Elemental],2743,223,397,9
32,Yumichin Nekoangel,Chocobo [Mana],2700,49,0,0
33,El' Sha,Asura [Mana],2659,61,0,0
34,Nao Fu,Shinryu [Meteor],2624,184,403,8
35,Paker Zuka,Bahamut [Gaia],2620,62,107,3
36,Re Ze,Shinryu [Meteor],2603,105,0,0
37,Myomyo Russel,Durandal [Gaia],2598,68,0,0
38,Kageto Magatsuki,Ultima [Gaia],2585,118,0,0
39,Aizen Sosuke,Asura [Mana],2577,104,397,9
40,Big Non,Belias [Meteor],2573,42,494,6
41,Soujirou Seta,Tonberry [Elemental],2560,149,0,10
42,Yoruki Hiroran,Typhon [Elemental],2560,94,0,0
43,Tam Sin,Ultima [Gaia],2556,171,0,0
44,Furanzeska Sumeragi,Tonberry [Elemental],2544,121,0,23
45,Hatozo Ito,Typhon [Elemental],2533,111,0,1
46,Zwei Kreuz,Bahamut [Gaia],2508,106,0,0
47,Punsuko Rageborn,Titan [Mana],2508,91,0,0
48,Nighty Night,Ridill [Gaia],2504,91,0,0
49,Hibari Yatsurugi,Masamune [Mana],2497,86,0,0
50,Bakeke Bake,Asura [Mana],2492,182,0,3
51,Footy Chickenwings,Titan [Mana],2489,574,0,0
52,Eve Dyspnea,Atomos [Elemental],2484,79,0,0
53,Miti Mg,Fenrir [Gaia],2479,67,292,11
54,Aldebaran Pleiades,Ridill [Gaia],2474,96,494,19
55,Corvus Gradior,Titan [Mana],2472,84,97,5
56,Hakuto Leonard,Alexander [Gaia],2465,125,94,2
57,Aeritte Ravel,Carbuncle [Elemental],2455,240,0,9
58,Lan Dame-celot,Ifrit [Gaia],2415,107,0,4
59,Rein Asshe,Ultima [Gaia],2398,74,0,0
