Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Nicku Nicku,Tonberry [Elemental],2717,127,0,7
2,Shien Tia,Ixion [Mana],2561,52,0,0
3,Ichi Nose,Anima [Mana],2472,50,395,7
4,Tina Milu,Asura [Mana],2369,94,0,0
5,Mundane Mann,Asura [Mana],2365,74,306,3
6,Rein Asshe,Ultima [Gaia],2298,63,96,1
7,Hase Schwarzer,Ifrit [Gaia],2285,182,95,1
8,Falaris Whitemoon,Carbuncle [Elemental],2281,104,0,0
9,Lucy Lumi,Alexander [Gaia],2273,85,0,0
10,Hateful Past,Asura [Mana],2258,65,0,0
11,Sead Slendisch,Asura [Mana],2252,86,189,3
12,Robs Wiz,Aegis [Elemental],2232,149,0,2
13,Makina Belg,Belias [Meteor],2178,51,0,0
14,Vivi Ann,Kujata [Elemental],2151,97,0,0
15,Accelerator Xiv,Masamune [Mana],2130,104,0,29
16,Kageto Magatsuki,Ultima [Gaia],2097,75,0,0
17,Rip Rill,Gungnir [Elemental],2096,174,300,18
18,Taroe Kobuta,Kujata [Elemental],2095,82,0,0
19,He Ro,Ultima [Gaia],2093,134,0,14
20,Erebus Demise,Mandragora [Meteor],2091,26,0,0
21,Bakeke Bake,Asura [Mana],2086,114,0,0
22,Teke Fromnight,Ixion [Mana],2085,191,0,0
23,Ciel Cocco,Anima [Mana],2078,128,0,0
24,Emil Sarasun,Asura [Mana],2078,42,0,0
25,Rex Cold,Bahamut [Gaia],2077,67,0,0
26,Mio Youmu,Ixion [Mana],2071,80,196,7
27,Tam Sin,Ultima [Gaia],2070,141,0,0
28,Wakaba Mutsumi,Pandaemonium [Mana],2070,34,494,7
29,Tilt Woman,Pandaemonium [Mana],2069,96,0,0
30,Grey Book,Alexander [Gaia],2066,82,0,0
31,Hikaru Amanogawa,Unicorn [Meteor],2066,66,0,7
32,Aries San,Tiamat [Gaia],2064,74,0,0
33,Hatozo Ito,Typhon [Elemental],2058,51,0,0
34,Jay Eins,Chocobo [Mana],2054,79,0,0
35,Felik Mqzino,Ultima [Gaia],2050,147,0,0
36,Inu- Pe-,Anima [Mana],2019,151,0,0
37,Xignas Schwalbe,Anima [Mana],2011,61,0,0
38,Yumichin Nekoangel,Chocobo [Mana],2008,39,0,0
39,Luna Moonveil,Carbuncle [Elemental],2007,32,0,0
40,Mizore Fugu,Belias [Meteor],2003,101,0,0
41,Ponpo Pon,Hades [Mana],1989,35,0,0
42,White Kagerou,Ifrit [Gaia],1973,177,0,0
43,Wally Deluaki,Hades [Mana],1970,110,0,0
44,Kuno Cadenzavnaeve,Ifrit [Gaia],1970,48,589,15
45,Shamia Lafihna,Hades [Mana],1957,126,0,12
46,Holala Vvn,Durandal [Gaia],1946,45,0,0
47,Kuma Kumaara,Garuda [Elemental],1941,77,0,0
48,Konegai Konegai,Masamune [Mana],1900,258,0,19
49,Nighty Night,Ridill [Gaia],1900,74,198,3
50,Seiryu-v- Yeeeeee,Pandaemonium [Mana],1898,72,0,4
51,Teka Etoile,Durandal [Gaia],1895,94,0,1
52,Hyunsik Lee,Typhon [Elemental],1892,86,0,1
53,Chokobi Liagnar,Bahamut [Gaia],1876,44,0,0
54,Tsuchi Tsuki,Bahamut [Gaia],1873,99,0,0
55,Lupinus Lily,Ultima [Gaia],1861,112,0,14
56,Furanzeska Sumeragi,Tonberry [Elemental],1853,79,0,0
57,Zwei Kreuz,Bahamut [Gaia],1813,86,0,0
58,Haru Grey,Carbuncle [Elemental],1810,55,0,0
59,Akatuki Re,Carbuncle [Elemental],1807,132,100,1
60,Yuki Yui,Ultima [Gaia],1805,162,0,0
61,Dome Violet,Masamune [Mana],1788,141,0,4
62,Poko Mako,Mandragora [Meteor],1787,49,0,0
63,Lancer Yan,Fenrir [Gaia],1770,56,286,6
64,Pyo Gomi,Ixion [Mana],1768,95,0,1
65,Alc Luv,Ixion [Mana],1756,70,281,11
66,Paker Zuka,Bahamut [Gaia],1709,38,0,0
