Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Cliffe Zanza,Spriggan [Chaos],3130,173,0,0
2,Totsu Geki,Spriggan [Chaos],2826,323,0,0
3,Mamiyama Kamimama,Spriggan [Chaos],2744,319,0,0
4,Scarlet Rose,Spriggan [Chaos],2614,306,0,3
5,Saboree Catboy,Spriggan [Chaos],2548,186,0,0
6,Tsukuyo Ritlas,Odin [Light],2484,94,98,4
7,Ange Melrose,Omega [Chaos],2432,121,0,13
8,Crow Kaien,Zodiark [Light],2375,43,0,0
9,Aura Sphere,Zodiark [Light],2355,102,0,0
10,Resilla Frostflow,Cerberus [Chaos],2294,138,0,0
11,Auelin Fae,Zodiark [Light],2271,112,0,0
12,Prisma Tic,Cerberus [Chaos],2245,224,0,0
13,Lhei Tayun,Zodiark [Light],2179,195,0,12
14,Sice Seven,Moogle [Chaos],2104,81,0,0
15,Loty Coldwind,Twintania [Light],2076,227,185,14
16,Yasuki San,Phantom [Chaos],2009,317,0,17
17,Maarato Cookie,Twintania [Light],2002,124,0,9
18,Elohim Meth,Raiden [Light],1930,141,100,5
19,Deadrise Mutombo,Ragnarok [Chaos],1928,110,0,10
20,Ase Dora,Alpha [Light],1927,331,0,16
21,Arale Il,Ragnarok [Chaos],1919,142,0,0
22,Miyu Moon,Moogle [Chaos],1894,59,0,1
23,Tarutella Goldfish,Phoenix [Light],1891,56,0,0
24,Not Marci,Louisoix [Chaos],1828,104,0,0
25,Misora Kaiatsa,Moogle [Chaos],1804,105,98,8
26,Miyu Edelfelt,Phoenix [Light],1785,144,0,0
27,Dalik Mathis,Ragnarok [Chaos],1694,121,108,10
28,Leedo Dale,Zodiark [Light],1687,358,302,5
29,Fygqhzr Zhgfjhh,Phantom [Chaos],1679,46,0,0
30,Shia Sun,Odin [Light],1678,161,0,2
31,Delzor Waka,Odin [Light],1663,144,0,0
32,Pan Ther,Twintania [Light],1651,148,0,0
33,Maggot Maggot,Omega [Chaos],1610,230,115,17
34,Tia Tomoe,Phoenix [Light],1609,58,0,4
35,Shino Yaru,Phoenix [Light],1606,157,0,22
36,Tei Tei,Odin [Light],1603,106,100,3
37,Two Koma,Zodiark [Light],1595,125,0,0
38,Kimbi Aoe,Shiva [Light],1593,79,0,0
39,Xen Thique,Odin [Light],1592,98,0,0
40,Cat Wife,Zodiark [Light],1584,25,190,5
41,Yi Ma,Phoenix [Light],1564,121,99,5
42,Memento Mo'ri,Ragnarok [Chaos],1495,93,201,8
43,Sweet Light,Spriggan [Chaos],1489,75,0,5
44,Ten Gil,Louisoix [Chaos],1486,42,0,0
45,Shimori Bunihara,Raiden [Light],1461,133,0,0
46,Akari Tsuki,Louisoix [Chaos],1398,49,0,0
47,Aurora Maou,Louisoix [Chaos],1388,106,0,0
48,Ivaious Zol,Odin [Light],1312,77,609,13
49,Meryll Enetari,Cerberus [Chaos],1293,246,0,7
50,Lex'ander Wayfarer,Odin [Light],1211,53,0,0
