Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Cliffe Zanza,Spriggan [Chaos],3982,267,492,7
2,Mamiyama Kamimama,Spriggan [Chaos],3895,153,87,13
3,Moki Moki,Odin [Light],3668,134,216,16
4,Crow Kaien,Zodiark [Light],3573,133,0,0
5,Saboree Catboy,Spriggan [Chaos],3529,373,28,15
6,Lybel Alyborias,Louisoix [Chaos],3366,239,0,0
7,Miyu Moon,Moogle [Chaos],3144,136,97,7
8,Lucy Lumi,Louisoix [Chaos],3095,447,0,13
9,Claire Hart,Ragnarok [Chaos],3083,106,0,0
10,Miyu Edelfelt,Phoenix [Light],2912,275,0,15
11,Lex'ander Wayfarer,Odin [Light],2864,177,0,0
12,Loty Coldwind,Twintania [Light],2748,229,104,3
13,Raiden Thorne,Zodiark [Light],2736,86,197,5
14,Meryll Enetari,Cerberus [Chaos],2734,280,0,5
15,Akari Tsuki,Louisoix [Chaos],2474,129,0,6
16,Tsukuyo Ritlas,Odin [Light],2437,87,0,0
17,Scarlet Rose,Spriggan [Chaos],2405,211,0,16
18,Marci Sidekick,Zodiark [Light],2398,60,497,5
19,Vai Zol,Odin [Light],2386,166,0,0
20,Blue Cat,Twintania [Light],2372,182,412,10
21,Aura Sphere,Zodiark [Light],2358,260,0,15
22,Toni Kroos,Twintania [Light],2295,186,0,0
23,Elohim Meth,Raiden [Light],2194,337,482,10
24,Yamizura Kumozuma,Twintania [Light],2162,80,194,2
25,Taiya Li,Phoenix [Light],2131,133,70,6
26,Xen Thique,Odin [Light],2104,80,102,1
27,Big Catfish,Cerberus [Chaos],2010,128,0,0
28,Shia Sun,Odin [Light],1948,131,0,14
29,Lylia Venis,Moogle [Chaos],1917,88,0,0
30,Tyra Kett,Spriggan [Chaos],1907,257,0,19
31,Ange Melrose,Omega [Chaos],1886,246,368,14
32,Tei Tei,Odin [Light],1799,235,0,0
33,Aurora Maou,Louisoix [Chaos],1781,213,0,15
34,Kyouko Owo,Louisoix [Chaos],1760,96,0,0
35,Tarutella Goldfish,Phoenix [Light],1728,181,0,0
36,Dalik Mathis,Ragnarok [Chaos],1697,192,105,15
37,Ase Escadora,Alpha [Light],1691,162,0,0
38,Yun' Yun,Cerberus [Chaos],1690,368,0,20
39,Misora Kaiatsa,Moogle [Chaos],1690,129,0,4
40,Two Koma,Zodiark [Light],1595,74,0,3
41,Kure Reze,Zodiark [Light],1592,379,0,12
42,Alistair Astrea,Ragnarok [Chaos],1592,143,0,0
43,Holos Ymir,Cerberus [Chaos],1588,77,0,0
44,Imy Pure,Cerberus [Chaos],1577,83,0,0
45,Snap Ringer,Omega [Chaos],1576,86,0,0
46,Auelin Fae,Zodiark [Light],1576,43,0,0
47,Cat Wife,Zodiark [Light],1526,69,0,0
48,Shimori Bunihara,Raiden [Light],1523,86,0,0
49,Zot To,Cerberus [Chaos],1523,48,98,6
50,Marina Aihara,Zodiark [Light],1509,40,0,0
51,Maarato Cookie,Twintania [Light],1500,72,86,6
52,Thor Strom,Cerberus [Chaos],1481,186,5,5
53,Pattinger Kersel,Raiden [Light],1479,247,300,7
54,Myst Freyja,Omega [Chaos],1476,77,0,0
55,Based Miqote,Twintania [Light],1463,200,0,0
56,Tikka Masola,Zodiark [Light],1396,163,291,15
57,Vanilla Blossom,Moogle [Chaos],1396,86,0,9
58,Resilla Frostflow,Cerberus [Chaos],1390,126,0,5
59,Makoto Kurusu,Alpha [Light],1384,151,0,0
60,Zerodas Snow,Alpha [Light],1354,73,0,0
61,Tensei Kaiten,Raiden [Light],1312,354,0,16
62,Kayf Xiv,Ragnarok [Chaos],1305,131,0,0
63,Sheidyn Windsor,Omega [Chaos],1304,192,0,7
64,Prisma Tic,Cerberus [Chaos],1291,60,204,9
65,Kal Maoi,Twintania [Light],1289,141,0,4
66,Lhei Tayun,Zodiark [Light],1285,378,66,17
67,Sotek Scherwil,Twintania [Light],1265,101,0,0
68,Farnese Astrope,Odin [Light],1205,26,0,0
69,Endorel Soro,Alpha [Light],1113,165,0,0
70,Baka Bao,Phantom [Chaos],1106,370,0,9
71,Deadrise Mutombo,Ragnarok [Chaos],1102,58,0,0
72,Streaming Badboy,Odin [Light],1095,29,797,9
73,Vyra Karbon,Alpha [Light],1094,48,0,4
74,Solla Sparco,Ragnarok [Chaos],1093,138,0,0
75,Khorasan Ataraxia,Shiva [Light],1080,180,0,5
76,Selin Naari,Cerberus [Chaos],1011,142,21,8
77,Doctor Zoidberg,Cerberus [Chaos],999,47,0,0
78,Brutal Killer,Raiden [Light],992,35,196,6
79,Strom Valentine,Cerberus [Chaos],984,42,586,16
80,Melinoe Mei,Odin [Light],915,175,0,15
81,Baby Starz,Omega [Chaos],913,91,0,0
82,Riseon Misha,Zodiark [Light],911,200,0,0
83,Reireiko Reiko,Alpha [Light],907,118,0,20
84,Marain Kousaka,Omega [Chaos],905,101,0,0
85,Dune'a Echa,Raiden [Light],901,195,0,0
86,Delzor Waka,Odin [Light],896,160,0,6
87,Lawr Hawk,Odin [Light],896,127,201,12
88,Sunie Dakwhil,Twintania [Light],824,271,0,12
89,Altrios Alrun,Odin [Light],811,27,0,0
90,Magisa Vale,Phoenix [Light],807,94,0,0
91,Tay Talenath,Raiden [Light],799,161,0,0
92,Vena Attire,Zodiark [Light],795,69,0,0
93,Zecht Bradamant,Omega [Chaos],793,300,0,5
94,Leedo Dale,Zodiark [Light],789,408,0,11
95,Slayn Lockmeier,Ragnarok [Chaos],789,21,0,0
96,Chise Hatori',Ragnarok [Chaos],773,226,0,8
97,Kiss Lips,Phantom [Chaos],710,84,0,0
98,Zeppe Monado,Cerberus [Chaos],709,114,0,0
99,Kimbi Aoe,Shiva [Light],708,28,0,2
100,William Sharpeye,Moogle [Chaos],703,181,0,0
101,Ten Gil,Louisoix [Chaos],701,91,0,7
102,Vaal Haigha,Alpha [Light],698,84,0,0
103,Illyrion Akatsuki,Odin [Light],697,215,0,5
104,Xanthe Hati,Sagittarius [Chaos],697,142,0,0
105,Yuripa Arashi,Shiva [Light],697,36,0,0
106,Hyzenthlay Efrafa,Ragnarok [Chaos],696,65,0,0
107,Feena Whitescale,Alpha [Light],695,93,0,0
108,Feri De,Twintania [Light],692,113,0,0
109,Sal Ren,Phoenix [Light],686,368,191,15
110,Gella Zenhat,Cerberus [Chaos],675,204,97,11
111,Mitsuki Mirai,Louisoix [Chaos],618,80,111,6
112,Lolorei Lalarei,Omega [Chaos],608,125,0,0
113,Erzengel Lucifer,Odin [Light],605,81,605,12
114,Tsuguri Tempest,Moogle [Chaos],604,170,0,0
115,Thesa Sergearis,Raiden [Light],602,78,5,7
116,Spedah Sashihai,Phantom [Chaos],600,191,0,8
117,Isca Mog,Zodiark [Light],599,165,0,2
118,Yhren Vhal,Odin [Light],599,146,0,0
119,Ny Aa,Zodiark [Light],597,37,0,0
120,Enyah Myukah,Omega [Chaos],590,85,98,2
121,Yomichi Hisokana,Raiden [Light],517,137,0,0
122,Limit Cat,Lich [Light],516,78,115,7
123,Stinky Girl,Odin [Light],508,105,0,0
124,Roomi Mae,Raiden [Light],501,73,0,0
125,Argento D'gloria,Raiden [Light],500,71,0,0
126,Rayleigh Wymare,Phoenix [Light],500,51,0,0
127,Myo Hiu,Phoenix [Light],498,155,0,1
128,Maru Tani,Alpha [Light],498,48,0,4
129,Marcus Shadow,Raiden [Light],497,106,397,11
130,Aris Oz,Zodiark [Light],496,33,0,0
131,Goemon Da-scarred,Sagittarius [Chaos],493,20,0,2
132,Remy Galleu,Alpha [Light],485,23,0,0
133,Krek Highwind,Sagittarius [Chaos],409,60,0,0
134,Serafina Cocoapuff,Lich [Light],407,25,209,7
135,Cipher Strife,Ragnarok [Chaos],406,128,0,7
136,Coffee Latte,Raiden [Light],402,29,98,2
137,Glyceri Chosuti,Moogle [Chaos],400,165,0,2
138,Arthea Sarris,Twintania [Light],399,84,97,3
139,Yuumi Fish,Cerberus [Chaos],399,13,0,0
140,Sandoz Delysid,Zodiark [Light],398,240,0,10
141,Gaspard Deguingoix,Moogle [Chaos],398,124,0,0
142,Zhinna Maya,Odin [Light],398,106,0,9
143,Sweet Light,Spriggan [Chaos],398,38,0,0
144,Ark Kekko,Omega [Chaos],397,181,0,0
145,Soley Noire,Raiden [Light],397,121,0,0
146,Tie Jai,Spriggan [Chaos],397,47,0,0
147,Furry Mommy,Phantom [Chaos],396,123,100,2
148,Neo Saladin,Alpha [Light],396,38,0,0
149,Luuqu Iko,Raiden [Light],395,63,196,3
150,Shadow Aya,Zodiark [Light],313,52,0,0
151,Aeo We,Ragnarok [Chaos],313,23,0,0
152,Brian Ricardo,Zodiark [Light],308,82,0,4
153,Remes Yveltar,Odin [Light],307,130,0,10
154,Zevix Mourne,Spriggan [Chaos],306,413,0,0
155,Memento Mo'ri,Ragnarok [Chaos],306,179,0,0
156,Chance Manderville,Moogle [Chaos],305,116,4,4
157,Lo Enha,Moogle [Chaos],304,138,104,15
158,Pre Purify,Spriggan [Chaos],303,16,0,0
159,Ayrelinia Saelinire,Spriggan [Chaos],302,69,0,0
160,Red Fluffy,Shiva [Light],301,26,0,0
161,Steph Annie,Lich [Light],300,239,97,1
162,Valem Maro,Raiden [Light],300,109,0,0
163,Mono Lith,Omega [Chaos],300,101,0,0
164,Madelynn Veil,Omega [Chaos],300,22,0,0
165,Izuma Knox,Spriggan [Chaos],299,145,100,12
166,Durinta Borlaaq,Twintania [Light],299,107,0,0
167,Neclord Drakan,Phoenix [Light],299,34,0,0
168,Astral Highwind,Omega [Chaos],298,118,0,1
