Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Saboree Catboy,Spriggan [Chaos],2296,148,0,9
2,Cliffe Zanza,Spriggan [Chaos],2147,105,95,9
3,Scarlet Rose,Spriggan [Chaos],2111,134,400,7
4,Tyra Kett,Spriggan [Chaos],1907,83,1204,26
5,Crow Xo,Zodiark [Light],1901,76,191,4
6,Loty Coldwind,Twintania [Light],1772,102,183,6
7,Aura Sphere,Zodiark [Light],1666,38,0,0
8,Auelin Fae,Zodiark [Light],1576,43,773,14
9,Raiden Thorne,Zodiark [Light],1572,31,0,0
10,Lucy Lumi,Louisoix [Chaos],1508,99,0,9
11,Lybel Alyborias,Louisoix [Chaos],1321,98,304,7
12,Snap Ringer,Omega [Chaos],1276,66,0,0
13,Dalik Mathis,Ragnarok [Chaos],1264,57,0,3
14,Tei Tei,Odin [Light],1186,79,0,11
15,Lex'ander Wayfarer,Odin [Light],1184,69,0,0
16,Shimori Bunihara,Raiden [Light],1083,48,0,12
17,Mahou Mahou,Odin [Light],1081,94,293,6
18,Akari Tsuki,Louisoix [Chaos],999,61,303,15
19,Tsukuyo Ritlas,Odin [Light],987,30,199,5
20,Toni Kroos,Twintania [Light],982,120,0,12
21,Makoto Kurusu,Alpha [Light],902,123,205,3
22,Elohim Meth,Raiden [Light],889,122,0,1
23,Miyu Moon,Moogle [Chaos],813,17,512,9
24,Prisma Tic,Cerberus [Chaos],792,33,0,0
25,Cat Wife,Zodiark [Light],704,15,0,0
26,Vanilla Blossom,Moogle [Chaos],702,56,0,0
27,Yuripa Arashi,Shiva [Light],697,31,0,0
28,Shia Sun,Odin [Light],694,16,0,0
29,Maarato Cookie,Twintania [Light],682,22,100,4
30,Claire Hart,Ragnarok [Chaos],603,21,299,4
31,Based Miqote,Twintania [Light],599,83,301,10
32,Lhei Tayun,Zodiark [Light],598,80,0,7
33,Ange Melrose,Omega [Chaos],598,12,0,0
34,Blue Cat,Twintania [Light],598,6,0,0
35,Miyu Edelfelt,Phoenix [Light],597,88,0,0
36,Alistair Astrea,Ragnarok [Chaos],596,99,0,0
37,Sotek Scherwil,Twintania [Light],595,54,196,7
38,Selin Naari,Cerberus [Chaos],591,63,95,7
39,Tarutella Goldfish,Phoenix [Light],519,66,21,7
40,Thor Strom,Cerberus [Chaos],502,93,204,7
41,Feri De,Twintania [Light],502,60,0,6
42,Roomi Mae,Raiden [Light],501,50,0,4
43,Sunie Dakwhil,Twintania [Light],500,99,0,5
44,Aurora Maou,Louisoix [Chaos],492,64,492,8
45,Holos Ymir,Cerberus [Chaos],404,49,0,7
46,Xen Thique,Odin [Light],400,3,0,0
47,Altrios Alrun,Odin [Light],399,16,0,0
48,Kure Reze,Zodiark [Light],398,113,0,12
49,Meryll Enetari,Cerberus [Chaos],398,102,0,13
50,Xanthe Hati,Sagittarius [Chaos],396,129,0,0
51,Imy Pure,Cerberus [Chaos],393,9,95,3
52,Sheidyn Windsor,Omega [Chaos],391,103,0,0
53,Solla Sparco,Ragnarok [Chaos],391,83,193,7
54,Kimbi Aoe,Shiva [Light],310,8,0,0
55,Pre Purify,Spriggan [Chaos],303,16,0,0
56,Arthea Sarris,Twintania [Light],302,54,0,0
57,Ase Escadora,Alpha [Light],300,70,0,0
58,Neclord Drakan,Phoenix [Light],299,34,0,0
59,Balanced Breakfast,Zodiark [Light],298,107,0,0
60,Yun' Yun,Cerberus [Chaos],298,88,0,5
61,Slayn Lockmeier,Ragnarok [Chaos],298,14,0,0
62,Baka Bao,Phantom [Chaos],294,118,96,12
63,Laurie Adorable,Spriggan [Chaos],203,99,0,0
64,Tay Talenath,Raiden [Light],201,82,3,2
65,Baby Starz,Omega [Chaos],201,35,0,3
66,Zot To,Cerberus [Chaos],201,9,0,0
67,Shaying Rengarf,Ragnarok [Chaos],200,80,0,11
68,Vaal Haigha,Alpha [Light],200,60,0,0
69,Kayf Xiv,Ragnarok [Chaos],199,29,0,0
70,Luna Everlight,Phantom [Chaos],199,14,0,0
71,Gella Plathat,Omega [Chaos],198,69,0,0
72,Kyouko Owo,Louisoix [Chaos],198,50,198,7
73,Resilla Frostflow,Cerberus [Chaos],197,44,0,0
74,Remes Yveltar,Odin [Light],194,90,194,9
75,Leedo Dale,Zodiark [Light],102,118,0,9
76,Laela Hyun,Phantom [Chaos],101,29,0,0
77,Yamizura Kumozuma,Twintania [Light],101,16,0,0
78,Zecht Bradamant,Omega [Chaos],100,165,100,5
79,Chise Hatori',Ragnarok [Chaos],100,150,100,1
80,Spannah Banana,Spriggan [Chaos],100,124,0,0
81,Ragar Sidurg,Spriggan [Chaos],100,123,0,0
