Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Crow Xo,Zodiark [Light],1312,57,0,13
2,Lucy Lumi,Louisoix [Chaos],1206,55,501,7
3,Saboree Catboy,Spriggan [Chaos],1175,64,286,20
4,Snap Ringer,Omega [Chaos],1083,47,191,12
5,Shimori Bunihara,Raiden [Light],1083,36,0,0
6,Lybel Alyborias,Louisoix [Chaos],1010,44,302,13
7,Cliffe Zanza,Spriggan [Chaos],992,48,291,12
8,Scarlet Rose,Spriggan [Chaos],806,57,0,12
9,Blue Cat,Twintania [Light],598,6,0,0
10,Auelin Fae,Zodiark [Light],502,15,0,0
11,Loty Coldwind,Twintania [Light],501,35,302,18
12,Cat Wife,Zodiark [Light],500,4,0,0
13,Vanilla Blossom,Moogle [Chaos],498,22,498,15
14,Tsukuyo Ritlas,Odin [Light],401,15,3,6
15,Elohim Meth,Raiden [Light],399,85,1,6
16,Maarato Cookie,Twintania [Light],399,10,0,0
17,Meryll Enetari,Cerberus [Chaos],398,49,0,8
18,Tarutella Goldfish,Phoenix [Light],398,42,298,10
19,Kimbi Aoe,Shiva [Light],310,8,0,0
20,Raiden Thorne,Zodiark [Light],300,2,0,0
21,Akari Tsuki,Louisoix [Chaos],299,15,100,1
22,Xen Thique,Odin [Light],299,2,0,0
23,Slayn Lockmeier,Ragnarok [Chaos],298,14,0,1
24,Ange Melrose,Omega [Chaos],298,9,98,3
25,Lex'ander Wayfarer,Odin [Light],297,50,1,15
26,Shia Sun,Odin [Light],295,7,0,0
27,Lhei Tayun,Zodiark [Light],202,46,202,15
28,Zot To,Cerberus [Chaos],201,6,0,3
29,Miyu Edelfelt,Phoenix [Light],200,54,0,21
30,Tei Tei,Odin [Light],200,31,100,1
31,Yuripa Arashi,Shiva [Light],200,19,200,14
32,Gella Plathat,Omega [Chaos],198,68,97,8
33,Yamizura Kumozuma,Twintania [Light],101,16,0,11
34,Prisma Tic,Cerberus [Chaos],101,14,101,10
35,Sakurane Zero'yuurai,Ragnarok [Chaos],100,39,100,5
35,Tyra Kett,Spriggan [Chaos],100,39,0,0
37,Mahou Mahou,Odin [Light],100,38,0,0
38,Ebin Almsivi,Shiva [Light],100,37,100,15
39,Sotek Scherwil,Twintania [Light],100,33,0,0
40,Yun' Yun,Cerberus [Chaos],100,32,100,19
41,Holos Ymir,Cerberus [Chaos],100,31,100,16
42,Neo Saladin,Alpha [Light],100,30,100,10
43,Farnese Shieldmaiden,Cerberus [Chaos],100,24,0,3
43,Master Zoknik,Omega [Chaos],100,24,100,13
45,Runa Dreadblade,Alpha [Light],100,22,0,0
46,Sice Seven,Moogle [Chaos],100,11,0,0
47,Kure Reze,Zodiark [Light],★★★,66,★4,14
48,Corb Kokojoni,Ragnarok [Chaos],★★★,60,0,3
49,Resilla Frostflow,Cerberus [Chaos],★★★,35,0,0
50,Thor Strom,Cerberus [Chaos],★★★,30,0,0
51,Pre Purify,Spriggan [Chaos],★★★,10,0,0
52,Sheidyn Windsor,Omega [Chaos],★☆☆,38,0,6
53,Vaal Haigha,Alpha [Light],★☆☆,35,0,1
54,Brindacier Alomon,Phoenix [Light],★☆☆,31,0,13
55,Myst Freyja,Omega [Chaos],★★★,11,0,0
56,Sayuri Maeshima,Omega [Chaos],★★☆,23,0,6
57,Khorasan Ataraxia,Shiva [Light],★★☆,16,0,8
58,Strom Valentine,Cerberus [Chaos],★★☆,13,0,0
59,Makoto Kurusu,Alpha [Light],★☆☆,69,0,12
60,Toni Kroos,Twintania [Light],★☆☆,49,0,0
61,Phaey Yeon,Moogle [Chaos],★☆☆,39,★5,5
62,Ten Gil,Louisoix [Chaos],★☆☆,18,0,4
63,Big Catfish,Cerberus [Chaos],★★★,81,★6,9
64,Leedo Dale,Zodiark [Light],★★★,56,★1,18
65,Fridge Frozenfish,Alpha [Light],★★★,32,0,9
66,Sunie Dakwhil,Twintania [Light],★★★,28,0,6
67,Akurei Amotanius,Odin [Light],★★★,17,★2,7
68,Deadrise Mutombo,Ragnarok [Chaos],★★★,7,0,0
69,Sal Ren,Phoenix [Light],★★☆,64,★7,22
70,Baka Bao,Phantom [Chaos],★★☆,63,0,16
71,Memento Mo'ri,Ragnarok [Chaos],★★☆,40,0,9
72,Selin Naari,Cerberus [Chaos],★★☆,19,0,1
73,Roomi Mae,Raiden [Light],★★☆,18,★5,10
74,Ossim Numine,Spriggan [Chaos],★★☆,11,0,0
75,Altrios Alrun,Odin [Light],★★☆,7,★2,1
76,Chise Hatori',Ragnarok [Chaos],★☆☆,93,0,14
77,Solla Sparco,Ragnarok [Chaos],★☆☆,54,0,1
78,Melinoe Mei,Odin [Light],★☆☆,41,0,16
79,Ase Escadora,Alpha [Light],★☆☆,34,0,9
80,Ka La,Ragnarok [Chaos],★☆☆,30,★2,15
81,Laurie Adorable,Spriggan [Chaos],★★★,64,★11,20
82,Zecht Bradamant,Omega [Chaos],★★☆,60,★4,19
83,Tay Talenath,Raiden [Light],★★☆,57,0,21
84,Ino Based,Alpha [Light],★★☆,32,★3,21
85,Wind-up Chance,Moogle [Chaos],★★☆,30,★4,12
86,Lunaelumen Heartless,Phoenix [Light],★★☆,17,0,2
87,Catlisaie Leveilleur,Sagittarius [Chaos],★★☆,6,★4,5
88,Taivas L'tulta,Odin [Light],★★☆,5,0,0
89,Scarlet Elsa,Alpha [Light],★★☆,4,0,0
90,Zevix Mourne,Spriggan [Chaos],★☆☆,129,0,26
91,Tikka Masola,Zodiark [Light],★☆☆,95,★3,11
92,Seyren Tahabata,Spriggan [Chaos],★☆☆,90,★12,18
93,Xanthe Hati,Sagittarius [Chaos],★☆☆,71,★9,17
94,Cipher Strife,Ragnarok [Chaos],★☆☆,55,★9,20
95,Yhivi Tsukino,Phoenix [Light],★☆☆,25,0,0
96,Two Koma,Zodiark [Light],★☆☆,6,0,0
97,Yuki Shinryu,Omega [Chaos],★★★,53,0,0
98,Alice Kittimo,Cerberus [Chaos],★★★,30,0,15
99,Victoria Nyala,Phoenix [Light],★★★,12,0,1
100,Redoh Snowh,Raiden [Light],★★★,11,0,0
101,Kihn Shirudo,Spriggan [Chaos],★★★,9,0,0
102,Etro Yun'vera,Cerberus [Chaos],★★★,7,0,0
103,Wept Sama,Louisoix [Chaos],★★★,2,0,0
104,Ihate Laundryday,Odin [Light],★★☆,98,0,7
105,Trabajarr Adelante,Louisoix [Chaos],★★☆,51,★10,36
106,Cappu Ccino,Moogle [Chaos],★★☆,50,★31,31
106,Hekate Xenidis,Sagittarius [Chaos],★★☆,50,★13,15
108,Tsuguri Tempest,Moogle [Chaos],★★☆,30,★5,7
109,Perhaps Mayhaps,Twintania [Light],★★☆,20,★5,4
110,Coffee Latte,Raiden [Light],★★☆,6,0,0
110,Mono Lith,Omega [Chaos],★★☆,6,0,0
112,Yamakaji Edo'sen,Moogle [Chaos],★★☆,4,0,0
113,Aris Oz,Zodiark [Light],★★☆,3,0,0
113,Gaspard Deguingoix,Moogle [Chaos],★★☆,3,0,0
115,Eve Naeuri,Sagittarius [Chaos],★★☆,2,0,1
115,Renna Vorak,Raiden [Light],★★☆,2,0,1
115,Sin Mirrorslave,Raiden [Light],★★☆,2,0,0
118,Aeo We,Ragnarok [Chaos],★★☆,1,0,0
118,Airi Rhitik,Moogle [Chaos],★★☆,1,0,0
118,Leo Wolfram,Twintania [Light],★★☆,1,0,0
118,Paper Planes,Raiden [Light],★★☆,1,0,0
118,Vyra Karbon,Alpha [Light],★★☆,1,0,0
123,Lucian Raven,Phantom [Chaos],★☆☆,87,0,0
124,Glyceri Chosuti,Moogle [Chaos],★☆☆,78,★16,26
125,Levi Yokai,Sagittarius [Chaos],★☆☆,73,0,11
126,Nameless Legend,Sagittarius [Chaos],★☆☆,61,★7,9
127,Azhi Dahaka,Ragnarok [Chaos],★☆☆,50,★15,19
128,Nicco Sushi,Alpha [Light],★☆☆,40,★8,11
129,Morwen Estel,Spriggan [Chaos],★☆☆,38,★2,11
129,Shaying Rengarf,Ragnarok [Chaos],★☆☆,38,★9,15
131,Monoplof Stormbringer,Raiden [Light],★☆☆,34,0,0
132,Lina Sunstar,Spriggan [Chaos],★☆☆,29,0,0
133,Franziska Hatia,Moogle [Chaos],★☆☆,25,★7,17
133,Salah Addin,Phantom [Chaos],★☆☆,25,★12,6
135,Ellentir Sergearis,Spriggan [Chaos],★☆☆,21,0,7
136,Based Miqote,Twintania [Light],★☆☆,18,0,9
137,Fiel Noguilt,Zodiark [Light],★☆☆,16,0,0
138,Zhinna Maya,Odin [Light],★☆☆,7,0,0
139,Seraban Mistodisushi,Omega [Chaos],★☆☆,4,0,0
140,Wilson D'ball,Phantom [Chaos],★☆☆,3,0,0
141,Sophia Ariadne,Odin [Light],★☆☆,1,0,0
142,Blankit Memezan,Louisoix [Chaos],★☆☆,0,0,0
142,Jeppe Zasaki,Zodiark [Light],★☆☆,0,0,0
142,Lyrai Z'ers,Moogle [Chaos],★☆☆,0,0,0
142,Madelynn Veil,Omega [Chaos],★☆☆,0,0,0
142,Shadow Aya,Zodiark [Light],★☆☆,0,0,0
147,Ramnes Lafougere,Ragnarok [Chaos],★★★,97,★12,30
148,Astinus Zivlyne,Shiva [Light],★★★,58,0,0
149,Aya Ayane,Sagittarius [Chaos],★★★,47,0,0
150,Leni Inora,Alpha [Light],★★★,31,★5,20
151,Spedah Sashihai,Phantom [Chaos],★★★,22,★4,9
152,Hyzenthlay Efrafa,Ragnarok [Chaos],★★★,13,0,0
153,Bing Bing,Odin [Light],★★★,11,★10,10
154,Snow Wishzz,Cerberus [Chaos],★★★,5,0,0
155,Michiru Kagemori,Alpha [Light],★★☆,100,0,10
156,Kaz Spacedust,Phantom [Chaos],★★☆,43,★3,12
157,Nuuska Muikkunen,Zodiark [Light],★★☆,24,0,0
158,Tadamoki Avalon,Odin [Light],★★☆,23,0,0
159,Remes Yveltar,Odin [Light],★★☆,22,0,0
160,Mia Estrella,Alpha [Light],★★☆,21,0,0
161,Mirajane Hylian,Omega [Chaos],★★☆,18,0,10
162,Gella Zenhat,Cerberus [Chaos],★★☆,17,0,6
163,Neclord Drakan,Phoenix [Light],★★☆,13,0,0
164,Leona Meshishi,Twintania [Light],★★☆,11,0,0
165,Senn Lien,Lich [Light],★☆☆,40,0,0
166,Charon Tesar,Shiva [Light],★☆☆,20,★4,10
166,Magisa Vale,Phoenix [Light],★☆☆,20,★6,8
168,Lu Mi,Alpha [Light],★☆☆,10,0,0
169,Lishia Reid,Raiden [Light],★☆☆,4,0,0
170,Alex Rider,Raiden [Light],★☆☆,2,0,0
170,Kaomi Silver's,Phantom [Chaos],★☆☆,2,0,0
172,Shizuna Guin,Sagittarius [Chaos],★★★,94,★10,36
173,Evan Hycks,Phoenix [Light],★★★,65,★7,14
174,Schnurrsula Fluff,Alpha [Light],★★★,20,0,0
175,Kayf Xiv,Ragnarok [Chaos],★★★,8,★2,1
176,Malf Tribal,Ragnarok [Chaos],★★★,4,0,0
177,Bakatsuda Rainsworth,Moogle [Chaos],★★☆,101,★4,33
178,Daemon Doh'ra,Twintania [Light],★★☆,64,★7,24
179,Lexi Purrnard,Sagittarius [Chaos],★★☆,58,★10,14
180,Lilith Magician,Shiva [Light],★★☆,40,0,0
181,Isca Mog,Zodiark [Light],★★☆,19,★1,13
182,Naja Hena,Phantom [Chaos],★★☆,2,0,0
183,Soraaz Caelis,Moogle [Chaos],★☆☆,52,0,0
184,Haki Haki,Ragnarok [Chaos],★☆☆,47,★8,26
185,Roostar Luna,Moogle [Chaos],★☆☆,41,★16,13
186,Dayn Ayawyn,Ragnarok [Chaos],★☆☆,39,★3,3
186,Lumiry Cyel,Louisoix [Chaos],★☆☆,39,0,0
188,Tisha Adori,Zodiark [Light],★☆☆,32,★8,24
189,Inamaru Ani,Lich [Light],★☆☆,31,★2,8
190,Jermz Misaki,Louisoix [Chaos],★☆☆,13,0,0
190,Mieru Rei,Cerberus [Chaos],★☆☆,13,0,0
192,Tiranna Reinford,Moogle [Chaos],★☆☆,11,0,0
192,Zim Brinstar,Odin [Light],★☆☆,11,0,0
194,Core Flare,Raiden [Light],★☆☆,10,0,1
195,Maru Tani,Alpha [Light],★☆☆,9,★3,6
196,Zero Mercy,Odin [Light],★☆☆,6,0,1
197,Shoco Jin,Moogle [Chaos],★☆☆,1,0,0
198,Magna Shanoa,Omega [Chaos],★☆☆,0,0,0
199,Furry Mommy,Phantom [Chaos],★★★,55,0,1
200,Shar Ughund,Alpha [Light],★★★,37,0,0
201,Gwen Farron,Ragnarok [Chaos],★★★,36,0,0
202,Murami Rami,Spriggan [Chaos],★★★,34,0,1
203,Erika Avellana,Alpha [Light],★★★,20,0,0
204,Edward Shadowstrike,Lich [Light],★★★,12,★2,6
205,Brian Ricardo,Zodiark [Light],★★★,6,0,0
206,Caragai Avagnar,Phoenix [Light],★★☆,46,★4,8
