Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Cliffe Zanza,Spriggan [Chaos],3615,191,195,3
2,Mamiyama Kamimama,Spriggan [Chaos],3490,413,401,8
3,Loty Coldwind,Twintania [Light],3204,350,0,7
4,Crow Kaien,Zodiark [Light],3164,56,95,1
5,Scarlet Rose,Spriggan [Chaos],3126,456,0,17
6,Saboree Catboy,Spriggan [Chaos],3099,344,60,18
7,Miyu Moon,Moogle [Chaos],3093,101,0,0
8,Auelin Fae,Zodiark [Light],3057,130,0,0
9,Elohim Meth,Raiden [Light],3055,200,73,7
10,Shino Yaru,Phoenix [Light],3026,294,0,24
11,Tia Tomoe,Phoenix [Light],3011,167,0,0
12,Tsukuyo Ritlas,Odin [Light],3005,113,0,0
13,Totsu Geki,Spriggan [Chaos],2826,489,0,0
14,Akari Tsuki,Louisoix [Chaos],2700,74,0,0
15,Tarutella Goldfish,Phoenix [Light],2651,128,0,14
16,Maarato Cookie,Twintania [Light],2588,228,0,14
17,Miyu Edelfelt,Phoenix [Light],2522,229,0,0
18,Sice Seven,Moogle [Chaos],2479,103,0,0
19,Yasuki San,Phantom [Chaos],2477,438,0,2
20,Ange Melrose,Omega [Chaos],2432,332,0,24
21,Tei Tei,Odin [Light],2382,185,0,24
22,Aura Sphere,Zodiark [Light],2355,118,0,5
23,Prisma Tic,Cerberus [Chaos],2350,260,0,0
24,Ase Dora,Alpha [Light],2340,478,0,9
25,Ivaious Zol,Odin [Light],2300,150,0,0
26,Lex'ander Wayfarer,Odin [Light],2295,72,0,0
27,Resilla Frostflow,Cerberus [Chaos],2294,146,0,0
28,Ame Ame,Ragnarok [Chaos],2187,77,100,1
29,Lhei Tayun,Zodiark [Light],2179,263,0,0
30,Cat Wife,Zodiark [Light],2062,34,478,9
31,Leedo Dale,Zodiark [Light],1983,480,0,9
32,Meryll Enetari,Cerberus [Chaos],1972,352,278,5
33,Deadrise Mutombo,Ragnarok [Chaos],1928,168,0,3
34,Arale Il,Ragnarok [Chaos],1919,142,0,0
35,Ten Gil,Louisoix [Chaos],1916,83,0,0
36,Xen Thique,Odin [Light],1894,128,0,3
37,Marci Sidekick,Zodiark [Light],1887,64,0,0
38,Delzor Waka,Odin [Light],1837,178,0,1
39,Misora Kaiatsa,Moogle [Chaos],1817,134,0,0
40,Magna Shanoa,Omega [Chaos],1798,88,0,0
41,Jun Moxiao,Odin [Light],1737,155,0,5
42,Maggot Maggot,Omega [Chaos],1709,235,0,0
43,Myst Freyja,Omega [Chaos],1696,80,0,0
44,Two Koma,Zodiark [Light],1695,126,0,0
45,Dalik Mathis,Ragnarok [Chaos],1694,163,0,0
46,Yhren Vhal,Odin [Light],1693,248,0,0
47,Kimbi Aoe,Shiva [Light],1692,80,0,0
48,Sweet Light,Spriggan [Chaos],1679,131,0,5
49,Fygqhzr Zhgfjhh,Phantom [Chaos],1679,46,0,0
50,Shia Sun,Odin [Light],1678,193,0,4
51,Yi Ma,Phoenix [Light],1656,136,92,6
52,Pan Ther,Twintania [Light],1651,159,0,11
53,Yun' Yun,Cerberus [Chaos],1592,160,0,0
54,Yamizura Kumozuma,Twintania [Light],1579,21,0,0
55,Imy Pure,Cerberus [Chaos],1509,56,103,4
56,Chise Hatori',Ragnarok [Chaos],1500,169,0,0
57,Yuripa Arashi,Shiva [Light],1498,62,0,0
58,Memento Mo'ri,Ragnarok [Chaos],1495,120,0,0
59,A'dyalani Sato,Odin [Light],1487,224,0,1
60,Shimori Bunihara,Raiden [Light],1461,134,0,0
61,Aurora Maou,Louisoix [Chaos],1388,106,0,0
62,Baby Starz,Omega [Chaos],1381,167,0,0
63,Sunie Mochi,Twintania [Light],1374,215,0,0
64,Khorasan Ataraxia,Shiva [Light],1332,299,521,14
65,Raiden Thorne,Zodiark [Light],1299,29,0,0
66,Lsi Lsi,Lich [Light],1209,165,0,2
67,Endorel Soro,Alpha [Light],1192,48,0,0
68,Based Miqote,Twintania [Light],1190,127,0,0
69,Kyouko Owo,Louisoix [Chaos],1157,68,0,0
70,Mitsuki Mirai,Louisoix [Chaos],1142,64,0,0
71,Farnese Shieldmaiden,Cerberus [Chaos],1109,53,0,1
72,Snap Ringer,Omega [Chaos],1093,22,0,0
73,Spedah Sashihai,Phantom [Chaos],1088,177,0,3
74,Holos Ymir,Cerberus [Chaos],1066,91,0,0
75,Baka Bao,Phantom [Chaos],1015,525,214,12
76,Phaey Yeon,Moogle [Chaos],1006,112,0,0
77,Kyra Nshakha,Alpha [Light],1000,196,0,25
78,Tay Talenath,Raiden [Light],995,172,0,0
79,Elyndra Mayhn,Twintania [Light],937,124,0,0
80,Tyra Kett,Spriggan [Chaos],926,126,0,0
81,Terro Beoulevard,Sagittarius [Chaos],917,75,0,0
82,Wwwwwwwwww Wwwwwwwwww,Odin [Light],910,63,0,0
83,Sin Mirrorslave,Raiden [Light],908,59,0,0
84,Magic Beans,Phoenix [Light],905,148,0,0
