Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Saboree Catboy,Spriggan [Chaos],3971,265,2,6
2,Scarlet Rose,Spriggan [Chaos],3954,336,0,9
3,Loty Coldwind,Twintania [Light],3602,166,0,8
4,Maarato Cookie,Twintania [Light],3500,171,475,11
5,Slayn Lockmeier,Ragnarok [Chaos],3295,193,0,6
6,Cat Wife,Zodiark [Light],3135,64,0,0
7,Cliffe Zanza,Spriggan [Chaos],2972,278,0,15
8,Sice Seven,Moogle [Chaos],2794,203,411,9
9,Crow Xo,Zodiark [Light],2635,128,5,4
10,Ange Melrose,Omega [Chaos],2561,209,0,4
11,Lucy Lumi,Louisoix [Chaos],2463,95,0,0
12,Akari Tsuki,Louisoix [Chaos],2358,104,290,6
13,Yamizura Kumozuma,Twintania [Light],2179,103,0,2
14,Ase Escadora,Alpha [Light],2152,211,0,18
15,Miyu Edelfelt,Phoenix [Light],2036,157,0,0
16,Tsukuyo Ritlas,Odin [Light],2011,62,0,0
17,Lex'ander Wayfarer,Odin [Light],1894,266,0,0
18,Auelin Fae,Zodiark [Light],1875,29,0,0
19,Sheidyn Windsor,Omega [Chaos],1598,352,0,0
20,Raiden Thorne,Zodiark [Light],1589,70,0,0
21,Lybel Alyborias,Louisoix [Chaos],1581,141,0,0
22,Snap Ringer,Omega [Chaos],1510,34,0,0
23,Yun' Yun,Cerberus [Chaos],1501,136,0,0
24,Meryll Enetari,Cerberus [Chaos],1455,208,0,4
25,Death Fury,Ragnarok [Chaos],1404,70,0,0
26,Zot To,Cerberus [Chaos],1394,67,0,4
27,Enrei Esthule,Lich [Light],1387,65,99,4
28,Milk Jds,Zodiark [Light],1377,144,100,7
29,Vanilla Blossom,Moogle [Chaos],1301,77,0,0
30,Streaming Badboy,Odin [Light],1297,104,0,0
31,Xiex Xie,Zodiark [Light],1231,140,234,21
32,Xen Thique,Odin [Light],1226,121,0,0
33,Miyu Moon,Moogle [Chaos],1203,20,0,0
34,Gaspard Deguingoix,Moogle [Chaos],1202,130,0,0
35,Ny Aa,Zodiark [Light],1195,35,0,0
36,Shadow Aya,Zodiark [Light],1178,163,0,16
37,Deadrise Mutombo,Ragnarok [Chaos],1127,60,0,0
