Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Saboree Catboy,Spriggan [Chaos],2296,139,406,22
2,Cliffe Zanza,Spriggan [Chaos],2052,96,0,0
3,Scarlet Rose,Spriggan [Chaos],1711,127,10,3
4,Crow Xo,Zodiark [Light],1710,72,0,0
5,Aura Sphere,Zodiark [Light],1666,38,0,0
6,Loty Coldwind,Twintania [Light],1589,96,0,23
7,Raiden Thorne,Zodiark [Light],1572,31,284,8
8,Lucy Lumi,Louisoix [Chaos],1508,90,0,8
9,Snap Ringer,Omega [Chaos],1276,66,0,0
10,Dalik Mathis,Ragnarok [Chaos],1264,54,277,14
11,Tei Tei,Odin [Light],1186,68,198,13
12,Lex'ander Wayfarer,Odin [Light],1184,69,0,0
13,Shimori Bunihara,Raiden [Light],1083,36,0,0
14,Lybel Alyborias,Louisoix [Chaos],1017,91,0,5
15,Toni Kroos,Twintania [Light],982,108,0,0
16,Elohim Meth,Raiden [Light],889,121,0,8
17,Auelin Fae,Zodiark [Light],803,29,0,0
18,Prisma Tic,Cerberus [Chaos],792,33,0,0
19,Mahou Mahou,Odin [Light],788,88,93,15
20,Tsukuyo Ritlas,Odin [Light],788,25,92,1
21,Cat Wife,Zodiark [Light],704,15,204,11
22,Tyra Kett,Spriggan [Chaos],703,57,0,0
23,Vanilla Blossom,Moogle [Chaos],702,56,0,0
24,Makoto Kurusu,Alpha [Light],697,120,498,15
25,Yuripa Arashi,Shiva [Light],697,31,97,6
26,Akari Tsuki,Louisoix [Chaos],696,46,102,6
27,Shia Sun,Odin [Light],694,16,0,0
28,Lhei Tayun,Zodiark [Light],598,73,0,10
29,Ange Melrose,Omega [Chaos],598,12,100,1
30,Blue Cat,Twintania [Light],598,6,0,0
31,Miyu Edelfelt,Phoenix [Light],597,88,0,5
32,Alistair Astrea,Ragnarok [Chaos],596,99,496,5
33,Maarato Cookie,Twintania [Light],582,18,0,0
34,Feri De,Twintania [Light],502,54,0,6
35,Roomi Mae,Raiden [Light],501,46,0,0
36,Sunie Dakwhil,Twintania [Light],500,94,400,13
37,Tarutella Goldfish,Phoenix [Light],498,59,0,0
38,Selin Naari,Cerberus [Chaos],496,56,0,1
39,Holos Ymir,Cerberus [Chaos],404,42,0,4
40,Xen Thique,Odin [Light],400,3,101,1
41,Sotek Scherwil,Twintania [Light],399,47,4,8
42,Altrios Alrun,Odin [Light],399,16,0,0
43,Kure Reze,Zodiark [Light],398,101,0,2
44,Meryll Enetari,Cerberus [Chaos],398,89,0,2
45,Xanthe Hati,Sagittarius [Chaos],396,129,293,6
46,Sheidyn Windsor,Omega [Chaos],391,103,88,12
47,Kimbi Aoe,Shiva [Light],310,8,0,0
48,Claire Hart,Ragnarok [Chaos],304,17,304,8
49,Pre Purify,Spriggan [Chaos],303,16,101,2
50,Arthea Sarris,Twintania [Light],302,54,0,0
51,Miyu Moon,Moogle [Chaos],301,8,0,0
52,Ase Escadora,Alpha [Light],300,70,199,18
53,Neclord Drakan,Phoenix [Light],299,34,199,3
54,Balanced Breakfast,Zodiark [Light],298,107,298,28
55,Thor Strom,Cerberus [Chaos],298,86,0,2
56,Yun' Yun,Cerberus [Chaos],298,83,0,13
57,Based Miqote,Twintania [Light],298,73,298,10
58,Slayn Lockmeier,Ragnarok [Chaos],298,14,0,0
59,Imy Pure,Cerberus [Chaos],298,6,0,0
60,Laurie Adorable,Spriggan [Chaos],203,99,0,0
61,Baby Starz,Omega [Chaos],201,32,0,0
62,Zot To,Cerberus [Chaos],201,9,0,3
63,Shaying Rengarf,Ragnarok [Chaos],200,69,200,13
64,Vaal Haigha,Alpha [Light],200,60,0,0
65,Kayf Xiv,Ragnarok [Chaos],199,29,0,0
66,Luna Everlight,Phantom [Chaos],199,14,0,0
67,Baka Bao,Phantom [Chaos],198,106,98,2
68,Tay Talenath,Raiden [Light],198,80,0,0
69,Solla Sparco,Ragnarok [Chaos],198,76,98,4
70,Gella Plathat,Omega [Chaos],198,69,0,0
71,Resilla Frostflow,Cerberus [Chaos],197,44,0,2
72,Leedo Dale,Zodiark [Light],102,109,0,11
73,Laela Hyun,Phantom [Chaos],101,29,1,3
74,Yamizura Kumozuma,Twintania [Light],101,16,0,0
75,Spannah Banana,Spriggan [Chaos],100,124,0,0
76,Ragar Sidurg,Spriggan [Chaos],100,123,0,0
77,Lucian Raven,Phantom [Chaos],100,100,0,0
78,Dundee Nic'hpisfa,Odin [Light],100,92,0,0
79,Chance Manderville,Moogle [Chaos],100,85,0,0
80,Trabajarr Adelante,Louisoix [Chaos],100,80,100,8
81,Lawr Hawk,Odin [Light],100,74,0,0
82,Riseon Misha,Zodiark [Light],100,71,100,14
83,Ayrelinia Saelinire,Spriggan [Chaos],100,66,100,5
