Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Cliffe Zanza,Spriggan [Chaos],3320,185,92,3
2,Miyu Moon,Moogle [Chaos],3093,78,0,0
3,Auelin Fae,Zodiark [Light],3057,130,786,18
4,Shino Yaru,Phoenix [Light],3026,223,286,11
5,Tsukuyo Ritlas,Odin [Light],2884,109,400,15
6,Scarlet Rose,Spriggan [Chaos],2863,403,0,27
7,Totsu Geki,Spriggan [Chaos],2826,373,0,20
8,Mamiyama Kamimama,Spriggan [Chaos],2822,364,5,12
9,Saboree Catboy,Spriggan [Chaos],2548,262,0,18
10,Yasuki San,Phantom [Chaos],2477,401,0,9
11,Ange Melrose,Omega [Chaos],2432,219,0,12
12,Crow Kaien,Zodiark [Light],2375,46,0,0
13,Tarutella Goldfish,Phoenix [Light],2357,86,368,9
14,Aura Sphere,Zodiark [Light],2355,111,0,0
15,Prisma Tic,Cerberus [Chaos],2350,260,0,0
16,Tia Tomoe,Phoenix [Light],2336,119,71,22
17,Lex'ander Wayfarer,Odin [Light],2295,72,0,0
18,Resilla Frostflow,Cerberus [Chaos],2294,146,0,6
19,Ase Dora,Alpha [Light],2242,431,81,24
20,Ivaious Zol,Odin [Light],2215,123,0,10
21,Sice Seven,Moogle [Chaos],2184,92,0,0
22,Lhei Tayun,Zodiark [Light],2179,230,0,17
23,Loty Coldwind,Twintania [Light],2102,283,20,17
24,Maarato Cookie,Twintania [Light],2002,167,0,0
25,Leedo Dale,Zodiark [Light],1983,423,0,6
26,Elohim Meth,Raiden [Light],1930,141,0,0
27,Deadrise Mutombo,Ragnarok [Chaos],1928,147,0,7
28,Arale Il,Ragnarok [Chaos],1919,142,0,0
29,Not Marci,Louisoix [Chaos],1828,104,0,0
30,Misora Kaiatsa,Moogle [Chaos],1814,129,0,7
31,Tei Tei,Odin [Light],1800,128,0,5
32,Xen Thique,Odin [Light],1797,107,0,0
33,Miyu Edelfelt,Phoenix [Light],1785,199,0,10
34,Maggot Maggot,Omega [Chaos],1709,235,0,0
35,Dalik Mathis,Ragnarok [Chaos],1694,156,0,10
36,Ame Ame,Ragnarok [Chaos],1694,67,107,5
37,Sweet Light,Spriggan [Chaos],1679,97,0,6
38,Fygqhzr Zhgfjhh,Phantom [Chaos],1679,46,0,0
39,Shia Sun,Odin [Light],1678,180,0,4
40,Delzor Waka,Odin [Light],1663,161,0,5
41,Pan Ther,Twintania [Light],1651,148,0,0
42,Two Koma,Zodiark [Light],1595,125,0,0
43,Kimbi Aoe,Shiva [Light],1593,79,0,0
44,Magna Shanoa,Omega [Chaos],1591,61,589,21
45,Cat Wife,Zodiark [Light],1584,25,0,0
46,Jun Moxiao,Odin [Light],1571,125,0,0
47,Yi Ma,Phoenix [Light],1564,121,0,0
48,Akari Tsuki,Louisoix [Chaos],1509,58,0,0
49,Ten Gil,Louisoix [Chaos],1506,67,0,0
50,Chise Hatori',Ragnarok [Chaos],1500,169,4,5
51,Yhren Vhal,Odin [Light],1497,246,83,7
52,Memento Mo'ri,Ragnarok [Chaos],1495,120,0,18
53,A'dyalani Sato,Odin [Light],1487,198,0,11
54,Shimori Bunihara,Raiden [Light],1461,134,0,0
55,Aurora Maou,Louisoix [Chaos],1388,106,0,0
56,Baby Starz,Omega [Chaos],1378,161,884,11
57,Sunie Mochi,Twintania [Light],1374,207,110,7
58,Meryll Enetari,Cerberus [Chaos],1293,306,0,10
59,Lsi Lsi,Lich [Light],1209,122,0,16
60,Yun' Yun,Cerberus [Chaos],1203,154,0,0
61,Based Miqote,Twintania [Light],1190,111,88,8
62,Kyouko Owo,Louisoix [Chaos],1157,65,0,8
63,Myst Freyja,Omega [Chaos],1102,69,0,0
64,Snap Ringer,Omega [Chaos],1093,22,0,0
65,Yamizura Kumozuma,Twintania [Light],1080,15,0,0
66,Phaey Yeon,Moogle [Chaos],1006,112,0,0
67,Imy Pure,Cerberus [Chaos],1006,24,0,0
68,Raiden Thorne,Zodiark [Light],996,18,0,2
69,Elyndra Mayhn,Twintania [Light],937,124,0,0
70,Tyra Kett,Spriggan [Chaos],926,126,0,0
71,Mitsuki Mirai,Louisoix [Chaos],917,47,123,10
72,Wwwwwwwwww Wwwwwwwwww,Odin [Light],910,61,0,3
73,Sin Mirrorslave,Raiden [Light],908,59,0,0
74,Magic Beans,Phoenix [Light],905,145,0,11
75,Kyra Nshakha,Alpha [Light],905,134,0,22
76,Holos Ymir,Cerberus [Chaos],876,78,0,0
77,Khorasan Ataraxia,Shiva [Light],811,249,0,4
78,Lybel Alyborias,Louisoix [Chaos],807,67,0,0
79,Baka Bao,Phantom [Chaos],801,468,0,18
80,Brian Ricardo,Zodiark [Light],801,65,0,0
81,Tay Talenath,Raiden [Light],799,168,0,0
82,Spedah Sashihai,Phantom [Chaos],797,115,100,25
83,Drop Dead,Raiden [Light],796,61,0,0
84,Endorel Soro,Alpha [Light],796,43,0,0
85,Acacia Strain,Raiden [Light],794,331,0,14
86,Sal Ren,Phoenix [Light],793,86,0,11
87,Hyzenthlay Efrafa,Ragnarok [Chaos],790,59,0,0
88,Skillpade Skyr,Lich [Light],782,146,0,0
89,Farnese Shieldmaiden,Cerberus [Chaos],715,34,14,9
90,Terro Beoulevard,Sagittarius [Chaos],709,62,0,0
91,Life Enjoyer,Raiden [Light],704,104,0,0
92,Red Aura,Spriggan [Chaos],700,49,0,0
93,Diarmuidia Ua-dibhne,Cerberus [Chaos],699,99,0,0
94,Feri De,Twintania [Light],698,152,0,4
95,Lost Signal,Odin [Light],695,121,0,0
96,Gabriel Zephyrus,Zodiark [Light],690,199,0,0
97,Laela Hyun,Phantom [Chaos],684,55,0,0
98,Magidolce Magileine,Twintania [Light],614,247,0,30
99,Sophia Ariadne,Odin [Light],600,57,0,0
100,Roy Dimgao,Omega [Chaos],597,187,0,0
101,Feral Jorex,Odin [Light],594,262,0,19
102,General Aardvark,Twintania [Light],514,165,0,12
103,Neclord Drakan,Phoenix [Light],510,41,0,0
104,Shiroko Momo,Odin [Light],504,148,0,0
105,Aris Oz,Zodiark [Light],501,46,1,1
106,Master Zoknik,Omega [Chaos],498,69,0,0
107,Alex Rider,Alpha [Light],497,83,0,2
108,Yellow Blue,Spriggan [Chaos],497,80,0,0
109,Yuripa Arashi,Shiva [Light],497,40,0,0
110,Jou Bright,Shiva [Light],496,182,0,0
111,Thor Strom,Cerberus [Chaos],496,5,0,0
112,Reireiko Reiko,Alpha [Light],491,37,0,0
113,Zot To,Cerberus [Chaos],491,4,0,0
114,Bing Bing,Odin [Light],424,74,0,1
115,Zecht Bradamant,Omega [Chaos],415,103,0,0
116,Yinwea Levai,Shiva [Light],412,154,0,0
117,Frankie Urien,Odin [Light],405,212,0,0
118,Ul Unhu,Phoenix [Light],403,136,0,0
119,Sho'zhirr Shizahi-jo,Phoenix [Light],403,72,0,0
120,Seraban Mistodisushi,Omega [Chaos],402,110,0,12
121,Lawr Hawk,Odin [Light],401,63,0,0
122,Cipher Strife,Ragnarok [Chaos],400,245,0,17
123,Rin Tanaka,Phoenix [Light],398,116,0,10
124,Lion Lad,Phantom [Chaos],398,29,0,0
125,Firas Xll,Alpha [Light],397,68,0,0
126,Aeo We,Ragnarok [Chaos],397,27,297,10
127,Purr It,Zodiark [Light],383,129,0,9
128,Pat Olehouse,Lich [Light],304,88,0,0
129,Victoria Nyala,Phoenix [Light],304,59,0,0
130,Yoe Lleufyn,Phoenix [Light],302,86,0,0
131,Neo Saladin,Alpha [Light],299,90,0,0
132,Madelynn Veil,Omega [Chaos],299,57,0,0
133,Kihn Shirudo,Spriggan [Chaos],298,54,103,8
134,Xanthe Hati,Sagittarius [Chaos],298,51,298,21
135,Lunaelumen Heartless,Phoenix [Light],298,48,0,0
136,Riseon Misha,Zodiark [Light],297,117,97,18
137,Ultimo Tower,Odin [Light],297,102,0,5
138,Dundee Nic'hpisfa,Odin [Light],296,196,0,0
139,Night Siren,Alpha [Light],221,168,0,0
140,Erion Hein,Twintania [Light],216,144,0,0
141,Ayrelinia Saelinire,Spriggan [Chaos],207,22,107,2
142,Renna Vorak,Raiden [Light],206,73,0,0
143,Keylinda Heliopsis,Moogle [Chaos],204,123,104,13
144,Blunt Man,Louisoix [Chaos],203,132,3,3
145,Brutal Killer,Ragnarok [Chaos],203,3,0,0
146,Strife Duskblade,Omega [Chaos],202,82,0,0
147,Gaspard Deguingoix,Moogle [Chaos],201,79,0,0
148,Sayuri Maeshima,Omega [Chaos],201,57,0,0
149,Tiranna Reinford,Moogle [Chaos],201,31,0,0
150,Mizu Shimizu,Twintania [Light],200,74,0,0
151,Ash Dreadsaint,Alpha [Light],200,67,0,0
152,Shadow Aya,Zodiark [Light],200,60,0,0
153,Krek Balflear,Sagittarius [Chaos],200,42,0,0
154,Eve Naeuri,Sagittarius [Chaos],200,38,0,6
155,Neppie Nen,Phoenix [Light],200,31,0,0
156,Selin Naari,Cerberus [Chaos],200,21,0,0
157,Wimp Lo,Zodiark [Light],199,143,99,1
158,Medicine Melancholy,Raiden [Light],199,70,0,0
159,Airi Rhitik,Moogle [Chaos],197,113,0,1
160,Vyn Silvair,Shiva [Light],196,87,0,0
161,Mats Luxed,Twintania [Light],196,32,0,0
162,Luca Natura,Omega [Chaos],196,24,0,0
163,Lolorei Lalarei,Omega [Chaos],193,141,93,5
164,Wieg Wiggles,Lich [Light],192,171,0,0
165,Limit Cat,Lich [Light],191,15,91,6
166,Deltimor Offerentis,Ragnarok [Chaos],101,292,0,0
167,Arima Sui,Alpha [Light],100,331,0,26
168,Freya Highwind,Spriggan [Chaos],100,204,0,0
169,Sonnas Dedede,Twintania [Light],100,202,0,0
170,Laville Burns,Alpha [Light],100,200,0,0
171,Arienai Nashi,Zodiark [Light],100,184,0,0
172,Keraunos Greywolfe,Alpha [Light],100,177,0,0
173,Staz Hellcat,Cerberus [Chaos],100,155,0,0
174,Dacien Darlett,Odin [Light],100,152,0,0
175,Lumine Heartseeker,Lich [Light],100,148,0,0
176,Lina Sunstar,Spriggan [Chaos],100,147,0,0
177,Magnus Skorweg,Cerberus [Chaos],100,145,0,0
178,Sekai Eri,Raiden [Light],100,124,0,0
178,Sir Azmuth,Lich [Light],100,124,100,15
180,Deme Tayuun,Lich [Light],100,108,0,0
180,Haadin Maero,Cerberus [Chaos],100,108,0,0
