Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Miyu Edelfelt,Phoenix [Light],1602,63,0,24
2,Scarlet Rose,Spriggan [Chaos],1406,48,397,13
3,Loty Coldwind,Twintania [Light],1379,32,683,11
4,Pan Ther,Twintania [Light],1070,49,283,23
5,Maarato Cookie,Twintania [Light],1022,45,224,15
6,Lybel Alyborias,Louisoix [Chaos],802,26,702,16
7,Mamiyama Kamimama,Spriggan [Chaos],788,44,0,13
8,Tsukuyo Ritlas,Odin [Light],611,17,12,6
9,Based Miqote,Twintania [Light],515,29,415,11
10,Saboree Catboy,Spriggan [Chaos],498,37,99,14
11,Lex'ander Wayfarer,Odin [Light],498,17,0,0
12,Crow Kaien,Zodiark [Light],494,5,0,0
13,Tyra Kett,Spriggan [Chaos],410,40,0,12
14,Tei Tei,Odin [Light],399,34,0,7
15,Raiden Thorne,Zodiark [Light],399,7,0,0
16,Not Marci,Louisoix [Chaos],388,5,0,0
17,Myst Freyja,Omega [Chaos],316,45,316,11
18,Sice Seven,Moogle [Chaos],306,4,105,3
19,Sweet Light,Spriggan [Chaos],302,2,0,0
20,Misora Kaiatsa,Moogle [Chaos],301,33,201,13
21,Taiya Li,Phoenix [Light],299,10,0,0
22,Leedo Dale,Zodiark [Light],298,52,298,19
23,Holos Ymir,Cerberus [Chaos],297,9,0,0
24,Akari Tsuki,Louisoix [Chaos],297,2,99,1
24,Ciel Melrose,Raiden [Light],297,2,0,0
26,A'dyalani Sato,Odin [Light],296,33,296,13
27,Tarutella Goldfish,Phoenix [Light],295,2,101,1
28,Xen Thique,Odin [Light],293,4,0,0
29,Mitsuki Mirai,Louisoix [Chaos],287,3,0,0
30,Shimori Bunihara,Raiden [Light],204,16,0,0
31,Brutal Killer,Ragnarok [Chaos],203,3,0,0
32,Shia Sun,Odin [Light],200,29,100,6
33,Elohim Meth,Raiden [Light],200,10,0,0
34,Yamizura Kumozuma,Twintania [Light],200,1,0,0
35,Deadrise Mutombo,Ragnarok [Chaos],199,4,0,0
36,Prisma Tic,Cerberus [Chaos],198,19,0,9
37,Zot To,Cerberus [Chaos],196,1,0,0
38,Sakurane Zero'yuurai,Ragnarok [Chaos],100,31,100,6
39,Sunie Mochi,Twintania [Light],100,18,0,14
40,Farnese Shieldmaiden,Cerberus [Chaos],100,13,100,8
41,Vai Zol,Odin [Light],100,6,0,0
42,Moki Moki,Odin [Light],100,1,0,0
43,Limit Cat,Lich [Light],100,0,0,0
44,Ase Dora,Alpha [Light],★★★,34,0,0
45,Fygqhzr Zhgfjhh,Phantom [Chaos],★★★,13,0,0
46,Baka Bao,Phantom [Chaos],★★☆,38,★5,22
47,Aura Sphere,Zodiark [Light],★★☆,12,0,0
48,Littlebard Crits,Lich [Light],★★☆,9,0,0
49,Tay Talenath,Raiden [Light],★☆☆,65,0,20
50,Memento Mo'ri,Ragnarok [Chaos],★☆☆,31,★6,9
51,Lhei Tayun,Zodiark [Light],★☆☆,20,★7,6
52,Sophia Ariadne,Odin [Light],★☆☆,16,0,0
52,Yuumi Fish,Cerberus [Chaos],★☆☆,16,★6,3
54,Meryll Enetari,Cerberus [Chaos],★★★,61,★7,23
55,Ebin Almsivi,Shiva [Light],★★★,15,0,0
56,Lia Lothje,Odin [Light],★★★,12,0,0
