Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Cliffe Zanza,Spriggan [Chaos],2872,135,0,23
2,Totsu Geki,Spriggan [Chaos],2826,323,0,2
3,Mamiyama Kamimama,Spriggan [Chaos],2744,291,0,16
4,Scarlet Rose,Spriggan [Chaos],2614,288,0,4
5,Saboree Catboy,Spriggan [Chaos],2548,186,206,19
6,Tsukuyo Ritlas,Odin [Light],2386,84,0,5
7,Aura Sphere,Zodiark [Light],2355,96,0,0
8,Resilla Frostflow,Cerberus [Chaos],2294,127,0,0
9,Crow Kaien,Zodiark [Light],2277,40,0,0
10,Auelin Fae,Zodiark [Light],2271,112,0,0
11,Lhei Tayun,Zodiark [Light],2179,153,0,4
12,Sice Seven,Moogle [Chaos],2104,76,0,0
13,Prisma Tic,Cerberus [Chaos],2074,203,0,14
14,Yasuki San,Phantom [Chaos],2009,274,0,15
15,Ange Melrose,Omega [Chaos],1929,92,0,0
16,Arale Il,Ragnarok [Chaos],1919,135,0,0
17,Miyu Moon,Moogle [Chaos],1894,51,0,0
18,Loty Coldwind,Twintania [Light],1859,167,0,13
19,Not Marci,Louisoix [Chaos],1828,104,0,0
20,Miyu Edelfelt,Phoenix [Light],1785,128,0,0
21,Elohim Meth,Raiden [Light],1781,92,0,5
22,Shia Sun,Odin [Light],1678,139,0,11
23,Delzor Waka,Odin [Light],1663,140,0,0
24,Pan Ther,Twintania [Light],1651,148,0,0
25,Shino Yaru,Phoenix [Light],1606,135,0,0
26,Maarato Cookie,Twintania [Light],1603,105,0,0
27,Kimbi Aoe,Shiva [Light],1593,79,0,0
28,Xen Thique,Odin [Light],1592,98,201,7
29,Fygqhzr Zhgfjhh,Phantom [Chaos],1579,43,200,3
30,Misora Kaiatsa,Moogle [Chaos],1507,86,695,8
31,Tei Tei,Odin [Light],1502,102,217,16
32,Sweet Light,Spriggan [Chaos],1489,60,0,7
33,Ten Gil,Louisoix [Chaos],1486,40,501,17
34,Deadrise Mutombo,Ragnarok [Chaos],1414,75,0,0
35,Ase Dora,Alpha [Light],1413,273,0,9
36,Tia Tomoe,Phoenix [Light],1408,46,100,4
37,Akari Tsuki,Louisoix [Chaos],1398,46,0,10
38,Cat Wife,Zodiark [Light],1394,20,0,0
39,Aurora Maou,Louisoix [Chaos],1388,106,0,14
40,Leedo Dale,Zodiark [Light],1367,335,0,24
41,Shimori Bunihara,Raiden [Light],1362,117,0,10
42,Maggot Maggot,Omega [Chaos],1304,169,13,8
43,Meryll Enetari,Cerberus [Chaos],1293,239,0,13
44,Lex'ander Wayfarer,Odin [Light],1211,53,307,21
45,Two Koma,Zodiark [Light],1209,105,0,0
46,Tarutella Goldfish,Phoenix [Light],1203,29,0,3
47,Dalik Mathis,Ragnarok [Chaos],1194,93,0,0
48,Based Miqote,Twintania [Light],1102,99,0,0
49,Memento Mo'ri,Ragnarok [Chaos],1097,80,98,3
50,Yi Ma,Phoenix [Light],1077,72,198,10
51,Tyra Kett,Spriggan [Chaos],926,120,0,10
52,Yhren Vhal,Odin [Light],912,112,7,7
53,Myst Freyja,Omega [Chaos],912,64,0,0
54,Phaey Yeon,Moogle [Chaos],897,89,383,14
55,Yun' Yun,Cerberus [Chaos],896,141,0,7
56,Holos Ymir,Cerberus [Chaos],876,64,172,8
57,Elyndra Mayhn,Twintania [Light],818,102,0,12
58,Lybel Alyborias,Louisoix [Chaos],807,67,0,0
59,Sin Mirrorslave,Raiden [Light],807,54,8,14
60,Sunie Mochi,Twintania [Light],796,140,0,9
61,Yamizura Kumozuma,Twintania [Light],787,11,95,2
62,Ivaious Zol,Odin [Light],703,57,0,3
63,Farnese Shieldmaiden,Cerberus [Chaos],701,20,0,0
64,Red Aura,Spriggan [Chaos],700,49,0,0
65,Spedah Sashihai,Phantom [Chaos],697,77,0,0
66,Hyzenthlay Efrafa,Ragnarok [Chaos],697,40,0,0
67,Lost Signal,Odin [Light],695,99,0,15
68,Wwwwwwwwww Wwwwwwwwww,Odin [Light],695,41,0,0
69,A'dyalani Sato,Odin [Light],693,112,0,10
70,Baka Bao,Phantom [Chaos],692,290,0,11
71,Gabriel Zephyrus,Zodiark [Light],690,156,590,14
72,Skillpade Skyr,Lich [Light],685,137,0,0
73,Laela Hyun,Phantom [Chaos],684,55,94,9
74,Magidolce Magileine,Twintania [Light],614,115,0,11
75,Sophia Ariadne,Odin [Light],600,45,0,0
76,General Aardvark,Twintania [Light],514,130,0,9
77,Lsi Lsi,Lich [Light],513,62,0,0
78,Neclord Drakan,Phoenix [Light],510,41,0,0
79,Brian Ricardo,Zodiark [Light],506,55,0,0
80,Tay Talenath,Raiden [Light],501,162,0,13
81,Magic Beans,Phoenix [Light],501,90,200,8
82,Khorasan Ataraxia,Shiva [Light],498,185,195,7
83,Master Zoknik,Omega [Chaos],498,69,0,0
84,Yellow Blue,Spriggan [Chaos],497,79,0,0
85,Thor Strom,Cerberus [Chaos],496,5,0,0
86,Sal Ren,Phoenix [Light],491,51,0,0
87,Kyouko Owo,Louisoix [Chaos],491,31,96,11
88,Zecht Bradamant,Omega [Chaos],415,103,0,0
89,Yinwea Levai,Shiva [Light],412,154,0,0
90,Ul Unhu,Phoenix [Light],403,132,0,0
91,Seraban Mistodisushi,Omega [Chaos],402,98,0,0
92,Raiden Thorne,Zodiark [Light],399,10,0,0
93,Lion Lad,Phantom [Chaos],398,29,99,1
94,Shiroko Momo,Odin [Light],396,142,0,2
95,Mitsuki Mirai,Louisoix [Chaos],384,9,0,0
96,Victoria Nyala,Phoenix [Light],304,58,0,0
97,Imy Pure,Cerberus [Chaos],302,2,0,0
98,Aris Oz,Zodiark [Light],301,43,201,2
99,Reireiko Reiko,Alpha [Light],301,17,0,0
100,Neo Saladin,Alpha [Light],299,90,0,0
101,Madelynn Veil,Omega [Chaos],299,57,0,0
102,Lunaelumen Heartless,Phoenix [Light],298,48,0,0
103,Ultimo Tower,Odin [Light],297,87,0,13
104,Zot To,Cerberus [Chaos],293,2,97,1
105,Erion Hein,Twintania [Light],216,144,116,3
106,Brutal Killer,Ragnarok [Chaos],203,3,0,0
107,Bing Bing,Odin [Light],202,58,101,1
108,Acacia Strain,Raiden [Light],201,247,0,16
109,Cipher Strife,Ragnarok [Chaos],201,199,0,3
110,Sayuri Maeshima,Omega [Chaos],201,44,0,0
111,Gaspard Deguingoix,Moogle [Chaos],200,72,0,0
112,Riseon Misha,Zodiark [Light],200,71,0,5
113,Krek Balflear,Sagittarius [Chaos],200,42,0,0
114,Shadow Aya,Zodiark [Light],200,32,100,2
115,Neppie Nen,Phoenix [Light],200,31,0,0
116,Eve Naeuri,Sagittarius [Chaos],200,20,0,0
116,Selin Naari,Cerberus [Chaos],200,20,0,0
118,Frankie Urien,Odin [Light],199,176,0,1
119,Pat Olehouse,Lich [Light],199,81,0,0
120,Vyn Silvair,Shiva [Light],196,87,196,4
121,Mats Luxed,Twintania [Light],196,32,0,0
122,Luca Natura,Omega [Chaos],196,24,96,1
123,Blunt Man,Louisoix [Chaos],193,100,93,10
124,Chise Hatori',Ragnarok [Chaos],103,105,0,18
125,Deltimor Offerentis,Ragnarok [Chaos],101,232,0,22
126,Diarmuidia Ua-dibhne,Cerberus [Chaos],101,69,1,7
127,Freya Highwind,Spriggan [Chaos],100,204,0,0
128,Arienai Nashi,Zodiark [Light],100,184,0,0
129,Keraunos Greywolfe,Alpha [Light],100,177,0,0
130,Staz Hellcat,Cerberus [Chaos],100,155,100,2
131,Lumine Heartseeker,Lich [Light],100,148,0,0
132,Magnus Skorweg,Cerberus [Chaos],100,145,0,0
133,Wieg Wiggles,Lich [Light],100,116,0,0
134,Deme Tayuun,Lich [Light],100,108,0,0
134,Haadin Maero,Cerberus [Chaos],100,108,0,0
136,Lilia Sunvale,Phoenix [Light],100,105,0,0
137,Saku Rozen,Odin [Light],100,101,0,0
138,Rain Hoshino,Moogle [Chaos],100,99,0,0
139,Haki Haki,Ragnarok [Chaos],100,94,0,0
140,Baby Starz,Omega [Chaos],100,93,0,4
141,Glyceri Chosuti,Moogle [Chaos],100,88,0,0
142,Ark Kekko,Omega [Chaos],100,86,0,0
143,Aragorn Pendragon,Ragnarok [Chaos],100,83,0,0
144,Feri De,Twintania [Light],100,75,0,0
144,Sahamaru Kamijo,Lich [Light],100,75,0,0
146,Wimp Lo,Zodiark [Light],100,73,0,0
147,Renna Vorak,Raiden [Light],100,72,0,0
148,Akito Kotomine,Cerberus [Chaos],100,70,0,0
149,Purr It,Zodiark [Light],100,66,0,4
150,Rin Tanaka,Phoenix [Light],100,61,100,4
151,Guimiko Miko,Moogle [Chaos],100,50,0,0
152,Ino Based,Alpha [Light],100,49,100,10
153,Alex Rider,Raiden [Light],100,47,0,0
154,Pattinger Kersel,Raiden [Light],100,44,0,0
155,Sotek Scherwil,Twintania [Light],100,37,0,0
156,Gwen Farron,Ragnarok [Chaos],100,35,0,0
157,Sakurane Zero'yuurai,Ragnarok [Chaos],100,31,0,0
158,Ka La,Ragnarok [Chaos],100,28,0,0
159,Mhia Mewrilah,Omega [Chaos],100,27,0,0
160,Yuripa Arashi,Shiva [Light],100,24,0,0
161,Ebin Almsivi,Shiva [Light],100,23,0,0
161,Vanilla Blossom,Moogle [Chaos],100,23,0,0
163,Ayrelinia Saelinire,Spriggan [Chaos],100,20,0,0
164,Yuumi Fish,Cerberus [Chaos],100,18,0,0
165,Aeo We,Ragnarok [Chaos],100,16,0,0
166,Themis Sol,Shiva [Light],100,13,0,0
167,Moki Moki,Odin [Light],100,1,0,0
167,Snap Ringer,Omega [Chaos],100,1,0,0
169,Limit Cat,Lich [Light],100,0,0,0
170,Jou Bright,Shiva [Light],★★★,157,0,14
171,Athena Olympe,Sagittarius [Chaos],★★★,145,★6,28
172,Bagel Egg,Omega [Chaos],★★★,136,★4,18
173,Rave Bae,Alpha [Light],★★★,61,0,0
174,Lawr Hawk,Odin [Light],★★★,46,0,0
175,Tsu Kee,Zodiark [Light],★★☆,183,0,2
176,Lina Sunstar,Spriggan [Chaos],★★☆,145,0,4
177,Vic Strider,Raiden [Light],★★☆,113,0,8
178,Drop Dead,Raiden [Light],★★☆,44,★23,14
178,Sangon Yukihoshi,Raiden [Light],★★☆,44,0,0
180,Sir Azmuth,Lich [Light],★★☆,42,★7,9
181,Irmele Elandris,Odin [Light],★★☆,28,0,0
182,Littlebard Crits,Lich [Light],★★☆,9,0,0
183,Feral Jorex,Odin [Light],★☆☆,160,★2,29
184,Lavender Yumori,Phoenix [Light],★☆☆,87,0,0
185,Princess Emi,Twintania [Light],★☆☆,57,0,0
186,Sho'zhirr Shizahi-jo,Phoenix [Light],★☆☆,43,0,0
