Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Cliffe Zanza,Spriggan [Chaos],3320,185,0,0
2,Miyu Moon,Moogle [Chaos],3093,90,0,0
3,Auelin Fae,Zodiark [Light],3057,130,0,0
4,Shino Yaru,Phoenix [Light],3026,245,0,0
5,Tsukuyo Ritlas,Odin [Light],3005,113,0,0
6,Mamiyama Kamimama,Spriggan [Chaos],2988,386,80,9
7,Scarlet Rose,Spriggan [Chaos],2927,423,64,12
8,Totsu Geki,Spriggan [Chaos],2826,438,0,33
9,Tia Tomoe,Phoenix [Light],2803,159,378,24
10,Tarutella Goldfish,Phoenix [Light],2651,105,294,18
11,Loty Coldwind,Twintania [Light],2596,315,494,18
12,Elohim Meth,Raiden [Light],2596,158,371,12
13,Maarato Cookie,Twintania [Light],2588,199,586,12
14,Saboree Catboy,Spriggan [Chaos],2548,291,0,0
15,Sice Seven,Moogle [Chaos],2479,103,103,5
16,Yasuki San,Phantom [Chaos],2477,417,0,6
17,Ange Melrose,Omega [Chaos],2432,268,0,32
18,Crow Kaien,Zodiark [Light],2375,46,0,0
19,Aura Sphere,Zodiark [Light],2355,113,0,0
20,Prisma Tic,Cerberus [Chaos],2350,260,0,0
21,Ase Dora,Alpha [Light],2340,454,0,20
22,Lex'ander Wayfarer,Odin [Light],2295,72,0,0
23,Resilla Frostflow,Cerberus [Chaos],2294,146,0,0
24,Ivaious Zol,Odin [Light],2215,140,0,5
25,Lhei Tayun,Zodiark [Light],2179,263,0,23
26,Tei Tei,Odin [Light],2079,151,193,6
27,Miyu Edelfelt,Phoenix [Light],2032,224,205,9
28,Akari Tsuki,Louisoix [Chaos],2006,63,0,0
29,Ame Ame,Ragnarok [Chaos],1988,75,294,8
30,Leedo Dale,Zodiark [Light],1983,459,0,14
31,Deadrise Mutombo,Ragnarok [Chaos],1928,150,0,0
32,Arale Il,Ragnarok [Chaos],1919,142,0,0
33,Xen Thique,Odin [Light],1894,108,0,0
34,Marci Sidekick,Zodiark [Light],1887,64,0,0
35,Misora Kaiatsa,Moogle [Chaos],1817,134,3,3
36,Maggot Maggot,Omega [Chaos],1709,235,0,0
37,Myst Freyja,Omega [Chaos],1696,80,594,11
