Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Crow Xo,Zodiark [Light],1505,64,193,7
2,Cliffe Zanza,Spriggan [Chaos],1487,63,495,15
3,Snap Ringer,Omega [Chaos],1276,66,193,19
4,Lucy Lumi,Louisoix [Chaos],1206,64,0,9
5,Saboree Catboy,Spriggan [Chaos],1189,82,14,18
6,Scarlet Rose,Spriggan [Chaos],1103,73,297,16
7,Shimori Bunihara,Raiden [Light],1083,36,0,0
8,Lybel Alyborias,Louisoix [Chaos],1017,65,7,21
9,Elohim Meth,Raiden [Light],889,95,490,10
10,Vanilla Blossom,Moogle [Chaos],702,29,204,7
11,Mahou Mahou,Odin [Light],695,48,595,10
12,Raiden Thorne,Zodiark [Light],692,9,392,7
13,Loty Coldwind,Twintania [Light],600,47,99,12
14,Blue Cat,Twintania [Light],598,6,0,0
15,Miyu Edelfelt,Phoenix [Light],597,65,397,11
16,Tei Tei,Odin [Light],596,41,396,10
17,Auelin Fae,Zodiark [Light],502,15,0,0
18,Cat Wife,Zodiark [Light],500,4,0,0
19,Lhei Tayun,Zodiark [Light],493,55,291,9
20,Tsukuyo Ritlas,Odin [Light],401,16,0,1
21,Maarato Cookie,Twintania [Light],399,10,0,0
22,Meryll Enetari,Cerberus [Chaos],398,55,0,6
23,Tarutella Goldfish,Phoenix [Light],398,42,0,0
24,Toni Kroos,Twintania [Light],397,75,397,26
25,Aura Sphere,Zodiark [Light],393,10,0,0
26,Kimbi Aoe,Shiva [Light],310,8,0,0
27,Akari Tsuki,Louisoix [Chaos],299,21,0,6
28,Xen Thique,Odin [Light],299,2,0,0
29,Yun' Yun,Cerberus [Chaos],298,40,198,8
30,Slayn Lockmeier,Ragnarok [Chaos],298,14,0,0
31,Ange Melrose,Omega [Chaos],298,9,0,0
32,Lex'ander Wayfarer,Odin [Light],297,50,0,0
33,Kure Reze,Zodiark [Light],295,83,295,17
34,Shia Sun,Odin [Light],295,12,0,5
35,Tyra Kett,Spriggan [Chaos],293,43,193,4
36,Prisma Tic,Cerberus [Chaos],211,21,110,7
37,Zot To,Cerberus [Chaos],201,6,0,0
38,Yuripa Arashi,Shiva [Light],200,19,0,0
39,Vaal Haigha,Alpha [Light],199,45,199,10
40,Gella Plathat,Omega [Chaos],198,69,0,1
41,Yamizura Kumozuma,Twintania [Light],101,16,0,0
42,Thor Strom,Cerberus [Chaos],100,41,100,11
43,Sakurane Zero'yuurai,Ragnarok [Chaos],100,39,0,0
43,Ten Gil,Louisoix [Chaos],100,39,100,21
45,Ebin Almsivi,Shiva [Light],100,37,0,0
46,Sotek Scherwil,Twintania [Light],100,33,0,0
47,Holos Ymir,Cerberus [Chaos],100,31,0,0
48,Neo Saladin,Alpha [Light],100,30,0,0
