Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Aura Sphere,Zodiark [Light],2169,63,0,3
2,Miyu Edelfelt,Phoenix [Light],1691,118,0,23
3,Pan Ther,Twintania [Light],1560,98,0,18
4,Scarlet Rose,Spriggan [Chaos],1412,104,6,16
5,Sice Seven,Moogle [Chaos],1405,18,99,1
6,Loty Coldwind,Twintania [Light],1379,69,0,5
7,Crow Kaien,Zodiark [Light],1376,27,288,11
8,Taiya Li,Phoenix [Light],1308,42,600,18
9,Saboree Catboy,Spriggan [Chaos],1301,68,0,1
10,Akari Tsuki,Louisoix [Chaos],1196,14,297,3
11,Mamiyama Kamimama,Spriggan [Chaos],1083,101,0,6
12,Maarato Cookie,Twintania [Light],1022,49,0,2
13,Totsu Geki,Spriggan [Chaos],1013,75,312,23
14,Shino Yaru,Phoenix [Light],1011,61,305,10
15,Resilla Frostflow,Cerberus [Chaos],1004,65,0,0
16,Miyu Moon,Moogle [Chaos],994,19,0,4
17,Ciel Melrose,Raiden [Light],993,18,695,14
18,Leedo Dale,Zodiark [Light],981,124,0,11
19,Shimori Bunihara,Raiden [Light],975,64,288,13
20,Tsukuyo Ritlas,Odin [Light],922,30,0,0
21,Yun' Yun,Cerberus [Chaos],896,43,0,0
22,Prisma Tic,Cerberus [Chaos],818,54,118,9
23,Lybel Alyborias,Louisoix [Chaos],807,55,0,13
24,Yasuki San,Phantom [Chaos],801,88,801,20
25,Auelin Fae,Zodiark [Light],800,13,0,0
26,Misora Kaiatsa,Moogle [Chaos],796,54,0,0
27,Dragonlife Saijax,Moogle [Chaos],794,26,0,1
28,Not Marci,Louisoix [Chaos],708,33,0,0
29,Vai Zol,Odin [Light],703,33,0,0
30,Lhei Tayun,Zodiark [Light],700,70,302,6
31,A'dyalani Sato,Odin [Light],693,56,0,5
32,Dalik Mathis,Ragnarok [Chaos],693,37,482,13
33,Sweet Light,Spriggan [Chaos],687,22,288,13
34,Sophia Ariadne,Odin [Light],600,44,93,14
35,Meryll Enetari,Cerberus [Chaos],598,117,0,8
36,Xen Thique,Odin [Light],597,31,112,10
37,Tei Tei,Odin [Light],596,58,197,15
38,Based Miqote,Twintania [Light],515,44,0,10
39,Holos Ymir,Cerberus [Chaos],504,22,207,6
40,Shia Sun,Odin [Light],501,46,0,2
41,Ase Dora,Alpha [Light],498,83,99,26
42,Lex'ander Wayfarer,Odin [Light],498,17,0,0
43,Myst Freyja,Omega [Chaos],416,47,0,0
44,Tyra Kett,Spriggan [Chaos],410,56,0,0
45,Deadrise Mutombo,Ragnarok [Chaos],401,20,202,7
46,Raiden Thorne,Zodiark [Light],399,8,0,0
47,Sunie Mochi,Twintania [Light],397,43,297,8
48,Kimbi Aoe,Shiva [Light],304,34,0,0
49,Farnese Shieldmaiden,Cerberus [Chaos],301,15,0,0
50,Neo Saladin,Alpha [Light],299,85,199,7
51,Tarutella Goldfish,Phoenix [Light],295,2,0,0
52,Mitsuki Mirai,Louisoix [Chaos],287,4,0,0
53,Brutal Killer,Ragnarok [Chaos],203,3,0,0
54,Sayuri Maeshima,Omega [Chaos],201,35,101,8
55,Selin Naari,Cerberus [Chaos],200,20,0,2
56,Elohim Meth,Raiden [Light],200,16,0,0
57,Horse Genetics,Phoenix [Light],200,1,0,0
57,Yamizura Kumozuma,Twintania [Light],200,1,0,0
59,Tay Talenath,Raiden [Light],199,122,0,0
60,Phaey Yeon,Moogle [Chaos],199,38,199,11
61,Hyzenthlay Efrafa,Ragnarok [Chaos],197,21,0,0
62,Zot To,Cerberus [Chaos],196,1,0,0
63,Chise Hatori',Ragnarok [Chaos],103,76,0,0
64,Yinwea Levai,Shiva [Light],100,139,100,14
65,Skillpade Skyr,Lich [Light],100,118,0,0
66,Ul Unhu,Phoenix [Light],100,98,0,0
67,Baka Bao,Phantom [Chaos],100,84,100,12
68,Maggot Maggot,Omega [Chaos],100,80,100,4
69,Two Koma,Zodiark [Light],100,66,100,7
70,Shiroko Momo,Odin [Light],100,61,0,6
71,Memento Mo'ri,Ragnarok [Chaos],100,40,0,0
72,Sakurane Zero'yuurai,Ragnarok [Chaos],100,31,0,0
73,Ebin Almsivi,Shiva [Light],100,23,0,0
73,Vanilla Blossom,Moogle [Chaos],100,23,0,0
73,Yuripa Arashi,Shiva [Light],100,23,100,5
76,Yuumi Fish,Cerberus [Chaos],100,18,0,0
77,Moki Moki,Odin [Light],100,1,0,0
77,Snap Ringer,Omega [Chaos],100,1,0,0
79,Limit Cat,Lich [Light],100,0,0,0
80,Wieg Wiggles,Lich [Light],★★★,67,★10,14
81,Madelynn Veil,Omega [Chaos],★★★,52,★3,21
82,Rave Bae,Alpha [Light],★★★,47,★15,30
83,Khorasan Ataraxia,Shiva [Light],★★☆,93,★2,16
84,Littlebard Crits,Lich [Light],★★☆,9,0,0
85,Lilia Sunvale,Phoenix [Light],★☆☆,79,★1,14
86,Lavender Yumori,Phoenix [Light],★☆☆,66,★14,16
87,Lsi Lsi,Lich [Light],★☆☆,55,★3,7
88,Princess Emi,Twintania [Light],★☆☆,53,0,7
89,Sotek Scherwil,Twintania [Light],★☆☆,26,★5,8
90,Delzor Waka,Odin [Light],★★★,90,0,8
91,Haki Haki,Ragnarok [Chaos],★★★,64,0,7
92,Magic Beans,Phoenix [Light],★★★,44,★12,15
93,Yellow Blue,Spriggan [Chaos],★★★,42,★55,40
94,Aris Oz,Zodiark [Light],★★★,20,0,0
95,Lia Lothje,Odin [Light],★★★,12,0,0
96,Pat Olehouse,Lich [Light],★★☆,45,0,13
97,Pattinger Kersel,Raiden [Light],★★☆,37,0,0
98,Sheidyn Windsor,Omega [Chaos],★★☆,33,0,10
99,Neclord Drakan,Phoenix [Light],★★☆,10,★5,5
100,Erika Avellana,Alpha [Light],★☆☆,175,★16,35
101,Hegel Gil,Omega [Chaos],★☆☆,78,★8,7
102,Zecht Bradamant,Omega [Chaos],★☆☆,63,0,0
103,Durinta Borlaaq,Twintania [Light],★☆☆,31,0,4
104,Evvie Hwyi,Phantom [Chaos],★☆☆,24,★3,4
105,Cipher Strife,Ragnarok [Chaos],★★★,70,★2,4
106,Brian Ricardo,Zodiark [Light],★★★,39,0,0
107,Isca Mog,Zodiark [Light],★★★,19,0,0
108,Sal Ren,Phoenix [Light],★★★,12,0,0
109,Minmo Dev,Zodiark [Light],★★☆,66,★19,28
