Rank,Name,World,Credits,Victories,Credits Gained,Victories Gained
1,Maarato Cookie,Twintania [Light],4211,182,0,0
2,Saboree Catboy,Spriggan [Chaos],3971,272,0,0
3,Scarlet Rose,Spriggan [Chaos],3954,369,0,0
4,Loty Coldwind,Twintania [Light],3602,175,0,0
5,Slayn Lockmeier,Ragnarok [Chaos],3295,241,0,0
6,Sice Seven,Moogle [Chaos],3192,211,0,0
7,Cat Wife,Zodiark [Light],3135,70,0,0
8,Cliffe Zanza,Spriggan [Chaos],3049,296,0,0
9,Crow Xo,Zodiark [Light],2824,135,0,0
10,Ange Melrose,Omega [Chaos],2561,240,0,0
11,Lucy Lumi,Louisoix [Chaos],2463,95,0,0
12,Akari Tsuki,Louisoix [Chaos],2358,109,0,0
13,Yamizura Kumozuma,Twintania [Light],2179,120,0,0
14,Ase Escadora,Alpha [Light],2152,232,0,0
15,Miyu Moon,Moogle [Chaos],2103,37,0,0
16,Miyu Edelfelt,Phoenix [Light],2036,157,0,0
17,Tsukuyo Ritlas,Odin [Light],2011,62,0,0
18,Xen Thique,Odin [Light],1930,132,0,0
19,Lex'ander Wayfarer,Odin [Light],1894,280,0,0
20,Auelin Fae,Zodiark [Light],1875,29,0,0
21,Raiden Thorne,Zodiark [Light],1791,72,0,0
22,Milk Jds,Zodiark [Light],1675,181,0,0
23,Tarutella Goldfish,Phoenix [Light],1637,91,0,0
24,Death Fury,Ragnarok [Chaos],1624,82,0,0
25,Sheidyn Windsor,Omega [Chaos],1598,355,0,0
26,Lybel Alyborias,Louisoix [Chaos],1581,146,0,0
27,Meryll Enetari,Cerberus [Chaos],1564,217,0,0
28,Xiex Xie,Zodiark [Light],1523,148,0,0
29,Mahou Mahou,Odin [Light],1514,47,0,0
30,Snap Ringer,Omega [Chaos],1510,34,0,0
31,Yun' Yun,Cerberus [Chaos],1501,136,0,0
32,Zot To,Cerberus [Chaos],1394,70,0,0
33,Enrei Esthule,Lich [Light],1387,65,0,0
34,Vanilla Blossom,Moogle [Chaos],1301,91,0,0
35,Shia Sun,Odin [Light],1289,50,0,0
36,Shadow Aya,Zodiark [Light],1288,203,0,0
37,Kimbi Aoe,Shiva [Light],1287,198,0,0
38,Gaspard Deguingoix,Moogle [Chaos],1202,130,0,0
39,Imy Pure,Cerberus [Chaos],1202,22,0,0
40,Ny Aa,Zodiark [Light],1195,35,0,0
41,Aura Sphere,Zodiark [Light],1186,21,0,0
42,Deadrise Mutombo,Ragnarok [Chaos],1127,60,0,0
43,Luca Natura,Omega [Chaos],1103,89,0,0
44,Sotek Scherwil,Twintania [Light],1096,83,0,0
45,Ten Gil,Louisoix [Chaos],1095,159,0,0
46,Serafina Cocoapuff,Lich [Light],1008,145,0,0
47,Victoria Nyala,Phoenix [Light],991,139,0,0
48,Yhren Vhal,Odin [Light],991,75,0,0
49,Taiya Li,Phoenix [Light],920,70,0,0
50,Leedo Dale,Zodiark [Light],900,357,0,0
51,Paranpu Leporine,Omega [Chaos],895,174,0,0
52,Sweet Light,Spriggan [Chaos],893,24,0,0
53,Farnese Astrope,Odin [Light],813,61,0,0
54,Sunie Dakwhil,Twintania [Light],809,106,0,0
55,Resilla Frostflow,Cerberus [Chaos],797,80,0,0
56,Pre Purify,Spriggan [Chaos],795,25,0,0
57,Based Miqote,Twintania [Light],792,126,0,0
58,Snow Wishzz,Cerberus [Chaos],792,116,0,0
59,Neo Saladin,Alpha [Light],791,96,0,0
60,Dalik Mathis,Ragnarok [Chaos],791,40,0,0
61,Blue Cat,Twintania [Light],788,55,0,0
62,Tay Talenath,Raiden [Light],783,138,0,0
63,Gamba Winner,Cerberus [Chaos],777,139,0,0
64,Lhei Tayun,Zodiark [Light],728,198,0,0
65,Memento Mo'ri,Ragnarok [Chaos],701,107,0,0
66,Jacob Brandford,Twintania [Light],699,82,0,0
67,Khorasan Ataraxia,Shiva [Light],697,272,0,0
68,Mer Lin,Spriggan [Chaos],693,40,0,0
69,Zyther Prime,Alpha [Light],692,84,0,0
70,Nimui Moonmoon,Zodiark [Light],608,197,0,0
71,Melinoe Mei,Odin [Light],605,74,0,0
72,Serenity Winecow,Omega [Chaos],603,146,0,0
73,Delzor Waka,Odin [Light],601,22,0,0
74,Gene Nefreya,Cerberus [Chaos],600,65,0,0
75,Yorda Dormin,Phantom [Chaos],594,86,0,0
76,Yhivi Tsukino,Phoenix [Light],591,59,0,0
77,Holos Ymir,Cerberus [Chaos],507,52,0,0
78,Hyzenthlay Efrafa,Ragnarok [Chaos],504,55,0,0
79,Redoh Snowh,Raiden [Light],503,129,0,0
80,Ovan Armor,Ragnarok [Chaos],503,69,0,0
81,Robin Baltemys,Odin [Light],503,40,0,0
82,Strom Valentine,Cerberus [Chaos],503,35,0,0
83,Rei Nara,Ragnarok [Chaos],502,106,0,0
84,Madelynn Veil,Omega [Chaos],501,68,0,0
85,Kihn Shirudo,Spriggan [Chaos],499,64,0,0
86,Feri De,Twintania [Light],498,153,0,0
87,Roomi Mae,Raiden [Light],498,87,0,0
88,Seraban Mistodisushi,Omega [Chaos],497,216,0,0
89,Makoto Kurusu,Alpha [Light],496,48,0,0
90,Akurei Amotanius,Odin [Light],405,163,0,0
91,Lu Ni,Cerberus [Chaos],403,181,0,0
92,The Phasebreaker,Ragnarok [Chaos],403,79,0,0
93,Sarah Pelepas,Twintania [Light],399,100,0,0
94,Brian Ricardo,Zodiark [Light],397,58,0,0
95,Ellentir Sergearis,Spriggan [Chaos],396,44,0,0
96,Celian Kredor,Omega [Chaos],393,130,0,0
97,Nefia Kye,Phantom [Chaos],306,91,0,0
98,Zhinna Maya,Odin [Light],301,122,0,0
99,Altrios Alrun,Odin [Light],301,24,0,0
100,Myst Freyja,Omega [Chaos],300,54,0,0
101,Yamakaji Edo'sen,Moogle [Chaos],299,92,0,0
102,Tensei Kaiten,Raiden [Light],298,68,0,0
103,Shimori Bunihara,Raiden [Light],298,59,0,0
104,Wilson D'ball,Phantom [Chaos],297,48,0,0
105,Sophia Ariadne,Odin [Light],281,37,0,0
106,Sin Mirrorslave,Raiden [Light],206,1,0,0
107,Mamiyama Kamimama,Spriggan [Chaos],203,11,0,0
108,Ka La,Ragnarok [Chaos],202,47,0,0
109,Roy Dimgao,Omega [Chaos],201,68,0,0
110,Mono Lith,Omega [Chaos],201,58,0,0
111,Two Koma,Zodiark [Light],201,35,0,0
112,Vaal Haigha,Alpha [Light],200,125,0,0
113,Way Shi,Moogle [Chaos],200,115,0,0
114,Asphal Flaye,Lich [Light],200,105,0,0
115,Brindacier Alomon,Phoenix [Light],200,71,0,0
116,Aeo We,Ragnarok [Chaos],200,15,0,0
117,Luna Everlight,Phantom [Chaos],199,19,0,0
118,Carrot Papi,Alpha [Light],199,18,0,0
119,Jeppe Zasaki,Zodiark [Light],195,38,0,0
120,Fygqhzr Zhgfjhh,Phantom [Chaos],106,38,0,0
121,Mirajane Hylian,Omega [Chaos],105,88,0,0
122,Vir Amantium,Twintania [Light],100,368,0,0
123,Joseph Wolfkin,Louisoix [Chaos],100,210,0,0
124,Etro Yun'vera,Cerberus [Chaos],100,180,0,0
125,Chojin Ashina,Shiva [Light],100,176,0,0
125,Lins Rehw-marouc,Odin [Light],100,176,0,0
127,Mestari Kalastaja,Omega [Chaos],100,166,0,0
128,Leo Wolfram,Twintania [Light],100,162,0,0
129,Scarlet Elsa,Alpha [Light],100,149,0,0
130,Leara Lunandra,Ragnarok [Chaos],100,141,0,0
131,Vermilion Rose,Phantom [Chaos],100,112,0,0
132,Blankit Memezan,Louisoix [Chaos],100,107,0,0
133,Riseon Misha,Zodiark [Light],100,106,0,0
134,Airi Rhitik,Moogle [Chaos],100,96,0,0
135,Ino Based,Alpha [Light],100,91,0,0
136,Paper Planes,Raiden [Light],100,90,0,0
137,A'dyalani Sato,Odin [Light],100,81,0,0
137,Volunna Vanih,Odin [Light],100,81,0,0
139,Catlisaie Leveilleur,Sagittarius [Chaos],100,74,0,0
140,Eve Naeuri,Sagittarius [Chaos],100,73,0,0
141,Krek Highwind,Sagittarius [Chaos],100,72,0,0
142,Alex Rider,Alpha [Light],100,69,0,0
143,Yuripa Arashi,Shiva [Light],100,68,0,0
144,Autuas Au,Phantom [Chaos],100,66,0,0
144,Fa Fo,Twintania [Light],100,66,0,0
146,Mohli Pestyg,Odin [Light],100,63,0,0
147,Diggoo Jumalxtenlavis,Zodiark [Light],100,61,0,0
148,Sakurane Zero'yuurai,Ragnarok [Chaos],100,58,0,0
149,Wind-up Chance,Moogle [Chaos],100,57,0,0
150,Caramel Milk,Phoenix [Light],100,53,0,0
151,Wimp Lo,Zodiark [Light],100,52,0,0
152,Krist Otaku,Phoenix [Light],100,50,0,0
153,Rhen Veydris,Odin [Light],100,46,0,0
153,Runa Dreadblade,Alpha [Light],100,46,0,0
155,Neppie Nen,Phoenix [Light],100,45,0,0
156,Lunaelumen Heartless,Phoenix [Light],100,39,0,0
156,Wept Sama,Louisoix [Chaos],100,39,0,0
158,Erion Hein,Twintania [Light],100,36,0,0
159,Fel Kartof,Spriggan [Chaos],100,32,0,0
159,Ossim Numine,Spriggan [Chaos],100,32,0,0
161,Brutal Killer,Raiden [Light],100,27,0,0
162,Lunari Lanuri,Zodiark [Light],100,26,0,0
163,Mhia Mewrilah,Omega [Chaos],100,23,0,0
164,Thor Strom,Cerberus [Chaos],100,22,0,0
165,Yuumi Fish,Cerberus [Chaos],100,12,0,0
166,Mori Ketsuyoku,Zodiark [Light],100,10,0,0
167,Lyrai Z'ers,Moogle [Chaos],100,0,0,0
168,Red Darkmoon,Raiden [Light],★★★,198,0,0
169,Sayuri Maeshima,Omega [Chaos],★★★,155,0,0
170,Erzengel Lucifer,Odin [Light],★★★,98,0,0
171,Nicco Sushi,Alpha [Light],★★★,96,0,0
172,Fandrix Shadowsong,Louisoix [Chaos],★★★,85,0,0
173,Maki Hawke,Sagittarius [Chaos],★★★,71,0,0
174,Zim Brinstar,Odin [Light],★★★,47,0,0
175,Remes Yveltar,Odin [Light],★★★,45,0,0
176,Red Fluffy,Shiva [Light],★★★,37,0,0
177,Aris Oz,Zodiark [Light],★★★,31,0,0
178,Kaido Joestar,Phantom [Chaos],★★★,13,0,0
179,Tyr Neriak,Omega [Chaos],★★★,11,0,0
180,Lo Enha,Moogle [Chaos],★★☆,274,0,0
181,Lina Sunstar,Spriggan [Chaos],★★☆,185,0,0
182,Artemis Animalis,Shiva [Light],★★☆,163,0,0
183,Ye Jin,Alpha [Light],★★☆,139,0,0
184,Rave Bae,Alpha [Light],★★☆,110,0,0
185,Irene Aubrenard,Odin [Light],★★☆,86,0,0
186,Cecile'to Lowell,Lich [Light],★★☆,54,0,0
187,Evaline Ra-kaifu,Alpha [Light],★★☆,18,0,0
188,Monchegorec Granddad,Cerberus [Chaos],★☆☆,290,0,0
189,Leona Meshishi,Twintania [Light],★☆☆,160,0,0
190,Lil Hefty,Sagittarius [Chaos],★☆☆,104,0,0
191,Vyra Karbon,Alpha [Light],★☆☆,94,0,0
192,Marain Kousaka,Omega [Chaos],★☆☆,63,0,0
193,Sakura Hanami,Phoenix [Light],★☆☆,57,0,0
194,Smoothie Sour,Zodiark [Light],★☆☆,40,0,0
195,Naja Hena,Phantom [Chaos],★☆☆,35,0,0
196,Isca Mog,Zodiark [Light],★☆☆,18,0,0
197,Senra Locke,Sagittarius [Chaos],★☆☆,15,0,0
198,Leni Inora,Alpha [Light],★★★,116,0,0
199,Bibi'ing Bobo'ing,Zodiark [Light],★★★,104,0,0
200,Naomi Miya,Sagittarius [Chaos],★★★,73,0,0
201,Totsu Geki,Spriggan [Chaos],★★★,50,0,0
202,Xayah Highwind,Twintania [Light],★★★,48,0,0
203,Malf Tribal,Ragnarok [Chaos],★★★,21,0,0
204,Renna Vorak,Raiden [Light],★★☆,117,0,0
205,Noctis Lucis-caellum,Shiva [Light],★★☆,105,0,0
206,Magisa Vale,Phoenix [Light],★★☆,27,0,0
207,Kazuhio Nisshoku,Lich [Light],★★☆,16,0,0
208,Erika Avellana,Alpha [Light],★☆☆,282,0,0
209,Alice Kittimo,Cerberus [Chaos],★☆☆,168,0,0
210,Mani Moo,Odin [Light],★☆☆,114,0,0
211,Zero Mercy,Odin [Light],★☆☆,113,0,0
212,Edward Shadowstrike,Lich [Light],★☆☆,111,0,0
213,Lu Mi,Alpha [Light],★☆☆,91,0,0
214,Shoco Jin,Moogle [Chaos],★☆☆,87,0,0
215,Cecilia Wright,Omega [Chaos],★☆☆,54,0,0
215,Gella Zenhat,Cerberus [Chaos],★☆☆,54,0,0
217,Tiranna Reinford,Moogle [Chaos],★☆☆,33,0,0
218,Lishia Reid,Raiden [Light],★☆☆,23,0,0
219,Lyrian Locke,Sagittarius [Chaos],★☆☆,11,0,0
220,Or'wal Drexar,Twintania [Light],★★★,119,0,0
221,Myriil Elwarin,Phoenix [Light],★★★,94,0,0
222,Nayt Eclipse,Twintania [Light],★★★,93,0,0
223,Noble Lion,Raiden [Light],★★★,91,0,0
224,Ai Ka',Ragnarok [Chaos],★★★,65,0,0
225,Joseph Fleurer,Moogle [Chaos],★★★,29,0,0
226,Alt For-pvp,Omega [Chaos],★★★,13,0,0
227,Franziska Hatia,Moogle [Chaos],★★☆,151,0,0
228,Angela Sunseeker,Louisoix [Chaos],★★☆,124,0,0
229,Charon Tesar,Shiva [Light],★★☆,122,0,0
230,Al Pagu,Raiden [Light],★★☆,80,0,0
231,Moe Idles,Louisoix [Chaos],★★☆,66,0,0
232,Ronka Wolfborn,Twintania [Light],★★☆,33,0,0
233,Nesma Whitaker,Zodiark [Light],★★☆,32,0,0
